문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q138,I02,3,응용,학습,오전 9시에 영하 3℃였고 정오까지 8℃ 올랐다. 정오 온도는?,5℃,-3 + 8 = 5,-11℃,I02,그냥 더함. 영하 = 음수,11℃,I01,부호 무시,5℃ 영하,I02,부호 처리 잘못,8℃,I02,오른 양만 답함,"number-line:-5,5,3"
Q183,I02,3,응용,학습,오늘 -3℃ 였다가 5℃ 떨어지고 8℃ 올랐다. 지금 온도는?,0℃,-3 - 5 + 8 = 0,16℃,I02,모두 더함,-16℃,I02,모두 빼버림,10℃,I02,중간 처리 잘못,-10℃,I02,첫 부호 처리 잘못,"number-line:-5,5,-3"
Q1253,I02,3,응용,학습,저금통에 5000원이 있었습니다. 8000원을 꺼내 쓰고 나중에 4000원을 넣었습니다. 현재 저금통의 잔액은?,1000원,5000 - 8000 + 4000 = -3000 + 4000 = 1000원입니다.,-7000원,I01,꺼낸 금액과 넣은 금액을 모두 뺀 5000-8000-4000=-7000원으로 계산한 오류입니다.,17000원,I01,모든 금액을 더한 5000+8000+4000=17000원으로 계산한 오류입니다.,-1000원,I02,부호 계산은 맞지만 결과에 음수 부호를 붙인 오류입니다.,3000원,I02,5000-8000=-3000 대신 8000-5000=3000으로 순서를 바꾸어 계산한 오류입니다.,
Q1254,I02,3,계산,학습,"a = -6, b = 4일 때, a - b + 3의 값은?",-7,a - b + 3 = (-6) - 4 + 3 = -10 + 3 = -7입니다.,-5,I02,a - b = (-6) - 4 = -2로 잘못 계산한 오류입니다.,1,I01,"a - b = (-6) - 4의 부호를 무시하고 절댓값으로 6-4=2, 2+3=5를 1로 계산한 오류입니다.",7,I01,모든 항을 절댓값으로 처리하여 6+4-3=7로 계산한 오류입니다.,-13,I02,a - b + 3을 a - (b + 3) = -6 - 7 = -13으로 잘못 계산한 오류입니다.,
Q1255,I02,3,응용,학습,수직선에서 -3에서 오른쪽으로 7 이동한 후 왼쪽으로 5 이동하면 어디에 위치합니까?,-1,(-3) + 7 - 5 = 4 - 5 = -1입니다.,9,I01,방향을 무시하고 3+7-5=5를 9로 잘못 계산한 오류입니다.,5,I01,(-3)+7=4를 잘못 계산하여 4+1=5로 쓴 오류입니다.,-9,I02,이동 방향을 모두 음수로 처리하여 (-3)-7+5=-9로 계산한 오류입니다.,1,I02,계산 결과의 부호를 양수로 바꾸어 쓴 오류입니다.,
Q2041,I02,3,응용,학습,어떤 수에서 -8을 뺐더니 5가 되었다. 어떤 수는?,-3,x-(-8)=5 → x+8=5 → x=5-8=-3,13,I02,-8을 빼는 것을 +8로 바꾸지 않고 x+(-8)=5로 세워 x=13으로 계산,3,I02,x-8=5로 잘못 식을 세워 x=13이 아닌 계산 실수로 x=3,-13,I01,x+8=5에서 부호 실수로 x=-13으로 계산,-5,I02,5와 -8의 부호를 잘못 다루어 오답 도출,
Q2832,I02,3,계산,학습,"a = -3, b = 5, c = -8 일 때, a - b + c 의 값은?",-16,-3-5+(-8)=-3-5-8=-16,0,I02,모든 음수를 0으로 처리,-6,I02,c를 빼야 하는데 더함,10,I02,절댓값의 합으로 계산,-10,I02,a-b만 계산하고 c를 무시,
Q2834,I02,3,계산,학습,(-1) + (-2) + (-3) + 4 + 5 + 6 의 값은?,9,음수 합: -6. 양수 합: 15. 합계: 15-6=9,21,I02,모두 양수로 처리,-21,I02,모두 음수로 처리,6,I02,부호 상쇄 실수,0,I02,대칭이라 0이 된다고 착각,
Q3621,I02,3,계산,학습,어떤 수에 (-4)를 더한 값에서 7을 빼면 -6이 된다. 어떤 수는?,5,x+(-4)-7=-6. x-11=-6. x=5,-17,I02,등식을 세우지 않고 -6+(-4)+7=-17로 역산함,-5,I02,부호를 반대로 계산해 -6+4+7=5를 음수로 처리함,17,I02,-6+4+7=5를 17로 잘못 계산함,-6,I02,구하는 수를 결과값 -6과 혼동함,
Q3623,I02,3,계산,학습,"두 정수 a, b에 대해 a + b = -5이고 a - b = 3일 때 a의 값은?",-1,"두 식을 더하면 2a=-2, a=-1",1,I02,2a=-2에서 a=-1 대신 a=1로 부호 처리를 잘못함,-4,I02,두 식을 빼서 b만 구한 뒤 a를 잘못 대입함,4,I02,b=4를 a와 혼동함,-5,I02,a+b=-5에서 a=-5로 잘못 처리함,
Q4409,I02,3,응용,학습,"두 정수 a, b에 대해 a + b = -4이고 a - b = 10일 때 a + 2b의 값은?",-11,"두 식을 더하면 2a=6, a=3. a+b=-4이면 b=-7. a+2b=3+2×(-7)=3-14=-11.",-4,I02,a+2b≠a+b. b=-7이므로 a+2b=3+(-14)=-11이다.,10,I02,a-b=10이지만 a+2b를 구해야 한다. b=-7이므로 a+2b=-11이다.,3,I02,3은 a의 값이다. a+2b=3+2(-7)=-11이다.,-7,I02,-7은 b의 값이다. a+2b=3+(-14)=-11이다.,
Q4412,I02,3,응용,학습,"세 정수 a, b, c에 대해 a + b = -3, b + c = 5, a + c = -4일 때 a + b + c의 값은?",-1,세 식을 모두 더하면 2(a+b+c)=-3+5-4=-2. 따라서 a+b+c=-1.,-2,I02,세 식을 더하면 2(a+b+c)=-2이므로 a+b+c=-1이다.,2,I02,세 식의 합이 2(a+b+c)=-2이므로 a+b+c=-1이다.,-3,I02,"a+b=-3은 세 식 중 하나이다. 세 식을 더해 2(a+b+c)=-2, a+b+c=-1이다.",5,I02,b+c=5는 세 식 중 하나이다. 세 식을 모두 더하면 a+b+c=-1이다.,
Q4415,I02,3,응용,학습,"정수 -7, -3, 0, 4, 6 중 세 개를 골라 더할 때 합의 최솟값은?",-10,합이 최소가 되려면 가장 작은 세 수를 고른다. -7+(-3)+0=-10이 최솟값이다.,-16,I02,-7+(-3)+(-6)은 -6이 목록에 없다. 최솟값은 -7+(-3)+0=-10이다.,-13,I02,-7과 -3의 합은 -10이고 0을 더하면 -10이 최솟값이다.,-7,I02,-7 혼자가 아닌 세 수를 더해야 한다. 최솟값은 -7+(-3)+0=-10이다.,-6,I02,"세 수 중 가장 작은 -7, -3, 0을 더하면 -10이 최솟값이다.",number-line
Q5200,I02,3,응용,학습,"두 정수 a, b에 대해 a - b = 9이고 a + b = -3일 때, b의 값은?",-6,두 식을 더하면 2a=6이므로 a=3. a+b=-3에 대입하면 b=-3-3=-6입니다.,3,I02,b가 아닌 a의 값 3을 답으로 혼동.,-12,I02,2b=-12에서 2로 나누지 않고 b=-12로 답.,-3,I02,a+b=-3에서 b=-3으로 단독으로 읽음.,6,I02,-6의 부호를 빠뜨려 6으로 답.,
Q5203,I02,3,응용,학습,"a = -6, b = -3, c = 7일 때, (a - c) - (b + c)의 값은?",-17,"a-c = -6-7 = -13, b+c = -3+7 = 4이므로 -13-4 = -17입니다.",-9,I02,빼기를 더하기로 처리하여 (a-c)+(b+c) = -13+4 = -9로 계산.,17,I02,결과 부호를 반전하여 |-17|=17로 답.,-3,I02,(b+c)를 (b-c)로 잘못 변환하여 a-b=-6-(-3)=-3으로 계산.,9,I02,첫 괄호 앞 부호를 이중 적용하여 -(a-c)-(b+c)=13-4=9로 계산.,
Q5205,I02,3,응용,학습,"마을 A의 해발 고도는 −35 m이고 마을 B의 해발 고도는 28 m일 때, 두 마을의 고도 차이는 몇 m인가?",63 m,28 - (-35) = 28 + 35 = 63 m입니다. 음수 고도를 빼면 양수로 변환됩니다.,-7 m,I01,−35의 음수 부호를 무시하고 28-35=-7로 계산.,7 m,I01,절댓값만 빼서 35-28=7로 계산.,-63 m,I02,순서를 반대로 -35-28=-63으로 계산.,35 m,I01,A 지점의 절댓값 35만 답으로 선택.,
Q8957,I02,3,응용,학습,"정수 a, b에 대해 a - b = -7이고 a + b = 3이다. a의 값은?",-2,"두 식을 더하면 2a=-4, a=-2",5,I02,"두 식을 더할 때 -7+3=-4 대신 7+3=10으로 부호 실수하여 2a=10, a=5",2,I01,a=-2의 부호를 빠뜨려 2로 답,-5,E06,연립방정식 풀이 중 부호 오류로 -5,-7,I02,a=a-b=-7로 혼동하여 첫 번째 식의 우변을 답으로,
Q8958,I02,3,응용,학습,"수직선에서 점 P는 -4에 있다. P에서 오른쪽으로 7, 다시 왼쪽으로 13 이동한 점 Q의 위치는?",-10,"-4+7-13=-4+7=3, 3-13=-10",10,I01,절댓값만 계산하여 |-10|=10,-24,I02,모두 빼기로 처리하여 -4-7-13=-24,16,I02,왼쪽 이동을 오른쪽으로 혼동하여 -4+7+13=16,-2,I01,절댓값 이용하여 4-7+13=10... 또는 -(−4+7−13)=2에 부호 혼동,
Q8959,I02,3,계산,학습,(-3)+(-6)-(-9)+(-12)-(-15)의 값은?,3,-3-6+9-12+15=(-3-6-12)+(9+15)=-21+24=3,-27,I02,-(-15)를 -15로 처리하여 -3-6+9-12-15=-27,-15,I02,-(-9)를 -9로 처리하여 -3-6-9-12+15=-15,-45,I02,모든 괄호 부호 무시하여 -3-6-9-12-15=-45,9,I02,(-3)을 +3으로 잘못 처리하여 3-6+9-12+15=9,
Q10435,I02,3,응용,학습,어떤 수에서 -7을 빼면 3이 된다. 어떤 수는?,-4,x-(-7)=3 → x+7=3 → x=-4.,10,I02,x-7=3으로 설정.,-10,I02,x+7=-3으로 부호 오류.,4,I02,x=-4의 부호 무시.,-3,I02,계산 실수.,
Q10436,I02,3,응용,학습,-4보다 9만큼 큰 수는?,5,-4+9=5.,-13,I02,-4에서 9를 빼서 -13.,13,I02,절댓값 합.,-5,I02,부호 착각.,4,I02,계산 실수.,
