문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q005,I02,1,계산,진단,(-3) + (-5) = ?,-8,같은 부호끼리는 절댓값 합에 공통 부호,8,I01,부호를 빼먹었어요. 음수+음수는 음수,-2,I02,두 음수를 뺐어요. 같은 부호끼리는 더하기로 처리,2,I01,부호도 빼먹고 빼셨어요,-15,I03,더하기 대신 곱했어요. 기호를 다시 보세요,"number-line:-5,5,-3"
Q045,I02,1,계산,학습,7 - 10 = ?,-3,작은 수에서 큰 수 빼면 음수,3,I02,부호 빼먹음,-17,I02,7+10으로 더했어요. 빼기예요,17,I01,부호 빼먹고 더했어요,10,I02,그냥 큰 수 적음,"number-line:-5,9,7"
Q381,I02,1,계산,학습,(-4) + 7 = ?,3,큰 절댓값 - 작은 절댓값 + 큰 부호,-3,I02,부호 잘못,11,I01,부호 무시,-11,I01,모두 음수,4,I02,잘못,"number-line:-6,5,-4"
Q382,I02,1,계산,학습,5 + (-9) = ?,-4,9-5=4 큰 부호 -,4,I02,부호 잘못,14,I01,부호 무시,-14,I01,잘못,-5,I02,잘못,"number-line:-5,7,5"
Q1246,I02,1,계산,학습,(-8) + (-4) = ?,-12,부호가 같은 두 음수를 더하면 절댓값의 합에 음수 부호를 붙입니다. 8+4=12이므로 답은 -12입니다.,12,I01,두 수의 음수 부호를 무시하고 8+4=12를 양수로 쓴 오류입니다.,-4,I02,부호가 같을 때 절댓값을 더하지 않고 빼서 8-4=4에 음수 부호를 붙인 오류입니다.,4,I01,절댓값의 차 8-4=4를 양수로 쓴 오류입니다.,-11,I02,덧셈 과정에서 8+4=12를 11로 잘못 계산한 산술 오류입니다.,
Q1247,I02,1,계산,학습,(-6) + 11 = ?,5,부호가 다른 두 정수를 더하면 절댓값이 큰 쪽의 부호를 취하고 절댓값의 차를 구합니다. 11-6=5이고 양수 쪽이 크므로 답은 5입니다.,-5,I01,절댓값의 차는 맞지만 부호를 절댓값이 작은 쪽(음수)으로 잘못 취한 오류입니다.,17,I01,부호를 무시하고 6+11=17로 계산한 오류입니다.,-17,I02,부호를 무시하고 합산한 뒤 음수 부호를 붙인 오류입니다.,-1,I02,계산 과정에서 11-6=5를 잘못 산출하여 -1로 계산한 오류입니다.,
Q1248,I02,1,계산,학습,4 - (-7) = ?,11,빼기를 부호를 바꾸어 더하기로 변환합니다. 4 - (-7) = 4 + 7 = 11입니다.,-3,I02,뺄셈 부호를 그대로 적용하여 4-7=-3으로 계산한 오류입니다.,3,I01,부호 변환 없이 4-7의 절댓값 차 3을 양수로 쓴 오류입니다.,-11,I01,부호를 바꿔 더해야 하는데 결과에 음수 부호를 붙인 오류입니다.,28,I02,4×7=28로 나누기나 곱셈으로 혼동한 오류입니다.,
Q2036,I02,1,계산,학습,(-11) + 7 = ?,-4,"음수+양수: 절댓값 차이 = 11-7=4, 큰 절댓값 쪽 부호(음) → -4",-18,I01,(-11)+(+7)을 부호 무시하고 절댓값끼리 더해 -18로 계산,4,I01,결과 부호를 양수로 잘못 결정하여 +4로 계산,-3,I02,11-7=4가 아닌 11-8=3으로 뺄셈 실수,18,I01,부호를 완전히 무시하고 11+7=18로 계산,
Q2037,I02,1,계산,학습,6 - (-9) = ?,15,빼기 음수 = 더하기 양수: 6-(-9) = 6+9 = 15,-3,I02,부호 규칙 무시하고 6-9=-3으로 계산,3,I02,-(-9)=+9임을 모르고 6-9=3으로 잘못 계산,-15,I01,두 수를 더한 뒤 부호를 음수로 잘못 결정,-54,I01,뺄셈을 곱셈으로 혼동하여 6×(-9)=-54로 계산,
Q2038,I02,1,계산,학습,(-4) + (-7) - 3 = ?,-14,"(-4)+(-7)=-11, -11-3=-14",-14 → -8,I02,(-4)+(-7)을 -3으로 잘못 계산한 뒤 -3을 빼어 오답 도출,-8,I02,"(-4)+(-7)을 계산하지 않고 (-4)-3=-7, -7+(-7)=-8로 잘못 묶음",14,I01,부호를 모두 무시하고 4+7+3=14로 계산,-10,I02,(-7)-3=-10으로 먼저 계산하고 (-4)를 더하지 않음,
