문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6054,L03,3,계산,학습,밑면이 한 변 3 cm인 정삼각형이고 높이가 5 cm인 삼각기둥의 표면적은? (단 √3 ≈ 1.73으로 계산),90 + (9√3)/2 cm²,표면적 = 두 밑면 + 세 옆면. 정삼각형 넓이 = (√3/4)×3² = 9√3/4. 두 밑면 = 9√3/2. 옆면 = 3×(3×5) = 45. 전체 = 45 + 9√3/2 cm². 단 세 직사각형 옆면의 넓이 = 3×15 = 45이고 두 밑면 = 9√3/2이므로 총 표면적 = 45 + 9√3/2 cm²이다.,45 + 9√3 cm²,L03,밑면 넓이를 (√3/4)×9 = 9√3/4로 계산해 두 밑면을 9√3/2 대신 9√3으로 계산한 오답이다.,45 cm²,L03,옆면만 계산하고 두 삼각형 밑면을 빠뜨린 오답이다.,90 cm²,L03,옆면을 3×5×6 = 90으로 잘못 계산한 오답이다.,9√3/2 cm²,L03,밑면만 계산하고 옆면을 빠뜨린 오답이다.,
Q6055,L03,3,비교,학습,반지름이 r인 구의 표면적과 밑면 반지름이 r이고 높이가 2r인 원기둥의 옆면의 넓이를 비교한 것으로 옳은 것은?,구의 표면적과 원기둥 옆면의 넓이가 같다.,구의 표면적 = 4πr². 원기둥(높이 2r) 옆면 넓이 = 2πr×2r = 4πr². 두 값이 모두 4πr²로 같다.,구의 표면적이 원기둥 옆면의 넓이보다 크다.,L03,구의 표면적 4πr²와 원기둥(높이 4r) 옆면 8πr²를 비교하면 원기둥 옆면이 더 크다.,구의 표면적이 원기둥 옆면의 넓이의 2배이다.,L03,구 4πr²는 원기둥 옆면 8πr²의 절반이다.,원기둥 옆면의 넓이가 구 표면적의 4배이다.,L03,원기둥 옆면 8πr² ÷ 구 표면적 4πr² = 2배이다. 4배가 아니다.,두 넓이의 비는 π:1이다.,L03,두 넓이 모두 πr²를 포함하므로 비는 π가 약분된다.,
Q6056,L03,3,응용,학습,반지름이 6 cm인 구를 중심을 지나는 평면으로 잘라 반구를 만들었다. 이 반구의 겉넓이(곡면+단면 원)는?,108π cm²,반구의 겉넓이 = 반구의 곡면 + 단면 원. 곡면 = (구 표면적의 절반) = 4πr²/2 = 2πr² = 2π×36 = 72π. 단면 원 = πr² = 36π. 합계 = 72π + 36π = 108π cm²이다.,72π cm²,L03,반구의 곡면만 계산하고 단면 원(πr² = 36π)을 빠뜨린 오답이다.,144π cm²,L03,구 전체 표면적 4π×36 = 144π를 반으로 나누지 않은 오답이다.,36π cm²,L03,단면 원만 계산한 오답이다. 반구의 곡면(72π)도 더해야 한다.,180π cm²,L03,잘못된 계산이다. 반구 겉넓이 = 2πr² + πr² = 3πr² = 108π cm²이다.,
Q6286,L03,3,선택형,학습,"밑면의 반지름이 5 cm, 높이가 10 cm인 원기둥의 표면적은?",150π cm²,표면적 = 2πr² + 2πrh = 2π×25 + 2π×5×10 = 50π + 100π = 150π cm²,100π cm²,L03,옆넓이만 계산하는 오류,50π cm²,L03,밑면 넓이만 계산하는 오류,200π cm²,L03,r²와 rh를 합산 후 잘못 배수 처리,125π cm²,L03,계수 오류,
Q6287,L03,3,선택형,학습,"밑면의 반지름이 r, 높이가 2r인 원기둥의 표면적과 반지름이 r인 구의 표면적의 비는?",3 : 2,원기둥: 2πr²+2πr·2r=2πr²+4πr²=6πr². 구: 4πr². 비=6πr²:4πr²=3:2,2 : 1,L03,원기둥 표면적을 8πr²로 계산하는 오류,3 : 1,L03,구 표면적을 2πr²로 잘못 기억,1 : 1,L03,두 표면적이 같다고 착각,2 : 3,L03,비의 순서를 반대로 읽는 오류,
Q6517,L03,3,계산,학습,"밑면이 세 변의 길이가 5 cm, 12 cm, 13 cm인 직각삼각형이고 높이가 8 cm인 삼각기둥의 표면적은?",300 cm²,밑면(직각삼각형) 넓이=(1/2)×5×12=30 cm². 두 밑면=2×30=60 cm². 옆면=세 직사각형=(5+12+13)×8=30×8=240 cm². 표면적=60+240=300 cm².,240 cm²,L03,옆면만 계산하고 두 밑면 60 cm²를 더하지 않은 오답이다.,60 cm²,L03,두 밑면만 계산한 오답이다. 옆면 240 cm²를 더해야 한다.,360 cm²,L03,"밑면을 직사각형(5×12=60, 두 개=120)으로 잘못 계산한 오답이다.",260 cm²,L03,두 변만 사용해 옆면을 (5+12)×8=136으로 계산한 오답이다.,
Q6518,L03,3,추론,학습,"반지름이 r인 구의 표면적과 밑면의 반지름이 r, 높이가 2r인 원기둥의 표면적의 비는?",2:3,구 표면적=4πr². 원기둥 표면적=2πr²+2πr(2r)=2πr²+4πr²=6πr². 비=4πr²:6πr²=4:6=2:3.,1:2,L03,원기둥 표면적을 잘못 계산한 오답이다. 비=4πr²:6πr²=2:3이다.,1:1,L03,옆면만 비교해 4πr²:4πr²=1:1로 계산한 오답이다. 밑면 2πr²를 추가해야 한다.,4:9,L03,넓이를 r²에 비례하지 않고 다른 방식으로 비교한 오답이다. 비=4:6=2:3이다.,2:5,L03,원기둥 표면적을 10πr²으로 잘못 계산한 오답이다. 표면적=6πr²이므로 비=2:3이다.,
Q6801,L03,3,계산,학습,"원기둥 안에 꼭 맞는 원뿔이 있다. 밑면의 반지름이 3 cm, 원기둥의 높이가 4 cm일 때 원뿔의 표면적은?",24π cm²,"원뿔 높이=4, 반지름=3, 모선=√(9+16)=5. 표면적=πrl+πr²=π×3×5+π×9=15π+9π=24π cm².",15π cm²,L03,옆면만 계산한 오답이다.,9π cm²,L03,밑면만 계산한 오답이다.,36π cm²,L03,잘못 계산한 오답이다.,48π cm²,L03,두 배로 계산한 오답이다.,
Q6802,L03,3,계산,학습,반지름이 9 cm인 반구(곡면과 평평한 원형 밑면 포함)의 겉넓이는?,243π cm²,반구 겉넓이=반구 곡면+원형 밑면=2πr²+πr²=3πr²=3π×81=243π cm².,324π cm²,L03,구 전체 표면적으로 계산한 오답이다.,81π cm²,L03,원 하나의 넓이만 계산한 오답이다.,162π cm²,L03,반구 곡면만 계산한 오답이다.,486π cm²,L03,두 배로 계산한 오답이다.,
Q6803,L03,3,추론,학습,"가로 3 cm, 세로 5 cm인 직육면체의 겉넓이가 94 cm²일 때 높이는?",4 cm,2(3×5+5h+3h)=94. 2(15+8h)=94. 30+16h=94. 16h=64. h=4.,2 cm,L03,잘못된 계산의 오답이다.,3 cm,L03,가로를 높이로 쓴 오답이다.,5 cm,L03,세로를 높이로 쓴 오답이다.,8 cm,L03,h를 구하기 전 단계값을 답으로 쓴 오답이다.,
