문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q5292,C04,2,계산,학습,"자료 1, 3, 5, 7, 9의 분산은? (평균=5)",8,"편차²: 16, 4, 0, 4, 16. 분산 = (16+4+0+4+16)÷5 = 40÷5 = 8",5,C04,평균을 분산으로 혼동함,40,C04,편차²의 합(40)을 분산으로 씀 — 개수로 나누지 않음,2√2,C04,표준편차 √8=2√2를 분산으로 혼동함,16,C04,가장 큰 편차² 값(16)을 분산으로 씀,
Q5293,C04,2,계산,학습,"자료 2, 4, 6, 8, 10의 표준편차는? (평균=6)",2√2,"편차²: 16,4,0,4,16. 분산=(16+4+0+4+16)÷5=8. 표준편차=√8=2√2",8,C04,분산(8)을 표준편차로 혼동 — √를 씌우지 않음,6,C04,평균을 표준편차로 혼동함,√40,C04,편차²의 합(40)에 √를 씌운 값을 표준편차로 씀,4,C04,최대 편차를 표준편차로 혼동함,
Q5294,C04,2,계산,학습,"평균이 6인 5개의 자료에서 4개의 편차가 −3, 1, 2, −2이다. 나머지 한 자료의 편차는?",2,편차의 합은 0이므로 −3+1+2+(−2)+x=0 → −2+x=0 → x=2,-2,C04,편차의 합이 0임을 모르고 앞 편차를 반복함,0,C04,나머지 편차가 항상 0이라고 추측함,4,C04,−(−2)=2가 아닌 4로 잘못 계산함,6,C04,편차와 평균을 혼동함,
Q5295,C04,2,개념,학습,A반과 B반 수학 점수의 평균이 같고 분산은 A반이 더 크다. 옳은 설명은?,A반의 점수가 B반보다 더 고르지 못하고 퍼져 있다,분산이 클수록 자료가 평균에서 더 멀리 퍼져 있음을 의미한다.,A반의 평균 점수가 B반보다 높다,C04,분산과 평균을 혼동함,A반의 최고 점수가 B반보다 높다,C04,분산을 최고점과 혼동함,A반의 전체 합이 더 크다,C04,분산과 총합을 혼동함,두 반의 성적 분포는 동일하다,C04,평균이 같으면 분포도 같다고 혼동함,
Q5299,C04,2,계산,진단검토,"자료 2, 4, 6, 8의 분산을 구하여라. (평균=5)",5,"편차: −3,−1,1,3. 편차²: 9,1,1,9. 분산=(9+1+1+9)÷4=20÷4=5",20,C04,편차²의 합(20)을 분산으로 씀 — 개수로 나누지 않음,√5,C04,분산과 표준편차를 혼동하여 분산의 제곱근을 씀,3,C04,최대 편차(3)를 분산으로 씀,2,C04,편차의 절댓값 평균(평균편차) (3+1+1+3)÷4=2를 분산으로 혼동함,
Q5490,C04,2,계산,학습,"자료 3, 5, 7, 9, 11의 분산은? (평균=7)",8,"편차: -4,-2,0,2,4. 편차²: 16,4,0,4,16. 분산=(16+4+0+4+16)÷5=40÷5=8",7,C04,평균을 분산으로 혼동함,40,C04,편차²의 합(40)을 분산으로 씀 — 자료 수(5)로 나누지 않음,2√2,C04,표준편차 √8=2√2를 분산으로 혼동함,4,C04,최대 편차(4)를 분산으로 혼동함,
Q5491,C04,2,계산,학습,"자료 2, 4, 6, 8, 10의 표준편차는? (평균=6)",2√2,"편차²: 16,4,0,4,16. 분산=(40)÷5=8. 표준편차=√8=2√2",8,C04,분산(8)을 표준편차로 혼동 — √를 씌우지 않음,6,C04,평균을 표준편차로 혼동함,√40,C04,편차²의 합(40)에 √를 씌운 값을 표준편차로 씀,4,C04,최대 편차(4)를 표준편차로 혼동함,
Q5492,C04,2,계산,학습,분산이 25일 때 표준편차는?,5,표준편차 = √분산 = √25 = 5,25,C04,분산을 그대로 표준편차로 씀,625,C04,25²=625를 표준편차로 씀,12.5,C04,25÷2=12.5로 잘못 계산함,√25=5이지만 단위가 없다,C04,표준편차 계산은 맞지만 단위 처리를 잘못 이해함,
Q5493,C04,2,계산,학습,"자료 a, b, c의 평균이 5이고 a=2, c=8이다. b의 값은?",5,(2+b+8)÷3=5 → 10+b=15 → b=5,2,C04,a값을 b로 씀,8,C04,c값을 b로 씀,15,C04,전체 합(5×3=15)을 b로 혼동함,10,C04,a+c=10을 b로 혼동함,
Q5497,C04,2,계산,진단검토,"자료 4, 6, 8, 10, 12의 평균이 8일 때 이 자료의 분산은?",8,"편차: -4,-2,0,2,4. 편차²: 16,4,0,4,16. 분산=(16+4+0+4+16)÷5=40÷5=8",40,C04,편차²의 합(40)을 분산으로 씀 — 자료 수(5)로 나누지 않음,2√2,C04,분산과 표준편차를 혼동하여 √8=2√2를 분산으로 씀,4,C04,최대 편차(4)를 분산으로 혼동함,10,C04,편차²의 합을 자료 수가 아닌 n-1=4로 나누어 40÷4=10으로 계산함,
