문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q340,H07,1,개념,학습,(f∘g) 와 (g∘f) 가 항상 같은가?,아니다,일반적으로 다름,같다,H07,일반적으로 다름,항상 같다,H07,다름,모름,H07,다름,교환법칙 성립,H07,일반적으로 X,"function-box:f(x),g(x)"
Q848,H07,1,계산,학습,"f(x) = 3x, g(x) = x + 2 일 때, (g∘f)(-1) 의 값은?",-1,(g∘f)(-1) = g(f(-1)) = g(-3) = -3+2 = -1.,-3,H07,f(-1) = -3 만 계산하고 g 를 적용하지 않음,3,H07,(f∘g)(-1) = f(g(-1)) = f(1) = 3 으로 순서 혼동,1,H07,g(-1) = 1 만 계산하고 f 를 적용하지 않음,-4,H07,g(-3) = -3 + (-1) = -4 로 상수 2 대신 입력값 -1 을 더하는 실수,
Q850,H07,1,계산,학습,"f(x) = 2x + 1, g(x) = x - 1 일 때, (f∘g)(2) 의 값은?",3,(f∘g)(2) = f(g(2)) = f(1) = 2×1+1 = 3.,4,H07,(g∘f)(2) = g(f(2)) = g(5) = 4 로 순서 혼동,5,H07,f(2) = 5 만 계산하고 g 를 적용하지 않음,1,H07,g(2) = 1 만 계산하고 f 를 적용하지 않음,6,H07,합성을 덧셈으로 혼동해 f(2)+g(2) = 5+1 = 6 으로 계산,
Q853,H07,1,개념,학습,"f(x) = 2x - 3, g(x) = x + 4 일 때, (g∘f)(x) 의 식은?",2x + 1,(g∘f)(x) = g(f(x)) = g(2x-3) = (2x-3)+4 = 2x+1.,2x+5,H07,(f∘g)(x) = f(g(x)) = f(x+4) = 2(x+4)-3 = 2x+5 로 순서 혼동,2x-3,H07,g 를 적용하지 않고 f(x) = 2x-3 만 그대로 답함,2x-7,H07,g(2x-3) 에서 +4 대신 -4 를 더해 2x-3-4 = 2x-7 로 오계산,4x-2,H07,g(x) = x+4 를 g(y) = 2y+4 로 잘못 읽어 g(2x-3) = 4x-2 로 계산,
Q1637,H07,1,계산,학습,f(x) = 2x + 3일 때 (f∘f)(1)의 값은?,13,f(1) = 5. (f∘f)(1) = f(5) = 2×5+3 = 13,5,H07,(f∘f)(1) = f(1) = 5로 한 번만 계산,8,H07,f(1)+f(1) = 5+5 = 10이 아닌 8로 계산 실수,10,H07,f(1)×f(1) = 5×2 = 10으로 합성을 곱으로 착각,7,H07,(f∘f)(1) = 2(2×1)+3 = 7로 안쪽 f를 잘못 계산,
Q2426,H07,1,계산,학습,"f(x) = x + 1, g(x) = 2x, h(x) = x - 3 일 때, (f∘g∘h)(5) 의 값은?",5,"h(5)=2, g(2)=4, f(4)=5",9,H07,"f→g→h 순서로 적용해 f(5)=6, g(6)=12, h(12)=9",3,H07,h(5)를 5-2=3으로 잘못 계산,7,H07,"h(5)=2, f(2)=3, g(3)=6이 아닌 7로 계산",11,H07,세 함수를 더하는 방식으로 혼동: f(5)+g(5)+h(5)=6+10+2=18,
Q2428,H07,1,계산,학습,"f(x) = 3x - 1 일 때, (f∘f)(2) 의 값은?",14,"f(2)=5, f(5)=14",5,H07,f를 한 번만 적용해 f(2)=5로 계산,29,H07,f(5)=3·5+1=16... 아닌 f(f(5))=f(14)=41,10,H07,"f(2)=5, 3·5=15를 -1 빠뜨려 15로 계산",17,H07,(f∘f)(x)=2f(x)-1=2·5-1=9... 아닌 17,
Q2434,H07,1,계산,학습,"f(x) = x², g(x) = √x 일 때, (f∘g)(9) 의 값은?",9,"g(9)=3, f(3)=9",3,H07,g(9)=3까지만 계산하고 f 적용 안 함,81,H07,(f∘g)(9)=f(9)²=81로 잘못 계산,729,H07,f∘g를 곱으로 착각해 9²·√9 계산,√9,H07,g를 적용한 중간 결과 √9를 답으로 표현,
Q3216,H07,1,계산,학습,"f(1)=3, f(2)=5, f(3)=1이고 g(1)=2, g(2)=3, g(3)=1일 때, (f∘g)(3)의 값은?",3,g(3)=1이므로 (f∘g)(3) = f(g(3)) = f(1) = 3이다.,1,H07,g만 적용하고 f를 적용하지 않아 g(3)=1을 그대로 답으로 냄.,2,H07,합성 순서를 바꾸어 (g∘f)(3) = g(f(3)) = g(1) = 2로 계산함.,5,H07,표를 잘못 읽어 g(3)=2로 보고 f(2)=5를 답으로 냄.,4,H02,f와 g의 함수값을 합성하는 대신 더하여 f(3)+g(3)=1+1=2... 또는 혼동.,
Q3218,H07,1,계산,학습,"f(x) = 2x + 3, g(x) = x - 4일 때, (f∘g)(2) + (g∘f)(2)의 값은?",2,(f∘g)(2) = f(g(2)) = f(-2) = 2(-2)+3 = -1. (g∘f)(2) = g(f(2)) = g(7) = 7-4 = 3. 합 = -1+3 = 2.,-1,H07,(f∘g)(2)만 계산하고 (g∘f)(2)를 더하지 않음.,3,H07,(g∘f)(2)만 계산하고 (f∘g)(2)를 더하지 않음.,-3,H07,합이 아닌 곱 (-1)×3 = -3으로 계산함.,5,H02,합성하지 않고 f(2)+g(2) = 7+(-2) = 5로 계산함.,
Q3222,H07,1,계산,학습,"f(x) = (x-2)², g(x) = x + 1일 때, (g∘f)(3)의 값은?",2,f(3)=(3-2)²=1이므로 (g∘f)(3) = g(f(3)) = g(1) = 1+1 = 2.,4,H07,순서를 바꾸어 (f∘g)(3) = f(g(3)) = f(4) = (4-2)² = 4로 계산함.,1,H07,g를 적용하지 않고 f(3)=1을 그대로 답으로 냄.,3,H07,합성 없이 원래 입력값 3을 그대로 반환함.,5,H02,g(f(3)) 계산에서 g(1)=1+3=4? 혹은 f(3)=1 후 덧셈 실수로 1+1+3=5로 계산함.,
Q4011,H07,1,계산,학습,"f(x) = x+2, g(x) = x-5일 때 (f∘g)(n) = 0을 만족하는 n의 값은?",3,(f∘g)(n)=f(n-5)=(n-5)+2=n-3=0 → n=3.,5,H07,g(n)=0으로 풀어 n=5를 답한다.,-2,H07,f(n)=0으로 풀어 n=-2를 답한다.,7,H07,n-3=0을 n=7로 잘못 푼다.,0,H07,n=0을 직접 대입하면 -3이 되어 0이 아님에도 0을 답한다.,
Q8489,H07,1,계산,학습,"f(x)=x+4, g(x)=3x일 때 (f∘g)(2)의 값은?",10,g(2)=6. f(6)=6+4=10.,18,H07,f와 g 순서 바꿈: g(f(2))=g(6)=18,6,H07,g(2)만 계산,12,H07,f(g(2))=f(6)=6·2=12 계산 오류,8,H07,g(2)를 무시하고 f(2)만 계산,
Q8490,H07,1,계산,학습,"f(x)=2x-1, g(x)=x+3일 때 (g∘f)(0)의 값은?",2,f(0)=-1. g(-1)=-1+3=2.,-1,H07,f(0)만 계산,5,H07,"f와 g 순서 바꿈: g(0)=3, f(3)=5",3,H07,g(0)만 계산,0,H07,계산 오류,
