문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q061,M03,2,계산,학습,4a - 5b + 2a + 3b 를 간단히 하시오,6a - 2b,a끼리 b끼리,6a + 2b,I02,b 항 부호 잘못. -5b+3b = -2b,4a,M03,b 항 모두 빼먹음,6ab,M03,a와 b를 합쳤어요. 다른 문자는 못 합침,-4ab,M03,모두 한 항으로 합치고 부호도 잘못,
Q149,M03,2,계산,학습,2(a + b) - 3(a - b) 를 간단히 하시오,-a + 5b,2a+2b-3a+3b = -a+5b,-a - b,M03,중간 부호 처리 실수. -3·-b = +3b,2a + 2b - 3a - 3b = -a -b,M03,분배 후 부호 잘못,5a - b,M03,a 항 부호 잘못 합산,-a + b,M03,b 항 처리 잘못,
Q150,M03,2,계산,학습,3x²y + 2xy² - x²y + 3xy² 를 간단히,2x²y + 5xy²,같은 종류끼리 합산,5x²y + 5xy²,M03,첫 항 합산 잘못. 3-1=2,2x²y + 5x²y²,M03,서로 다른 항 합산,5xy²,M03,x²y 항 빠뜨림,3x²y + 5xy²,M03,첫 항 -x²y 누락,
Q392,M03,2,계산,학습,2a + 5b - 3a + b = ?,-a + 6b,(2-3)a + (5+1)b,a + 4b,M03,a 부호 잘못,-a + 4b,M03,b 부호 잘못,5a + 6b,M03,잘못 합산,5ab,M03,서로 다른 항 합,
Q393,M03,2,계산,학습,7x - 2y - 5x + 3y = ?,2x + y,(7-5)x + (-2+3)y,2x + 5y,M03,y 합산 잘못,12x - 5y,M03,모두 합,2x - y,M03,y 부호 잘못,2xy,M03,서로 다른 항 합,
Q1258,M03,2,계산,학습,8x - 3 + 2x + 9 를 간단히 하시오.,10x + 6,"x항: (8+2)x=10x, 상수항: (-3+9)=6이므로 10x+6입니다.",10x - 6,I02,상수항 -3+9를 -3-9=-12나 -6으로 잘못 계산한 오류입니다.,10x + 12,I02,상수항에서 -3+9=6을 9+3=12로 잘못 계산한 오류입니다.,16x + 6,M03,x항 계수를 8+2=10 대신 8×2=16으로 계산한 오류입니다.,10x - 12,I02,상수항 부호를 잘못 적용하여 -(3+9)=-12로 계산한 오류입니다.,
Q1259,M03,2,계산,학습,5a² - 3a + 2a² + 7a 를 간단히 하시오.,7a² + 4a,"a²항: (5+2)a²=7a², a항: (-3+7)a=4a이므로 7a²+4a입니다.",7a² - 4a,I02,a항 계산에서 -3+7=4를 -4로 부호를 반대로 쓴 오류입니다.,14a³,M03,a²와 a를 동류항으로 취급하여 모두 더한 오류입니다.,7a² + 10a,I02,a항에서 -3+7을 3+7=10으로 부호를 무시한 오류입니다.,35a²,M03,계수만 곱하여 5×2와 3×7을 더한 오류입니다.,
Q1261,M03,2,전개,학습,3(2x - y) + 2(x + 4y) 를 간단히 하시오.,8x + 5y,전개하면 6x-3y+2x+8y = (6+2)x+(-3+8)y = 8x+5y입니다.,8x - 5y,M03,y항 계산에서 -3y+8y=5y를 -5y로 부호를 잘못 취한 오류입니다.,8x + y,M03,y항에서 -3+8=5를 1로 잘못 계산한 오류입니다.,6x + 5y,M03,두 번째 괄호 2(x+4y)를 전개할 때 2×x=2x를 반영하지 않은 오류입니다.,8x - 11y,M03,2(x+4y)에서 2×4y=8y를 -8y로 부호 실수한 오류입니다.,
Q1262,M03,2,전개,학습,-4a + 7b - 2(-a + 3b) 를 간단히 하시오.,-2a + b,-2(-a+3b)=+2a-6b이므로 -4a+7b+2a-6b=(-4+2)a+(7-6)b=-2a+b입니다.,-6a + 13b,M03,"-2×(-a)=-2a가 아닌 +2a를 -2a로, -2×3b=-6b를 +6b로 부호를 두 번 잘못 적용한 오류입니다.",-2a + 13b,M03,-2×3b=-6b를 +6b로 잘못 계산한 오류입니다.,-6a + b,M03,-2×(-a)=+2a를 -2a로 잘못 계산한 오류입니다.,2a + b,I02,a항 계수 -4+2=-2를 +2로 부호를 반대로 쓴 오류입니다.,
Q2049,M03,2,계산,학습,4(x + 2y) - 2(x - 3y) 를 간단히 하시오.,2x + 14y,4x+8y-2x+6y = 2x+14y,2x + 2y,M03,괄호 전개 시 -2×(-3y)=+6y를 -6y로 처리하여 4x+8y-2x-6y=2x+2y,2x - 2y,M03,4(x+2y)=4x+8y가 아닌 4x+2y로 잘못 전개,6x + 14y,M03,4x-2x=2x 대신 4x+2x=6x로 계산,2x + 8y,M03,-2×(-3y)=+6y를 빼먹고 y항을 8y로만 계산,
