문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6196,Y05,3,계산,학습,y = a/x에서 x=-2일 때 y=6이고 x=b일 때 y=-4이다. a+b의 값은?,-9,a = xy = (-2)×6 = -12. b = a/y = -12/(-4) = 3. a+b = -12+3 = -9,9,Y05,a와 b의 부호를 무시하고 12+3=... 아니 |-12|+3 아닌 12-3=9로 계산한 오답이다.,-15,Y05,b = -12/4 = -3으로 부호를 잘못 계산하여 -12+(-3)=-15로 구한 오답이다.,3,Y05,a를 계산하지 않고 b=3만 답으로 쓴 오답이다.,-12,Y05,a=-12를 그대로 a+b로 혼동한 오답이다.,
Q6197,Y05,3,계산,학습,"반비례 y = 8/x의 그래프가 점 (k, 2k)를 지날 때 k의 값은?",2,2k = 8/k → 2k² = 8 → k² = 4 → k = 2 (k > 0),4,Y05,k² = 4에서 k=4로 제곱근을 잘못 구한 오답이다.,8,Y05,비례상수 8을 k로 혼동한 오답이다.,1,Y05,k = 8/(2k)에서 k=1이라 가정하고 대입한 오답이다.,-2,Y05,k² = 4에서 k = -2를 선택했으나 좌표 맥락상 양수가 되어야 한다고 판단하지 못한 오답이다.,
Q6198,Y05,3,문장제,학습,자전거의 기어비에서 페달 회전수 x와 바퀴 회전수 y의 곱이 항상 60이다. x=12일 때 y의 값은?,5,xy = 60이므로 y = 60/x = 60/12 = 5,720,Y05,y = x×xy = 12×60 = 720으로 잘못 계산한 오답이다.,72,Y05,y = x+xy = 12+60 = 72로 덧셈을 적용한 오답이다.,48,Y05,y = xy-x = 60-12 = 48로 뺄셈을 적용한 오답이다.,60,Y05,비례상수 60을 그대로 y로 쓴 오답이다.,
Q6429,Y05,3,계산,학습,"반비례 y=a/x의 그래프가 (-2, 5)를 지날 때 점 (5, k)에서의 k의 값은?",-2,a=(-2)×5=-10. k=-10/5=-2.,2,Y05,부호를 무시하고 10/5=2로 계산한 오답.,-10,Y05,비례상수 a=-10을 k로 혼동한 오답.,5,Y05,"점 (-2, 5)의 y좌표 5를 그대로 k로 쓴 오답.",-50,Y05,k=(-10)×5=-50으로 나눗셈 대신 곱셈을 적용한 오답.,
Q6430,Y05,3,계산,학습,"반비례 y=12/x의 그래프 위에 있는 양의 정수 좌표 점 (p, q)에 대해 p+q의 최솟값은?",7,"p=1→q=12(합13), p=2→q=6(합8), p=3→q=4(합7), p=4→q=3(합7). 최솟값=7.",8,Y05,p=2일 때 합 8을 최솟값으로 잘못 선택한 오답.,13,Y05,p=1일 때 합 13을 최솟값으로 혼동한 오답.,12,Y05,비례상수 12를 최솟값으로 혼동한 오답.,6,Y05,q의 최솟값 6을 p+q의 최솟값으로 혼동한 오답.,
Q6431,Y05,3,계산,학습,반비례 y=a/x에서 x=2일 때 y=8이다. y의 값이 4가 되려면 x의 값은?,4,a=2×8=16. 4=16/x → x=4.,2,Y05,y가 반으로 줄었으니 x도 원래 값 2라고 혼동한 오답.,16,Y05,비례상수 a=16을 x로 혼동한 오답.,32,Y05,x=y×a=4×8=32로 잘못 계산한 오답.,1,Y05,y=4이면 x=4가 아닌 1이라고 계산 오류를 낸 오답.,
Q6659,Y05,3,계산,학습,"반비례 y=a/x의 그래프가 점 (3, -4)를 지날 때 점 (-2, k)에서의 k는?",6,a=3×(-4)=-12. k=-12/(-2)=6.,-6,Y05,부호 오류로 k=-12/2=-6으로 계산한 오답.,-12,Y05,비례상수 a=-12를 k로 혼동한 오답.,4,Y05,"점 (3,-4)의 y좌표 절댓값 4를 k로 혼동한 오답.",24,Y05,k=(-12)×(-2)=24로 나눗셈 대신 곱셈을 적용한 오답.,
Q6660,Y05,3,계산,학습,y가 x에 반비례한다. x=p일 때 y=q이면 x=4p일 때 y의 값은?,q/4,a=pq. y=pq/(4p)=q/4.,4q,Y05,정비례로 혼동하여 x가 4배이면 y도 4배인 4q로 답한 오답.,q-4,Y05,x가 4p로 바뀔 때 y가 4 감소한다는 오개념으로 q-4를 도출한 오답.,q/4p,Y05,비례상수를 pq가 아닌 q로 잘못 계산하여 y=q/(4p)로 답한 오답.,q²/4,Y05,비례상수를 pq 대신 q²으로 잘못 설정하여 q²/(4p)... 계산 혼선으로 q²/4를 도출한 오답.,
Q6661,Y05,3,계산,학습,"반비례 y=36/x에서 양의 정수 x와 y에 대해 x+y의 최댓값은? (단, x≤y)",37,"xy=36인 양의 정수 쌍(x≤y): (1,36)→합37, (2,18)→합20, (3,12)→합15, (4,9)→합13, (6,6)→합12. 최댓값=37.",20,Y05,x=2일 때 합 20을 최댓값으로 혼동한 오답.,36,Y05,비례상수 36을 x+y의 최댓값으로 혼동한 오답.,12,Y05,x=y=6일 때 합 12를 최댓값으로 혼동한 오답.,15,Y05,x=3일 때 합 15를 최댓값으로 혼동한 오답.,
Q6931,Y05,3,계산,학습,"반비례 y=21/x의 그래프가 점 (k, k+4)를 지날 때 양수 k의 값은?",3,"k(k+4)=21, k²+4k-21=0, (k+7)(k-3)=0, k=3 (k>0).",-7,Y05,k=-7도 방정식을 만족하나 양수 조건을 무시한 오답.,7,Y05,(k+7)=0에서 k=7로 잘못 푼 오답.,4,Y05,k+4=21에서 k=4를 답한 오답.,21,Y05,비례상수를 답한 오답.,
