문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q191,G01,1,개념,진단,점 (3 -2)는 어느 사분면에 있는가?,4사분면,x>0 y<0 → 4사분면,1사분면,G01,x>0 y>0 일 때만 1사분면,2사분면,G01,2사분면은 x<0 y>0,3사분면,G01,3사분면은 x<0 y<0,y축 위,G01,y축 위는 x=0 일 때,
Q192,G01,1,개념,학습,점 (-1 4)는 어느 사분면에 있는가?,2사분면,x<0 y>0 → 2사분면,1사분면,G01,1사분면은 x>0 y>0,3사분면,G01,3사분면은 x<0 y<0,4사분면,G01,4사분면은 x>0 y<0,x축 위,G01,x축 위는 y=0 일 때,
Q193,G01,1,개념,학습,점 (5 0)은 어디에 있는가?,x축 위,y=0 이면 x축 위,y축 위,G01,y축 위는 x=0 일 때,1사분면,G01,사분면 안 아님 (축 위),원점,G01,원점은 (0 0),4사분면,G01,사분면 안 아님 (축 위),
Q194,G01,1,개념,학습,원점의 좌표는?,(0 0),두 축이 만나는 점,(1 1),G01,임의의 점,(1 0),G01,x축 위 한 점,(0 1),G01,y축 위 한 점,모름,G01,두 축의 교점이 원점,
Q706,G01,1,개념,학습,"1사분면에 있는 점의 x, y좌표 부호를 옳게 나타낸 것은?","x > 0, y > 0","1사분면은 x축 오른쪽, y축 위쪽 → x > 0, y > 0.","x > 0, y < 0",G01,4사분면의 부호 조건을 1사분면으로 혼동,"x < 0, y > 0",G01,2사분면의 부호 조건을 1사분면으로 혼동,"x < 0, y < 0",G01,3사분면의 부호 조건을 1사분면으로 혼동,"x = 0, y > 0",G01,y축 위의 점을 1사분면으로 혼동,
Q707,G01,1,개념,학습,"점 (-3, -5)는 어느 사분면에 있는가?",3사분면,"x < 0, y < 0 이면 3사분면.",1사분면,G01,부호를 모두 양수로 착각,2사분면,G01,x < 0이므로 y 부호와 무관하게 2사분면으로 착각,4사분면,G01,y < 0이므로 x 부호와 무관하게 4사분면으로 착각,x축 위,G01,y좌표가 0일 때에만 x축 위인데 혼동,
Q708,G01,1,개념,학습,"점 (4, -2)는 어느 사분면에 있는가?",4사분면,"x > 0, y < 0 이면 4사분면.",1사분면,G01,y의 부호가 음수임을 간과,2사분면,G01,x > 0임에도 y < 0을 보고 2사분면으로 착각,3사분면,G01,x > 0임을 간과하고 y < 0만 보고 3사분면으로 착각,y축 위,G01,y좌표가 음수인데도 y축 위라고 착각,
Q1496,G01,1,개념,학습,"점 (0, 5)는 어느 축 위에 있는가?",y축,"x좌표가 0인 점은 y축 위에 있다. (0, 5)의 x좌표는 0이므로 y축 위",x축,G01,y좌표가 0일 때 x축 위이나 x좌표가 0인 경우를 혼동하는 실수,제1사분면,G01,y좌표 5가 양수이므로 1사분면이라 착각하는 실수,제2사분면,G01,x좌표 0을 음수로 오해해 2사분면이라 착각하는 실수,원점,G01,"x좌표와 y좌표가 모두 0인 점이 원점인데 (0,5)를 원점으로 착각",
Q1497,G01,1,개념,학습,x축 위에 있는 점의 y좌표는 얼마인가?,0,x축은 y = 0인 직선이므로 x축 위의 모든 점은 y좌표가 0이다,1,G01,x축 위 점의 y좌표를 1로 착각하는 실수,x좌표와 같다,G01,x축 위에서 두 좌표가 같다고 혼동하는 실수,정해지지 않는다,G01,x축 위에서 y좌표가 임의의 값이라 오해하는 실수,x좌표와 반대 부호,G01,x축을 y = -x 직선으로 혼동하는 실수,
Q1498,G01,1,개념,학습,"제4사분면에 있는 점 (x, y)에 대해 옳은 것은?",x > 0이고 y < 0,"제4사분면은 x축 오른쪽 아래 영역으로 x > 0, y < 0",x > 0이고 y > 0,G01,제1사분면의 부호 조건을 제4사분면으로 혼동하는 실수,x < 0이고 y < 0,G01,제3사분면의 부호 조건을 제4사분면으로 혼동하는 실수,x < 0이고 y > 0,G01,제2사분면의 부호 조건을 제4사분면으로 혼동하는 실수,x = 0이고 y < 0,G01,y축 아래 부분을 제4사분면으로 혼동하는 실수,
Q2286,G01,1,개념,학습,"원점 O에 대해 점 (3, -4)와 대칭인 점의 좌표는?","(-3, 4)","원점 대칭은 x, y 모두 부호를 바꾸므로 (-3, 4)","(-3, -4)",G01,x축에 대한 대칭(y만 부호 변경)으로 혼동한 경우,"(3, 4)",G01,y축에 대한 대칭(x만 부호 변경)으로 혼동한 경우,"(4, -3)",G01,x와 y 좌표를 교환한 경우,"(-4, 3)",G01,좌표를 교환하고 부호를 바꾼 경우,
Q2287,G01,1,개념,학습,2사분면에 있는 점의 x좌표와 y좌표의 부호를 바르게 나타낸 것은?,"x < 0, y > 0","2사분면은 x < 0, y > 0인 영역","x > 0, y > 0",G01,1사분면의 부호로 혼동한 경우,"x < 0, y < 0",G01,3사분면의 부호로 혼동한 경우,"x > 0, y < 0",G01,4사분면의 부호로 혼동한 경우,"x = 0, y > 0",G01,y축 위의 점 조건으로 혼동한 경우,
