문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q5977,D09,3,추론,학습,원 O(반지름 r)과 원 밖의 점 P가 있다. PO = d이고 점 P에서 원에 접선을 그었을 때 접점 T에서 PO에 내린 수선의 발을 H라 하면 OH의 길이는?,r²/d,"∠OTP = 90°에서 직각삼각형 OTP, OH는 빗변 OP에 내린 수선의 발. OT² = OH × OP → r² = OH × d → OH = r²/d.",r/d,D09,비례 관계를 잘못 설정한 오답이다.,d/r,D09,분모와 분자를 뒤바꾼 오답이다.,√(d²-r²)/d,D09,PT/PO를 OH로 혼동한 오답이다.,r²/√(d²-r²),D09,PT로 나눈 잘못된 비율이다.,
Q5978,D09,3,계산,학습,"원 O에서 원 밖의 점 P로부터 할선이 원과 A, B에서 만나고 또 다른 할선이 C, D에서 만난다. PA = 3, PB = 12, PC = 4이면 PD의 길이는?",9,멱의 정리: PA × PB = PC × PD. 3 × 12 = 4 × PD. 36 = 4 × PD. PD = 9.,6,D09,36을 6으로 잘못 나눈 오답이다.,16,D09,PA + PB + PC = 3+12+4 = 19 혹은 덧셈 오류이다.,12,D09,PB의 값을 PD로 혼동한 오답이다.,48,D09,PA × PB × PC로 잘못 계산한 오답이다.,
Q5979,D09,3,복합,학습,"점 P에서 원 O에 접선 PT와 할선 PAB를 그었다. PT = 6, PA = 4일 때 AB의 길이는?",5,접선-할선 관계: PT² = PA × PB. 36 = 4 × PB. PB = 9. AB = PB - PA = 9 - 4 = 5.,2,D09,PB - PT = 9 - 6 = 3을 잘못 계산하거나 PA를 뺀 오답이다.,3,D09,PT - PA = 6 - 4 = 2와 혼동한 오답이다.,9,D09,PB 자체를 AB로 혼동한 오답이다.,6,D09,PT를 AB로 혼동한 오답이다.,
Q6208,D09,3,계산,학습,"원 O의 외부 점 P에서 두 접선 PA, PB를 그었을 때 PA = 6 cm, OA = 4 cm이다. 삼각형 PAO의 넓이는?",12 cm²,∠OAP = 90°이므로 삼각형 PAO의 넓이 = (1/2)×PA×OA = (1/2)×6×4 = 12 cm²,24 cm²,D09,넓이 = PA×OA = 6×4 = 24로 1/2을 적용하지 않은 오답이다.,10 cm²,D09,PA+OA = 10을 밑변으로 쓴 오답이다.,√52 cm²,D09,PO = √(36+16) = √52를 넓이로 혼동한 오답이다.,8 cm²,D09,(PA+OA)/2 = 5를 이용한 잘못된 계산이다.,
Q6209,D09,3,계산,학습,"원 O에 외접하는 삼각형 ABC에서 AB = 10, BC = 8, CA = 6이다. 원의 반지름 r을 구하시오. (단 내접원 반지름 r = 넓이/반둘레)",2,반둘레 s = (10+8+6)/2 = 12. 직각삼각형(6²+8²=10²)이므로 넓이 = (1/2)×6×8 = 24. r = 24/12 = 2,4,D09,r = 넓이/둘레 = 24/24 = 1이 아닌 4로 잘못 계산한 오답이다.,3,D09,r = 6/2 = 3으로 최단 변의 절반을 반지름으로 쓴 오답이다.,5,D09,빗변의 절반 10/2 = 5를 반지름으로 혼동한 오답이다.,24,D09,넓이를 반지름으로 혼동한 오답이다.,
Q6210,D09,3,계산,학습,원 O에 점 P에서 그은 접선과 현 PA가 이루는 각이 40°이다. PA가 자르는 호 PA에 대한 원주각의 크기는?,40°,접선과 현이 이루는 각 = 그 현이 자르는 호의 원주각. 따라서 원주각 = 40°,80°,D09,접선-현의 각의 2배를 원주각으로 혼동한 오답이다.,20°,D09,접선-현의 각의 절반을 원주각으로 혼동한 오답이다.,50°,D09,90° - 40° = 50°를 원주각으로 계산한 오답이다.,140°,D09,180° - 40° = 140°를 원주각으로 계산한 오답이다.,
Q6439,D09,3,계산,학습,원 O(반지름 5)의 외부 점 P에서 접선 PT를 그었다. OP = 13일 때 삼각형 OPT의 넓이를 이용해 OT⊥PT인 점 Q(OQ⊥PT)의 길이를 구하면?,60/13,PT = √(13²-5²) = 12. 삼각형 OPT의 넓이 = (1/2)×5×12 = (1/2)×13×OQ이므로 OQ = 60/13이다.,5,D09,OT의 길이를 OQ로 혼동한 오답이다.,12,D09,PT의 길이를 OQ로 혼동한 오답이다.,12/13,D09,OQ = PT/OP = 12/13으로 잘못 나눈 오답이다.,13/5,D09,OP/OT = 13/5로 잘못 계산한 오답이다.,
Q6440,D09,3,계산,학습,"원 O의 외부 점 P에서 두 접선 PA, PB를 그었다. ∠APB = 60°이고 PA = 4일 때 AB의 길이는?",4,PA = PB이고 ∠APB = 60°이므로 ∠PAB = ∠PBA = 60°. 삼각형 PAB는 정삼각형이므로 AB = PA = 4이다.,2,D09,AB = PA/2 = 2로 잘못 계산한 오답이다.,2√3,D09,이등변삼각형의 밑변으로 2×4×sin30° = 4로 혼동한 오답이다.,8,D09,AB = 2×PA = 8로 잘못 계산한 오답이다.,4√3,D09,정삼각형이 아닌 직각삼각형으로 혼동한 오답이다.,
Q6441,D09,3,계산,학습,"원 O의 외부 점 P에서 두 할선 PAB, PCD를 그었다. PA = 2, PB = 8, PC = 4일 때 PD의 값은?",4,두 할선 정리에 의해 PA × PB = PC × PD이므로 2×8 = 4×PD → PD = 4이다.,2,D09,PD = PA = 2로 혼동한 오답이다.,8,D09,PD = PB = 8로 혼동한 오답이다.,16,D09,PA×PB = 16을 PD로 혼동한 오답이다.,1,D09,PD = PA×PB/PC² = 16/16 = 1로 잘못 나눈 오답이다.,
Q6731,D09,3,응용,학습,"원 O(반지름 5)의 외부 점 P에서 두 접선 PA, PB를 그었다. OP=13이면 △OPA의 넓이는?",30,"PA=√(OP²-r²)=√(169-25)=12, OA⊥PA이므로 넓이=5×12/2=30.",60,D09,5×12=60으로 나누지 않았습니다.,24,D09,잘못 계산했습니다.,65,D09,5×13=65로 잘못 계산했습니다.,36,D09,12×6/2=36으로 잘못 계산했습니다.,
