문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q070,R01,2,계산,학습,(3²)³ = ?,3⁶ (또는 729),거듭제곱의 거듭제곱은 지수 곱,3⁵,R01,지수를 더함. 거듭제곱의 거듭제곱은 지수 곱,3⁹,R01,3 자체를 9로,9³,R01,3²을 9로 본 후 또 처리,3⁸,R01,지수×지수+1 잘못,
Q156,R01,2,계산,학습,(2³)² 의 값은?,64,2⁶ = 64,12,R01,2³+2² 로 처리. 거듭제곱의 거듭제곱은 곱,32,R01,2⁵ 의 값. 지수 곱은 6,16,R01,2⁴,256,R01,2⁸. 지수 곱은 6,
Q157,R01,2,계산,학습,3⁴ ÷ 3² = ?,9,3² = 9,3²,R01,3² = 9 까지 가야 함,1,R01,지수 빼면 2 인데 결과는 값,3,R01,지수 처리 잘못. 4-2=2,12,R01,4-2 = 2 의 값을 12 로,
Q1008,R01,2,계산,학습,(2⁴)³ 을 계산하면?,4096,거듭제곱의 거듭제곱은 지수끼리 곱한다. (2⁴)³=2^(4×3)=2¹²=4096.,128,R01,지수를 곱하지 않고 더해 2^(4+3)=2⁷=128로 계산함,16,R01,(2⁴)³에서 ³를 무시하고 2⁴=16만 계산함,8,R01,(2⁴)³에서 ⁴를 무시하고 2³=8만 계산함,48,R01,2×4×3=24 또는 임의의 곱셈을 수행함,
Q1009,R01,2,계산,학습,a² × a³ ÷ a⁴ 를 간단히 하면? (단 a≠0),a,a^(2+3)÷a⁴=a⁵÷a⁴=a^(5-4)=a¹=a.,a⁵,R01,곱셈만 하고 나눗셈(÷a⁴)을 빠뜨림,a⁹,R01,모든 지수를 더해 2+3+4=9로 계산함,1,R01,지수가 모두 상쇄된다고 잘못 이해함,a⁴,R01,분모의 a⁴만 남는다고 잘못 판단함,
Q1011,R01,2,계산,학습,(xy²)³ 을 전개하면?,x³y⁶,(xy²)³=x^(1×3) × y^(2×3)=x³y⁶.,xy⁶,R01,x에는 지수 3을 적용하지 않고 y²에만 적용함,x³y²,R01,y²에는 지수 3을 적용하지 않고 x에만 적용함,x³y⁵,R01,y의 지수를 2×3=6이 아닌 2+3=5로 계산함,3xy²,R01,지수법칙 대신 계수 3을 곱하는 것으로 혼동함,
Q1014,R01,2,계산,학습,10³ × 10² ÷ 10⁴ 를 계산하면?,10,10^(3+2-4)=10^1=10.,100,R01,3+2-4=1이 아닌 2로 계산해 10²=100,1000,R01,3+2-4=1이 아닌 3으로 계산해 10³=1000,1,R01,"지수 합 3+2=5, 5-4=1을 10⁰=1로 혼동함",10⁹,R01,모든 지수를 더해 3+2+4=9로 계산함,
Q1797,R01,2,전개,학습,"(a²b³)² 를 전개하면? (단 a,b≠0)",a⁴b⁶,"지수법칙 (aⁿ)ᵐ=aⁿᵐ에 의해 a²⁻²=a⁴, b³⁻²=b⁶이므로 a⁴b⁶",a⁴b⁵,R01,b의 지수를 3×2=6이 아닌 3+2=5로 덧셈 처리,a⁴b⁹,R01,b의 지수를 3²=9로 잘못 계산,2a²b³,R01,괄호 앞 지수 2를 곱하지 않고 계수로 앞에 붙임,a⁴b³,R01,b의 지수에 2를 곱하지 않고 그대로 씀,
Q1798,R01,2,계산,학습,2⁵ ÷ 2⁸ 을 계산하면?,1/8,2⁵ ÷ 2⁸ = 2⁵⁻⁸ = 2⁻³ = 1/2³ = 1/8,2¹³,R01,나눗셈을 지수 덧셈으로 잘못 처리해 5+8=13,8,R01,지수 차이 8-5=3을 구했지만 역수가 필요함을 놓쳐 2³=8로 답함,2³,R01,부호 없이 지수 차이 |5-8|=3만 계산,-2³,R01,음수 지수를 음수 밑으로 혼동해 -2³로 씀,
Q1800,R01,2,계산,학습,a³ × a⁻² 를 간단히 하면? (단 a≠0),a,a³ × a⁻² = a³⁺⁽⁻²⁾ = a¹ = a,a⁻⁶,R01,곱셈에서 지수를 더하지 않고 곱해 3×(-2)=-6,a⁵,R01,음수 지수를 무시하고 3+2=5로 계산,1/a,R01,3+(-2)=1이 아닌 -1로 계산해 a⁻¹=1/a,a⁶,R01,부호를 무시하고 3×2=6으로 지수 곱셈 실수,
Q1801,R01,2,계산,학습,3² × 3³ ÷ 3⁴ 를 계산하면?,3,3^(2+3-4) = 3^1 = 3,3⁵,R01,나눗셈을 무시하고 3²×3³=3⁵만 계산,27,R01,지수 계산 결과를 3이 아닌 3으로 혼동해 3³=27로 답함,81,R01,지수를 모두 더해 2+3+4=9가 아닌 다른 실수로 3⁴=81을 답함,1/3,R01,지수를 2-3-4=-5 등으로 잘못 계산해 음수 지수 오류,
Q1802,R01,2,전개,학습,x≠0일 때 (x²)³ ÷ x⁴ 를 간단히 하면?,x²,(x²)³=x⁶이고 x⁶÷x⁴=x⁶⁻⁴=x²,x⁵,R01,(x²)³=x²⁺³=x⁵로 지수를 곱하지 않고 더함,x¹⁰,R01,x⁶÷x⁴=x⁶⁺⁴=x¹⁰로 나눗셈에서 지수를 더함,1/x²,R01,나눗셈 방향을 거꾸로 해 x⁴÷x⁶=x⁻²=1/x²로 계산,x⁸,R01,(x²)³=x⁵로 계산하고 x⁵⁺⁴=x⁸로 잘못 더함,
Q1805,R01,2,전개,학습,(3a²)³ 을 전개하면?,27a⁶,"3³=27, (a²)³=a²⁻³=a⁶이므로 (3a²)³=27a⁶",9a⁶,R01,3³=27이 아닌 3²=9로 잘못 계산,27a⁵,R01,a의 지수를 2×3=6이 아닌 2+3=5로 덧셈 처리,3a⁶,R01,3에 지수 3을 적용하지 않아 3 그대로 씀,27a²,R01,a²에 지수 3을 적용하지 않아 a²만 씀,
Q2588,R01,2,계산,학습,a⁵ ÷ a³ × a⁻¹ 를 간단히 하시오. (단 a≠0),a,a⁵÷a³×a⁻¹=a^(5-3)×a⁻¹=a²×a⁻¹=a^(2-1)=a,a²,R01,마지막 a⁻¹를 적용하지 않아 a²로 계산,a³,R01,÷a³를 ×a³으로 잘못 적용하여 지수를 더함,1/a,R01,a²×a⁻¹=a^(2+(-1))=a¹=a 대신 a²×a⁻¹=a²⁻¹=a/a=1/a로 혼동,a⁻¹,R01,a⁵÷a³×a⁻¹=a^(5-3-1)=a¹=a 대신 a⁻¹로 잘못 계산,
Q2589,R01,2,계산,학습,"(3x²y)³ 를 전개하시오. (단 x,y≠0)",27x⁶y³,(3x²y)³=3³×(x²)³×y³=27×x⁶×y³=27x⁶y³,9x⁶y³,R01,3³=27 대신 3²=9로 계산,27x⁵y³,R01,(x²)³=x⁶ 대신 x^(2+3)=x⁵로 지수 계산 오류,27x⁶y,R01,y³ 대신 y로 y의 지수를 그대로 두는 실수,3x⁶y³,R01,3³=27이 아닌 3을 계수로 그대로 사용,
Q2590,R01,2,계산,학습,2⁻⁴ 의 값은?,1/16,2⁻⁴=1/2⁴=1/16,-16,R01,음의 지수를 음수로 잘못 해석하여 -2⁴=-16으로 계산,16,R01,음의 지수를 무시하고 2⁴=16으로 계산,-1/16,R01,음의 지수를 적용하면서 부호도 음수가 된다고 잘못 이해,1/8,R01,2⁻⁴를 2⁻³=1/8로 잘못 계산,
Q2592,R01,2,응용,학습,3ˣ = 27 일 때 5ˣ의 값은?,125,3ˣ=27=3³이므로 x=3. 따라서 5ˣ=5³=125,81,R01,x=3을 맞게 구했으나 5³=125 대신 3⁴=81과 혼동,25,R01,5³=125가 아닌 5²=25로 지수를 2로 잘못 계산,15,R01,5ˣ를 5×x=5×3=15로 계산하는 지수 개념 오류,243,R01,x=3을 구한 후 5³ 대신 3⁵=243으로 계산,
Q3377,R01,2,응용,학습,"2ˣ=3일 때, 8ˣ의 값은?",27,8ˣ=(2³)ˣ=(2ˣ)³=3³=27.,9,R01,8ˣ=(2ˣ)³=3³이 아닌 (2ˣ)²=3²=9로 착각.,24,R01,8×3=24처럼 단순 곱셈으로 계산.,3,R01,8ˣ=2ˣ=3으로 지수법칙 무시.,6,R01,2×3=6으로 잘못 계산.,
Q3380,R01,2,개념,학습,지수법칙을 이용하여 (2/3)⁴의 값은?,16/81,(2/3)⁴=2⁴/3⁴=16/81.,8/27,R01,(2/3)³=8/27처럼 지수를 3으로 착각.,2/12,R01,2/3에 4를 곱하여 8/12=2/3처럼 잘못 계산.,8/12,R01,분자·분모에 4를 곱하여 8/12.,4/9,R01,분자·분모에 2를 곱하는 정도로만 처리.,
Q3381,R01,2,계산,학습,"a⁶b⁴ ÷ (a²b)³를 간단히 하면? (단 a,b≠0)",b,(a²b)³=a⁶b³. a⁶b⁴÷a⁶b³=b.,a⁶b,R01,(a²b)³에서 a²의 지수에 3을 적용하지 않아 a²b³로 착각.,a⁴b,R01,(a²b)³=a²b³으로 잘못 전개하여 a⁶b⁴÷a²b³=a⁴b.,a⁴b²,R01,전개 오류로 잘못된 결과.,1,R01,a⁶b⁴=(a²b)³이 성립한다고 착각하여 나눗셈 결과를 1로.,
Q3383,R01,2,계산,학습,2⁻¹ + 3⁻¹의 값은?,5/6,"2⁻¹=1/2, 3⁻¹=1/3. 1/2+1/3=3/6+2/6=5/6.",1/6,N04,"음수 지수를 1/2, 1/3이 아닌 -2, -3으로 계산 후 잘못 합산.",1/5,R01,2⁻¹+3⁻¹=1/(2+3)=1/5으로 분모를 더함.,5/12,R01,"2⁻¹+3⁻¹=1/2+1/3=2/6+3/6=5/6이 아닌 1×3+1×2=5, 2×3×... 으로 잘못 계산.",1,R01,2⁻¹+3⁻¹=1이라고 잘못 암기.,
Q4166,R01,2,계산,학습,"(a²b)³÷a³b²를 간단히 하면? (단 a,b≠0)",a³b,(a²b)³=a⁶b³. a⁶b³÷a³b²=a^(6-3)×b^(3-2)=a³b.,a³b²,R01,b의 지수를 b³÷b²=b¹=b가 아닌 b²로 잘못 계산.,a²b,R01,a⁶÷a³=a³를 a⁶÷a³=a²(÷연산을 나눗셈으로 오해)처럼 잘못 계산.,a⁶b,R01,÷a³ 부분을 적용하지 않고 a⁶b³÷b²=a⁶b로 계산.,1/(ab),R01,나눗셈 방향을 반대로 처리해 지수를 잘못 빼서 a⁻¹b⁻¹=1/(ab)라 답함.,
Q4169,R01,2,계산,학습,"2^(x-1)=8일 때, x의 값은?",4,8=2³이므로 2^(x-1)=2³. x-1=3 → x=4.,3,R01,2^x=8로 읽어 -1을 무시하고 x=3이라 답함.,5,R01,x-1=3에서 x=4가 아닌 x=5로 계산 실수.,2,R01,x-1=3을 x=3-1=2로 잘못 풂.,9,R01,x=8+1=9처럼 8에 1을 더하는 방식으로 잘못 계산.,
