문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q1010,R01,3,계산,학습,2⁻³ 의 값은?,1/8,음수 지수는 역수를 뜻한다. 2⁻³=1/2³=1/8.,-8,R01,음수 지수를 음수 결과로 혼동해 -2³=-8로 계산함,-6,R01,2×(-3)=-6으로 계산함,1/6,R01,2⁻³=1/(2×3)=1/6으로 잘못 계산함,8,R01,음수 지수를 무시하고 2³=8로 계산함,
Q1013,R01,3,계산,학습,(2³)² × 2⁻⁴ 를 계산하면?,4,(2³)²=2⁶. 2⁶×2⁻⁴=2^(6-4)=2²=4.,2,R01,2^(6-4)=2²를 2¹=2로 잘못 계산함,8,R01,지수 계산 실수로 2³=8을 답으로 씀,16,R01,음수 지수를 무시하고 2^(6+4)=2^10 대신 2⁴=16으로 계산함,1,R01,2^(6-4)을 2⁰=1로 잘못 계산함,
Q1015,R01,3,응용,학습,2ˣ=8 일 때 x의 값은?,3,"8=2³이므로 2ˣ=2³, 따라서 x=3.",4,R01,"2⁴=16이므로 틀리며, x=4로 잘못 선택함",2,R01,"2²=4이므로 틀리며, x=2로 잘못 선택함",6,R01,8=2×3=6으로 혼동해 x=6으로 계산함,8,R01,x=밑이라 생각해 x=8로 잘못 씀,
Q2593,R01,3,응용,학습,x≠0일 때 (x²)³ ÷ x⁴ × x⁻² 를 간단히 하시오.,1,(x²)³=x⁶. x⁶÷x⁴=x². x²×x⁻²=x^(2-2)=x⁰=1,x²,R01,마지막 x⁻²를 곱하지 않거나 x²×x⁻²=x⁰ 대신 x²으로 계산,x,R01,지수 계산에서 6-4-2=0이 아닌 1로 계산,x⁻²,R01,x²×x⁻²를 x^(2×(-2))=x⁻⁴로 잘못 계산하여 혼동,x⁴,R01,(x²)³=x⁶ 대신 x⁵로 계산하여 최종 결과를 혼동,
Q2594,R01,3,응용,학습,2ˣ=4이고 3ʸ=3일 때 6^(x+y)의 값은?,216,2ˣ=4=2²에서 x=2. 3ʸ=3=3¹에서 y=1. 6^(x+y)=6^(2+1)=6³=216,36,R01,6³=216이 아닌 6²=36으로 잘못 계산,72,R01,6³=216 대신 6×(x+y)=6×3=18 또는 6×12=72로 혼동,1296,R01,y=1이 아닌 y=2로 잘못 구하여 6⁴=1296으로 계산,18,R01,지수 개념 오류로 6×(x+y)=6×3=18로 계산,
Q2595,R01,3,응용,학습,"a²b³ ÷ (ab)² 를 간단히 하시오. (단 a,b≠0)",b,(ab)²=a²b²이므로 a²b³÷a²b²=a^(2-2)×b^(3-2)=b,ab,R01,(ab)²=a²b²를 ab²로 잘못 전개하여 a²b³÷ab²=ab로 계산,b²,R01,b의 지수를 3-1=2로 계산하여 b²로 오답,a²b,R01,a²를 약분하지 않고 분자 그대로 남겨 a²b³÷b²=a²b로 계산,1/b,R01,분자와 분모의 b 지수를 반대로 계산하여 b^(2-3)=b⁻¹=1/b로 오답,
Q3379,R01,3,응용,학습,4ˣ × 2^(x+1) = 128일 때 x의 값은?,2,"4ˣ=(2²)ˣ=2^(2x). 2^(2x)×2^(x+1)=2^(3x+1)=2⁷. 3x+1=7, x=2.",1,R01,지수법칙 적용 없이 4×2²=16≠128이나 x=1로 추정.,3,R01,3x+1=7에서 3x=7로 잘못 계산.,4,R01,4=2²를 적용하지 않고 4ˣ=128에서 x=4로 추정.,6,R01,3x+1=7에서 x=6으로 잘못 풀이.,
Q3384,R01,3,응용,학습,2^a = 5일 때 2^(a+2)의 값은?,20,2^(a+2)=2²×2^a=4×5=20.,9,R01,2^(a+2)=2^a+2²=5+4=9처럼 지수법칙 무시.,25,R01,2^(a+2)=(2^a)²=5²=25처럼 지수를 잘못 적용.,10,R01,2^(a+2)=2×2^a=2×5=10처럼 지수+1로만 계산.,7,R01,2^(a+2)=2^a+2=5+2=7으로 덧셈으로 계산.,
Q3385,R01,3,응용,학습,9^(x+1) = 27^(x-1)일 때 x의 값은?,5,"9^(x+1)=(3²)^(x+1)=3^(2x+2), 27^(x-1)=(3³)^(x-1)=3^(3x-3). 2x+2=3x-3, x=5.",1,R01,"9=3², 27=3³로 변환하지 않고 지수만 비교하여 x+1=x-1 등 오류.",2,R01,9^x=27^x로 간략화 후 x=2로 오판.,4,R01,2x+2=3x-3에서 x=5가 아닌 x=4로 계산.,7,R01,2x+2=3x-3에서 x=7로 잘못 풀이.,
Q4167,R01,3,계산,학습,5^(n+2)-5ⁿ을 간단히 하면?,24×5ⁿ,5^(n+2)-5ⁿ=5ⁿ×5²-5ⁿ×1=5ⁿ(25-1)=24×5ⁿ.,25,R01,5^(n+2)÷5ⁿ=5²=25처럼 뺄셈을 나눗셈으로 혼동하거나 5ⁿ을 인수분해 후 5²로만 답함.,24,R01,5ⁿ(25-1)에서 5ⁿ을 빠뜨리고 24만 답함.,5^(2n+2),R01,지수끼리 곱한 것처럼 5^(n+2)×5ⁿ=5^(2n+2)로 잘못 계산.,0,R01,동류항이라고 생각해 5^(n+2)-5ⁿ=0으로 잘못 답함.,
