문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q636,T03,1,문장제,학습,나무에서 10 m 떨어진 지점에서 나무 꼭대기를 올려본 각이 30° 이다. 나무의 높이는?,10√3/3 m,높이 = 10 · tan 30° = 10 · √3/3,10√3 m,T03,tan 60° 사용,5 m,T03,sin 30° = 1/2 사용,10/√3 m,T03,유리화 안 함,20 m,T03,잘못,"right-triangle:10,5.77,,,,10,?,?"
Q637,T03,1,문장제,학습,벽에 사다리가 비스듬히 기대어 있다. 사다리의 길이가 4 m 이고 사다리와 바닥이 이루는 각이 60° 일 때 사다리가 닿은 벽의 높이는?,2√3 m,높이 = 4 · sin 60° = 4 · √3/2 = 2√3,2 m,T03,cos 60° 사용,4√3 m,T03,/2 안 함,√3 m,T03,잘못,4/√3 m,T03,tan 사용 잘못,"right-triangle:2,3.46,,,,2,2√3,4"
Q638,T03,1,문장제,학습,경사면 길이 10 m 가 수평면과 30° 의 각을 이룬다. 경사면 끝점의 수평 거리는?,5√3 m,수평거리 = 10 · cos 30° = 10 · √3/2 = 5√3,5 m,T03,sin 30° 사용,10√3 m,T03,/2 안 함,10/√3 m,T03,잘못,√3 m,T03,잘못,"right-triangle:8.66,5,,,,5√3,5,10"
Q1230,T03,1,계산,학습,경사각 60° 인 언덕을 사다리로 8 m 올라갔을 때 수직으로 상승한 높이는?,4√3 m,수직 높이 = 8 × sin 60° = 8 × √3/2 = 4√3 m.,4 m,T03,sin 60° = √3/2 대신 sin 30° = 1/2를 사용해 8 × 1/2 = 4로 계산했다.,8√3 m,T03,sin 60° = √3/2에서 분모 2를 빠뜨리고 8 × √3 = 8√3으로 계산했다.,4√3/3 m,T03,sin 60° 대신 tan 30° = √3/3을 사용했다.,8 m,T03,수직 높이와 경사면 길이가 같다고 잘못 생각했다.,
Q2016,T03,1,응용,학습,연줄의 길이가 40 m이고 연줄이 지면과 이루는 각이 60°일 때 연의 높이는? (연줄은 팽팽한 직선으로 가정),20√3 m,연 높이 = 연줄 길이 × sin60° = 40 × (√3/2) = 20√3 m,20 m,T02,sin60°=(√3/2) 대신 sin30°=(1/2)로 혼동하여 40×(1/2)=20으로 계산,40√3 m,T01,sin 대신 tan60°=√3을 적용하여 40×√3=40√3으로 잘못 계산,20√2 m,T02,60° 대신 45°의 sin값(√2/2)을 써서 40×(√2/2)=20√2로 계산,10√3 m,T03,올바른 값 20√3을 근거 없이 2로 나누어 10√3으로 계산,right-triangle
Q2017,T03,1,응용,학습,강가에 서서 강 건너 절벽 꼭대기를 올려본 각이 45°이고 강의 폭이 30 m일 때 절벽의 높이는?,30 m,절벽 높이 = 강폭 × tan45° = 30 × 1 = 30 m,30√3 m,T02,tan45°=1 대신 tan60°=√3으로 혼동하여 30√3으로 계산,30√2 m,T01,tan 대신 빗변(sin)으로 혼동하여 30÷(√2/2)=30√2로 계산,15 m,T03,30 m를 근거 없이 2로 나누어 15 m로 계산,10√3 m,T02,tan30°=1/√3을 잘못 적용하여 30/√3=10√3으로 계산,right-triangle
Q2019,T03,1,계산,학습,케이블카가 경사거리 80 m를 달리는데 케이블이 수평면과 이루는 각이 30°일 때 수직 상승 높이는?,40 m,수직 높이 = 경사거리 × sin30° = 80 × (1/2) = 40 m,40√3 m,T02,sin30°=1/2 대신 sin60°=√3/2을 적용하여 80×(√3/2)=40√3으로 계산,80 m,T01,sin을 쓰지 않고 경사거리 80 m를 그대로 수직 높이로 오해,80√3/3 m,T02,sin 대신 tan30°=√3/3을 적용하여 80×(√3/3)으로 계산,20 m,T03,올바른 값 40 m를 다시 2로 나누어 20 m로 계산,right-triangle
Q2022,T03,1,계산,학습,직각삼각형에서 한 예각이 45°이고 그 각에 인접한 밑변의 길이가 7일 때 빗변의 길이는?,7√2,빗변 = 밑변 / cos45° = 7 / (√2/2) = 7 × (2/√2) = 7√2,7,T01,cos을 적용하지 않고 빗변과 밑변이 같다고 오해,7√3,T02,45°의 cos값 대신 30°-60°-90° 삼각형 관계를 혼동,14,T01,빗변 = 2 × 짧은변이라는 잘못된 공식(30°-60°-90°)을 45°에 적용,7/2,T02,cos45°=√2/2를 역수로 취하지 않고 그대로 곱해 7×(√2/2)=7√2/2로 계산,right-triangle
Q2806,T03,1,응용,학습,길이 12 m 인 빗면이 지면과 30°의 각을 이루고 있다. 빗면의 수직 높이는?,6 m,수직 높이=12×sin 30°=12×(1/2)=6 m,12 m,T03,sin을 적용하지 않고 그대로 사용,6√3 m,T03,sin 30° 대신 sin 60° 적용,6√2 m,T03,sin 30° 대신 sin 45° 적용,4 m,T03,12×(1/3)으로 잘못 계산,
Q2810,T03,1,응용,학습,한 예각이 45°이고 빗변이 10인 직각삼각형에서 나머지 두 변의 길이는?,"5√2, 5√2",45° 직각삼각형은 두 변이 같음. 변=10×sin 45°=10×(√2/2)=5√2,"5, 5",T03,sin 45°=1/2로 잘못 기억,"5√3, 5",T03,45° 대신 30°·60° 직각삼각형으로 혼동,"10, 10",T03,빗변=다리라고 착각,"5√2, 5",T03,두 변이 같음을 모름,
