문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q643,T03,3,문장제,학습,한 변이 4 인 정삼각형의 높이는?,2√3,높이 = 4 · sin 60° = 4 · √3/2 = 2√3,2,T03,sin 30° 사용,4,T03,한 변 그대로,4√3,T03,/2 안 함,√3,T03,잘못,triangle-eq:4
Q644,T03,3,문장제,학습,직각삼각형에서 한 예각이 30° 이고 그 각의 맞은편 변(높이) 의 길이가 5 일 때 빗변의 길이는?,10,sin 30° = 5/빗변 = 1/2 → 빗변 = 10,5√3,T03,tan 30° 사용,5/2,T03,뒤집힘,5√2,T03,45° 혼동,10√3,T03,잘못,"right-triangle:8.66,5,,,,5√3,5,10"
Q645,T03,3,문장제,학습,두 직선 도로가 교차하는 지점에서 한 도로 방향 30 m 떨어진 곳과 다른 도로 방향 40 m 떨어진 곳 사이의 직선거리는? (두 도로가 직각으로 교차),50 m,피타고라스: √(30²+40²) = 50 (또는 비율 3:4:5),70 m,T03,단순 합,10 m,T03,단순 차,35 m,T03,평균,60 m,T03,잘못,"right-triangle:30,40"
Q1229,T03,3,응용,학습,"경사각 30°, 경사면 길이 10 m 인 경사로의 수직 높이와 수평 거리를 각각 구하면?","수직 높이 5 m, 수평 거리 5√3 m",수직 높이 = 10 × sin 30° = 10 × 1/2 = 5 m. 수평 거리 = 10 × cos 30° = 10 × √3/2 = 5√3 m.,"수직 높이 5√3 m, 수평 거리 5 m",T03,"sin과 cos의 역할을 바꿔 수직 높이에 cos 30°, 수평거리에 sin 30°를 적용했다.","수직 높이 5 m, 수평 거리 10 m",T03,수평 거리를 경사면 길이 그대로 10m라고 잘못 봤다.,"수직 높이 10 m, 수평 거리 5√3 m",T03,수직 높이를 경사면 길이 그대로 10m라고 잘못 봤다.,"수직 높이 5 m, 수평 거리 5 m",T03,cos 30° = √3/2를 1/2으로 혼동해 수평 거리를 5m로 계산했다.,
Q1232,T03,3,응용,학습,빗변의 길이가 8 이고 한 예각이 45° 인 직각삼각형의 넓이는?,16,두 다리 = 8 × sin 45° = 8 × cos 45° = 4√2. 넓이 = (1/2) × 4√2 × 4√2 = (1/2) × 32 = 16.,32,T03,넓이 공식에서 1/2를 빠뜨려 4√2 × 4√2 = 32를 답으로 썼다.,8√2,T03,넓이 대신 한 다리의 길이 4√2를 사용해 잘못 계산했다.,4√2,T03,두 다리의 길이 4√2를 넓이로 혼동했다.,16√2,T03,(1/2) × 4√2 × 4 = 8√2를 계산하는 등 √2 처리에서 실수했다.,
Q1235,T03,3,응용,학습,직각삼각형에서 빗변이 12 이고 한 예각이 30° 일 때 두 다리의 길이는?,"짧은 다리 6, 긴 다리 6√3",짧은 다리(30°의 맞은편) = 12 × sin 30° = 6. 긴 다리(60°의 맞은편) = 12 × sin 60° = 12 × √3/2 = 6√3.,"짧은 다리 6√3, 긴 다리 6",T03,sin과 cos의 역할을 바꾸어 짧고 긴 다리를 서로 바꾸어 답했다.,"짧은 다리 6, 긴 다리 12√3",T03,긴 다리 = 12 × cos 30° = 6√3이어야 하는데 12 × √3으로 분모 2를 빠뜨렸다.,"짧은 다리 4√3, 긴 다리 4",T03,비율을 3:4:5로 잘못 기억해 계산했다.,"짧은 다리 12, 긴 다리 6√3",T03,짧은 다리 = 12 × sin 30° = 6이어야 하는데 빗변 12를 그대로 썼다.,
Q2024,T03,3,도형,학습,꼭지각이 120°이고 두 등변의 길이가 각각 6인 이등변삼각형에서 꼭지각의 꼭짓점에서 밑변에 내린 수선의 길이는?,3√3,꼭지각 120°의 절반은 60°. 수선의 길이 = 6 × sin60° = 6 × (√3/2) = 3√3,6√3,T02,sin60°=√3/2 대신 tan60°=√3을 사용하여 6×√3=6√3으로 계산,3,T02,sin60° 대신 sin30°=(1/2)를 적용하여 6×(1/2)=3으로 계산,3√2,T02,60° 대신 45°의 sin값(√2/2)을 써서 6×(√2/2)=3√2으로 계산,6,T03,꼭지각 분할을 고려하지 않고 등변 길이를 그대로 높이로 오해,triangle-eq
Q2025,T03,3,응용,학습,수직으로 세워진 전봇대가 꺾여 아랫부분만 4 m 남아 있고 꺾인 윗부분이 지면과 30°의 각을 이루며 놓여 있다. 꺾인 윗부분의 길이는?,8 m,꺾인 부분 길이 L에 대해 L×sin30°=4 → L×(1/2)=4 → L=8 m,4 m,T03,꺾인 윗부분이 아랫부분 높이와 같다고 오해,8√3 m,T02,sin30°=1/2 대신 sin60°=√3/2으로 혼동하여 L×(√3/2)=4 → L=8/√3=8√3/3…계산 혼동,4√3 m,T02,cos30°=√3/2를 잘못 적용하여 L=4/(√3/2)=8/√3=4√3/…으로 계산,4/√3 m,T01,tan30°=1/√3으로 혼동하여 L=4×(1/tan30°)=4×√3…계산 혼동,right-triangle
Q2809,T03,3,응용,학습,"두 지점 A, B 가 수평면에 있고 A 에서 언덕 꼭대기를 올려본 각이 60°, B 에서 올려본 각이 30° 이다. A 와 B 사이의 거리가 40 m 일 때 언덕의 높이는?",10√3 m,"꼭대기를 C라 하면 A에서 수평거리=h/tan60°=h/√3, B에서=h/tan30°=h√3. B-A 수평차=h√3-h/√3=2h/√3=40, h=20√3/2=10√3 m",20√3 m,T03,방정식 풀이 계산 실수,40 m,T03,tan 값을 1로 처리,20 m,T03,두 앙각의 평균으로 계산,10 m,T03,√3 인수를 빠뜨림,
Q2812,T03,3,응용,학습,"관측소에서 두 산 정상을 각각 앙각 45°, 60°로 올려봤다. 수평거리를 각각 d₁, d₂라 할 때 두 산 정상의 높이 h₁과 h₂의 비 h₁:h₂를 가장 간단하게 나타내면?",d₁:√3d₂,"h₁=d₁tan45°=d₁, h₂=d₂tan60°=√3d₂. 따라서 h₁:h₂=d₁:√3d₂",d₁:d₂,T03,tan 값을 1로 처리,√3d₁:d₂,T03,두 각도를 바꿔서 적용,d₁:d₂√2,T03,tan 60° 대신 cos 60° 사용,√3:1,T03,d₁=d₂로 착각,
Q2815,T03,3,응용,학습,"강 한쪽 언덕 위에서 맞은편 언덕 꼭대기를 올려본 각이 30°, 맞은편 언덕 기슭을 내려다본 각이 45°이다. 서 있는 지점의 높이가 20 m일 때 맞은편 언덕의 높이는? (두 언덕 사이는 수평면)",20 + 20√3/3 m,수평거리 d=20/tan45°=20. 맞은편 꼭대기 높이=20+d×tan30°=20+20×(√3/3)=20+20√3/3,20 m,T03,꼭대기 높이 증가분을 무시,40 m,T03,두 각의 비율로만 계산,20√3 m,T03,tan 30° 대신 tan 60° 사용,20+20√3 m,T03,tan 30°=√3 으로 잘못 기억,
Q3599,T03,3,응용,학습,"수평 지면 위 두 지점 P, R에서 건물 꼭대기를 올려봤더니 P에서 30°, R에서 60°였다. P와 R 사이의 거리가 10 m이고 R이 P보다 건물에 가까울 때 건물의 높이는?",5√3 m,"건물까지 수평거리 d, 높이 h. h=d√3(R에서), h=(d+10)/√3(P에서). 연립하면 d=5, h=5√3 m",10√3 m,T03,PR 거리에 tan60°를 바로 곱해 10√3 m로 계산함,5 m,T03,연립방정식을 풀지 않고 d=5만 답으로 씀,10√3/3 m,T03,두 식의 차이만 사용해 잘못 계산함,15 m,T03,P에서 거리 10m에 tan60°=√3을 곱해 10√3≈17로 혼동 후 15m로 처리함,
