문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6164,Y02,3,계산,학습,작년에 2000개 팔린 제품이 올해 2500개 팔렸다. 올해 판매량의 전년 대비 증가율은?,25%,(2500-2000)/2000=500/2000=0.25=25%.,20%,Y02,증가분/올해 수량=500/2500=0.2=20%로 기준을 올해로 잡은 오답.,500%,Y02,증가분 500을 100으로 나누지 않고 그대로 쓴 오답.,5%,Y02,2500-2000=500에서 500÷100=5로 잘못 계산한 오답.,125%,Y02,올해/작년=2500/2000=125%로 증가량이 아닌 비율 자체를 답한 오답.,
Q6165,Y02,3,계산,학습,반 학생 25명 중 시험에 합격한 학생이 20명이다. 합격률이 몇 %인가? 또 불합격 학생은 전체의 몇 %인가?,"80%, 20%",합격: 20/25=0.8=80%. 불합격: 5/25=0.2=20%.,"75%, 25%",Y02,합격 20명 대신 잘못된 계산으로 75%를 답한 오답.,"80%, 5%",Y02,불합격 비율 5/25=20%가 아닌 불합격 학생 수 5를 그대로 답한 오답.,"20%, 80%",Y02,합격과 불합격 비율을 뒤바꾼 오답.,"80%, 25%",Y02,불합격 비율을 5÷20=25%로 전체가 아닌 합격자 수로 나눈 오답.,
Q6166,Y02,3,계산,학습,"어떤 물건의 정가가 원가의 120%이고, 정가에서 10% 할인하여 팔면 원가 대비 이익률은?",8%,정가=원가×1.2. 판매가=정가×0.9=원가×1.08. 이익률=(1.08-1)=0.08=8%.,10%,Y02,할인율 10%와 이익률을 혼동한 오답.,20%,Y02,정가 인상률 20%만 답한 오답.,2%,Y02,1.2×0.9=1.08에서 0.08이 아닌 0.02로 잘못 계산한 오답.,12%,Y02,1.2×0.9의 계산 오류로 1.2-0.1=1.1이 아닌 다른 계산으로 12%를 답한 오답.,
Q6396,Y02,3,계산,학습,소금물 150 g에 소금 30 g이 녹아 있다. 물 50 g을 더 넣으면 농도는?,15%,"소금=30 g, 소금물 전체=200 g. 농도=30/200=15%.",20%,Y02,물이 증가했는데 소금물 양을 150 g으로 그대로 계산한 오답(30/150=20%).,60%,Y02,소금/추가된 물=30/50=60%로 잘못 계산한 오답.,25%,Y02,분자를 소금 30이 아닌 추가된 물 50으로 쓴 오답.,30%,Y02,소금 30 g이 추가된다고 착각하여 60/200=30%로 계산한 오답.,
Q6397,Y02,3,계산,학습,A지역에서 정가의 20% 할인 가격이 B지역에서 정가의 15% 할인 가격보다 300원 저렴하다. 이 물건의 정가는?,6000원,"A=정가×0.8, B=정가×0.85. B-A=정가×0.05=300 → 정가=6000원.",5000원,Y02,0.05×정가=300에서 연산 오류로 5000원을 구한 오답.,1500원,Y02,300÷0.2=1500으로 잘못된 비율을 사용한 오답.,3000원,Y02,정가×0.05=300에서 정가를 반으로 나눈 오답.,20000원,Y02,300÷0.015=20000으로 잘못된 비율을 적용한 오답.,
Q6398,Y02,3,계산,학습,원가에 25% 이익을 붙여 정가를 정했다. 정가에서 최대 몇 % 할인해야 원가의 최소 10% 이익이 보장되는가?,12%,정가=원가×1.25. 1.25×(1-r)≥1.1 → r≤0.12=12%. 최대 할인율=12%.,10%,Y02,이익률과 할인율을 같다고 오해한 오답.,15%,Y02,정가 인상률 25%에서 이익률 10%를 뺀 15%를 할인율로 오해한 오답.,25%,Y02,정가 인상률 25%를 그대로 최대 할인율로 혼동한 오답.,8%,Y02,1.25×(1-r)=1.1에서 r=0.2×0.1=0.02... 연산 오류로 8%를 구한 오답.,
Q6626,Y02,3,농도,학습,소금 60 g을 물 540 g에 녹였다. 이 소금물의 농도는?,10%,60/(60+540)×100=10%.,11%,Y02,60/540×100≈11.1%로 분모를 물의 양으로 계산한 오답.,60%,Y02,소금/물=60/100%으로 잘못 계산한 오답.,9%,Y02,54/600×100=9%로 잘못 계산한 오답.,6%,Y02,60/1000×100=6%로 잘못 계산한 오답.,
Q6627,Y02,3,연속 증감,학습,월급이 10% 인상된 후 다시 10% 삭감되면 원래 월급의 몇 %가 되는가?,99%,1.1×0.9=0.99=99%.,100%,Y02,±10%이므로 변화 없다고 계산한 오답.,98%,Y02,10%-10%=0%가 아닌 잘못된 계산으로 98%를 답한 오답.,90%,Y02,10% 삭감만 적용한 오답.,101%,Y02,10% 인상 후 원래 값+1%로 계산한 오답.,
Q6628,Y02,3,비교,학습,"가게 A는 정가의 20% 할인, 가게 B는 정가의 10% 할인 후 추가 10% 할인한다. 어느 가게가 더 저렴한가?",A,A: 정가×0.8. B: 정가×0.9×0.9=정가×0.81. A(80%)<B(81%)이므로 A가 저렴.,B,Y02,B가 두 번 할인하므로 더 싸다고 생각한 오답.,같다,Y02,10%+10%=20% 할인이 A와 같다고 계산한 오답.,계산 불가,Y02,정가 정보 없이 비교 불가라 판단한 오답.,A와 B가 1% 차이로 B가 유리,Y02,81%>80%임을 반대로 해석한 오답.,
Q6901,Y02,3,계산,학습,작년 판매량보다 20% 증가하여 올해 판매량이 1680개가 됐다. 작년 판매량은?,1400개,"x×1.2=1680, x=1400개.",1344개,Y02,1680×0.8=1344로 잘못 역산한 오답.,2016개,Y02,1680×1.2=2016으로 또 증가시킨 오답.,1680개,Y02,올해 판매량을 그대로 답한 오답.,1260개,Y02,1680÷(4/3)=1260으로 잘못 계산한 오답.,
