문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6157,Y02,1,변환,학습,0.35를 백분율(%)로 나타내면?,35%,0.35×100=35%.,3.5%,Y02,÷100을 한 오답.,350%,Y02,×1000을 한 오답.,35,Y02,% 기호 없이 숫자만 답한 오답.,0.35%,Y02,변환 없이 그대로 쓴 오답.,
Q6158,Y02,1,변환,학습,40%를 소수로 나타내면?,0.4,40÷100=0.4.,4,Y02,÷10만 한 오답.,0.04,Y02,÷1000을 한 오답.,40,Y02,변환 없이 그대로 쓴 오답.,0.40%,Y02,% 기호를 그대로 쓴 오답.,
Q6159,Y02,1,변환,학습,3/4을 백분율로 나타내면?,75%,"3/4=0.75, 0.75×100=75%.",34%,Y02,분자·분모를 나란히 쓴 오답.,0.75%,Y02,소수로는 변환했지만 ×100을 하지 않은 오답.,43%,Y02,분모÷분자=4/3≈133%가 아닌 잘못된 계산으로 43%를 답한 오답.,300/4%,Y02,분수에 %만 붙인 미완성 오답.,
Q6388,Y02,1,변환,학습,0.6을 백분율(%)로 나타내면?,60%,0.6×100=60%.,6%,Y02,÷10을 한 오답.,600%,Y02,×1000을 한 오답.,0.6%,Y02,변환 없이 그대로 쓴 오답.,6,Y02,% 기호 없이 10을 곱한 오답.,
Q6389,Y02,1,변환,학습,75%를 소수로 나타내면?,0.75,75÷100=0.75.,7.5,Y02,÷10만 한 오답.,0.075,Y02,÷1000을 한 오답.,75,Y02,변환 없이 그대로 쓴 오답.,0.75%,Y02,% 기호를 그대로 쓴 오답.,
Q6390,Y02,1,변환,학습,2/5를 백분율로 나타내면?,40%,2/5=0.4. 0.4×100=40%.,25%,Y02,5/2=2.5로 뒤집어 계산한 오답.,0.4%,Y02,소수로 변환했지만 ×100을 하지 않은 오답.,52%,Y02,2와 5를 나란히 쓴 오답.,20%,Y02,분모를 10으로 잘못 바꿔 2/10=20%로 계산한 오답.,
Q6619,Y02,1,변환,학습,5/8를 백분율로 나타내면?,62.5%,5÷8×100=62.5%.,58%,Y02,5/8을 58로 읽은 오답.,5.8%,Y02,소수점 위치를 잘못 잡은 오답.,50%,Y02,5/10=0.5=50%로 잘못 계산한 오답.,80%,Y02,8/10=80%로 잘못 계산한 오답.,
Q6620,Y02,1,변환,학습,130%를 소수로 나타내면?,1.3,130÷100=1.3.,13,Y02,소수점을 옮기지 않아 13으로 계산한 오답.,0.13,Y02,소수점을 두 칸 왼쪽으로 이동시킨 오답.,1.03,Y02,130%→1.03으로 잘못 변환한 오답.,0.013,Y02,소수점을 세 칸 왼쪽으로 이동시킨 오답.,
Q6621,Y02,1,비율 계산,학습,24는 80의 몇 %인가?,30%,24/80×100=30%.,24%,Y02,24를 그대로 %로 답한 오답.,80%,Y02,80을 그대로 %로 답한 오답.,33%,Y02,80÷24≈3.3에서 33%로 계산한 오답.,120%,Y02,80/24×100=333%가 아닌 120%로 계산한 오답.,
Q6894,Y02,1,변환,학습,1/8을 백분율(%)로 나타내면?,12.5%,1/8=0.125=12.5%.,8%,Y02,분모를 그대로 %로 쓴 오답.,80%,Y02,0.8로 잘못 변환한 오답.,125%,Y02,소수점 위치를 잘못 잡아 125%로 계산한 오답.,25%,Y02,1/8을 1/4로 잘못 계산한 오답.,
Q6895,Y02,1,변환,학습,48%를 소수로 나타내면?,0.48,48%=48/100=0.48.,4.8,Y02,소수점을 한 자리만 옮긴 오답.,0.048,Y02,소수점을 두 자리 왼쪽으로 옮긴 오답.,48,Y02,% 기호만 없앤 오답.,0.5,Y02,48을 반올림하여 0.5로 계산한 오답.,
Q6896,Y02,1,변환,학습,45는 150의 몇 %인가?,30%,45÷150=0.3=30%.,45%,Y02,분자를 그대로 %로 쓴 오답.,33%,Y02,150÷45≈3.33의 역수를 잘못 계산한 오답.,3%,Y02,소수점을 잘못 이동한 오답.,150%,Y02,분모와 분자를 바꿔 계산한 오답.,
Q7288,Y02,1,백분율,학습,1/4을 백분율로 나타내면?,25%,1/4=0.25=25%.,14%,Y02,분자 1과 분모 4를 연결하여 14%로 혼동함.,4%,Y02,분모 4를 그대로 4%로 혼동함.,0.25%,Y02,소수 0.25를 변환 없이 0.25%로 표기함.,250%,Y02,소수점 이동 방향을 반대로 하여 0.25→250%로 계산함.,
Q7289,Y02,1,백분율,학습,65%를 소수로 나타내면?,0.65,65%=65/100=0.65.,65,Y02,변환 없이 65 그대로 답함.,6.5,Y02,소수점을 한 자리만 이동하여 6.5로 계산함.,0.065,Y02,소수점을 세 자리 이동하여 0.065로 계산함.,1/65,Y02,분수로 변환하는 공식과 혼동함.,
Q7290,Y02,1,백분율,학습,30은 120의 몇 %인가?,25%,30/120×100=25%.,4%,Y02,"분모와 분자를 바꿔 120/30=4, 즉 4%로 계산함.",90%,Y02,120-30=90이므로 90%로 차이를 비율로 혼동함.,0.25%,Y02,30/120=0.25를 변환 없이 0.25%로 표기함.,40%,Y02,30/120을 잘못 계산하여 40%로 답함.,
Q7291,Y02,1,백분율,학습,0.08을 백분율(%)로 나타내면?,8%,0.08×100=8%.,0.08%,Y02,변환 없이 0.08%로 표기함.,80%,Y02,0.8→80%처럼 소수점 이동 오류로 0.08→80%로 계산함.,0.8%,Y02,소수점 한 자리만 이동하여 0.8%로 계산함.,800%,Y02,소수점을 반대로 이동하여 800%로 계산함.,
Q7539,Y02,1,변환,학습,7/20을 백분율(%)로 나타내면?,35%,7/20 = 35/100 = 35%이다.,7%,Y02,분자만 백분율로 혼동했다. 7÷20×100 = 35%이다.,20%,Y02,분모만 백분율로 혼동했다. 7÷20×100 = 35%이다.,0.35%,Y02,소수 0.35에 잘못 %를 붙였다. 0.35×100 = 35%이다.,350%,Y02,1000을 곱했다. 100을 곱해야 하므로 7/20×100 = 35%이다.,
Q7540,Y02,1,변환,학습,18%를 소수로 나타내면?,0.18,18÷100 = 0.18이다.,18,Y02,변환하지 않았다. %를 소수로 바꾸려면 100으로 나눈다.,1.8,Y02,10으로 나눴다. 100으로 나눠야 하므로 18÷100 = 0.18이다.,0.018,Y02,1000으로 나눴다. 18÷100 = 0.18이다.,180,Y02,10을 곱했다. 100으로 나눠야 하므로 0.18이다.,
Q7541,Y02,1,계산,학습,56은 70의 몇 %인가?,80%,56÷70×100 = 80%이다.,56%,Y02,분자만 %로 답했다. 56÷70×100 = 80%이다.,70%,Y02,분모를 답했다. 56÷70×100 = 80%이다.,125%,Y02,70÷56×100 = 125%로 분자와 분모를 바꿨다. 56÷70×100 = 80%이다.,14%,Y02,70-56 = 14로 혼동했다. 56÷70×100 = 80%이다.,
Q7944,Y02,1,변환,학습,3/4를 백분율로 나타내면?,75%,3/4 = 0.75이므로 0.75×100 = 75%이다.,34%,Y02,3과 4를 나란히 써서 34%로 혼동했다. 3÷4×100 = 75%이다.,7.5%,Y02,소수점을 한 자리 이동해 7.5%로 계산했다. 0.75×100 = 75%이다.,43%,Y02,분자와 분모를 바꿔 4÷3≈1.33에서 혼동했다. 3÷4×100 = 75%이다.,25%,Y02,1/4 = 25%를 3/4의 답으로 혼동했다. 3÷4×100 = 75%이다.,
Q7945,Y02,1,계산,학습,전체 120명 중 15명이 안경을 쓴다. 안경을 쓰는 학생의 비율은?,12.5%,15÷120×100 = 12.5%이다.,15%,Y02,분모를 100으로 잘못 계산했다. 15÷120×100 = 12.5%이다.,8%,Y02,분자와 분모를 바꿔 120÷15=8%로 계산했다. 15÷120×100 = 12.5%이다.,25%,Y02,분모를 60으로 잘못 사용했다. 분모는 전체 120이므로 12.5%이다.,1.25%,Y02,소수점 이동 오류로 1.25%로 계산했다. 15÷120×100 = 12.5%이다.,
Q7946,Y02,1,변환,학습,45%를 소수로 나타내면?,0.45,45÷100 = 0.45이다.,45,Y02,변환하지 않고 그대로 썼다. %를 소수로 바꾸려면 100으로 나눈다.,4.5,Y02,10으로 나눴다. 100으로 나눠야 하므로 45÷100 = 0.45이다.,0.045,Y02,1000으로 나눴다. 100으로 나눠야 하므로 0.45이다.,0.54,Y02,소수점 자리 순서를 잘못 배열했다. 45÷100 = 0.45이다.,
Q7947,Y02,1,변환,학습,25%를 분수로 나타내면?,1/4,25% = 25/100 = 1/4이다.,25/10,Y02,100으로 나누지 않고 10으로 나눴다. 25÷100 = 1/4이다.,1/25,Y02,분자와 분모를 바꿨다. 25% = 25/100 = 1/4이다.,25/1000,Y02,1000으로 나눴다. %는 100을 기준으로 하므로 25/100 = 1/4이다.,2/5,Y02,약분 과정에서 오류가 생겼다. 25/100 = 1/4이다.,
Q9188,Y02,1,계산,학습,2/5를 백분율로 나타내면?,40%,0.4×100=40%.,25%,Y02,5/2=2.5로 계산.,20%,Y02,2/10=0.2으로 계산.,0.4%,Y02,소수를 그대로 %.,400%,Y02,4×100으로 계산.,
Q9189,Y02,1,계산,학습,45%를 분수로 나타내면?,9/20,45/100=9/20.,45/10,Y02,분모를 10.,4.5/10,Y02,소수 변환 오류.,45/1000,Y02,분모를 1000.,1/45,Y02,분자·분모 역.,
Q9190,Y02,1,계산,학습,원가 4000원에 10% 이익을 붙이면?,4400원,4000×1.1=4400.,4100원,Y02,4000+100.,400원,Y02,이익만 계산.,3600원,Y02,10% 할인으로 혼동.,4040원,Y02,소수점 오류.,
Q10662,Y02,1,계산,학습,3/8을 백분율로 나타내면?,37.5%,3÷8=0.375. 0.375×100=37.5%이다.,30%,Y02,3/10으로 혼동해 30%로 계산한 오답이다.,375%,Y02,소수점 위치를 잘못 옮겨 375%로 계산한 오답이다.,38%,Y02,37.5%를 반올림해 38%로 쓴 오답이다.,8/3%,Y02,분자·분모를 역수로 취한 오답이다.,
Q10663,Y02,1,계산,학습,65%를 소수로 나타내면?,0.65,65÷100=0.65이다.,6.5,Y02,소수점을 한 자리만 이동한 오답이다.,0.065,Y02,소수점을 세 자리 이동한 오답이다.,65,Y02,%를 그대로 소수로 쓴 오답이다.,1.65,Y02,100%에서 65%를 뺀 35%를 더한 오답이다.,
Q10664,Y02,1,응용,학습,원가 2500원에 20% 이익을 붙이면 판매가는?,3000원,2500×1.2=3000원이다.,2700원,Y02,2500×1.08=2700으로 잘못 계산한 오답이다.,500원,Y02,이익금만 계산해 2500×0.2=500으로 쓴 오답이다.,2000원,Y02,20%를 빼서 2500×0.8=2000으로 계산한 오답이다.,2520원,Y02,소수점 오류로 2500+20=2520으로 계산한 오답이다.,
