문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q1026,R03,1,계산,학습,√5 × √5 를 계산하면?,5,√5×√5=√(5×5)=√25=5.,√10,R03,5+5=10으로 잘못 계산해 √10으로 씀,10,R03,√5×√5=2×5=10으로 잘못 계산함,√25,R03,√25=5로 정리하지 않고 √25 그대로 씀,25,R03,√5×√5=(√5)²를 5가 아닌 25로 계산함,
Q1028,R03,1,계산,학습,√6 × √6 를 계산하면?,6,√6×√6=√(6×6)=√36=6.,√12,R03,√6×√6=√(6+6)=√12로 덧셈 혼동함,36,R03,√6×√6=6²=36으로 잘못 계산함,√36,R03,√36=6으로 정리하지 않고 √36 그대로 씀,12,R03,6+6=12로 덧셈만 수행함,
Q1033,R03,1,계산,학습,√100 ÷ √4 를 계산하면?,5,√100÷√4=10÷2=5. 또는 √(100÷4)=√25=5.,√96,R03,100-4=96으로 빼기 혼동해 √96을 씀,√25,R03,√25=5로 정리하지 않고 √25 그대로 씀,10,R03,√100=10만 계산하고 ÷√4를 빠뜨림,25,R03,5²=25로 제곱근 결과를 다시 제곱함,
Q1816,R03,1,계산,학습,√3 × √12 를 계산하면?,6,√3 × √12 = √(3×12) = √36 = 6,√15,R03,√3×√12=√(3+12)=√15로 곱셈을 덧셈으로 처리,3√4,R03,근호 안을 부분 인수분해 후 정리하지 않음,12,R03,√3×√12=12로 루트를 무시하고 숫자만 곱함,4√3,R03,잘못된 부분 분해로 4√3 도출,
Q1820,R03,1,계산,학습,√5 × √20 을 계산하면?,10,√5×√20=√(5×20)=√100=10,100,R03,루트를 무시하고 5×20=100으로 계산,√25,R03,√(100)을 √25로 잘못 계산,5√4,R03,√(100)=10으로 정리하지 않고 부분 계산에서 멈춤,2√25,R03,√100=2√25로 잘못 인수분해,
Q1822,R03,1,계산,학습,(√7)² 의 값은?,7,(√7)²=7 (제곱과 루트가 상쇄),√7,R03,제곱과 루트가 상쇄됨을 모르고 √7 그대로 씀,49,R03,(√7)²=7²=49로 루트를 무시하고 지수 처리,14,R03,2×7=14로 지수를 곱셈으로 처리,7²,R03,정리하지 않고 7² 그대로 표기,
Q2606,R03,1,계산,학습,√7 × √7 을 계산하시오.,7,√7×√7=(√7)²=7,49,R03,√7×√7=7이 아닌 7²=49로 계산,√14,R03,√7×√7=√(7×7)=√49=7인데 √14로 잘못 계산,14,R03,√7×√7=√(7+7)=√14=14로 덧셈 적용,1,R03,√7÷√7=1과 혼동,
Q2607,R03,1,계산,학습,√20 을 a√b 꼴로 나타내시오. (단 b 안에 제곱수 없음),2√5,√20=√(4×5)=√4×√5=2√5,4√5,R03,√20=√(4×5)에서 √4=4로 잘못 계산,√4×√5,R03,2√5로 계산하지 않고 전개식 그대로 나열,2√10,R03,√20=√(2×10)으로 분해했으나 √2를 2로 잘못 치환,5√4,R03,√20=√(5×4)에서 순서를 바꾸어 5√4로 표현 (√4=2로 환산 안 함),
Q2611,R03,1,계산,학습,√2 × √18 을 계산하시오.,6,√2×√18=√(2×18)=√36=6,√36,R03,√36=6으로 계산하지 않고 √36 그대로 나열,36,R03,√(2×18)=√36=6이 아닌 2×18=36으로 근호를 제거하지 않음,3√2,R03,√2×√18=√36=6이 아닌 √(2×18)=√18=3√2로 잘못 계산,12,R03,√2×√18=√36=6이 아닌 √2×√18을 근삿값 계산으로 혼동,
Q3396,R03,1,계산,학습,3√2 × 4√3 를 계산하면?,12√6,3√2 × 4√3 = (3×4)√(2×3) = 12√6,7√6,M03,계수를 곱하지 않고 더함: 3+4=7,12√5,R03,근호 안의 수를 더함: 2+3=5,7√5,R03,계수도 더하고 근호 안도 더하는 이중 오류,12,R02,근호를 무시하고 계수만 곱함,
Q3398,R03,1,계산,학습,√(1/9) × √(1/4) 를 계산하면?,1/6,"√(1/9)=1/3, √(1/4)=1/2 이므로 1/3 × 1/2 = 1/6",1/36,R02,√를 취하지 않고 1/9 × 1/4 = 1/36만 계산,1/13,R03,분모를 곱하지 않고 더함: 9+4=13,1/3,R03,한쪽만 계산: √(1/9)=1/3에서 멈춤,1/2,R03,분자(1)에만 √를 취하고 분모는 그대로,
Q3401,R03,1,계산,학습,√8 ÷ √2 × √3 를 계산하면?,2√3,"√8 ÷ √2 = √(8/2) = √4 = 2, 따라서 2 × √3 = 2√3",√3,R03,÷√2만 하고 ×√3 단계를 생략,2,R02,×√3을 무시하고 숫자만 남김,2√6,R03,√8×√3=√24=2√6로 잘못 계산 후 ÷√2 생략,4√3,R02,√8÷√2=√4=4로 잘못 계산,
Q4186,R03,1,계산,학습,"√150 을 a√b 꼴로 나타내면? (단, b 안에 제곱수 없음)",5√6,150=25×6 이므로 √150=√(25×6)=5√6,3√50,R03,50 안에 25 가 남아 있어 더 정리 필요,5√30,R03,150=5×30 으로 잘못 분해,10√3,R03,150=100×1.5 로 잘못 분해,15√6,R03,계수를 잘못 계산,
Q4187,R03,1,계산,학습,(2√5)² 를 계산하면?,20,(2√5)²=2²×(√5)²=4×5=20,4√5,R03,(2√5)²=2²×√5 로 잘못 계산하여 근호 남김,10,R03,2×(√5)²=2×5=10 으로 계수 2 를 제곱하지 않음,4√25,R03,(2√5)²=4√25 로 √ 안만 제곱,4,R03,(√5)²=5 를 누락하고 2²=4 만 계산,
