문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6179,Y04,1,계산,학습,y = 4x에서 x = 3일 때 y의 값은?,12,y = 4×3 = 12,7,Y04,4+3=7로 곱셈 대신 덧셈을 적용한 오답이다.,43,Y04,4와 3을 이어 붙인 오답이다.,1,Y04,4÷3을 반올림하여 계산한 오답이다.,3,Y04,x의 값 3을 그대로 답으로 쓴 오답이다.,
Q6180,Y04,1,계산,학습,y가 x에 정비례하고 x=2일 때 y=10이다. x=5일 때 y의 값은?,25,비례상수 a = y/x = 10/2 = 5이므로 y = 5x. x=5일 때 y = 5×5 = 25,50,Y04,x=2→y=10이므로 x=5일 때 y=5×10=50으로 비례상수를 곱한 오답이다.,13,Y04,x=5이면 y=10+3=13으로 덧셈으로 처리한 오답이다.,10,Y04,y의 초기값 10을 그대로 답으로 쓴 오답이다.,2,Y04,비례상수 a=2로 혼동하여 a 값을 답으로 쓴 오답이다.,
Q6181,Y04,1,개념,학습,정비례 관계 y = ax (a≠0)의 그래프 특징으로 옳은 것은?,원점을 지나는 직선,"y = ax 그래프는 원점 (0,0)을 지나는 직선이다.",원점을 지나는 곡선,Y04,정비례 그래프는 곡선이 아닌 직선이다.,y축과 평행한 직선,Y04,y = ax는 y절편이 0인 직선으로 y축에 평행하지 않다.,x절편이 1인 직선,Y04,y = ax의 그래프는 x절편이 0(원점)이다.,기울기가 0인 수평선,Y04,기울기가 0이면 상수함수로 정비례가 아니다.,
Q6410,Y04,1,계산,학습,y=3x에서 x=5일 때 y의 값은?,15,y=3×5=15.,8,Y04,3+5=8로 곱셈 대신 덧셈을 적용한 오답.,35,Y04,3과 5를 이어 붙인 오답.,2,Y04,5÷3을 반올림하여 계산한 오답.,5,Y04,x의 값 5를 그대로 답으로 쓴 오답.,
Q6411,Y04,1,계산,학습,y가 x에 정비례하고 x=3일 때 y=6이다. x=1일 때 y의 값은?,2,비례상수 a=6/3=2. x=1일 때 y=2×1=2.,6,Y04,초기 y값 6을 그대로 답한 오답.,3,Y04,x의 초기값 3을 답한 오답.,18,Y04,a=3×6=18로 잘못 계산한 오답.,1,Y04,x의 값 1을 그대로 답한 오답.,
Q6412,Y04,1,개념,학습,정비례 관계 y=ax에서 a<0일 때 그래프가 지나는 사분면은?,2사분면과 4사분면,"a<0이면 x>0→y<0(4사분면), x<0→y>0(2사분면).",1사분면과 3사분면,Y04,a>0일 때의 그래프 위치로 혼동한 오답.,1사분면과 2사분면,Y04,x좌표 부호만 고려하고 y 부호를 잘못 적용한 오답.,3사분면과 4사분면,Y04,y좌표 부호만 고려한 오답.,모든 사분면,Y04,정비례 그래프가 모든 사분면을 지난다고 오해한 오답.,
Q6641,Y04,1,계산,학습,y=7x에서 x=4일 때 y의 값은?,28,y=7×4=28.,11,Y04,7+4=11로 곱셈 대신 덧셈을 적용한 오답.,74,Y04,7과 4를 이어 붙인 오답.,1,Y04,7÷4를 반올림하여 계산한 오답.,4,Y04,x의 값 4를 그대로 답으로 쓴 오답.,
Q6642,Y04,1,계산,학습,y가 x에 정비례하고 x=4일 때 y=20이다. 비례상수 a의 값은?,5,a=y/x=20/4=5.,80,Y04,a=y×x=20×4=80으로 나눗셈 대신 곱셈을 적용한 오답.,16,Y04,a=y-x=20-4=16으로 뺄셈을 적용한 오답.,4,Y04,x의 값 4를 비례상수로 혼동한 오답.,20,Y04,y의 값 20을 비례상수로 혼동한 오답.,
Q6643,Y04,1,개념,학습,정비례 관계 y=ax (a>0)의 그래프가 지나는 사분면은?,1사분면과 3사분면,"a>0이면 x>0→y>0(1사분면), x<0→y<0(3사분면).",2사분면과 4사분면,Y04,a<0일 때의 그래프와 혼동한 오답.,1사분면과 2사분면,Y04,y>0인 영역이라고만 생각한 오답.,모든 사분면,Y04,직선이 모든 사분면을 지난다고 오해한 오답.,1사분면만,Y04,x>0이고 y>0인 오른쪽 위 영역만 생각한 오답.,
Q6914,Y04,1,계산,학습,y=8x에서 x=7일 때 y의 값은?,56,y=8×7=56.,15,Y04,8+7=15로 더한 오답.,64,Y04,8²=64로 잘못 계산한 오답.,48,Y04,8×6=48로 잘못 계산한 오답.,1,Y04,y=8/8=1로 잘못 계산한 오답.,
