문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q112,E05,2,방정식,진단,x² + 2x + 1 = 0 의 판별식 D 의 값은?,0,D = 2² - 4·1·1 = 0,4,E05,-4ac 빠짐. 4 - 4 = 0,-4,E05,b² 도 빼버림. b² 는 양수,8,E05,어디서? D = b²-4ac,-8,E05,부호도 두 번 잘못,"parabola:1,2,1"
Q113,E05,2,개념,학습,x² - 3x + 5 = 0 의 실근의 개수는?,0개,D = 9 - 20 = -11 < 0,1개,E05,D=0 인 경우 1개. 여긴 D<0,2개,E05,D>0 인 경우 2개. 여긴 D=-11 < 0,3개,E05,2차방정식은 최대 2개 실근,무한 개,E05,2차 방정식 최대 2개,"parabola:1,-3,5"
Q114,E05,2,계산,학습,2x² + 5x - 3 = 0 의 판별식 D 의 값은?,49,D = 25 + 24 = 49,1,I02,-4·2·(-3) = +24 인데 -24 로,-49,I02,부호 처리 잘못,25,E05,b² 만 계산하고 멈춤,0,E05,어디서 0이 나왔는지 다시,"parabola:2,5,-3"
Q559,E05,2,계산,학습,x² - 2x + k = 0 이 중근을 가질 때 k 의 값은?,k = 1,D = 4 - 4k = 0 → k = 1,k = -1,E05,부호 잘못,k = 0,E05,대충,k = 4,E05,-4k 빼먹음,k = 2,E05,b 그대로,
Q560,E05,2,계산,학습,x² + 2kx + 4 = 0 이 서로 다른 두 실근을 가질 k 의 범위는?,k < -2 또는 k > 2,D = 4k² - 16 > 0 → k² > 4 → |k|>2,-2 < k < 2,E05,>0 이 사이로 잘못,k > 2,E05,한쪽만,k > 4,E05,D 식 실수,모든 실수,E05,범위 따로 있음,
Q561,E05,2,계산,학습,2x² - 4x + k = 0 이 실근을 가질 k 의 범위는?,k ≤ 2,D = 16 - 8k ≥ 0 → k ≤ 2,k < 2,E05,중근 포함하면 ≤,k ≥ 2,E05,부등호 반대,k > 2,E05,부등호 다 반대,k = 2,E05,=만 답,
Q562,E05,2,계산,학습,x² + (k - 1)x + 1 = 0 이 중근을 가질 k 의 값은?,k = 3 또는 k = -1,D = (k-1)² - 4 = 0 → k-1 = ±2 → k = 3 또는 -1,k = 3,E05,한쪽만,k = -1,E05,한쪽만,k = 1,E05,b=0 으로 잘못,k = ±2,E05,k-1 = ±2 에서 -1 이항 안 함,
Q1427,E05,2,방정식,학습,x² + 3x + k = 0 이 서로 다른 두 실근을 가지려면 k 의 범위는?,k < 9/4,D=9-4k > 0 → k < 9/4.,k > 9/4,E05,부등호 방향을 반대로 쓴 경우,k < -9/4,E05,D=9-4k에서 부호 실수로 -9-4k>0 → k<-9/4,k ≤ 9/4,E05,등호를 포함해 D≥0으로 조건을 잡은 경우,k < 3/4,E05,D=3-4k > 0으로 잘못 계산한 경우,
Q1428,E05,2,방정식,학습,2x² + kx + 8 = 0 이 중근을 가지려면 k 의 값은? (k > 0 인 경우만),8,D=k²-4×2×8=k²-64=0 → k²=64 → k=±8. k>0이므로 k=8.,-8,E05,k>0 조건을 무시하고 음의 값을 선택한 경우,4,E05,D=k²-4×2×4=k²-32=0 → k=4√2 를 계산 실수로 4로 낸 경우,16,E05,D=k²-64에서 k²=64가 아닌 k=64라고 착각한 경우,±8,E05,k>0 조건을 적용하지 않고 ±8 두 값 모두 쓴 경우,
Q1430,E05,2,방정식,학습,x² + (m+1)x + m = 0 이 중근을 가질 m 의 값은?,"m=1 또는 m=-1  →  단, 두 답 중 옳은 것은 m=1",D=(m+1)²-4m=m²+2m+1-4m=m²-2m+1=(m-1)²=0 → m=1.,-1,E05,(m+1)²=4m에서 m²+2m+1=4m → m²-2m+1=0 을 풀지 않고 m=-1로 오산한 경우,0,E05,(m+1)²=0으로만 보고 m=-1이라 했다가 m=0으로 혼동한 경우,3,E05,D=(m+1)²-4=0으로 잘못 세운 경우,2,E05,m²-2m+1=0에서 m²=2m-1을 m=2로 잘못 푼 경우,
Q1432,E05,2,방정식,학습,3x² - 5x + k = 0 의 판별식 D 의 값은? (k=1 일 때),13,D=(-5)²-4×3×1=25-12=13.,25,E05,4ac를 빼지 않고 b²=25만 D로 계산한 경우,37,E05,빼지 않고 더해 25+12=37로 계산한 경우,1,E05,D=25-4×3×2=25-24=1로 계산(k=2로 착각)한 경우,-11,E05,D=25-4×9×1=25-36=-11로 잘못 계산한 경우,
Q1434,E05,2,방정식,학습,x² - 6x + (k² + 1) = 0 이 서로 다른 두 실근을 가지려면 k 의 범위는?,-2√2 < k < 2√2,D=36-4(k²+1)>0 → 36-4k²-4>0 → 32-4k²>0 → k²<8 → -2√2<k<2√2.,k² < 9,E05,D=36-4k²>0으로 c의 상수 부분을 빼지 않아 k²<9로 계산한 경우,|k| > 2√2,E05,부등호 방향을 반대로 쓴 경우,-√8 ≤ k ≤ √8,E05,D>0 대신 D≥0으로 등호를 포함한 경우,k < 2√2,E05,음수 범위를 빠뜨리고 한쪽만 쓴 경우,
Q2219,E05,2,판별식,학습,"이차방정식 x² + (k-4)x + 4 = 0이 중근을 가질 때, 가능한 k의 값의 합은?",8,D = (k-4)²-16 = k(k-8) = 0이므로 k = 0 또는 k = 8. 합 = 0+8 = 8,4,E05,D = (k-4)²-16 = 0에서 k-4 = 0으로만 풀어 k = 4로 계산,0,E05,두 값 중 k = 0만 고려,16,E05,(k-4)² = 16에서 k = 4+16=20 등 산술 오류,-8,E05,k(k-8) = 0에서 k의 합을 0-8로 잘못 계산,
Q2220,E05,2,판별식,학습,이차방정식 x² + mx + m = 0이 서로 다른 두 실근을 가지려면 m의 범위는?,m < 0 또는 m > 4,D = m²-4m > 0 → m(m-4) > 0 → m < 0 또는 m > 4,0 < m < 4,E05,m(m-4) > 0에서 부등호 방향을 반대로 적용,m > 4,E05,m < 0인 경우를 빠뜨리고 m > 4만 고려,m < 0,E05,m > 4인 경우를 빠뜨리고 m < 0만 고려,m ≤ 0 또는 m ≥ 4,E05,D > 0을 D ≥ 0으로 잘못 처리하여 등호 포함,
Q2221,E05,2,판별식,학습,"이차방정식 x² - 2kx + (k+6) = 0이 중근을 가질 때, k의 값은?",k = 3 또는 k = -2,D = 4k²-4(k+6) = 0 → k²-k-6 = 0 → (k-3)(k+2) = 0 → k = 3 또는 k = -2,k = 3 또는 k = 2,E05,(k+2) = 0의 해를 k = 2로 부호 오류,k = 6 또는 k = -1,E05,k²-k-6 = 0을 k²-5k+6 = 0으로 잘못 변형,k = 1,E05,k²-k-6 = 0에서 근을 k = 1로 잘못 계산,k = 3만,E05,양수 근 k = 3만 취하고 k = -2를 무시,
Q2224,E05,2,판별식,학습,"이차방정식 x² - 2kx + k² + k - 2 = 0이 중근을 가질 때, k의 값은?",2,D = 4k²-4(k²+k-2) = -4k+8 = 0 → k = 2,-2,E05,-4k+8 = 0에서 k = -2로 부호 오류,1,E05,-4k = -8에서 k = 2가 맞지만 k = 1로 잘못 계산,4,E05,-4k = -8을 -4k = -16으로 잘못 설정,0,E05,D = -4k+8 = 0 대신 k = 0으로 임의 추측,
