문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q5281,C03,2,계산,학습,"자료 2, 4, 6, 8의 중앙값은?",5,짝수 개 자료의 중앙값은 가운데 두 값의 평균. (4+6)÷2 = 5,4,C03,짝수 개에서 두 번째 값(작은 쪽)을 중앙값으로 씀,6,C03,짝수 개에서 세 번째 값(큰 쪽)을 중앙값으로 씀,3,C03,(2+4)÷2=3으로 앞 두 값의 평균을 씀,7,C03,(6+8)÷2=7로 뒤 두 값의 평균을 씀,
Q5282,C03,2,계산,학습,"4개의 자료 5, 8, a, 3의 평균이 6일 때 a의 값은?",8,(5+8+a+3)÷4 = 6 → 16+a = 24 → a = 8,6,C03,평균값을 a로 씀,24,C03,전체 합 6×4=24를 a로 씀,16,C03,5+8+3=16 (나머지 합)을 a로 씀,4,C03,자료 개수인 4를 a로 씀,
Q5283,C03,2,개념,학습,"자료 1, 2, 3, 4, 90에서 극단값의 영향을 가장 받지 않는 대푯값은?",중앙값,평균은 극단값 90의 영향으로 20이 되지만 중앙값은 3으로 자료의 중심을 잘 나타낸다.,평균,C03,극단값에 크게 영향받는 평균을 선택함,최솟값,C03,최솟값은 대푯값이 아님,최댓값,C03,최댓값은 대푯값이 아님,최빈값,C03,이 자료에서 최빈값이 없음을 모름,
Q5284,C03,2,계산,학습,"자료 2, 3, 5, 3, 7, 5, 9에서 최빈값은?",3과 5,3과 5가 각각 두 번씩 나오므로 최빈값은 3과 5이다. 최빈값은 여러 개일 수 있다.,3,C03,처음 등장하는 최빈값 하나만 씀,5,C03,뒤에 등장하는 최빈값 하나만 씀,없음,C03,값이 2개 이상이면 최빈값이 없다고 오해함,4.71,C03,최빈값 대신 평균을 씀,
Q5288,C03,2,계산,진단,"자료 3, 5, 5, 7, 10의 평균 중앙값 최빈값을 각각 구할 때 옳은 것은?","평균=6, 중앙값=5, 최빈값=5","평균=(3+5+5+7+10)÷5=30÷5=6, 정렬 후 3번째 값=중앙값=5, 5가 두 번=최빈값=5","평균=5, 중앙값=6, 최빈값=5",C03,평균과 중앙값의 계산법을 서로 뒤바꿈,"평균=6, 중앙값=6, 최빈값=5",C03,중앙값도 평균과 같다고 혼동함,"평균=6, 중앙값=5, 최빈값=3",C03,최빈값을 최솟값 3으로 혼동함,"평균=6, 중앙값=5, 최빈값=없음",C03,두 번 등장하는 값이 있어도 최빈값이 없다고 오해함,
Q5479,C03,2,개념,학습,"자료 2, 3, 4, 5, 40에서 자료의 중심을 가장 잘 나타내는 대푯값은?",중앙값,극단값 40의 영향으로 평균이 10.8이 되어 자료 대부분과 동떨어지므로 중앙값(4)이 더 적절하다.,평균,C03,극단값의 영향을 크게 받는 평균을 선택함,최빈값,C03,이 자료에서 최빈값이 없음을 모름,최솟값,C03,최솟값은 대푯값이 아님,최댓값,C03,최댓값은 대푯값이 아님,
Q5480,C03,2,계산,학습,"5개의 자료 2, 5, 11, 14에서 한 자료 x를 추가하여 중앙값이 8이 되게 할 때 x의 값은?",8,"크기 순 나열 시 3번째 자리가 8이 되어야 한다. 2,5,x,11,14 순서로 놓이면 x=8.",5,C03,x를 2번째 자리 값(5)과 같다고 혼동함,11,C03,x를 4번째 자리 값(11)과 같다고 혼동함,6.4,C03,5개 자료의 평균이 8이 되려면 x=6.4로 계산 — 평균과 중앙값 혼동,10,C03,"x=10으로 추가하면 sorted(2,5,10,11,14)에서 중앙값=10≠8 — 잘못 추측함",
Q5481,C03,2,계산,학습,7개 자료의 평균이 9이고 6개 자료의 합이 57일 때 나머지 한 자료의 값은?,6,7개 합=9×7=63. 나머지=63−57=6,9,C03,나머지 자료도 평균과 같다고 혼동함,57,C03,6개의 합을 나머지 한 자료의 값으로 혼동함,63,C03,7개 전체 합(63)을 나머지 값으로 혼동함,51,C03,57−6=51로 잘못 계산함,
Q5482,C03,2,계산,학습,"자료 a, 6, 7, 9, 13에서 평균이 중앙값보다 1 크다. a의 값은? (단, a < 6)",5,정렬 후 중앙값=7. 평균=(a+6+7+9+13)÷5=8 → a+35=40 → a=5. 확인: 5<6 ✓,7,C03,중앙값을 a로 혼동함,8,C03,평균을 a로 혼동함,4,C03,(a+35)÷5=8에서 35÷5=7이므로 a=7−3=4로 잘못 계산함,1,C03,중앙값−1=7−1=6이므로 a=6−5=1로 잘못 추측함,
Q5486,C03,2,계산,진단,"자료 3, 5, 5, 6, 31의 평균, 중앙값, 최빈값을 각각 구하면?","평균=10, 중앙값=5, 최빈값=5",평균=(3+5+5+6+31)÷5=50÷5=10. 정렬된 3번째 값=5이므로 중앙값=5. 5가 두 번으로 최빈값=5.,"평균=5, 중앙값=10, 최빈값=5",C03,평균과 중앙값의 계산법을 서로 뒤바꿈,"평균=10, 중앙값=6, 최빈값=5",C03,정렬 후 3번째 값(5)이 아닌 4번째 값(6)을 중앙값으로 씀,"평균=10, 중앙값=5, 최빈값=3",C03,최빈값을 최솟값(3)으로 혼동함,"평균=10, 중앙값=5, 최빈값=없음",C03,5가 두 번 등장해도 최빈값이 없다고 오해함,
