문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q271,F07,1,계산,진단,0.3̇ 을 분수로 나타내시오,1/3,3/9 = 1/3,3/10,F07,일반 소수처럼 처리,1/9,F07,0.1̇ 의 값,0.3,F07,분수가 아님,3/100,F07,자릿수 잘못,
Q272,F07,1,계산,학습,0.7̇ 을 분수로 나타내시오,7/9,순환마디 / 9,7/10,F07,단순 소수,7/100,F07,자릿수 잘못,1/7,F07,거꾸로,70/99,F07,잘못,
Q696,F07,1,계산,학습,0.6̇ 을 분수로 나타내면?,2/3,0.6̇ = x 로 놓으면 10x = 6.6̇ 이므로 10x - x = 9x = 6. 따라서 x = 6/9 = 2/3.,6/10,F07,순환소수를 유한소수 0.6으로 착각해 분모 10으로 계산하는 실수,6/9,F07,약분을 빠뜨려 기약분수로 나타내지 않은 경우,1/6,F07,역수를 답으로 쓰는 실수,3/5,F06,0.6 = 3/5 인 유한소수로 착각,
Q697,F07,1,계산,학습,0.8̇ 을 분수로 나타내면?,8/9,0.8̇ = x 로 놓으면 10x = 8.8̇ 이므로 9x = 8. 따라서 x = 8/9.,4/5,F06,0.8 = 4/5 인 유한소수로 착각,8/10,F07,순환소수를 단순 유한소수로 잘못 처리해 분모를 10으로 잡음,1/8,F07,역수를 답으로 쓰는 실수,9/8,F07,분자와 분모를 뒤바꿔 9/8로 쓰는 실수,
Q698,F07,1,개념,학습,0.2̇7̇ 의 순환마디를 구하시오,27,순환마디는 끝없이 반복되는 숫자 묶음이다. 0.2̇7̇ = 0.272727... 이므로 순환마디는 27.,2,F07,첫 번째 자리 2만 순환마디라고 착각,7,F07,마지막 자리 7만 순환마디라고 착각,0.27,F07,순환마디를 소수 형태로 표기하는 혼동,272,F07,반복이 세 자리라고 착각해 272로 쓰는 실수,
Q1486,F07,1,개념,학습,0.9̇를 분수로 나타내면?,1,"x = 0.9̇로 놓으면 10x = 9.9̇이고 10x - x = 9이므로 9x = 9, x = 1",9/10,F07,10x - x를 계산하지 않고 단순히 9/10으로 쓰는 실수,9/9,F02,9/9 = 1인데 약분 전 형태를 그대로 답으로 쓰는 실수,0.9,F07,순환소수를 분수로 바꾸지 않고 소수 그대로 쓰는 실수,9/11,F07,분모를 99로 착각해 9/99 = 1/11로 잘못 계산하는 실수,
Q1487,F07,1,개념,학습,분수 2/9를 순환소수로 나타내면?,0.2̇,2 ÷ 9 = 0.222…이고 순환마디 2가 반복되므로 0.2̇,0.29,F07,분자 2와 분모 9를 소수점으로 이어 0.29로 쓰는 실수,0.2,F07,나눗셈을 끝까지 수행하지 않고 유한소수 0.2로 쓰는 실수,0.2̇2̇,F07,순환마디 표기를 혼동해 두 자리 순환마디로 잘못 표기,2.9,F07,분자를 정수 부분으로 오해해 2.9로 쓰는 실수,
Q1488,F07,1,계산,학습,0.4̇2̇를 기약분수로 나타내면?,14/33,x = 0.4̇2̇으로 놓으면 99x = 42이므로 x = 42/99 = 14/33,42/100,F07,분모를 99 대신 100으로 잘못 설정하는 실수,42/99,F02,99x = 42에서 x = 42/99까지만 구하고 약분을 빠뜨리는 실수,21/50,F07,순환소수를 유한소수 0.42 = 42/100 = 21/50으로 혼동,4/9,F07,순환마디를 첫 자리 4만으로 착각해 4/9로 오계산하는 실수,
Q2277,F07,1,계산,학습,분수 7/9를 순환소수로 나타내면?,0.7̇,7/9 = 0.777... = 0.7̇,0.79,F07,분자와 분모를 소수점으로 이어쓴 경우,0.77,F07,순환 표기 없이 두 자리 소수로 쓴 경우,0.7,F07,유한소수로 잘못 이해한 경우,7.9,F07,소수점 위치를 잘못 잡은 경우,
Q3066,F07,1,계산,학습,0.7̇2̇를 기약분수로 나타내면?,8/11,"x = 0.7272..., 100x = 72.7272..., 99x = 72, x = 72/99 = 8/11",72/99,F07,최대공약수 9로 약분하지 않아 기약분수가 아님,72/100,F07,순환소수 변환에서 분모를 10²-1=99 대신 100으로 잘못 사용,7/12,F07,순환마디 숫자를 분수의 분자·분모로 직접 사용하는 혼동,8/9,F07,두 자리 순환마디임에도 분모를 9(한 자리)로 잘못 계산,
