문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q177,E02,3,방정식,학습,5(x - 2) - 3(x + 1) = 1 의 해,x = 7,5x-10-3x-3 = 1 → 2x = 14 → x = 7,x = 5,E02,중간 처리 잘못,x = 14,E02,/2 안 함,x = 6,E02,상수 처리 잘못,x = 1,E02,잘못된 처리,
Q178,E02,3,응용,학습,어느 수에 4를 더한 후 2배 하면 16. 그 수는?,4,2(x + 4) = 16 → x + 4 = 8 → x = 4,2,E02,중간 단계 잘못. (x+4) = 8,8,E02,바로 한 번에 처리,12,E02,2배 처리 누락. 4를 빼면 12,16,E02,그냥 16,
Q532,E02,3,계산,학습,(x - 1)/2 + (x + 3)/3 = 4 의 해는?,x = 21/5,양변에 6 곱함 → 3(x-1)+2(x+3)=24 → 5x+3=24 → x=21/5,x = 5,E02,분모 처리 잘못,x = 21,E02,/5 안 함,x = 3,E02,전개 실수,x = 4,E02,대충 계산,
Q533,E02,3,계산,학습,0.4x + 1 = 0.1x + 4 의 해는?,x = 10,양변 ×10 → 4x+10=x+40 → 3x=30 → x=10,x = 1,E02,소수 처리 잘못,x = 30,E02,/3 안 함,x = 3,E02,이항 실수,x = -10,E02,부호 잘못,
Q534,E02,3,문장제,학습,어떤 수의 3배에서 5를 빼면 그 수의 2배보다 4 크다. 그 수는?,x = 9,3x - 5 = 2x + 4 → x = 9,x = 1,E02,식 세우기 잘못,x = -1,E02,부호 처리 실수,x = 5,E02,대충,x = 4,E02,우변만 봄,
Q1403,E02,3,방정식,학습,"ax = 6 의 해가 x = -3 일 때, 상수 a의 값은?",-2,"a×(-3)=6, -3a=6, a=-2",2,E02,-3a=6에서 부호 실수로 a=2 선택,-18,E02,a=-3×6=-18으로 방정식 설정 방향 실수,18,E02,a=(-3)×(-6)=18로 부호를 잘못 처리,-1/2,E02,a를 -3/6=-1/2로 잘못 계산하여 선택,
Q1404,E02,3,방정식,학습,(2x + 1)/3 - (x - 2)/4 = 2 의 해는?,14/5,"공통분모 12: 4(2x+1)-3(x-2)=24, 8x+4-3x+6=24, 5x=14, x=14/5",21,E02,통분 시 분자에 분모 배수를 곱하지 않아 (2x+1-(x-2))/12=2 → x+3=24 → x=21,14,E02,5x=14에서 5로 나누지 않고 x=14로 선택,2,E02,x=14/5≈2.8을 반올림하여 2로 선택,-14/5,E02,이항 부호 실수로 5x=-14 → x=-14/5,
Q1405,E02,3,방정식,학습,"x에 대한 방정식 3(x - a) = 6 의 해가 x = 5일 때, a의 값은?",3,"3(5-a)=6, 15-3a=6, 3a=9, a=3",9,E02,3으로 나누지 않고 15-a=6 → a=9로 계산,7,E02,5-a=2에서 a=5-2=3인데 a=5+2=7로 이항 부호 실수,-3,E02,5-a=2에서 a=3인데 부호 실수로 a=-3,5,E02,a의 값 대신 x의 값 5를 그대로 선택,
Q2190,E02,3,계산,학습,x/5+x/4=9의 해를 구하시오,x=20,양변에 20을 곱하면 4x+5x=180 → 9x=180 → x=20,x=9,E02,x/5+x/4=x/9로 잘못 더하는 오류,x=45,E02,통분 없이 5+4=9로 나누어 x=9×5=45로 계산하는 실수,x=36,E02,양변에 4만 곱해 4x/5+x=36으로 잘못 처리하는 오류,x=4,E02,9x/20=9에서 x=20이 아닌 x=4로 계산하는 실수,
Q2193,E02,3,방정식,학습,"넓이가 48cm²인 직사각형에서 가로가 (x+2)cm, 세로가 6cm일 때, x의 값은?",x=6,6(x+2)=48 → x+2=8 → x=6,x=8,E02,6(x+2)=48에서 x+2=48을 그대로 쓰는 오류,x=10,E02,x+2=8에서 x=10으로 잘못 계산하는 실수,x=4,E02,6+x+2=48으로 잘못 세우는 오류,x=40,E02,6(x+2)=48에서 6x+2=48으로 잘못 전개하는 실수,
