문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6043,L02,3,계산,학습,"직각삼각형의 두 직각변의 길이가 각각 3 cm, 4 cm이다. 짧은 직각변(3 cm)을 회전축으로 하여 1회전 시킬 때 만들어지는 원뿔의 모선의 길이는?",5 cm,짧은 변(3 cm)을 회전축으로 하면 긴 변(4 cm)이 반지름이 된다. 모선은 원래 삼각형의 빗변이므로 √(3²+4²) = √25 = 5 cm이다.,3 cm,L02,3 cm는 회전축인 높이이다. 모선은 빗변으로 피타고라스 정리로 구해야 한다.,4 cm,L02,4 cm는 원뿔의 밑면 반지름이다. 모선은 빗변이므로 √(3²+4²) = 5 cm이다.,7 cm,L02,3과 4를 더한 값이다. 모선은 피타고라스 정리 √(3²+4²)로 구한다.,√7 cm,L02,√(4-3)이나 다른 잘못된 계산이다. 모선 = √(높이²+반지름²) = √(9+16) = 5 cm이다.,
Q6044,L02,3,단면계산,학습,"밑면의 반지름이 r, 높이가 h인 원기둥을 회전축을 포함하는 평면으로 자를 때 나타나는 단면의 둘레는?",4r + 2h,"축을 포함하는 단면은 가로 2r(지름), 세로 h인 직사각형이다. 둘레 = 2×(2r + h) = 4r + 2h이다.",2r + 2h,L02,직사각형 둘레 공식 2(가로+세로)에서 가로를 r로 잘못 쓴 경우이다. 단면의 가로는 지름 2r이다.,2πr + 2h,L02,2πr은 원의 둘레로 원기둥 옆면과 관련된 값이다. 축 포함 단면의 둘레는 직사각형 둘레 4r+2h이다.,πr² + 2rh,L03,표면적 공식의 일부를 잘못 적용한 경우이다. 단면은 직사각형이므로 둘레는 4r+2h이다.,2πr²,L03,원의 넓이 πr²와 관련된 혼동이다. 단면의 둘레는 직사각형의 둘레 4r+2h이다.,
Q6045,L02,3,종합,학습,"모선의 길이가 l, 밑면의 반지름이 r인 원뿔을 회전축을 포함하는 평면으로 자를 때 나타나는 단면의 둘레는?",2l + 2r,원뿔의 축 포함 단면은 이등변삼각형이다. 두 모선의 길이가 각각 l이고 밑변(지름)이 2r이므로 둘레 = l + l + 2r = 2l + 2r이다.,2l + r,L02,밑변을 지름 대신 반지름 r로 계산한 오답이다. 단면의 밑변은 지름이므로 2r이다.,l + 2r,L02,두 모선 중 하나만 계산한 오답이다. 이등변삼각형의 두 등변은 모두 l이므로 2l이다.,l + r,L02,모선 하나와 반지름만 더한 오답이다. 둘레 = 2l + 2r이다.,πr² + l,L03,표면적 공식과 혼동한 오답이다. 단면은 이등변삼각형이므로 둘레는 2l+2r이다.,
Q6275,L02,3,선택형,학습,다음 중 원뿔에 대한 설명으로 옳지 않은 것은?,원뿔의 모든 모선의 길이는 서로 다르다.,원뿔의 모든 모선의 길이는 같다 (밑면 원의 반지름과 꼭짓점 거리가 동일하므로).,원뿔의 꼭짓점은 1개이다.,L02,원뿔의 꼭짓점이 1개인 것은 옳음,원뿔의 밑면은 원이다.,L02,원뿔의 밑면이 원인 것은 옳음,원뿔을 회전축에 수직으로 자르면 원이 나온다.,L02,수직 단면이 원인 것은 옳음,원뿔의 전개도에서 옆면은 부채꼴이다.,L02,원뿔 전개도의 옆면이 부채꼴인 것은 옳음,
Q6276,L02,3,선택형,학습,사다리꼴 ABCD에서 AB를 회전축으로 1회전 시킬 때 생기는 입체도형은?,원뿔대,사다리꼴의 한 변을 회전축으로 회전시키면 원뿔대가 생긴다.,원기둥,L02,직사각형 회전 결과와 혼동,원뿔,L02,삼각형 회전 결과와 혼동,구,L02,반원 회전 결과와 혼동,반구,L02,반원 일부 회전 결과와 혼동,
Q6506,L02,3,추론,학습,"세 변의 길이가 3, 4, 5인 직각삼각형을 빗변(길이 5)을 회전축으로 하여 1회전할 때 만들어지는 입체도형에 대한 설명으로 옳은 것은?",두 원뿔이 공통 밑면을 공유하며 맞붙은 형태의 입체가 만들어진다,빗변을 축으로 회전하면 꼭짓점에서 빗변에 내린 수선의 발을 경계로 두 원뿔이 밑면을 공유하며 이어진 이중원뿔(복합 원뿔) 형태가 된다. 내린 수선의 길이 h=3×4/5=12/5 cm가 두 원뿔의 공통 밑면 반지름이다.,하나의 원뿔이 만들어진다,L02,직각변을 축으로 하면 하나의 원뿔이 된다. 빗변을 축으로 하면 두 원뿔이 공유된 형태가 된다.,원기둥이 만들어진다,L02,직사각형을 한 변을 축으로 회전할 때 원기둥이 만들어진다. 직각삼각형의 빗변을 축으로 하면 이중원뿔 형태이다.,구가 만들어진다,L02,구는 반원을 지름을 축으로 회전할 때 만들어진다. 직각삼각형의 빗변을 축으로 하면 이중원뿔 형태이다.,원뿔대가 만들어진다,L02,원뿔대는 사다리꼴을 평행한 변을 축으로 회전할 때 만들어진다. 직각삼각형의 빗변을 축으로 하면 이중원뿔 형태이다.,
Q6507,L02,3,계산,학습,"모선의 길이가 l, 밑면의 반지름이 r인 원뿔이 있다. 이 원뿔의 높이 h를 l과 r로 나타내면?",h = √(l²-r²),"원뿔에서 꼭짓점에서 밑면 중심까지가 높이 h, 꼭짓점에서 밑면 원둘레까지가 모선 l이다. 피타고라스 정리: l²=h²+r², 따라서 h=√(l²-r²).",h = √(l²+r²),L02,l²=h²+r²에서 h²=l²-r²이다. 더한 것이 아니라 빼야 한다.,h = l-r,L02,피타고라스 정리를 사용해야 한다. 단순 뺄셈으로 높이를 구할 수 없다.,h = √(r²-l²),L02,r<l이므로 r²-l²<0이 되어 성립하지 않는다. h=√(l²-r²)이다.,h = l/r,L02,비율로 나눈 오답이다. 피타고라스 정리에 의해 h=√(l²-r²)이다.,
Q6791,L02,3,계산,학습,"밑면의 반지름이 4 cm, 모선의 길이가 5 cm인 원뿔을 회전축을 포함하는 평면으로 자를 때 단면의 둘레는?",18 cm,"단면은 이등변삼각형. 밑변=2×4=8, 빗변=모선=5×2=10. 높이=√(5²-4²)=3. 둘레=8+5+5=18 cm.",14 cm,L02,밑변+모선 하나만 더한 오답이다.,22 cm,L02,잘못된 계산의 오답이다.,24 cm,L02,밑변×3으로 계산한 오답이다.,16 cm,L02,밑변+높이×2로 계산한 오답이다.,
Q6792,L02,3,계산,학습,반지름이 5 cm인 구에서 중심으로부터 4 cm 떨어진 평면으로 자를 때 단면의 넓이는?,9π cm²,단면 반지름=√(5²-4²)=√9=3. 단면 넓이=π×3²=9π cm².,25π cm²,L02,구의 대원 넓이를 쓴 오답이다.,16π cm²,L02,거리 d를 반지름으로 쓴 오답이다.,3π cm²,L02,r²을 빠뜨린 오답이다.,4π cm²,L02,d²×π로 계산한 오답이다.,
Q6793,L02,3,계산,학습,"가로 3 cm, 세로 5 cm인 직사각형을 세로변(5 cm)을 회전축으로 하여 1회전할 때 생기는 원기둥의 겉넓이는?",48π cm²,"원기둥: 밑면 반지름=3, 높이=5. 겉넓이=2π×9+2π×3×5=18π+30π=48π cm².",30π cm²,L02,옆면만 계산한 오답이다.,36π cm²,L02,밑면 두 개만 계산한 오답이다.,15π cm²,L02,공식 오류의 오답이다.,60π cm²,L02,가로와 세로를 바꿔 적용한 오답이다.,
