문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q5377,D02,1,개념,학습,두 삼각형에서 세 쌍의 변이 각각 같으면 두 삼각형이 합동인 조건의 이름은?,SSS 합동,세 변이 각각 같으면 SSS(Side-Side-Side) 합동이다.,SAS 합동,D02,SAS 합동은 두 변과 그 끼인각이 같을 때 성립합니다. 세 변이 같으면 SSS 합동입니다.,ASA 합동,D02,ASA 합동은 한 변과 그 양 끝각이 같을 때 성립합니다.,AA 닮음,D02,AA 닮음은 두 각이 같을 때 모양은 같지만 합동과는 다릅니다. 합동은 변까지 같아야 합니다.,RHS 합동,D02,RHS 는 직각삼각형의 특수 합동 조건입니다. 일반 삼각형에서 세 변이 같으면 SSS 합동입니다.,
Q5378,D02,1,개념,학습,"△ABC ≡ △DEF 에서 AC = DF, BC = EF, ∠C = ∠F 이면 어떤 합동 조건인가?",SAS 합동,"AC = DF, BC = EF (두 변), ∠C = ∠F (끼인각) 이므로 SAS 합동이다.",SSS 합동,D02,세 변이 모두 같다는 근거가 없습니다. 두 변과 끼인각이 같으면 SAS 합동입니다.,ASA 합동,D02,ASA 는 한 변과 그 양 끝각이 필요합니다. 여기서는 두 변과 끼인각이므로 SAS 입니다.,AAS 합동,D02,AAS 는 두 각과 한 변(끼인변 아님)이 같을 때입니다. 조건을 다시 확인하세요.,닮음,D02,닮음은 모양이 같지만 크기가 다를 수 있습니다. 두 변과 끼인각이 같으면 합동입니다.,
Q5379,D02,1,개념,학습,두 삼각형에서 한 변과 그 양 끝각이 같으면 어떤 합동 조건인가?,ASA 합동,한 변(A)과 그 양 끝각(S) 두 개가 같으면 ASA(Angle-Side-Angle) 합동이다.,SSS 합동,D02,SSS 는 세 변이 같을 때입니다. 한 변과 두 각이 같으면 ASA 합동입니다.,SAS 합동,D02,SAS 는 두 변과 끼인각이 같을 때입니다. 한 변과 그 양 끝각이면 ASA 입니다.,AAS 합동,D02,AAS 는 두 각과 한 변(끼인변 아님)이 같을 때입니다. 양 끝각이면 ASA 입니다.,AA 닮음,D02,AA 는 닮음 조건이지 합동 조건이 아닙니다. 한 변과 양 끝각이 같으면 합동입니다.,
Q5575,D02,1,개념,학습,두 삼각형에서 두 변의 길이와 그 끼인각이 같으면 합동인 조건의 이름은?,SAS합동,두 변(S)과 그 사이의 끼인각(A)이 같으면 SAS합동,SSS합동,D02,세 변이 모두 같을 때 SSS합동이므로 혼동,ASA합동,D02,한 변과 그 양 끝각이 같을 때 ASA합동이므로 혼동,SSA합동,D02,SSA는 합동 조건이 아님,AAS합동,D02,AAS는 합동 조건의 명칭이 아님,
Q5576,D02,1,개념,학습,"△ABC ≡ △DEF에서 AB = DE, AC = DF, BC = EF이면 어떤 합동 조건인가?",SSS합동,세 쌍의 변이 각각 같으므로 SSS합동,SAS합동,D02,각이 없는데 SAS합동으로 오해,ASA합동,D02,각이 없는데 ASA합동으로 오해,AAS합동,D02,각이 없는데 AAS합동으로 오해,합동이 아니다,D02,세 변이 같으면 반드시 합동임을 모름,
Q5577,D02,1,개념,학습,SSS 합동을 확인하려면 무엇을 비교해야 하는가?,세 쌍의 변이 각각 같음,SSS는 Side-Side-Side로 세 쌍의 변을 모두 비교,세 쌍의 각이 각각 같음,D02,세 각이 같아도 크기가 다를 수 있어 합동이 아님,두 변과 한 각이 같음,D02,SAS합동과 혼동,한 변과 두 각이 같음,D02,ASA합동과 혼동,두 변만 같음,D02,두 변만으로는 합동 판정 불가,
Q5773,D02,1,합동 조건 판별,학습,"△ABC와 △DEF에서 AB = DE, ∠B = ∠E, BC = EF이면 어떤 합동 조건인가?",SAS,"AB=DE, ∠B=∠E(끼인각), BC=EF → 두 변과 그 끼인각이 같으므로 SAS",SSS,D02,세 변이 모두 같아야 하는데 각도 포함되어 혼동,ASA,D02,두 각과 변이 같은 경우인 ASA와 혼동,AAS,D02,각-각-변 조건으로 잘못 판단,합동 아님,D02,합동 조건 성립하나 판단 못 함,
Q5774,D02,1,합동 조건 판별,학습,"△ABC와 △DEF에서 AC = DF, ∠C = ∠F, BC = EF이면 어떤 합동 조건인가?",SAS,"∠C는 AC와 BC 사이의 끼인각. AC=DF, ∠C=∠F, BC=EF → SAS",SSS,D02,세 변이 모두 같아야 하는데 각도 포함되어 혼동,ASA,D02,두 각과 끼인변이 같은 ASA와 혼동,AAS,D02,끼인각이 아닌 각으로 잘못 판단,합동 아님,D02,합동 조건이 성립하나 알지 못함,
Q5775,D02,1,합동 조건 판별,학습,"이등변삼각형 ABC에서 AB = AC, D가 BC의 중점일 때 △ABD와 △ACD의 합동 조건은?",SSS,"AB=AC, BD=CD(D가 중점), AD=AD(공통) → 세 쌍의 변이 같으므로 SSS",SAS,D02,끼인각 정보 없이 SAS로 잘못 판단,ASA,D02,각 정보가 없는데 ASA로 잘못 판단,합동 아님,D02,공통변 AD 조건을 놓침,RHA,D02,직각삼각형 합동 조건과 혼동,
Q5960,D02,1,개념,학습,△ABC에서 변 AB와 변 BC 사이의 끼인각은?,∠B,∠B는 꼭짓점 B에서 두 변 AB와 BC가 만나는 각이므로 끼인각입니다.,∠A,D02,∠A는 변 AB와 변 AC 사이의 각입니다. AB와 BC 사이의 끼인각은 ∠B입니다.,∠C,D02,∠C는 변 BC와 변 CA 사이의 각입니다. AB와 BC 사이의 끼인각은 ∠B입니다.,∠BAC,D02,∠BAC는 ∠A와 같습니다. 두 변 AB와 BC가 만나는 꼭짓점은 B입니다.,∠ACB,D02,∠ACB는 ∠C와 같습니다. AB와 BC가 공유하는 꼭짓점 B의 각이 끼인각입니다.,
