문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6109,X01,3,방정식,학습,"실수 a, b에 대해 (a+3)+(2b-1)i = (2a-1)+(b+4)i일 때 a+b의 값은?",9,"a+3=2a-1→a=4, 2b-1=b+4→b=5. a+b=9.",-1,X01,a-b=4-5=-1로 잘못 구한 오답.,20,X01,a+b를 a×b=4×5=20으로 계산한 오답.,7,X01,a=3으로 잘못 풀어 3+5=8... 실제 오개념: b=4로 잘못 풀어 4+4=8이 아닌 3+4=7.,5,X01,b=5만 답한 오답.,
Q6110,X01,3,방정식,학습,(a²+a-2)+(b²-b-6)i = 0을 만족하는 양수 a와 양수 b에 대해 a+b의 값은?,4,a²+a-2=(a+2)(a-1)=0→a=1(양수). b²-b-6=(b-3)(b+2)=0→b=3(양수). a+b=4.,1,X01,a=1만 답한 오답.,3,X01,b=3만 답한 오답.,-1,X01,"양수 조건을 무시하고 a=-2, b=3으로 계산하여 a+b=1... 또는 a=1,b=-2로 -1.",2,X01,양쪽 방정식을 각각 1로 잘못 풀어 1+1=2로 계산한 오답.,
Q6111,X01,3,방정식,학습,"실수 a, b에 대해 (a-b)+(2a+b)i = (3a-7)+(a+2b-1)i가 성립할 때 a²+b²의 값은?",13,"a-b=3a-7→-2a-b=-7→2a+b=7 ①. 2a+b=a+2b-1→a-b=-1 ②. ①-②: a+2b=8 안 맞음. 재계산: ①: 2a+b=7, ②: a-b=-1→a=b-1. 대입: 2(b-1)+b=7→3b=9→b=3, a=2. a²+b²=4+9=13.",5,X01,a+b=2+3=5로 제곱 없이 계산한 오답.,25,X01,(a+b)²=5²=25로 잘못 계산한 오답.,4,X01,a²=4만 계산한 오답.,9,X01,b²=9만 계산한 오답.,
Q6337,X01,3,복소수 등식,학습,"실수 a, b에 대해 (a-b)+(a+b)i = 4+2i일 때 a²-b²의 값은?",8,"a-b=4, a+b=2이므로 a=3, b=-1. a²-b²=(a+b)(a-b)=2×4=8",5,X01,a²-b²=a²+b²-2b²으로 잘못 전개,10,X01,"a=3, b=-1에서 a²+b²=9+1=10으로 혼동",4,X01,a-b=4만 보고 답으로 오인,13,X01,3²+(-1)²를 a²-b²으로 혼동,
Q6338,X01,3,복소수 등식,학습,(a²-a-2)+(b²-2b-3)i = 0을 만족하는 양수 a와 양수 b에 대해 a+b의 값은?,5,(a-2)(a+1)=0 → a=2(양수); (b-3)(b+1)=0 → b=3(양수); a+b=5,3,X01,a=2만 구하고 b=1로 혼동,1,X01,"a=-1, b=-1을 양수로 잘못 선택",4,X01,"(a-2)=0, (b-2)=0으로 잘못 인수분해",7,X01,"음수 해를 사용 a=-1, b=-1 → a+b=-2... 또는 다른 착오로 7",
Q6339,X01,3,복소수 등식,학습,실수 a에 대해 (a²-4)+(a-2)i가 실수가 되기 위한 모든 a의 값의 합은?,2,허수부=0: a-2=0 → a=2. 해가 하나이므로 합=2,0,X01,"a²-4=0도 조건으로 보아 a=±2, 합=0으로 오인",-2,X01,a-2=0에서 a=2인데 부호 오류로 a=-2,4,X01,a=2를 두 번 세어 합=4로 오류,6,X01,a²-4=0에서 a=2와 a=4를 해로 오인하여 합=6,
Q6571,X01,3,방정식,학습,(a²-4a+4)+(b²-9)i=0을 만족하는 양수 a와 양수 b에 대해 a+b의 값은?,5,a²-4a+4=(a-2)²=0→a=2. b²-9=0→b=±3→b=3(양수). a+b=5.,2,X01,a=2만 답한 오답.,3,X01,b=3만 답한 오답.,7,X01,"a=2, b=5로 잘못 계산한 오답.",-1,X01,b=-3을 선택하여 2+(-3)=-1로 계산한 오답.,
Q6572,X01,3,연립방정식,학습,"실수 a, b에 대해 (3a+b)+(a-2b)i=5-3i일 때 a²+b²의 값은?",5,"3a+b=5, a-2b=-3. a=2b-3 대입: 7b=14→b=2, a=1. a²+b²=5.",9,X01,(a+b)²=(1+2)²=9를 a²+b²으로 혼동한 오답.,3,X01,a+b=3을 그대로 답한 오답.,1,X01,a=1만 답한 오답.,4,X01,b²=4만 답한 오답.,
Q6573,X01,3,이차방정식,학습,"(a+bi)²=2i를 만족하는 실수 a, b (b>0)에 대해 a+b의 값은?",2,"a²-b²+2abi=2i. 실수부: a²-b²=0→a=±b. 허수부: 2ab=2→ab=1. a=b이면 b²=1→b=1(양수), a=1. a+b=2.",0,X01,"a=1, b=-1로 잘못 선택하여 a+b=0으로 계산한 오답.",1,X01,a=1만 답한 오답.,√2,X01,a=b=√2로 잘못 계산한 오답.,-2,X01,"a=-1, b=1이라 a+b=0으로... 또는 a=-1, b=1 선택 후 a+b=0이 아닌 -2로 계산한 오답.",
Q6851,X01,3,방정식,학습,"실수 a, b에 대해 (a+1)+(2b-1)i = (3a-5)+(b+4)i이면 a²+b²의 값은?",34,실수부: a+1=3a-5→2a=6→a=3. 허수부: 2b-1=b+4→b=5. a²+b²=9+25=34이다.,8,X01,a+b=3+5=8을 a²+b²로 혼동한 오답이다.,25,X01,b²=25만 계산한 오답이다. a²=9도 더해야 한다.,9,X01,a²=9만 계산한 오답이다. b²=25도 더해야 한다.,16,X01,계산 오류로 16을 답한 오답이다.,
