문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q693,S05,3,개념,학습,"명제 ""x > 0 이고 y > 0 이면 xy > 0"" 의 대우는?",xy ≤ 0 이면 x ≤ 0 또는 y ≤ 0,결론 부정 → 가설 부정 (그리고 의 부정은 또는),xy > 0 이면 x > 0 이고 y > 0,S05,역 + 잘못,xy ≤ 0 이면 x ≤ 0 이고 y ≤ 0,S05,드모르간 잘못,xy < 0 이면 x ≤ 0 또는 y ≤ 0,S05,등호 누락,x ≤ 0 또는 y ≤ 0 이면 xy ≤ 0,S05,이,
Q694,S05,3,개념,학습,"""x = 2"" 는 ""x² = 4"" 의 어떤 조건인가?",충분 조건,"x=2 → x²=4 (참), 역(x²=4 → x=2)은 거짓 (-2 반례)",필요 조건,S05,반대,필요충분 조건,S05,역이 거짓,아무 관계 없음,S05,관계 있음,대우 조건,S05,용어 잘못,
Q695,S05,3,개념,학습,"""x > 1"" 은 ""x > 0"" 의 어떤 조건인가?",충분 조건,"x>1 → x>0 (참), 역(x>0 → x>1)은 거짓 (x=0.5 반례)",필요 조건,S05,반대,필요충분 조건,S05,역이 거짓,관계 없음,S05,관계 있음,거짓 조건,S05,용어 잘못,
Q1203,S05,3,응용,학습,"""x ≥ 0 이고 y ≥ 0"" 은 ""xy ≥ 0"" 의 어떤 조건인가? (x, y는 실수)",충분조건이지만 필요조건은 아니다.,"x ≥ 0이고 y ≥ 0이면 xy ≥ 0이다(충분). 반대로 xy ≥ 0이어도 x = -1, y = -1처럼 둘 다 음수일 수 있어(필요 아님).",필요조건이지만 충분조건은 아니다.,S05,"x = -1, y = -1이면 xy = 1 ≥ 0이지만 조건(x ≥ 0이고 y ≥ 0)을 만족하지 않으므로 조건이 필요조건이 아님을 놓쳤다.",필요충분조건이다.,S05,"x = -1, y = -1이 반례가 됨을 확인하지 않았다.",충분조건도 필요조건도 아니다.,S05,x ≥ 0이고 y ≥ 0 → xy ≥ 0이 성립함을 확인하지 않았다.,필요조건이다.,S05,"xy ≥ 0이어도 x, y가 모두 음수일 수 있으므로 필요조건이 아님을 놓쳤다.",
Q1205,S05,3,응용,학습,"""x = y"" 는 ""x² = y²"" 의 어떤 조건인가? (x, y는 실수)",충분조건이지만 필요조건은 아니다.,"x = y이면 x² = y²이다(충분). 역으로 x² = y²이면 x = y 또는 x = -y이므로 x = y가 항상 성립하지 않는다(필요 아님). 반례: x = 1, y = -1.",필요조건이지만 충분조건은 아니다.,S05,x = y → x² = y²가 성립하므로 x = y는 x² = y²의 충분조건임을 놓쳤다.,필요충분조건이다.,S05,"x = 1, y = -1일 때 x² = y² = 1이지만 x ≠ y이므로 필요조건이 아님을 놓쳤다.",충분조건도 필요조건도 아니다.,S05,x = y → x² = y²가 성립함을 확인하지 않았다.,"필요충분조건이 되려면 x, y ≥ 0 조건이 더 필요하다.",S05,틀린 답은 아니지만 주어진 조건(실수)에서의 관계를 묻는 문제이다.,
Q1990,S05,3,개념,학습,"p→q가 참이고 q→r이 참일 때, p→r의 참거짓은?",항상 참이다,p→q→r이므로 삼단논법에 의해 p→r도 항상 참이다.,항상 거짓이다,S05,삼단논법의 결론을 반대로 이해한 경우,r→p가 참일 때만 참이다,S05,역까지 성립해야 한다고 잘못 이해한 경우,p=r일 때만 참이다,S05,p와 r이 동치여야 한다고 잘못 이해한 경우,알 수 없다,S05,중간 명제 q를 거쳐 p→r을 추론할 수 없다고 잘못 판단한 경우,
Q1992,S05,3,개념,학습,"정수 x에 대해 ""x가 짝수이다""는 ""x²이 짝수이다""의 어떤 조건인가?",필요충분조건이다,x짝수→x²짝수(참). x²짝수→x짝수: 대우 x홀수→x²홀수(참)로 확인. 따라서 필요충분조건이다.,충분조건이지만 필요조건은 아니다,S05,x²이 짝수이면 x가 짝수임을 간과하고 역방향이 거짓이라고 판단한 경우,필요조건이지만 충분조건은 아니다,S05,p→q와 q→p의 방향을 혼동해 충분조건과 필요조건을 바꾸어 이해한 경우,충분조건도 필요조건도 아니다,S05,짝수·홀수의 제곱에 대한 기본 성질을 잘못 이해한 경우,충분조건이다,S05,x가 짝수→x²이 짝수만 확인하고 역방향 검토를 생략한 경우,
Q1994,S05,3,개념,학습,"명제 ""p이면 q이다""와 ""q이면 p이다""가 모두 거짓일 때, p와 q의 관계로 옳은 것은?",p는 q의 충분조건도 필요조건도 아니다,p→q 거짓이면 p는 q의 충분조건이 아님. q→p 거짓이면 p는 q의 필요조건이 아님.,p는 q의 충분조건이다,S05,p→q가 거짓임에도 충분조건으로 잘못 이해한 경우,p는 q의 필요조건이다,S05,q→p가 거짓임에도 필요조건으로 잘못 이해한 경우,p와 q는 필요충분조건이다,S05,두 명제가 모두 거짓이면 필요충분조건이 된다고 잘못 이해한 경우,p와 q는 서로 역 관계이다,S05,명제의 조건 관계를 역 관계라는 용어와 혼동한 경우,
Q1995,S05,3,응용,학습,"대우를 이용해 명제 ""x≠0이고 y≠0이면 xy≠0이다"" (x,y는 실수)의 참거짓을 판별할 때 이용하는 대우는?",xy=0이면 x=0 또는 y=0이다,"대우는 ~q→~p. ~(xy≠0)=xy=0, ~(x≠0이고y≠0)=x=0또는y=0. xy=0이면x=0또는y=0이다(참, 영인수 법칙).",xy≠0이면 x≠0이고 y≠0이다,S05,대우와 역을 혼동해 역을 대우로 쓴 경우,x=0 또는 y=0이면 xy≠0이다,S05,대우에서 전건과 후건을 뒤바꾸지 않은 경우,x=0이고 y=0이면 xy=0이다,S05,"부정에서 ""이고""와 ""또는""을 바꾸지 않고 그대로 쓴 경우",xy=0이면 x=0이고 y=0이다,S05,"대우의 방향은 맞지만 후건에서 ""또는""을 ""이고""로 잘못 부정한 경우",
Q2781,S05,3,개념,학습,다음 명제 중 대우를 이용하면 가장 쉽게 참임을 증명할 수 있는 것은?,x²이 홀수이면 x는 홀수이다.,대우: 'x가 짝수이면 x²이 짝수이다'는 x = 2k를 대입하면 x² = 4k²으로 쉽게 증명된다.,x>0이면 x²>0이다.,S05,직접 증명이 쉽다. 대우 없이 바로 x² = x·x > 0이다.,x가 짝수이면 x+1이 홀수이다.,S05,직접 x = 2k이면 x+1 = 2k+1로 바로 증명된다.,3의 배수이면 9의 배수가 아니다.,S05,반례: 9는 3의 배수이고 9의 배수이므로 거짓이다.,a>0이고 b>0이면 ab>0이다.,S05,직접 ab>0임을 바로 증명할 수 있다.,
