문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q171,P04,3,인수분해,학습,x³ - 2x² + x 를 인수분해,x(x - 1)²,공통인수 x → x(x²-2x+1) = x(x-1)²,x(x² - 2x + 1),P04,더 묶을 수 있음. 완전제곱,x(x - 1),P04,한 인수만,x²(x - 2),P04,모두 처리 X,(x - 1)²,P04,x 빠뜨림,
Q992,P04,3,인수분해,학습,12a²b-18ab+24ab²를 인수분해하시오.,6ab(2a-3+4b),"세 항의 최대공통인수는 6ab. 12a²b÷6ab=2a, 18ab÷6ab=3, 24ab²÷6ab=4b이므로 6ab(2a-3+4b)이다.",6a(2ab-3b+4b²),P04,최대공통인수를 6ab가 아닌 6a로 잘못 구해 b를 포함하지 않음.,6ab(2a+3+4b),P04,-18ab를 묶을 때 부호를 +로 잘못 처리함.,3ab(4a-6+8b),P04,최대공통인수를 6ab가 아닌 3ab로 잘못 구함.,6ab(2a-3b+4b),P04,18ab÷6ab=3을 3b로 잘못 계산하는 오류.,
Q994,P04,3,인수분해,학습,3(x-y)+5(x-y)를 인수분해하시오.,8(x-y),공통인수 (x-y)로 묶으면 (x-y)(3+5)=(x-y)×8=8(x-y)이다.,(3+5)(x+y),P04,(x-y)를 (x+y)로 부호를 바꾸는 오류.,3x-3y+5x-5y,P04,인수분해하지 않고 분배법칙으로 전개하여 원식의 전개형을 답함.,3(x-y+5),P04,두 번째 항 5(x-y)를 3의 괄호 안에 잘못 포함함.,(x-y)⁸,P04,3과 5를 지수로 잘못 해석하는 오류.,
Q995,P04,3,인수분해,학습,7x³y²-14x²y³+21x²y²를 인수분해하시오.,7x²y²(x-2y+3),"세 항의 최대공통인수는 7x²y². 7x³y²÷7x²y²=x, 14x²y³÷7x²y²=2y, 21x²y²÷7x²y²=3이므로 7x²y²(x-2y+3)이다.",7x²y(xy-2y²+3y),P04,최대공통인수를 7x²y²가 아닌 7x²y로 잘못 구함.,7x²y²(x-2y-3),P04,+21x²y²를 묶을 때 부호를 -로 잘못 처리함.,7x²y²(x+2y+3),P04,-14x²y³을 묶을 때 -2y를 +2y로 부호를 반대로 처리함.,7xy²(x²-2xy+3x),P04,최대공통인수를 7x²y²가 아닌 7xy²로 잘못 구함.,
Q1779,P04,3,인수분해,학습,8m³n²-12m²n+4mn을 인수분해하시오.,4mn(2m²n-3m+1),"8m³n², 12m²n, 4mn의 최대공통인수는 4mn이므로 4mn(2m²n-3m+1)",4mn(2m²n-3m),P04,마지막 항 +4mn을 인수분해에서 누락,2mn(4m²n-6m+2),P04,최대공통인수 4mn 대신 2mn으로 묶음,4m(2m²n²-3mn+n),P04,n을 공통인수에 포함하지 않음,4mn(2m²n-3m-1),P04,마지막 항 +4mn을 나눈 결과를 -1로 부호 실수,
Q1780,P04,3,인수분해,학습,x(a-b)+y(b-a)를 인수분해하시오.,(a-b)(x-y),b-a=-(a-b)이므로 x(a-b)+y·(-(a-b)) = (a-b)(x-y),(a-b)(x+y),P04,b-a=-(a-b)임을 인식하지 못해 부호 오류,(a+b)(x-y),P04,공통인수 변환 과정에서 부호 처리 실수,(b-a)(x-y),P04,올바른 답의 (a-b)를 부호만 반전한 실수,(a-b)(x-y)²,P04,공통인수를 과도하게 묶어 잘못된 식 생성,
Q1783,P04,3,인수분해,학습,a³b²-a²b³+ab²를 인수분해하시오.,ab²(a²-ab+1),"세 항 a³b², a²b³, ab²의 최대공통인수는 ab²이므로 ab²(a²-ab+1)",ab²(a²-ab),P04,마지막 항 +ab²를 인수분해에서 누락,ab(a²b-ab²+b),P04,b를 한 개 덜 묶어 최대공통인수로 묶지 않음,ab²(a²+ab+1),P04,가운데 항 -a²b³를 ab²로 나누면 -ab인데 +ab로 부호 실수,a²b²(a-b+1/a),P04,과도하게 묶어 분수 발생,
Q1784,P04,3,인수분해,학습,-4x²y+8xy²-2xy를 인수분해하시오.,-2xy(2x-4y+1),"-4x²y, 8xy², -2xy의 최대공통인수는 -2xy이므로 -2xy(2x-4y+1)",2xy(-2x+4y-1),P04,음수 공통인수를 양수로 쓰면서 괄호 안 부호 반전 누락,-2xy(2x+4y+1),P04,8xy²를 -2xy로 나누면 -4y인데 +4y로 부호 실수,-xy(4x-8y+2),P04,최대공통인수 -2xy 대신 -xy로만 묶음,-2x(2xy-4y²+y),P04,y를 공통인수에 포함하지 않음,
Q2573,P04,3,응용,학습,9x²y³-6x³y²+3x²y²를 인수분해하시오.,3x²y²(3y-2x+1),"최대공통인수=3x²y². 9x²y³÷3x²y²=3y, -6x³y²÷3x²y²=-2x, 3x²y²÷3x²y²=1. 따라서 3x²y²(3y-2x+1)",3x²y(3y²-2xy+y),P04,y의 지수 최솟값을 2가 아닌 1로 취해 최대공통인수를 3x²y로 잘못 계산,3x²y²(3y-2x-1),P04,마지막 항 부호를 -1로 잘못 처리,x²y²(9y-6x+3),P04,계수의 최대공약수 3을 공통인수에서 빠뜨려 x²y²만 묶음,3x²y²(3y+2x+1),P04,-6x³y²의 부호를 +로 잘못 처리하여 -2x를 +2x로 오답,
Q2574,P04,3,응용,학습,x(x+1)-3(x+1)+2(x+1)을 인수분해하시오.,(x+1)(x-1),(x+1)이 공통인수. 계수 합: x-3+2=x-1. 따라서 (x+1)(x-1),(x+1)(x-1),P04,정답과 동일,(x+1)(x+1),P04,-3과 +2를 합산하지 않고 모두 +1로 처리,(x+1)(x-3+2),P04,x-3+2를 계산하지 않고 그대로 나열,(x+1)x,P04,-3(x+1)+2(x+1)=-1(x+1)로 합산하지 않고 상수항을 탈락시킴,
Q2575,P04,3,응용,학습,두 다항식 P=4a²b²c와 Q=6a³b가 있다. P-Q를 최대공통인수로 묶어 인수분해하시오.,2a²b(2bc-3a),"최대공통인수=2a²b. P÷2a²b=2bc, Q÷2a²b=3a. 따라서 2a²b(2bc-3a)",2ab(2ab c-3a²),P04,a의 지수 최솟값을 2가 아닌 1로 취해 최대공통인수를 2ab로 잘못 계산,2a²b(2bc+3a),P04,P-Q이므로 Q 앞에 -가 붙어야 하는데 부호를 +로 처리,a²b(4bc-6a),P04,계수의 최대공약수 2를 공통인수에서 빠뜨려 a²b만 묶음,2a²b²(2c-3a/b),P04,b의 지수 최솟값을 2로 잘못 취하여 계산 오류,
Q3358,P04,3,응용,학습,넓이가 6a²+12a인 직사각형의 넓이를 인수분해된 형태로 나타내면?,6a(a+2),"GCF=6a. 6a²÷6a=a, 12a÷6a=2. 따라서 6a(a+2).",2a(3a+6),P04,최대공통인수를 2a로만 묶어 완전히 인수분해하지 않음.,3a(2a+4),P04,최대공통인수를 3a로 잘못 선택. 2a+4=2(a+2)로 더 묶을 수 있음.,6a(a+3),P04,12a÷6a=3으로 잘못 계산.,6(a²+2a),P04,GCF에서 a를 누락하여 계수만 묶음.,
