문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q523,B05,3,부등식,학습,x² + x + 1 > 0 의 해는?,모든 실수,"D = 1-4 = -3 < 0, 위로 볼록이므로 항상 양수",x > 0,B05,D<0 이면 부호 일정,해 없음,B05,D<0 이고 a>0 이라 항상 양수,x ≠ -1/2,B05,꼭짓점에서도 양수,x < -1 또는 x > 0,B05,근이 없음,
Q524,B05,3,부등식,학습,(x - 2)² < 9 의 해는?,-1 < x < 5,|x-2| < 3 → -3 < x-2 < 3 → -1 < x < 5,x < -1 또는 x > 5,B05,<9 는 사이,-3 < x < 3,B05,+2 이항 안 함,x < 5,B05,한쪽만,해 없음,B05,우변 양수면 해 있음,"number-line:-3,7,-1<x<5"
Q525,B05,3,부등식,학습,(2x - 1)(x + 3) ≤ 0 의 해는?,-3 ≤ x ≤ 1/2,"두 근 -3, 1/2 사이",x ≤ -3 또는 x ≥ 1/2,B05,≤0 은 사이,-1/2 ≤ x ≤ 3,B05,부호 잘못 본 근,-3 ≤ x ≤ 1,B05,2x-1=0 의 해 잘못,해 없음,B05,두 근이 다르면 해 존재,"number-line:-5,3,-3<=x<=0.5"
Q1393,B05,3,부등식,학습,x² - 4x + a < 0 의 해가 존재하려면 상수 a의 범위는?,a < 4,해가 존재 ↔ 판별식 D > 0. D = 16 - 4a > 0 → a < 4,a > 4,B05,D > 0의 부등호 방향을 반대로 이해하는 실수,a < -4,B05,판별식을 D = 16 + 4a로 잘못 계산하여 16+4a>0 → a>-4의 방향 반전,a ≤ 4,B05,< 에서 해가 존재하면 D > 0이지 D ≥ 0이 아닌데 등호 포함,a < 16,B02,D = 16-4a > 0에서 4a를 나누지 않고 a < 16으로 계산,
Q1394,B05,3,부등식,학습,3x² + 5x - 2 > 0 의 해는?,x < -2 또는 x > 1/3,"(3x-1)(x+2)>0. 근: x=-2, x=1/3. x<-2 또는 x>1/3",-2 < x < 1/3,B05,>0에서 두 근 바깥이 해인데 사이로 잘못 이해,x < -1/3 또는 x > 2,P07,"(3x+1)(x-2)로 잘못 인수분해하여 근을 x=-1/3, x=2로 착각",x ≤ -2 또는 x ≥ 1/3,B05,> 에서 등호 없는데 ≥로 잘못 포함,x < -2 또는 x > 3,P07,분수 근 1/3을 3으로 잘못 읽는 실수,
Q1395,B05,3,부등식,학습,x² - kx + k > 0 이 모든 실수 x에 대해 성립하려면 k의 범위는?,0 < k < 4,모든 x에서 성립 ↔ D < 0. D = k²-4k = k(k-4) < 0 → 0 < k < 4,k < 0 또는 k > 4,B05,D < 0을 D > 0으로 잘못 이해하는 방향 실수,0 ≤ k ≤ 4,B05,< 를 ≤ 로 등호를 잘못 포함,k < 4,B05,k(k-4)<0에서 k>0 조건을 무시하고 k<4만 선택,k > 0,B05,k(k-4)<0에서 k<4 조건을 무시하고 k>0만 선택,
Q2180,B05,3,부등식,학습,-x²+5x-6 ≥ 0의 해는?,2 ≤ x ≤ 3,"-x²+5x-6≥0 → x²-5x+6≤0 (양변에 -1 곱, 방향 뒤집기) → (x-2)(x-3)≤0 → 2≤x≤3",x ≤ 2 또는 x ≥ 3,B05,음수 계수를 무시하고 바깥 범위를 선택하는 오류,2 < x < 3,B05,등호 포함 부등호에서 등호를 제거하는 실수,-3 ≤ x ≤ -2,B05,양변을 -1로 곱한 후 부등호 방향을 뒤집지 않는 오류,3 ≤ x ≤ 2,B05,인수분해와 등호 방향을 동시에 혼동하는 오류,
Q2183,B05,3,부등식,학습,x²-2x+2 > 0의 해는?,모든 실수,x²-2x+2=(x-1)²+1≥1>0. 판별식 D=4-8=-4<0이므로 항상 양수. 모든 실수가 해.,x > 1,B05,꼭짓점 x=1만 보고 x>1이 해라고 생각하는 오류,해 없음,B05,판별식이 음수이면 해가 없다고 오해하는 실수,x < 1 또는 x > 1,B05,x=1을 제외해야 한다고 생각하는 오류,x ≠ 1,B05,x=1에서 최솟값이 0이라고 오해하는 실수,
Q2184,B05,3,부등식,학습,(x+3)² < 0의 해는?,해 없음,(x+3)²는 항상 0 이상이므로 (x+3)²<0을 만족하는 실수 x는 없다. 해 없음.,x > -3,B05,(x+3)²<0에서 x>-3 범위를 선택하는 오류,x ≠ -3,B05,x=-3만 제외하면 된다고 오해하는 실수,x < -3,B05,제곱이 음수인 범위가 x<-3이라고 착각하는 오류,x = -3,B05,최솟값 점 x=-3이 해라고 오해하는 실수,
Q2971,B05,3,부등식,학습,-2x² + 6x - 4 > 0의 해는?,1 < x < 2,-2(x²-3x+2)>0 → x²-3x+2<0 → (x-1)(x-2)<0 → 1<x<2.,x < 1 또는 x > 2,B05,음수를 곱할 때 부등호 방향 미변환.,-2 < x < -1,B05,근의 부호를 반대로 씀.,1 < x < 2,B05,음수 계수 처리 후 방향을 또 바꿈.,2 < x < 1,B05,부등식 해의 표기 순서를 거꾸로.,
Q2974,B05,3,부등식,학습,이차부등식 x² - 3x + k < 0의 해가 존재하지 않으려면 상수 k의 범위는?,k ≥ 9/4,판별식 D=9-4k≤0 → k≥9/4.,k ≤ 9/4,B05,판별식 조건 방향 실수.,k > 9/4,B05,등호(D=0일 때 해 x 1개)를 포함해야 함.,k ≥ 3,B05,판별식 계산 실수.,k ≥ 4,B05,판별식을 9-k로 잘못 설정.,
Q2975,B05,3,부등식,학습,이차부등식 x² - 4x + 3 < 0을 만족하는 자연수 x의 개수는?,1개,(x-1)(x-3)<0 → 1<x<3. 자연수: 2 → 1개.,2개,B05,"1<x<3에서 자연수 1, 2로 혼동.",0개,B05,자연수가 없다고 오해.,3개,B05,"1≤x≤3으로 잘못 풀어 1,2,3 → 3개.",4개,B05,해 범위를 잘못 계산.,
Q3758,B05,3,부등식,학습,이차부등식 -2x²+6x-4 < 0의 해는?,x < 1 또는 x > 2,양변을 -2로 나누면 부등호 방향이 바뀌어 x²-3x+2>0. (x-1)(x-2)>0이므로 x<1 또는 x>2.,1 < x < 2,B02,음수로 나눌 때 부등호 방향을 바꾸지 않은 것,x < -2 또는 x > -1,E03,부호를 바꾸지 않고 -2x²+6x-4를 잘못 인수분해한 것,x ≤ 1 또는 x ≥ 2,B01,등호 조건을 잘못 포함한 것,-2 < x < -1,B05,방향 반전과 근 오류 모두 발생한 것,
Q3759,B05,3,부등식,학습,이차부등식 x²-10x+25 < 0의 해는?,해 없음,(x-5)²<0. 완전제곱식은 항상 (x-5)²≥0이므로 (x-5)²<0을 만족하는 실수 x는 존재하지 않는다.,x < 5,B05,(x-5)²<0에서 중근 x=5의 왼쪽 범위를 해로 착각한 것,x ≠ 5,B05,< 0을 ≤ 0과 혼동하여 x=5만 제외하면 된다고 생각한 것,x > 5,B05,(x-5)²<0에서 중근 x=5의 오른쪽 범위를 해로 착각한 것,x = 5,E03,(x-5)²≤0의 해인 x=5를 <0의 해로 혼동한 것,
