문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q663,S02,3,개념,학습,"A = {1, 2, 3, 4} 의 부분집합 중 원소가 2 개인 것의 개수는?",6,4 개에서 2 개 고르기 ₄C₂ = 6,4,S02,원소 수,8,S02,전체/2,12,S02,순서 고려 잘못,10,S02,잘못,
Q664,S02,3,개념,학습,"U = {1, 2, 3, 4, 5} 의 부분집합 A 에 대해 1 ∈ A, 2 ∉ A 인 부분집합의 개수는?",8,"1 고정 포함, 2 고정 제외, 나머지 3, 4, 5 자유 = 2³ = 8",4,S02,잘못,16,S02,조건 한 개만,6,S02,잘못,32,S02,전체,
Q665,S02,3,개념,학습,"A = {a, b, c} 일 때 다음 중 잘못된 표현은?",a ⊂ A,원소 a 와 집합 A 사이는 ∈ 관계,a ∈ A,S02,맞음,{a} ⊂ A,S02,맞음,∅ ⊂ A,S02,맞음,"{a, b} ⊂ A",S02,맞음,
Q1173,S02,3,개념,학습,"어떤 집합의 부분집합의 개수가 16개일 때, 이 집합의 원소의 개수는?",4,2ⁿ=16=2⁴이므로 n=4,8,S02,2⁸=256으로 혼동하거나 16÷2=8로 잘못 계산,2,S02,2²=4로 혼동하여 n=2로 계산,3,S02,2³=8로 혼동하여 n=3으로 계산,5,S02,2⁵=32로 혼동하여 n=5로 계산,
Q1174,S02,3,개념,학습,"A = {1, 2, 3, ..., n} 의 부분집합의 개수가 64개일 때, n 의 값은?",6,2ⁿ=64=2⁶이므로 n=6,5,S02,2⁵=32로 혼동하여 n=5로 계산,7,S02,2⁷=128로 혼동하여 n=7로 계산,8,S02,64÷8=8로 잘못 계산,4,S02,2⁴=16으로 혼동하여 n=4로 계산,
Q1175,S02,3,개념,학습,"A = {1, 2, 3, 4, 5, 6} 의 부분집합 중 원소 3을 포함하지 않는 것의 개수는?",32,"3을 제외한 나머지 5개 원소 {1,2,4,5,6}로 만들 수 있는 부분집합 = 2⁵ = 32",16,S02,나머지 원소를 4개로 잘못 세어 2⁴=16으로 계산,63,S02,A 전체의 진부분집합 수 2⁶-1=63으로 혼동,31,S02,3을 포함하지 않는 진부분집합 2⁵-1=31로 잘못 계산,64,S02,A 전체의 부분집합 수 2⁶=64로 혼동,
Q1959,S02,3,개념,학습,"집합 A의 진부분집합의 개수가 31일 때, A의 부분집합의 개수는?",32,진부분집합의 개수 = 2ⁿ-1 = 31이므로 n=5. 부분집합의 개수=2⁵=32.,31,S02,진부분집합의 개수를 그대로 부분집합의 개수로 답한 경우,64,S02,2ⁿ=31에서 n=6으로 잘못 계산해 2⁶=64로 답한 경우,30,S02,부분집합 = 진부분집합 - 1로 잘못 이해해 31-1=30으로 계산한 경우,16,S02,n=5가 아닌 n=4로 오인해 2⁴=16으로 계산한 경우,
Q1963,S02,3,계산,학습,"A={1,2,3,4,5,6}의 부분집합 중 홀수를 2개 이상 포함하는 것의 개수는?",32,"홀수:{1,3,5}(3개), 짝수:{2,4,6}(3개). 전체 2⁶=64에서 홀수 0개(C(3,0)·2³=8)와 홀수 1개(C(3,1)·2³=24)를 빼면 64-8-24=32.",24,S02,"홀수를 정확히 2개만 포함하는 부분집합(C(3,2)·2³=24)만 센 경우",56,S02,홀수 1개 이상 포함하는 부분집합(64-8=56)을 구해 2개 이상과 혼동한 경우,40,S02,전체에서 홀수 0개인 경우(8)와 홀수 3개인 경우(8)만 빼 64-8-8=48이 아닌 잘못된 계산,28,S02,전체에서 홀수 관련 경우의 수를 잘못 합산해 계산 오류가 발생한 경우,
Q1965,S02,3,응용,학습,"n(A)=2이고 A⊂B이며 n(B)=4일 때, B의 부분집합 중 A를 포함하는 것의 개수는?",4,A의 원소 2개는 반드시 포함. B에서 A를 제외한 나머지 4-2=2개 원소 각각 자유롭게 포함·미포함 → 2²=4.,16,S02,B의 전체 부분집합 개수 2⁴=16으로 조건 없이 답한 경우,8,S02,n(B)=4에서 n(A)=2를 잘못 처리해 2³=8로 계산한 경우,6,S02,A를 포함하는 조건에서 잘못된 조합으로 계산해 6으로 오답한 경우,2,S01,B에서 A를 뺀 원소의 개수 2를 그대로 답한 경우,
Q2751,S02,3,계산,학습,"{1, 2} ⊂ A ⊂ {1, 2, 3, 4, 5} 를 만족하는 집합 A의 개수는?",8,"A는 반드시 1, 2를 포함하고 3, 4, 5는 선택 가능하므로 2³ = 8개.",4,S02,추가할 수 있는 원소가 2개라고 착각하여 2² = 4로 계산하는 실수.,6,S02,경우를 나열하다 빠뜨리는 실수.,16,S02,전체 부분집합 개수 2⁵ = 32에서 잘못 계산하는 실수.,32,S02,"조건을 무시하고 {1,2,3,4,5}의 전체 부분집합 개수로 계산하는 실수.",
