문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q656,S02,1,개념,학습,"A = {1, 2}, B = {1, 2, 3} 에 대해 옳은 것은?",A ⊂ B,A 의 모든 원소가 B 안에 있음,B ⊂ A,S02,반대로,A = B,S02,크기 다름,A ∈ B,S02,집합엔 ⊂,A ⊄ B,S02,잘못,"venn2:1,2;1,2,3"
Q657,S02,1,개념,학습,"집합 {1, 2, 3} 의 부분집합의 개수는?",8,2³ = 8,3,S02,원소 개수,6,S02,진부분집합 - 1 등 잘못,7,S02,진부분집합 수,9,S02,잘못,
Q658,S02,1,개념,학습,"집합 {a, b, c, d} 의 진부분집합의 개수는?",15,2⁴ - 1 = 15 (자기 자신 제외),16,S02,전체 부분집합 수,14,S02,공집합도 제외,4,S02,원소 수,8,S02,잘못,
Q1166,S02,1,개념,학습,"A = {1, 2, 3, 4, 5} 의 부분집합의 개수는?",32,원소 5개인 집합의 부분집합 개수 = 2⁵ = 32,16,S02,2⁴=16으로 지수를 4로 잘못 계산,10,S02,부분집합의 개수를 5×2=10으로 잘못 계산,5,S02,원소의 개수와 부분집합 개수를 혼동,31,S02,진부분집합 개수 2⁵-1=31과 혼동,
Q1167,S02,1,개념,학습,"다음 중 {2, 4, 6} 의 부분집합인 것은?","{2, 4}","{2, 4}의 원소 2, 4 모두 {2, 4, 6}에 속하므로 부분집합이다.","{2, 4, 8}",S02,"8이 {2,4,6}의 원소가 아니므로 부분집합 아님","{6, 8}",S02,"8이 {2,4,6}의 원소가 아니므로 부분집합 아님","{1, 2, 4}",S02,"1이 {2,4,6}의 원소가 아니므로 부분집합 아님","{2, 4, 6, 8}",S02,8이 포함되어 부분집합이 될 수 없음,
Q1168,S02,1,개념,학습,공집합 ∅ 에 대한 설명으로 옳은 것은?,∅은 모든 집합의 부분집합이다.,공집합은 임의의 집합 A에 대해 항상 ∅⊆A이 성립한다.,∅은 어떤 집합의 부분집합도 될 수 없다.,S02,공집합의 부분집합 성질을 반대로 이해,∅⊂A 는 집합 A에 따라 참 또는 거짓이다.,S02,∅⊂A는 어떤 A에 대해서도 항상 참,{∅} 과 ∅은 같은 집합이다.,S02,"{∅}은 원소 1개인 집합, ∅은 원소 없는 집합으로 다름",∅의 부분집합의 개수는 0이다.,S02,∅의 부분집합은 ∅ 자신뿐이므로 1개,
Q1958,S02,1,계산,학습,"A={1,2,3,4,5}의 부분집합 중 짝수만으로 이루어진 부분집합의 개수는?",4,"A의 짝수 원소는 2,4의 2개. {2,4}의 부분집합의 개수=2²=4 (공집합 포함).",3,S02,공집합을 짝수만으로 이루어진 부분집합에서 제외한 경우,8,S01,"짝수 원소가 2,4,6의 3개라고 착각해 2³=8로 계산한 경우",2,S01,짝수 원소의 개수 2를 부분집합의 개수로 답한 경우,32,S02,전체 부분집합 2⁵=32를 그대로 답한 경우,
Q1964,S02,1,개념,학습,"A={x | x²=9}일 때, A의 부분집합의 개수는?",4,"x²=9 → x=±3이므로 A={-3,3}. n(A)=2이므로 부분집합의 개수=2²=4.",2,S01,x=3 (양수)만 고려해 A={3}으로 잘못 구하고 2¹=2로 계산한 경우,8,S02,n(A)=3으로 잘못 파악해 2³=8로 계산한 경우,3,S02,"부분집합을 공집합 제외한 {-3},{3},{-3,3}의 3개로 답한 경우",1,S01,x=3 하나만 원소라고 생각해 부분집합 개수를 1로 답한 경우,
Q2746,S02,1,개념,학습,"다음 중 A = {2, 4, 6, 8} 의 부분집합이 아닌 것은?","{3, 4}","3은 A의 원소가 아니므로 {3, 4} ⊄ A이다. 나머지는 모두 A의 부분집합이다.",∅,S02,공집합은 모든 집합의 부분집합이므로 ∅ ⊂ A이다.,{2},S02,2 ∈ A이므로 {2} ⊂ A이다.,"{2, 4}",S02,"2, 4 모두 A의 원소이므로 {2, 4} ⊂ A이다.","{2, 4, 6, 8}",S02,집합 A 자체는 A의 부분집합이다.,
Q2750,S02,1,개념,학습,A ⊂ B 가 성립하기 위한 조건으로 옳은 것은?,A의 모든 원소가 B에도 속한다.,A ⊂ B는 A의 모든 원소 x에 대해 x ∈ B임을 의미한다.,A와 B가 공통 원소를 하나 이상 갖는다.,S02,공통 원소가 있어도 A의 원소 전부가 B에 속해야 A ⊂ B이다.,n(A) < n(B)이다.,S02,원소의 개수가 적어도 A가 B의 부분집합이 아닐 수 있다.,A와 B가 서로 같다.,S02,"A = B이면 A ⊂ B이지만, A ⊂ B라도 반드시 A = B는 아니다.",B의 원소가 A에 속한다.,S02,B ⊂ A의 조건으로 A ⊂ B와 반대이다.,
