문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q015,E03,2,방정식,진단,x² + 5x + 6 = 0 의 해를 구하시오,x=-2 또는 x=-3,(x+2)(x+3)=0,x=2 또는 x=3,E03,부호 실수. (x+2)(x+3)=0 이면 x+2=0 또는 x+3=0 → x=-2 또는 -3,x=-1 또는 x=-6,P07,인수분해를 잘못. 곱 6 합 5인 두 수는 2와 3,x=-5 또는 x=-6,P07,2와 3 자리에 5와 1을 넣었어요. 5는 합이지 인수가 아님,(x+2)(x+3),E03,인수분해까지만 하고 멈췄어요. =0 이므로 각 인수가 0이 되는 x를 찾아야 해요,"parabola:1,5,6"
Q107,E03,2,방정식,학습,x² - 4x = 0 의 해를 구하시오,x = 0 또는 x = 4,x(x - 4) = 0,x = 4 만,P04,x = 0 도 해. x(x-4)=0 두 인수 중 어느 것이든 0,x = -4,E03,부호 잘못. x-4=0 → x=4,x = 4 또는 x = -4,P04,x²=4²이 아님. x²-4x=0 인수분해 필요,x = 2 또는 x = -2,P04,x²-4=0 과 헷갈림,"parabola:1,-4,0"
Q108,E03,2,방정식,학습,x² = 9 의 해를 구하시오,x = 3 또는 x = -3,x² - 9 = 0 → (x+3)(x-3)=0,x = 3,I04,음수 해도 있음. (-3)² 도 9,x = 9,R02,제곱 처리 안 함,x = ±81,R02,제곱과 제곱근 헷갈림,x = ±9,R02,제곱근 미처리. x = ±√9 = ±3,"parabola:1,0,-9"
Q539,E03,2,계산,학습,x² + 8x + 16 = 0 의 해는?,x = -4 (중근),(x+4)² = 0,x = 4 (중근),E03,부호 반대,x = -4 또는 x = 4,E03,중근을 ±로 잘못,x = -8,E03,계수 그대로,x = -16,E03,상수 그대로,"parabola:1,8,16"
Q540,E03,2,계산,학습,3x² + 5x = 0 의 해는?,x = 0 또는 x = -5/3,x(3x+5) = 0,x = 0 또는 x = 5/3,E03,부호 잘못,x = -5/3,E03,x=0 누락,x = 0 또는 x = -5,E03,계수 3 무시,x = -3/5,E03,분수 뒤집힘,"parabola:3,5,0"
Q541,E03,2,계산,학습,x² = 2x 의 해를 구하시오,x = 0 또는 x = 2,양변에서 2x 이항 → x²-2x=0 → x(x-2)=0,x = 2,E03,x=0 누락 (양변 ÷x 잘못),x = 0 또는 x = -2,E03,부호 잘못,x = 1 또는 x = 2,E03,루트 잘못,x = √2,E03,우변만 봄,
Q542,E03,2,계산,학습,(x - 1)(x + 5) = 0 의 해는?,x = 1 또는 x = -5,두 인수 각각 0,x = -1 또는 x = 5,E03,부호 반대,x = 1 또는 x = 5,E03,부호 한쪽 잘못,x = -1 또는 x = -5,E03,부호 다 잘못,x = -4,E03,곱하지 말고 그냥 더한 결과,
Q1409,E03,2,방정식,학습,x² + 3x - 18 = 0 의 해는?,x=-6 또는 x=3,(x+6)(x-3)=0. x=-6 또는 x=3,x=6 또는 x=-3,P07,두 근의 부호를 반대로 하여 (x-6)(x+3)=0으로 잘못 인수분해,x=-6 또는 x=-3,P07,두 근 모두 음수로 잘못 인수분해 (-6×-3=18≠-18),x=6 또는 x=3,P07,두 근 모두 양수로 잘못 인수분해 (6×3=18≠-18),x=-2 또는 x=9,P07,"합이 -3이지만 곱 조건(-18)을 확인하지 않고 -2,9를 선택",
Q1410,E03,2,방정식,학습,(x - 2)² = 25 의 해는?,x=7 또는 x=-3,x-2=±5. x-2=5 → x=7. x-2=-5 → x=-3,x=7,E03,양의 해만 취하고 음의 제곱근 경우(x-2=-5 → x=-3)를 누락,x=7 또는 x=-7,E03,x-2=-5에서 x=-5-2=-7로 이항 부호 실수,x=3 또는 x=7,E03,x-2=-5에서 x=-3이 아닌 x=5-2=3으로 잘못 계산,x=5 또는 x=-5,E03,(x-2)를 x로 잘못 보아 x²=25 → x=±5 선택,
Q1411,E03,2,방정식,학습,2x² - 3x - 2 = 0 의 해는?,x=-1/2 또는 x=2,(2x+1)(x-2)=0. x=-1/2 또는 x=2,x=1/2 또는 x=-2,P07,(2x-1)(x+2)=0으로 잘못 인수분해하여 근의 부호 반전,x=2,E03,정수인 해 x=2만 선택하고 분수 근 x=-1/2를 누락,x=-1 또는 x=2,E03,2x+1=0에서 x=-1/2인데 x=-1로 잘못 계산,x=-1/2 또는 x=-2,P07,(2x+1)(x+2)=0으로 잘못 인수분해하여 x=-2 선택,
Q1412,E03,2,방정식,학습,x(x + 4) = 12 의 해는?,x=-6 또는 x=2,"x²+4x-12=0, (x+6)(x-2)=0. x=-6 또는 x=2",해 없음,E03,12를 이항할 때 부호 실수로 x²+4x+12=0이 되어 D<0 → 해 없음,x=4 또는 x=-8,P07,"합이 -4이지만 곱 조건(-12)을 확인하지 않고 4,-8을 선택",x=-6 또는 x=-2,P07,두 근 모두 음수로 잘못 인수분해하는 실수,x=2 또는 x=6,E03,우변 12를 이항하지 않고 x(x+4)=12를 x=12 또는 x+4=12로 잘못 설정,
