문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q669,S03,2,계산,학습,"A = {1, 2, 3, 4, 5}, B = {3, 5, 7} 일 때 A - B 는?","{1, 2, 4}",A 에서 B 의 원소 제외,"{3, 5}",S03,교집합과 혼동,{7},S03,B 에만 있는 것,"{1, 2, 4, 7}",S03,7 잘못 포함,"{1, 2, 3, 4, 5, 7}",S03,합집합,"venn2:1,2,3,4,5;3,5,7"
Q670,S03,2,계산,학습,"n(A) = 5, n(B) = 4, n(A ∩ B) = 2 일 때 n(A ∪ B) 의 값은?",7,n(A∪B) = n(A) + n(B) - n(A∩B) = 5+4-2,9,S03,-n(A∩B) 안 함,11,S03,+n(A∩B) 더함,6,S03,잘못,20,S03,곱셈으로,
Q671,S03,2,계산,학습,"U = {1, 2, 3, 4, 5}, A = {1, 2}, B = {2, 3} 일 때 (A ∪ B)ᶜ 는?","{4, 5}","A∪B={1,2,3} → 여집합 {4,5}",{4},S03,일부만,{5},S03,일부만,"{1, 4, 5}",S03,잘못,∅,S03,잘못,"venn2:1,2;2,3;4,5"
Q672,S03,2,계산,학습,"U = {1, 2, 3, 4, 5, 6}, A = {1, 2, 3}, B = {3, 4} 일 때 Aᶜ ∩ Bᶜ 는?","{5, 6}","Aᶜ={4,5,6}, Bᶜ={1,2,5,6}, 교집합={5,6} (또는 (A∪B)ᶜ)",{5},S03,일부만,"{4, 5, 6}",S03,Aᶜ 만,"{1, 2}",S03,잘못,{6},S03,일부만,
Q1176,S03,2,계산,학습,"U = {1, 2, 3, 4, 5, 6, 7, 8}, A = {1, 3, 5, 7}, B = {3, 4, 5, 6} 일 때 Aᶜ ∩ Bᶜ 는?","{2, 8}","Aᶜ = {2, 4, 6, 8}, Bᶜ = {1, 2, 7, 8}이므로 Aᶜ ∩ Bᶜ = {2, 8}. 드 모르간 법칙에 의해 (A ∪ B)ᶜ = {2, 8}으로도 확인된다.","{3, 5}",S03,Aᶜ과 Bᶜ를 구하지 않고 A ∩ B를 계산했다.,"{2, 4, 6, 8}",S03,Aᶜ를 구한 후 Bᶜ와의 교집합을 취하지 않고 Aᶜ 그대로를 답으로 썼다.,"{4, 6}",S03,Aᶜ와 Bᶜ의 교집합 대신 Aᶜ과 B의 교집합(Aᶜ ∩ B)을 계산했다.,"{1, 7}",S03,A와 Bᶜ의 교집합(A ∩ Bᶜ)을 계산했다.,
Q1178,S03,2,계산,학습,"n(A ∪ B) = 15, n(A) = 10, n(B) = 8 일 때 n(A ∩ B) 의 값은?",3,n(A ∩ B) = n(A) + n(B) - n(A ∪ B) = 10 + 8 - 15 = 3.,18,S03,포함배제 공식에서 n(A ∪ B)를 빼는 대신 더해 10 + 8 = 18로 계산했다.,5,S03,n(A ∪ B) - n(A) = 15 - 10 = 5를 교집합의 원소 개수로 잘못 봤다.,7,S03,n(A ∪ B) - n(B) = 15 - 8 = 7을 교집합의 원소 개수로 잘못 봤다.,2,S03,n(A) - n(B) = 10 - 8 = 2를 교집합의 원소 개수로 잘못 봤다.,
Q1179,S03,2,개념,학습,A ⊆ B 일 때 항상 옳은 것은?,A ∩ B = A,"A ⊆ B이면 A의 모든 원소가 B에 속하므로 A ∩ B = A. 또한 A ∪ B = B, A - B = ∅, Bᶜ ⊆ Aᶜ가 성립한다.",A ∪ B = A,S03,A ⊆ B이면 A ∪ B = B이지 A가 아님을 혼동했다.,A ∩ B = B,S03,A ⊆ B이면 A ∩ B = A이지 B가 아님을 혼동했다.,Aᶜ ⊆ Bᶜ,S03,포함 관계의 여집합은 방향이 반전되어 Bᶜ ⊆ Aᶜ가 맞다.,A - B = A,S03,A ⊆ B이면 A - B = ∅이므로 A 자신이 아니다.,venn2
Q1180,S03,2,계산,학습,"U = {1, 2, 3, 4, 5, 6}, A = {1, 2, 3}, B = {2, 3, 4, 5} 일 때 (A ∩ B)ᶜ 는?","{1, 4, 5, 6}","A ∩ B = {2, 3}이므로 (A ∩ B)ᶜ = U - {2, 3} = {1, 4, 5, 6}. 드 모르간 법칙 Aᶜ ∪ Bᶜ = {4,5,6} ∪ {1,6} = {1,4,5,6}으로도 확인된다.","{2, 3}",S03,(A ∩ B)ᶜ 대신 A ∩ B 자체를 답으로 썼다.,"{4, 5, 6}",S03,"Aᶜ = {4,5,6}을 교집합 없이 그대로 답으로 썼다.","{1, 6}",S03,"Bᶜ = {1,6}을 교집합 없이 그대로 답으로 썼다.","{1, 2, 4, 5, 6}",S03,"A ∩ B를 {3}으로만 계산해 (A ∩ B)ᶜ = {1,2,4,5,6}으로 잘못 봤다.",
Q1181,S03,2,계산,학습,"n(A) = 12, n(B) = 8, n(A ∩ B) = 5 일 때 A에만 속하는 원소의 개수는?",7,A에만 속하는 원소의 개수는 n(A - B) = n(A) - n(A ∩ B) = 12 - 5 = 7.,3,S03,n(B) - n(A ∩ B) = 8 - 5 = 3으로 B에만 속하는 원소의 개수를 구했다.,5,S03,n(A ∩ B) = 5를 그대로 답으로 썼다.,12,S03,n(A) = 12에서 교집합을 빼지 않고 그대로 답으로 썼다.,15,S03,A에만 속하는 원소 대신 n(A ∪ B) = 12 + 8 - 5 = 15를 구했다.,
Q1183,S03,2,응용,학습,"반 학생 35명 중 국어를 좋아하는 학생이 22명, 영어를 좋아하는 학생이 18명이고 어느 쪽도 좋아하지 않는 학생이 5명일 때 두 과목 모두 좋아하는 학생 수는?",10,둘 중 하나라도 좋아하는 학생 = 35 - 5 = 30명. n(국 ∩ 영) = n(국) + n(영) - n(국 ∪ 영) = 22 + 18 - 30 = 10.,5,S03,전체 35명을 n(국 ∪ 영)으로 잘못 보고 22 + 18 - 35 = 5로 계산했다.,17,S03,22 - 5 = 17로 국어 좋아하는 학생에서 아무것도 안 좋아하는 학생을 뺐다.,13,S03,18 - 5 = 13으로 영어 좋아하는 학생에서 아무것도 안 좋아하는 학생을 뺐다.,40,S03,교집합을 고려하지 않고 22 + 18 = 40으로 단순 합산했다.,
