문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q859,H08,3,응용,학습,"f(x) = ax + b 의 역함수가 f⁻¹(x) = (x-3)/2 일 때, a + b 의 값은?",5,"f⁻¹(x) = (x-3)/2 이면 역함수의 역함수 f(x) = 2x+3. a = 2, b = 3, a+b = 5.",2,H08,a = 2 만 계산하고 b 를 더하지 않음,3,H08,b = 3 만 계산하고 a 를 더하지 않음,-1,H08,"a = 1/2, b = -3/2 로 역함수 계수를 그대로 a, b 로 혼동해 a+b = -1",7/2,H08,"a = 1/2, b = 3 으로 잘못 계산해 a+b = 7/2",
Q863,H08,3,응용,학습,"f(x) = 2x + 1, g(x) = 3x 일 때, (f⁻¹∘g)(3) 의 값은?",4,g(3) = 9. f⁻¹(x) = (x-1)/2. (f⁻¹∘g)(3) = f⁻¹(9) = (9-1)/2 = 4.,3,H08,(g∘f⁻¹)(3) = g(f⁻¹(3)) = g(1) = 3 으로 순서 혼동,19,H08,f⁻¹ 대신 f 사용해 (f∘g)(3) = f(9) = 19 로 계산,9,H08,g(3) = 9 만 계산하고 f⁻¹ 를 적용하지 않음,1,H08,f⁻¹(3) = 1 만 계산하고 g 를 적용하지 않음,
Q864,H08,3,응용,학습,"f(x) = ax + 5 일 때, f⁻¹(1) = -1 이면 a 의 값은?",4,"f⁻¹(1) = -1 이면 f(-1) = 1. f(-1) = -a+5 = 1, -a = -4, a = 4.",2,H08,-a+5 = 1 에서 a = (5-1)/2 = 2 로 잘못 나눔,6,H08,-a = -4 에서 부호 오류로 a = -(4+2) = -6... 또는 a = 5+1 = 6 오계산,-4,H08,-a = -4 에서 a = -4 로 부호를 그대로 가져옴,5,H08,f(x) 의 상수 5 를 a 값으로 혼동,
Q1651,H08,3,응용,학습,"f(x) = 3x + 2, g(x) = 2x - 1일 때 (g∘f)⁻¹(x)는?",(x-3)/6,(g∘f)(x) = g(3x+2) = 6x+3. y=6x+3 → x=(y-3)/6. (g∘f)⁻¹(x) = (x-3)/6,(x+3)/6,H08,부호 실수로 -3 대신 +3,(x-3)/3,H08,분모를 6 대신 3으로 잘못 계산,6x + 3,H08,역함수를 구하지 않고 g∘f 식을 그대로 답,(x-1)/6,H08,상수항 계산 실수,
Q1654,H08,3,응용,학습,f(x) = 2x + k와 f⁻¹(x)의 그래프의 교점이 y = x 위에 있고 교점의 x좌표가 3일 때 k의 값은?,-3,f와 f⁻¹의 교점은 y=x 위에 있으므로 f(3)=3. 2×3+k=3 → k=-3,3,H08,k = 3으로 부호 실수,-6,H08,2×3+k=3에서 k = 3-6 = -3이 맞지만 -6으로 계산 실수,6,H08,f(3) = 2×3 = 6을 k로 착각,-9,H08,k = 3-2×3×2 = -9로 잘못 계산,
Q2440,H08,3,계산,학습,"f(x)=2x+3, g(x)=x-1일 때, (f⁻¹∘g⁻¹)(3)의 값은?",1/2,"g⁻¹(x)=x+1, f⁻¹(x)=(x-3)/2. (f⁻¹∘g⁻¹)(3)=f⁻¹(g⁻¹(3))=f⁻¹(4)=(4-3)/2=1/2.",1,H08,g⁻¹(3)=4를 구한 후 f⁻¹(4)를 잘못 계산하여 1이 나옴.,2,H08,합성 순서를 g⁻¹∘f⁻¹로 반대로 적용하여 다른 값을 구함.,-1/2,H08,(x-3)을 계산할 때 부호 실수로 -1/2이 나옴.,3,H08,역함수 합성 과정을 생략하고 입력값 3을 그대로 반환함.,
Q2443,H08,3,계산,학습,"f(x)=x+7, g(x)=3x일 때 (f∘g)⁻¹(x)는?",(x-7)/3,(f∘g)(x)=f(3x)=3x+7이므로 y=3x+7 → x=3y+7 → (f∘g)⁻¹(x)=(x-7)/3.,(x+7)/3,H08,이항 시 +7의 부호를 반대로 처리하지 않음.,3x-7,H08,역함수 절차 없이 단순히 -7만 더하고 3을 곱해 구성함.,3(x-7),H08,나누기 대신 곱하기로 역함수를 구성함.,(x-7)/3·(x-1),H08,f⁻¹∘g⁻¹를 따로 구해 잘못 합성함.,
Q2444,H08,3,방정식,학습,"f(x)=ax+b이고 f⁻¹(3)=1, f⁻¹(5)=2일 때, a+b의 값은?",3,"f⁻¹(3)=1이면 f(1)=3이므로 a+b=3. f⁻¹(5)=2이면 f(2)=5이므로 2a+b=5. 두 식에서 a=2, b=1. 따라서 a+b=3.",5,H08,a+b 대신 2a+b=5로 혼동함.,7,H08,두 조건의 입력값 3+5=8이나 1+2+a의 합산을 잘못 구함.,-1,H08,부호나 연립방정식 풀이 실수로 b를 -3으로 오계산함.,2,H08,a=2만 답으로 쓰고 b를 더하지 않음.,
Q3231,H08,3,방정식,학습,"f(x) = ax + b의 역함수가 f⁻¹(x) = (x+2)/3일 때, a + b의 값은?",1,f⁻¹(x) = (x-b)/a = (1/a)x - (b/a). 계수 비교: 1/a = 1/3 → a=3. 상수항: -b/a = 2/3 → b=-2. a+b=3+(-2)=1.,5,H08,"b = 2로 잘못 읽어(부호 무시) a=3, b=2, a+b=5로 계산함.",-1,H08,"1/a = 1/3에서 a=1로 잘못 풀어 a=1, b=-2, a+b=-1로 계산함.",3,H08,b를 구하지 않고 a=3만 최종 답으로 냄.,-2,H08,a를 구하지 않고 b=-2만 최종 답으로 냄.,
Q3232,H08,3,응용,학습,f(x) = x/(x-1) (x ≠ 1)의 역함수 f⁻¹(x)를 구하면?,f⁻¹(x) = x/(x-1),y = x/(x-1) → y(x-1)=x → xy-y=x → xy-x=y → x(y-1)=y → x=y/(y-1). 따라서 f⁻¹(x) = x/(x-1) (자기 자신이 역함수).,f⁻¹(x) = (x-1)/x,H08,분자와 분모를 단순히 뒤바꾸는 실수를 함.,f⁻¹(x) = x/(1-x),H08,분모 이항 시 부호 실수로 (x-1)을 (1-x)로 바꿈.,f⁻¹(x) = 1/(x-1),H08,역함수 계산 중 분자를 1로 잘못 처리함.,f⁻¹(x) = (x+1)/(x-1),H07,x(y-1)=y에서 이항 실수로 분자를 x+1로 잘못 계산함.,
Q3234,H08,3,응용,학습,"f(x) = 2x + 3, g(x) = 3x - 1일 때, (g∘f)⁻¹(20)의 값은?",2,(g∘f)(x) = g(2x+3) = 3(2x+3)-1 = 6x+8. (g∘f)⁻¹(20): 6x+8=20 → 6x=12 → x=2.,128,H08,역함수를 취하지 않고 (g∘f)(20) = 6(20)+8 = 128로 계산함.,7,H08,g⁻¹(20)만 계산하여 (20+1)/3 = 7로 답함.,3,H08,g∘f 합성 실수로 6x+2=20이라 세워 x=3으로 계산함.,12,H08,6x=12에서 6으로 나누는 과정을 빠뜨려 x=12로 답함.,
Q4019,H08,3,응용,학습,"f(x) = 2x+3, g(x) = x-2일 때 (f∘g)⁻¹(1)의 값은?",1,(f∘g)(x)=f(x-2)=2(x-2)+3=2x-1. 역함수: (x+1)/2. (f∘g)⁻¹(1)=(1+1)/2=1.,0,H08,2x-1=1에서 x=1을 x=0으로 계산 실수한다.,-1,H08,부호 처리 실수로 잘못된 역함수를 구해 -1을 답한다.,2,H08,역함수 식을 (x-1)/2로 잘못 쓰고 x=2를 답한다.,3,H08,f∘g를 계산하지 않고 f⁻¹(1)=(1-3)/2=-1을 잘못 처리해 3을 답한다.,
Q4021,H08,3,응용,학습,"f(x) = ax+b이고 f(2) = 7, f⁻¹(1) = 0일 때 a+b의 값은?",4,f⁻¹(1)=0 → f(0)=1 → b=1. f(2)=2a+1=7 → a=3. a+b=4.,7,H08,f(2)=7을 a+b로 착각한다.,3,H08,a=3만 답하고 b를 더하지 않는다.,1,H08,b=1만 답한다.,5,H08,계산 과정에서 덧셈 실수로 5를 답한다.,
Q4023,H08,3,응용,학습,f(x) = (x+3)/(x-1) (x ≠ 1)의 역함수 f⁻¹(x)는?,(x+3)/(x-1),x와 y를 교환하고 y에 대해 정리하면 y=(x+3)/(x-1)로 역함수가 자기 자신이다.,(x-3)/(x+1),H08,부호를 잘못 조작해 분자·분모를 바꾼다.,(x-1)/(x+3),H08,분자와 분모를 뒤집어 역수로 착각한다.,(x+1)/(x-3),H08,x와 y 교환 후 정리를 잘못해 다른 식을 얻는다.,x-1,H08,분수함수 역함수 계산을 포기하고 분모만 답한다.,
Q4025,H08,3,응용,학습,f(x) = 2x-4의 역함수와 g(x) = x-1의 교점의 x좌표는?,6,f⁻¹(x)=(x+4)/2. (x+4)/2=x-1 → x+4=2x-2 → x=6.,4,H08,f(4)=4인 f의 고정점을 교점으로 착각한다.,2,H08,f⁻¹의 상수 +4를 2로 잘못 처리해 x=2를 답한다.,-6,H08,부호 실수로 x=-6을 답한다.,3,H08,x+4=2(x-1)로 잘못 전개해 x=3을 답한다.,
Q4818,H08,3,방정식,학습,"f(x)=ax+3의 역함수 f⁻¹(x)와 원래 함수의 교점의 x좌표가 -1일 때, a의 값은?",4,교점이 y=x 위에 있으므로 f(-1)=-1. -a+3=-1 → -a=-4 → a=4.,-4,H08,-a+3=-1에서 부호를 잘못 처리하여 a=-4,2,H08,f(-1)=-1에서 -a+3=-1이 아닌 잘못된 방정식 설정,-2,H08,f(x)=ax+3에서 역함수와 교점 조건을 잘못 적용,3,H08,상수항 3을 a로 잘못 답함,
Q4820,H08,3,계산,학습,f(x)=2x+4일 때 (f⁻¹∘f⁻¹)(20)의 값은?,2,"f⁻¹(x)=(x-4)/2. f⁻¹(20)=8, f⁻¹(8)=2.",8,H08,f⁻¹(20)=8만 계산하고 한 번 더 f⁻¹를 적용하지 않음,20,H08,(f⁻¹∘f⁻¹)(20)=20으로 잘못 생각,4,H08,f⁻¹(8)=(8-4)/2=2가 아닌 (8-4)/2+4=6 등 잘못된 계산,6,H08,f⁻¹(20)=8 계산에서 (20-4)/2=8 대신 잘못 계산,
