문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q155,M06,3,전개,학습,(x + 1)(x + 2)(x + 3) 을 전개,x³ + 6x² + 11x + 6,(x+1)(x+2) = x²+3x+2 → 곱하기 (x+3),x³ + 6x²,M06,중간 단계만,x³ + 11x² + 6x + 6,M06,계수 자리 바뀜,x³ + 6,M06,중간 항 빠뜨림,x³ + 6x² + 6x + 6,M06,x 항 계수 잘못,algebra-tile:(x+a)(x+b)
Q185,M06,3,전개,학습,(2x + 3)(3x - 1) 을 전개,6x² + 7x - 3,6x² - 2x + 9x - 3 = 6x² + 7x - 3,6x² - 3,M06,중간 항 빠뜨림,6x² + 7x + 3,M06,상수 부호 잘못,6x² - 7x - 3,M06,중간 항 부호 잘못,5x² + 7x - 3,M06,첫 항 잘못. 2·3 = 6,
Q404,M06,3,전개,학습,(3x - 2)(x + 4) = ?,3x² + 10x - 8,3x²+12x-2x-8,3x² - 8,M06,중간 빠짐,3x² + 10x + 8,M06,상수 부호,3x² + 14x - 8,M06,중간 잘못,4x² + 10x - 8,M06,첫 항 잘못,algebra-tile:(x+a)(x+b)
Q405,M06,3,전개,학습,(x + 5)(2x - 3) = ?,2x² + 7x - 15,2x²-3x+10x-15,2x² - 15,M06,중간 빠짐,2x² + 7x + 15,M06,상수 부호,2x² - 7x - 15,M06,중간 부호,2x² + 13x - 15,M06,잘못,algebra-tile:(x+a)(x+b)
Q1143,M06,3,전개,학습,(x - 1)(x² + x + 1) 을 전개하면?,x³ - 1,(x-1)(x²+x+1) = x³+x²+x-x²-x-1 = x³-1. 중간항들이 소거.,x³ + 1,M06,상수항 (-1)×1=-1을 +1로 부호 오류,x³ - x² - 1,M06,전개 후 x²항의 소거를 잘못 처리,x³ + 2x² - 1,M06,x²항 소거를 못하고 2x²가 남는다고 오해,x³ - x - 1,M06,분배 과정에서 x항들의 소거를 놓침,
Q1144,M06,3,계산,학습,(x + 2)(3x - 1) 을 전개했을 때 x의 계수는?,5,(x+2)(3x-1) = 3x²-x+6x-2 = 3x²+5x-2. x의 계수는 5.,-1,M06,x×(-1)=-x에서 첫 번째 항의 계수 -1만 봄,6,M06,2×3x=6x에서 두 번째 교차항의 계수 6만 봄,-7,M06,x항을 -x-6x=-7x로 부호를 반대로 계산,2,M06,x계수를 3x-1의 1과 혼동,
Q1145,M06,3,개념,학습,"(ax + 1)(2x - 3) = 6x² + bx - 3 이 항등식일 때, a + b 의 값은? (a, b 는 상수)",-4,"(ax+1)(2x-3)=2ax²+(-3a+2)x-3이므로 2a=6에서 a=3, -3a+2=-7=b. a+b=-4",-3,M06,b를 -3a=-9로만 계산하여 a+b=3+(-9)=-6에서 다른 오류,4,M06,b의 부호를 무시하여 a+|b|=3+7=10 계산 오류 또는 부호 착각,9,M06,b=6으로 잘못 계산하여 a+b=3+6=9,-6,M06,a=1로 잘못 읽어 1+(-7)=-6으로 계산,
Q1932,M06,3,전개,학습,(x + 2)(x - 3)(x + 1) 을 전개하면?,x³ - 7x - 6,(x+2)(x-3)=x²-x-6. (x²-x-6)(x+1)=x³+x²-x²-x-6x-6=x³-7x-6.,x³ + 7x - 6,M06,x항 부호 오류,x³ - 7x + 6,M06,상수항 부호 오류,x³ - x² - 7x - 6,M06,x² 항이 소거됨을 모름,x³ - x - 6,M06,마지막 전개에서 -6x 누락,
Q1935,M06,3,전개,학습,(2x - 3)² - (x + 1)(x - 4) 를 전개하여 간단히 하면?,3x² - 9x + 13,(2x-3)²=4x²-12x+9. (x+1)(x-4)=x²-3x-4. 차: 4x²-12x+9-(x²-3x-4)=3x²-9x+13.,3x² - 9x + 5,M06,-(x²-3x-4)에서 상수항 부호 오류,3x² - 15x + 13,M06,x항 계산 오류 -12x-(-3x)=-15x,3x² - 9x - 13,M06,상수항 부호 오류,5x² - 9x + 13,M06,x² 항 계산 오류,
Q2723,M06,3,전개,학습,(2x - 1)³를 전개하면?,8x³ - 12x² + 6x - 1,(2x)³-3(2x)²(1)+3(2x)(1²)-1³=8x³-12x²+6x-1,8x³ - 12x² - 6x - 1,M06,세 번째 항 +6x를 -6x로 부호 착각,6x³ - 12x² + 6x - 1,M06,(2x)³에서 2³=8이 아닌 2×3=6으로 잘못 계산,8x³ - 1,M06,세제곱 전개를 끝 두 항만 계산해 (2x)³-1³=8x³-1으로 계산,8x³ - 12x² + 6x + 1,M06,마지막 상수항 -1³=-1을 +1로 부호 착각,
Q2724,M06,3,전개,학습,(x² + x - 3)(x - 2)를 전개하면?,x³ - x² - 5x + 6,"x²×x=x³, x²×(-2)=-2x², x×x=x², x×(-2)=-2x, (-3)×x=-3x, (-3)×(-2)=6; 합=x³-x²-5x+6",x³ + x² - 5x + 6,M06,x² 계수 -2x²+x²=-x²를 +x²으로 부호 착각,x³ - x² - 5x - 6,M06,상수항 (-3)×(-2)=+6을 -6으로 부호 착각,x³ - x² - 5x,M06,상수항 6을 계산하지 않고 누락,x³ - 3x² - 5x + 6,M06,x² 항 합산 시 -2x²+x²=-x² 대신 -2x²-x²=-3x²으로 계산,
Q2725,M06,3,응용,학습,"(x + a)(x + b) = x² - 3x - 28을 만족하는 정수 a, b에 대해 a² + b²의 값은?",65,"a+b=-3, ab=-28; a²+b²=(a+b)²-2ab=(-3)²-2×(-28)=9+56=65",-47,M06,(a+b)²-2ab에서 -2×(-28)=+56을 -56으로 부호 실수해 9-56=-47으로 계산,9,M06,a²+b²=(a+b)²으로 오인해 2ab 항을 무시하고 (-3)²=9로만 계산,33,M06,a²+b²을 a²-b²으로 착각해 7²-4²=49-16=33으로 계산,53,M06,4²+(-7)² 계산 시 (-7)²=37로 잘못 계산해 16+37=53으로 계산,
Q3511,M06,3,전개,학습,(2x + 3)(x - 1)(x + 2) 를 전개하면?,2x³ + 5x² - x - 6,(x-1)(x+2)=x²+x-2. (2x+3)(x²+x-2)=2x³+2x²-4x+3x²+3x-6=2x³+5x²-x-6.,2x³ + 7x² + x - 6,M06,교차 항 계산에서 -4x+3x=-x를 +x로 잘못 계산했습니다.,2x³ + 5x² + x - 6,M06,-4x+3x=-x를 +x로 부호 오류를 범했습니다.,2x³ - 5x² - x + 6,M06,부호를 여러 곳에서 잘못 처리했습니다.,2x³ + 5x² - x + 6,M06,상수항 3×(-2)=-6을 +6으로 부호 오류를 범했습니다.,
Q3513,M06,3,전개,학습,(ax + 2)(x - 3) = 4x² + bx - 6 이 항등식일 때 a + b 의 값은?,-6,"(ax+2)(x-3)=ax²+(-3a+2)x-6. a=4, -3×4+2=-10=b. a+b=4+(-10)=-6.",-2,M06,b=-10임을 계산했지만 a+b=4+(-10)을 잘못 더했습니다.,4,M06,a=4만 구하고 b를 계산하지 않아 a=4를 답했습니다.,-10,M06,b=-10만 구하고 a를 더하지 않았습니다.,6,M06,b=+10으로 부호를 잘못 계산해 a+b=4+10=14에서 또 오류를 범했습니다.,
Q3514,M06,3,전개,학습,(2x - 5)² - 2(x + 1)(x - 3) 을 전개하여 간단히 하면?,2x² - 16x + 31,(4x²-20x+25)-2(x²-2x-3)=4x²-20x+25-2x²+4x+6=2x²-16x+31.,2x² - 16x + 19,M06,(x+1)(x-3)의 상수항 -3을 -3이 아닌 +3으로 잘못 전개했습니다.,2x² - 24x + 31,M06,-2×(x+1)(x-3) 전개 시 4x 항의 부호를 -4x로 잘못 처리했습니다.,2x² - 16x + 22,M06,상수항 25+6=31을 22로 잘못 계산했습니다.,2x² - 12x + 31,M06,-20x+4x=-16x를 -12x로 잘못 계산했습니다.,
