문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q256,V02,2,계산,진단,x/(x+1) × (x+1)/x² = ?,1/x,(x+1) 약분 후 x/x² = 1/x,1,V02,x도 약분,x,V02,거꾸로,(x+1)²/x²,V02,약분 안 함,x/(x+1),V02,한쪽만 처리,
Q258,V02,2,계산,학습,(x/(x-1)) ÷ (x²/(x-1)) = ?,1/x,역수 곱: x/(x-1) × (x-1)/x²,x,V02,역수 안 씀,x²/(x-1)²,V02,곱셈으로 처리,1,V02,x 처리 누락,1/x²,V02,분자에 x 빼먹음,
Q260,V02,2,계산,학습,(a/b) ÷ (a/c) = ?,c/b,a/b × c/a → c/b,a/(bc),V02,역수 안 씀,a²/(bc),V02,잘못,1,V02,잘못,b/c,V02,거꾸로,
Q1068,V02,2,계산,학습,"(x+3)/(x-1) ÷ (x+3)/(x+1) = ? (단, x≠1, x≠-3, x≠-1)",(x+1)/(x-1),역수 곱셈으로 바꾸면 (x+3)/(x-1)×(x+1)/(x+3). (x+3)을 약분하면 (x+1)/(x-1),(x+3)²/((x-1)(x+1)),V02,역수를 취하지 않고 그대로 곱한 오류,(x-1)/(x+1),V02,역수를 결과에 적용한 오류,1,V01,분자 분모가 모두 같다고 착각하여 전부 약분한 오류,(x+1)(x+3)/(x-1),V01,(x+3)을 약분하지 않은 채 계산한 오류,
Q1069,V02,2,계산,학습,"(2x)/(x+1) × (x+1)²/(4x²) = ? (단, x≠0, x≠-1)",(x+1)/(2x),분자끼리 분모끼리 곱하면 2x(x+1)²/(4x²(x+1)). 2x와 (x+1)을 약분하면 (x+1)/(2x),(x+1)/2,V01,x만 약분되는 것으로 착각해 분모에서 x를 지운 오류,(x+1)²/(2x),V01,(x+1)을 한 번만 약분해야 하는데 0번 약분한 오류,1/(2x),V01,(x+1)을 두 번 모두 약분한 오류,2(x+1)/x,V01,계수 4에서 2만 약분한 오류,
Q1070,V02,2,계산,학습,"(x²-4)/x × 1/(x+2) = ? (단, x≠0, x≠-2)",(x-2)/x,x²-4=(x+2)(x-2)이므로 (x+2)를 약분하면 (x-2)/x,(x²-4)/(x(x+2)),V01,인수분해 없이 그대로 곱한 오류,(x+2)/x,P04,x²-4를 인수분해할 때 부호를 혼동한 오류,x-2,V02,분모 x가 약분된다고 착각한 오류,(x-2)/(x²+2x),P04,인수분해 후 잘못된 항을 약분한 오류,
Q1071,V02,2,계산,학습,"(x²-1)/(x+2) ÷ (x-1)/(x+2) = ? (단, x≠-2, x≠1)",x+1,역수 곱셈: (x²-1)/(x+2)×(x+2)/(x-1). x²-1=(x+1)(x-1)이므로 (x-1)과 (x+2)를 약분하면 x+1,(x+1)(x-1),V01,(x-1)만 약분하고 (x+2)는 그대로 남긴 오류,x-1,P04,x²-1을 인수분해할 때 부호를 혼동한 오류,(x²-1)/(x-1),V02,역수를 취하지 않고 나눗셈을 그대로 계산한 오류,(x+1)/(x+2),V01,(x+2)를 약분하지 않은 오류,
Q1072,V02,2,계산,학습,"(x-2)/(x+1) × (x+1)/(x-2)² = ? (단, x≠2, x≠-1)",1/(x-2),분자끼리 분모끼리 곱하면 (x-2)(x+1)/((x+1)(x-2)²). (x+1)과 (x-2)를 각각 약분하면 1/(x-2),1/(x+1),V01,(x-2)를 약분하지 않고 (x+1)만 약분한 오류,1/(x-2)²,V01,(x-2)를 약분하지 않은 오류,(x-2)/(x+1),V02,분자 분모를 잘못 정리한 오류,x-2,V02,분모를 모두 없애버린 오류,
Q1073,V02,2,계산,학습,"a²/b ÷ (a/b²) = ? (단, a≠0, b≠0)",ab,역수 곱셈: a²/b × b²/a = a²b²/(ab) = ab,a/b,V02,역수를 취하지 않고 a²/b × a/b²로 계산한 오류,a²b,V02,b와 b² 중 b만 약분한 오류,a³/b³,V02,나눗셈을 역수 곱셈으로 바꾸지 않고 지수를 더한 오류,b/a,V02,분자와 분모를 뒤집어 계산한 오류,
Q1074,V02,2,계산,학습,"(x+1)/x² × x³/(x+1)² = ? (단, x≠0, x≠-1)",x/(x+1),분자끼리 분모끼리 곱하면 (x+1)x³/(x²(x+1)²). x²와 (x+1)을 각각 약분하면 x/(x+1),x²/(x+1),V01,x를 한 번이 아닌 두 번 약분한 오류,1/(x+1),V01,x를 두 번 약분하고 분자에 x가 없다고 착각한 오류,x+1,V01,(x+1)도 모두 약분된다고 착각한 오류,(x+1)/x²,V02,곱셈을 나눗셈으로 처리한 오류,
Q1075,V02,2,계산,학습,"(x²-9)/(x+1) ÷ (x-3)/(x+1) = ? (단, x≠-1, x≠3)",x+3,역수 곱셈: (x²-9)/(x+1)×(x+1)/(x-3). x²-9=(x+3)(x-3)이므로 (x-3)과 (x+1)을 약분하면 x+3,x-3,P04,x²-9의 인수분해에서 부호를 혼동한 오류,(x+3)(x-3),V01,(x-3)을 약분하지 않은 오류,(x²-9)/(x-3),V02,역수를 취하지 않고 계산한 오류,(x+3)/(x-3),V01,(x+1)을 약분하지 않은 채 (x-3)만 약분한 오류,
Q1858,V02,2,계산,학습,"(x²-4)/(x+3) × (x+3)/(x-2) = ? (단, x≠-3, x≠2)",x+2,x²-4=(x+2)(x-2) 이므로 (x-2)와 (x+3)을 약분하면 x+2.,x-2,V02,x²-4=(x+2)(x-2)에서 (x+2) 대신 (x-2)가 남는다고 착각했다.,(x²-4)/x,V02,분자만 곱하고 (x+3) 약분을 빠뜨렸다.,x²-4,V02,(x+3)만 약분하고 (x-2) 약분은 하지 않았다.,(x+2)(x-2)/(x-2),V02,인수분해는 맞았지만 (x-2)를 약분하지 않았다.,
Q1859,V02,2,계산,학습,"(x²+2x+1)/(x-1) ÷ (x+1)/(x-1) = ? (단, x≠1, x≠-1)",x+1,역수 취해 곱하면 (x+1)²/(x-1) × (x-1)/(x+1) = x+1.,(x+1)²,V02,(x-1) 약분 후 (x+1)도 추가로 약분하지 않았다.,1/(x+1),V02,나눗셈을 역수 곱으로 전환할 때 분자·분모를 반대로 뒤집었다.,x-1,V02,나눗셈을 역수 곱으로 바꾸지 않고 (x+1)/(x-1)을 그대로 곱했다.,(x+1)/（x-1),V02,역수를 취하지 않아 (x-1)가 분모에 남았다.,
