문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q257,V02,1,계산,학습,(2/x) × (x/3) = ?,2/3,x 약분,2x/(3x),V02,약분 안 함,6/x²,V02,잘못 곱셈,2/(3x),V02,x 한 번만 약분,6,V02,분자분모 잘못,
Q1066,V02,1,계산,학습,"(x+1)/x × x/(x-1) = ? (단, x≠0, x≠1)",(x+1)/(x-1),분자끼리 분모끼리 곱하면 (x+1)x/(x(x-1)). x를 약분하면 (x+1)/(x-1),(x+1)/(x²-x),V02,약분 없이 분자 분모를 그대로 곱한 오류,1/(x-1),V01,(x+1)도 약분된다고 착각한 오류,(x+1)(x-1),V02,분모를 빠뜨리고 분자끼리만 곱한 오류,x/(x-1),V01,(x+1) 대신 x를 분자에서 소거한 오류,
Q1067,V02,1,계산,학습,"x²/(x+2) × (x+2)/x = ? (단, x≠0, x≠-2)",x,분자끼리 분모끼리 곱하면 x²(x+2)/((x+2)x). (x+2)와 x를 약분하면 x,x²,V01,x만 약분하고 (x+2)는 약분하지 않은 오류,1,V01,x²와 x를 모두 약분해 x가 남는 것을 1이라 착각,x+2,V01,x를 약분하지 않고 (x+2)만 약분한 오류,x²+2x,V02,분자를 전개하고 약분하지 않은 오류,
Q1856,V02,1,계산,학습,"(x+2)/(x-3) × (x-3)²/(x+2) = ? (단, x≠3, x≠-2)",x-3,(x+2)와 (x-3)을 각각 약분하면 분자에 (x-3) 하나가 남아 x-3.,(x-3)²,V02,약분 후 (x-3)이 두 개 남는다고 잘못 계산했다.,1,V02,(x+2)와 (x-3)을 모두 약분하면 아무 것도 남지 않는다고 생각했다.,(x+2)(x-3),V02,약분하지 않고 분자끼리 그냥 곱했다.,1/(x-3),V02,분자와 분모를 뒤집어 약분했다.,
Q1857,V02,1,계산,학습,"(3x)/(x+1) ÷ (6x)/(x+1) = ? (단, x≠0, x≠-1)",1/2,나눗셈을 역수 곱셈으로 바꾸면 (3x)/(x+1) × (x+1)/(6x) = 3x/6x = 1/2.,2,V02,역수를 취하지 않고 직접 나눠 6x/3x=2로 잘못 계산했다.,3x/6x=x/2x=1/2 맞지만 분모에 x,V02,약분 과정은 맞지만 x를 분모에 남겨 x/2x=1/2가 아닌 x/(2x)로 적었다.,3/(6x),V02,분자 3x에서 x를 약분하지 않고 분모 6x를 그대로 두었다.,2x,V02,분모를 나눌 때 역수를 취하지 않고 분자끼리 곱했다.,
Q1862,V02,1,계산,학습,"b/a ÷ (b²/a²) = ? (단, a≠0, b≠0)",a/b,역수 취해 곱하면 b/a × a²/b² = a/b.,b³/a³,V02,역수를 취하지 않고 분자끼리 분모끼리 곱했다.,a²/b,V02,역수를 취할 때 분자만 뒤집어 a²/b가 됐다.,1/(ab),V02,약분 과정에서 a와 b를 둘 다 제거해 1/(ab)가 됐다.,b/a³,V02,역수를 취할 때 분모 a²만 올려 b/a³로 잘못 계산했다.,
Q2646,V02,1,계산,학습,"(x²+3x)/(x-2) × (x-2)/(x+3) 를 간단히 하면? (단, x≠2, x≠-3)",x,x²+3x=x(x+3)이므로 x(x+3)/(x-2) × (x-2)/(x+3)=x,x+3,P04,x²+3x=x+3으로 잘못 인수분해하는 실수입니다.,x(x+3)/(x-2),V02,두 번째 분수의 분모 (x+3)을 약분하지 않는 실수입니다.,x²+3x,V02,인수분해와 약분을 하지 않고 분자를 그대로 나타내는 실수입니다.,x/(x+3),V02,약분 방향을 잘못 선택하는 실수입니다.,
Q2647,V02,1,계산,학습,"(x-1)/(x²-1) × x 를 간단히 하면? (단, x≠±1)",x/(x+1),x²-1=(x-1)(x+1)이므로 (x-1)/((x-1)(x+1)) × x = x/(x+1),x/(x-1),P04,x²-1=(x-1)²으로 잘못 인수분해하여 분모에 (x-1)이 남는 실수입니다.,1/(x+1),V02,분자의 x를 빠뜨리는 실수입니다.,x,V02,x²-1을 약분하지 않고 분자와 분모를 잘못 처리하는 실수입니다.,x(x-1)/(x²-1),V02,약분을 전혀 하지 않는 실수입니다.,
Q2648,V02,1,계산,학습,"(x²+5x+6)/(x+3) ÷ (x+2)/(x-1) 를 간단히 하면? (단, x≠-3, x≠-2)",x-1,"x²+5x+6=(x+2)(x+3)이므로 약분하면 (x+2), ÷(x+2)/(x-1)은 ×(x-1)/(x+2)=x-1",(x+2)²/(x-1),V02,나눗셈을 역수로 바꾸지 않고 그대로 곱하는 실수입니다.,(x-1)/(x+2),V02,분자에서 (x+2)를 약분하지 못하는 실수입니다.,x+2,V02,÷의 역수를 취할 때 (x-1)을 무시하는 실수입니다.,(x+2)(x-1),V02,역수를 취하지 않고 그대로 나열하는 실수입니다.,
Q2651,V02,1,계산,학습,"(x²-x)/(x+2) × (x+2)/(x²) 를 간단히 하면? (단, x≠0, x≠-2)",(x-1)/x,x²-x=x(x-1)이므로 x(x-1)(x+2)/(x+2)/x²=(x-1)/x,x-1,V02,분모의 x를 빠뜨리고 (x-1)만 남기는 실수입니다.,(x-1)/x²,V02,분자의 x와 분모의 x²를 제대로 약분하지 못하는 실수입니다.,1/x,V02,분자의 (x-1) 대신 1만 남기는 실수입니다.,x(x-1)/x²,V02,(x+2) 약분 후 x를 추가로 약분하지 않는 실수입니다.,
