문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q241,H03,2,개념,진단,두 점 (0 1)과 (2 5)를 지나는 일차함수의 식은?,y=2x+1,기울기 (5-1)/(2-0)=2 y절편 1,y=x+1,H03,기울기 1로 잘못,y=2x+5,H03,y절편 잘못,y=2x,H03,y절편 빼먹음,y=4x+1,H03,기울기 잘못,
Q243,H03,2,계산,학습,두 점 (1 3)과 (4 9)를 지나는 직선의 기울기는?,2,(9-3)/(4-1) = 2,6,H03,y차이만,3,H03,x차이만,1/2,H03,분자분모 거꾸로,5,H03,잘못,"line:2,0"
Q245,H03,2,계산,학습,y = 2x + 3 의 그래프가 x축과 만나는 점의 x좌표는?,-3/2,y=0 → 2x+3=0 → x=-3/2,3/2,H03,부호 잘못,3,H03,그냥 b,-3,H03,잘못,0,H03,어디서 0,"line:0.5,1"
Q808,H03,2,계산,학습,x절편이 -4이고 y절편이 2인 일차함수의 식은?,y=(1/2)x+2,"두 점(-4,0),(0,2) 이용. 기울기=(2-0)/(0-(-4))=2/4=1/2. y절편=2. y=x/2+2.",y=2x-4,H03,절편 값을 기울기와 혼동하여 대입,y=-(1/2)x+2,H03,기울기 부호를 반대로 계산,y=(1/2)x-4,H03,y절편 대신 x절편을 사용,y=2x+2,H03,기울기를 y절편/|x절편|=2/4가 아닌 y절편=2로 사용,
Q809,H03,2,계산,학습,"기울기가 -3이고 점 (2, -1)을 지나는 일차함수의 x절편은?",5/3,"y=-3x+b, 점(2,-1) 대입: -1=-6+b → b=5. 0=-3x+5 → x=5/3.",2,H03,주어진 점의 x좌표를 x절편으로 사용,5,H03,y절편 5를 x절편으로 혼동,-1,H03,주어진 점의 y좌표를 x절편으로 사용,1,H03,-3x+5=0에서 x=5/3 대신 x=1로 계산 오류,
Q811,H03,2,계산,학습,"두 점 (-3, 7)과 (1, -1)을 지나는 직선의 기울기와 y절편을 구하면?","기울기 -2, y절편 1",기울기=(-1-7)/(1+3)=-8/4=-2. y=-2·1+b=-1 → b=1.,"기울기 2, y절편 1",H03,기울기 부호 오류로 +2로 계산,"기울기 -2, y절편 -1",H03,y절편 계산 시 부호 오류,"기울기 -2, y절편 5",H03,"점 (-3,7) 대입 시 계산 실수로 b=5","기울기 -4, y절편 1",H03,기울기 분모를 4 대신 2로 계산,
Q813,H03,2,응용,학습,일차함수 y=2x+3의 그래프와 x축·y축으로 이루어진 삼각형의 넓이는?,9/4,x절편: 2x+3=0 → x=-3/2. y절편: 3. 넓이=1/2·(3/2)·3=9/4.,3,H03,y절편만으로 넓이 계산,9/2,H03,1/2을 빠뜨리고 (3/2)·3=9/2로 계산,2,H03,기울기를 이용한 잘못된 계산,3/2,H03,x절편의 절댓값만 사용하여 계산,
Q1598,H03,2,계산,학습,"두 점 (-2, 5)와 (4, -1)을 지나는 직선의 y절편은?",3,"기울기 = (-1-5)/(4-(-2)) = -1. y = -x + b에 (4, -1) 대입: -1 = -4 + b → b = 3",-1,H03,"두 번째 점 (4, -1)의 y좌표를 y절편으로 착각",5,H03,"첫 번째 점 (-2, 5)의 y좌표를 y절편으로 착각",1,H03,기울기 계산은 맞지만 b = 4-1 = 3 아닌 1로 계산 실수,-3,H03,y절편 부호 실수,
Q1600,H03,2,계산,학습,y = 3x - 9의 x절편과 y절편의 합은?,-6,x절편: 3x = 9 → x = 3. y절편: -9. 합: 3 + (-9) = -6,12,H03,x절편 3과 y절편 9의 절댓값 합으로 계산,-12,H03,x절편을 -3으로 잘못 계산하여 -3 + (-9) = -12,-9,H03,y절편만 답으로 선택,6,H03,x절편 3과 y절편 9의 절댓값 차로 계산,
Q1603,H03,2,계산,학습,기울기가 -2이고 x절편이 4인 일차함수의 y절편은?,8,"x절편 4이므로 점 (4, 0)을 지남. y = -2x + b → 0 = -8 + b → b = 8",-8,H03,0 = -(-2)×4 + b → b = -8로 부호 실수,4,H03,x절편 4를 y절편으로 착각,2,H02,y = -2x + b에서 b = 4-2 = 2로 잘못 계산,-2,H03,기울기를 y절편으로 착각,
Q1604,H03,2,개념,학습,y = 5x + a의 그래프와 y = 3x + 7의 그래프가 y축 위에서 만날 때 a의 값은?,7,y축에서 만나려면 y절편이 같아야 하므로 a = 7,5,H03,a를 첫 번째 함수의 기울기 5로 착각,3,H03,a를 두 번째 함수의 기울기 3으로 착각,2,H02,기울기의 차 5-3 = 2를 a로 착각,-7,H03,a = -7로 부호 실수,
Q2387,H03,2,개념,학습,일차함수 y = -4x + 8 의 그래프가 지나지 않는 사분면은?,제3사분면,"x절편=2, y절편=8. x<0이면 y=-4x+8>8>0이므로 제3사분면(x<0, y<0) 통과 불가.",제1사분면,H03,기울기가 음수라 1사분면을 지나지 않는다는 착각,제2사분면,H03,그래프가 오른쪽 아래 방향이라 2사분면 통과 불가라는 착각,제4사분면,H03,y절편이 양수라 4사분면을 지나지 않는다는 착각,제3사분면과 제4사분면,H03,기울기 음수 = 3·4사분면 모두 통과 불가라는 착각,
Q2388,H03,2,계산,학습,"두 점 (2, -3)과 (5, 9)를 지나는 직선이 y축과 만나는 점의 y좌표는?",-11,"기울기=(9-(-3))/(5-2)=4, y=-3에서 4·2+b=-3, b=-11",-3,H03,지나는 점의 y좌표 -3을 y절편으로 혼동,-7,H03,"-3의 부호 무시해 기울기=(9-3)/(5-2)=2, 2·2+b=-3, b=-7",9,H03,다른 점의 y좌표 9를 y절편으로 혼동,1,H03,"y=4x+b에 (2,9)를 잘못 대입해 4·2+b=9, b=1",
Q2390,H03,2,개념,학습,두 일차함수 y = 3x + 5 와 y = ax - 2 가 서로 평행하려면 a 의 값은?,3,평행: 기울기 같고 절편 다름. a=3 (절편 5≠-2이므로 평행 조건 만족),-2,H03,y절편 -2를 a로 혼동,5,H03,y절편 5를 기울기로 혼동해 a=5,0,H03,평행이면 기울기가 0이어야 한다는 착각,-3,H03,기울기를 반대 부호 -3으로 설정,
Q2393,H03,2,개념,학습,"y = ax + b 의 그래프가 오른쪽 아래로 향하고 x절편이 양수일 때, b 의 부호는?",양수,"오른쪽 아래: a<0. x절편 양수: y=0일 때 x=-b/a>0. a<0이므로 -b>0, 즉 b<0... 재확인: x절편=-b/a. a<0, x절편>0 → -b/a>0 → -b<0(a<0이므로 부등호 반전) → b>0.",음수,H03,x절편이 양수이면 b<0이라는 단순 연상 오류,0,H03,x절편이 양수이면 b=0이라는 착각,a와 같은 부호,H03,a와 b의 부호가 항상 같다는 착각,판단 불가,H03,조건이 부족하다는 착각,
Q3176,H03,2,계산,학습,"세 점 A(1,3), B(3,7), C(k,11)이 일직선 위에 있을 때 k의 값은?",5,"A와 B를 지나는 직선의 기울기는 (7-3)/(3-1)=2, y절편은 y-3=2(x-1)에서 y=2x+1. y=11을 대입하면 11=2k+1, k=5입니다.",4,H03,기울기를 2로 구했지만 y=2k+1에서 k를 잘못 계산하여 4로 답한 오답입니다.,6,H03,"기울기 계산은 맞았지만 직선의 식을 y=2x로 잘못 세워 11=2k, k=5.5≈6으로 잘못 답한 오답입니다.",3,H03,k=x₁과 혼동하여 A의 x좌표 1이나 다른 값으로 잘못 답한 오답입니다.,7,H03,기울기 계산 오류나 직선의 식 오류로 k=7로 잘못 계산한 오답입니다.,
Q3178,H03,2,계산,학습,일차함수 y=3x-1에서 -1≤x≤3일 때 y의 범위는?,-4≤y≤8,"x=-1일 때 y=3(-1)-1=-4, x=3일 때 y=3(3)-1=8. 기울기 3>0이므로 x가 증가하면 y도 증가합니다. 따라서 -4≤y≤8입니다.",-4<y<8,H03,범위의 등호(≤)를 포함해야 하는데 등호 없이 -4<y<8로 답한 오답입니다.,-4≤y≤7,H03,x=3일 때 y=9-1=8인데 계산 오류로 7로 답한 오답입니다.,-3≤y≤8,H03,x=-1일 때 y=3(-1)-1=-4인데 -3(-1)=3을 잘못 적용하여 3-1=2나 -3으로 답한 오답입니다.,0≤y≤8,H03,정의역의 음수 값을 무시하고 x=0부터 계산한 오답입니다.,
Q3180,H03,2,계산,학습,두 일차함수 y=3x-2와 y=-2x+8의 그래프의 교점의 좌표는?,"(2, 4)","3x-2=-2x+8, 5x=10, x=2. y=3(2)-2=4. 교점은 (2, 4)입니다.","(2, 2)",H03,x=2를 구했지만 y를 y=-2(2)+8=4가 아닌 잘못된 식에 대입하여 y=2로 답한 오답입니다.,"(1, 6)",H03,5x=10에서 x=1로 잘못 계산하고 y=3(1)-2=1이나 다른 값을 구한 오답입니다.,"(3, 7)",H03,3x-2=-2x+8을 제대로 풀지 않고 x=3을 대입한 오답입니다.,"(2, 0)",H03,교점의 y좌표를 0으로 착각하여 x절편과 혼동한 오답입니다.,
