문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q242,H03,1,개념,학습,y = 3x + 2 의 기울기와 y절편은?,기울기 3 y절편 2,a 가 기울기 b 가 y절편,기울기 2 y절편 3,H03,거꾸로,기울기 3 y절편 -2,H03,y절편 부호 잘못,기울기 5 y절편 0,H03,합한 듯,기울기 1 y절편 5,H03,잘못,"line:3.0,2.0"
Q244,H03,1,개념,학습,기울기 -1 이고 y절편 4 인 일차함수의 식은?,y=-x+4,a=-1 b=4,y=x+4,H03,기울기 부호 잘못,y=-x-4,H03,y절편 부호 잘못,y=4x-1,H03,거꾸로,y=-x,H03,y절편 빼먹음,"line:-1,3"
Q806,H03,1,계산,학습,일차함수 y=-2x+4의 그래프와 y축의 교점의 좌표는?,"(0, 4)","y축과의 교점은 x=0일 때. y=-2·0+4=4. 따라서 (0, 4).","(0, -4)",H03,y절편 부호를 반대로 사용,"(4, 0)",H03,x절편과 y절편을 혼동,"(2, 0)",H03,x절편을 y축 교점으로 착각,"(0, 2)",H03,기울기 -2의 절댓값을 y절편으로 사용,
Q807,H03,1,계산,학습,일차함수 y=3x-6의 그래프가 x축과 만나는 점의 좌표는?,"(2, 0)","x축과 만나는 점: y=0. 3x-6=0 → x=2. 따라서 (2, 0).","(6, 0)",H03,y절편 -6의 절댓값을 x절편으로 사용,"(-2, 0)",H03,이항 시 부호 오류로 x=-2 계산,"(0, -6)",H03,y절편을 x절편으로 혼동,"(3, 0)",H03,기울기를 x절편으로 사용,
Q812,H03,1,개념,학습,y=2x+k에서 k값이 변할 때 그래프 변화로 옳은 것은?,기울기는 2로 일정하고 y축 방향으로 평행이동한다.,"y=2x+k에서 기울기=2로 고정, k(y절편)만 변하므로 직선이 y축 방향으로 평행이동.",기울기가 변하고 원점을 중심으로 회전한다.,H03,k가 기울기에 영향을 준다고 혼동,그래프가 x축 방향으로 이동한다.,H03,y절편 변화를 x축 이동으로 착각,기울기와 y절편 모두 변한다.,H03,k의 변화가 기울기에도 영향을 준다고 오해,원점을 지나는 직선이 된다.,H03,k=0인 특수한 경우만 생각하는 오류,
Q1596,H03,1,계산,학습,"기울기가 3이고 점 (-1, 2)를 지나는 일차함수의 y절편은?",5,"y = 3x + b에 (-1, 2)를 대입하면 2 = -3 + b이므로 b = 5",-1,H03,2 = 3(-1) + b에서 b = -1로 잘못 계산,1,H03,대입 후 덧셈 실수로 b = 1로 계산,-5,H03,부호 실수로 b = -5 계산,2,H03,점의 y좌표 2를 y절편으로 착각,
Q1597,H03,1,계산,학습,"y = -2x + k의 그래프가 점 (3, -4)를 지날 때 k의 값은?",2,-4 = -2×3 + k → -4 = -6 + k → k = 2,-10,H03,-4 = -6 + k에서 k = -4 - 6 = -10으로 잘못 계산,-2,H03,k = -4 + 2 = -2로 부호 실수,10,H03,-4 = -6 + k에서 k = -4 - (-6) = 2가 아닌 10으로 계산,4,H03,k = 3 + (-4) + (−2) = 4로 잘못 계산,
Q1599,H03,1,계산,학습,일차함수 y = 2x - 3에서 x = 5일 때의 함숫값은?,7,y = 2×5 - 3 = 10 - 3 = 7,13,H03,y = 2×5 + 3 = 13으로 부호 실수,3,H03,y = 2×5 - 7 = 3으로 상수항 착각,10,H03,y = 2×5 = 10으로 상수항 무시,-7,H03,y = -2×5 + 3 = -7로 부호 실수,
Q1601,H03,1,개념,학습,"두 점 (0, -5)와 (-5, 0)을 지나는 일차함수의 기울기는?",-1,기울기 = (0 - (-5)) / (-5 - 0) = 5 / (-5) = -1,1,H03,부호 없이 |Δy/Δx| = 1로 계산,-5,H03,y변화량 5를 기울기로 착각 후 부호 붙임,5,H03,y변화량 절댓값 5를 기울기로 착각,1/5,H02,분모와 분자를 뒤바꿔 Δx/Δy = (-5)/5 = -1이 아닌 1/5로 계산,
Q1602,H03,1,개념,학습,일차함수 y = (1/3)x + 2에서 x가 6만큼 증가할 때 y의 증가량은?,2,기울기 = 1/3이므로 x가 6 증가하면 y 증가량 = (1/3) × 6 = 2,6,H02,x 증가량 6을 y 증가량으로 착각,1/3,H03,기울기를 그대로 y 증가량으로 사용,3,H03,기울기의 역수 3을 y 증가량으로 착각,8,H03,y 증가량 = (1/3)×6 + 2 = 4로 y절편 2를 더함,
