문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q810,H03,3,개념,학습,"일차함수 y=ax+b의 그래프가 오른쪽 위로 향하고 y절편이 음수일 때, a와 b의 부호는?","a>0, b<0",오른쪽 위로 향하는 직선은 기울기 a>0. y절편 b<0이면 그래프가 y축의 음의 부분과 교차.,"a>0, b>0",H03,y절편 조건을 무시하고 b를 양수로 설정,"a<0, b<0",H03,오른쪽 위로 향하는 직선은 a>0임을 모르고 a<0으로 착각,"a<0, b>0",H03,오른쪽 아래로 향하는 조건과 혼동,"a=0, b<0",H03,오른쪽 위로 향하는 조건을 수평선으로 혼동,
Q814,H03,3,응용,학습,"두 일차함수 y=2x+4와 y=-x+a의 교점이 x축 위에 있을 때, a의 값은?",-2,"교점의 y=0이면 y=2x+4=0 → x=-2. y=-x+a에 (-2,0) 대입: 0=2+a → a=-2.",2,H03,부호를 무시하고 x절편 절댓값 사용,4,H03,첫 번째 직선의 y절편을 a로 사용,-4,H03,이항 시 부호 오류,0,H03,교점의 y좌표=0을 a로 사용,
Q815,H03,3,응용,학습,"세 직선 y=2x+3, y=-x, y=k가 한 점에서 만날 때, k의 값은?",1,"y=2x+3와 y=-x의 교점: 2x+3=-x → x=-1, y=1. y=k가 (-1,1)을 지나므로 k=1.",-1,H03,교점의 x좌표를 k로 사용,3,H03,y=2x+3의 y절편을 k로 사용,0,H03,교점의 y좌표 1을 x좌표로 착각하여 0 선택,2,H03,y=2x+3의 기울기를 k로 사용,
Q1605,H03,3,응용,학습,"점 (1, 4)를 지나고 y = 3x - 5와 평행한 일차함수의 y절편은?",1,"평행이면 기울기 동일: y = 3x + b. (1, 4) 대입: 4 = 3 + b → b = 1",-5,H03,y = 3x - 5의 y절편 -5를 그대로 사용,4,H03,"점 (1, 4)의 y좌표 4를 y절편으로 착각",-2,H03,y = 3(1) - 5 = -2를 y절편으로 착각,3,H03,기울기 3을 y절편으로 착각,
Q2391,H03,3,방정식,학습,y = 2x + 1 과 y = -x + 7 의 교점의 좌표는?,"(2, 5)","2x+1=-x+7 → 3x=6 → x=2, y=5, 교점 (2, 5)","(2, -5)",H03,y=2·2+1=5를 y=-5로 부호 실수,"(1, 3)",H03,3x=6 → x=1로 잘못 계산해 y=3,"(3, 7)",H03,3x=6을 x=3으로 계산해 y=7,"(6, 13)",H03,x를 구하지 않고 3x=6에서 x=6으로 계산,
Q2394,H03,3,응용,학습,어떤 자동차가 100km/h로 달릴 때 출발 후 t시간이 지나면 이동거리 y(km)는 y=100t이다. 이 함수의 기울기의 의미는?,시속 100km로 달리는 속력,"y=100t는 기울기 100, y절편 0인 일차함수. 기울기는 t 1단위 증가당 y 증가량=속력 100km/h.",이동 거리 100km,H03,기울기를 특정 시점의 거리값으로 혼동,출발 시각,H03,기울기를 초기 조건(y절편)으로 혼동,1시간,H03,기울기를 시간 단위로 혼동,도착 시각,H03,기울기를 도착 조건으로 혼동,
Q2395,H03,3,계산,학습,x절편이 3이고 y절편이 -6인 직선의 기울기를 구하면?,2,"두 점 (3,0), (0,-6) 통과. 기울기=(0-(-6))/(3-0)=6/3=2",-2,H03,(y차이)/(x차이) 대신 -(y차이)/(x차이) 계산,1/2,H03,기울기=x절편/y절편=-6/3=... 아닌 3/6=1/2로 계산,-1/2,H03,(x차이)/(y차이) 순서 바꿔 3/6=1/2에 부호 실수,-6,H03,y절편 -6을 기울기로 혼동,
Q3181,H03,3,계산,학습,"두 직선 y=2x-4와 y=-x+8이 x축과 만나는 점을 각각 A, B라 하고 두 직선의 교점을 C라 할 때 삼각형 ABC의 넓이는?",12,"y=2x-4의 x절편: 0=2x-4, x=2. A=(2,0). y=-x+8의 x절편: 0=-x+8, x=8. B=(8,0). 교점: 2x-4=-x+8, 3x=12, x=4, y=4. C=(4,4). 넓이=(1/2)×|AB|×높이=(1/2)×6×4=12.",8,H03,"삼각형 밑변 AB=6, 높이=4인데 계산 오류로 (1/2)×4×4=8로 답한 오답입니다.",24,H03,(1/2)를 빠뜨리고 6×4=24를 그대로 넓이로 답한 오답입니다.,16,H03,밑변이나 높이 계산 오류로 넓이를 16으로 구한 오답입니다.,6,H03,밑변 AB=6만 구하고 높이를 곱하지 않은 오답입니다.,
Q3183,H03,3,계산,학습,"두 점 (a, 2)와 (4, a+2)를 지나는 직선이 y=3x-1과 평행할 때 a의 값은?",3,"평행 조건: 기울기가 같아야 합니다. 두 점의 기울기=(a+2-2)/(4-a)=a/(4-a)=3. a=3(4-a)=12-3a, 4a=12, a=3. 확인: 점 (3,2),(4,5)의 기울기=(5-2)/(4-3)=3 ✓",2,H03,a/(4-a)=3 풀이 오류로 a=2를 구한 오답입니다.,4,H03,두 점 중 x좌표 4를 a의 값으로 혼동한 오답입니다.,1,H03,기울기 식을 잘못 세워 a=1로 계산한 오답입니다.,6,H03,"a/(4-a)=3에서 a=6-3a로 잘못 전개하여 4a=6, a=6으로 답한 오답입니다.",
Q3184,H03,3,개념,학습,y=ax+3과 y=-2x+b가 어떤 점에서도 만나지 않으려면 a와 b의 조건으로 옳은 것은?,a=-2이고 b≠3,두 직선이 만나지 않으려면 평행해야 합니다. 평행 조건: 기울기 같고 y절편 다름. 기울기가 같으면 a=-2. 이때 y절편이 달라야 하므로 b≠3. 따라서 a=-2이고 b≠3입니다.,a=-2이면 항상 만나지 않는다,H03,a=-2이고 b=3이면 두 직선이 y=-2x+3으로 일치하여 무수히 많이 만나므로 b≠3 조건도 필요합니다.,a≠-2이면 항상 만나지 않는다,H03,a≠-2이면 기울기가 달라 반드시 한 점에서 만나므로 만나지 않는 조건이 아닙니다.,a=-2이고 b=3이다,H03,"a=-2, b=3이면 두 직선이 완전히 일치하여 무수히 많은 점에서 만나므로 틀린 조건입니다.",a와 b가 어떤 값이어도 만나지 않는다,H03,a≠-2이면 기울기가 달라 교점이 반드시 존재합니다.,
