문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q266,N05,1,계산,진단,12 를 소인수분해 하시오,2²·3,12 = 4·3 = 2²·3,4·3,N05,4 = 2² 인데 4로 둠. 소수까지 분해,2·6,N05,6 = 2·3 으로 더 분해 가능,12,N05,분해 시도 X,3·4,N05,4 = 2² 로 더 분해,
Q267,N05,1,계산,학습,30 을 소인수분해 하시오,2·3·5,30 = 2·15 = 2·3·5,6·5,N05,6 = 2·3 으로 더 분해,2·15,N05,15 = 3·5 으로 더 분해,30,N05,분해 X,2·3·5²,N05,5는 한 번만,
Q269,N05,1,개념,학습,다음 중 소수가 아닌 것은?,9,9 = 3·3 합성수,2,N05,2는 소수,3,N05,3은 소수,5,N05,5는 소수,7,N05,7은 소수,
Q976,N05,1,계산,학습,48을 소인수분해하시오.,2⁴·3,48 = 2×24 = 2×2×12 = 2×2×2×6 = 2×2×2×2×3 = 2⁴×3이다.,2³·6,N05,6=2×3이어서 소수가 아닌 6을 소인수로 잘못 사용함.,2·24,N05,24=2³×3이어서 더 분해해야 하는데 24를 소인수로 잘못 사용함.,4²·3,N05,4=2²이어서 소수가 아닌 4를 소인수로 잘못 사용함.,2⁵,N05,2⁵=32≠48이어서 지수를 잘못 계산함.,
Q977,N05,1,계산,학습,100을 소인수분해하시오.,2²·5²,100 = 4×25 = 2²×5²이다.,2·50,N05,50=2×5²이어서 더 분해해야 하는데 50을 소인수로 잘못 사용함.,4·25,N05,4와 25가 소수가 아닌데 소인수로 잘못 사용함.,10²,N05,10=2×5이어서 소수가 아닌 10을 밑으로 잘못 사용함.,2²·5³,N05,5³=125≠25이어서 지수를 하나 높게 잘못 계산함.,
Q980,N05,1,계산,학습,2⁴×3²의 값은?,144,"2⁴=16, 3²=9이므로 2⁴×3²=16×9=144이다.",72,N05,2⁴를 2⁴가 아닌 2³=8로 잘못 계산하여 8×9=72를 구함.,48,N05,3²=9를 3으로 잘못 취하여 2⁴×3=16×3=48을 구함.,108,N05,2⁴를 12로 잘못 계산하여 12×9=108을 구함.,36,N05,"2⁴=4, 3²=9로 각각 잘못 계산하여 4×9=36을 구함.",
Q1766,N05,1,계산,학습,90을 소인수분해하면?,2×3²×5,"90을 2로 나누면 45, 45를 3으로 두 번 나누면 5이므로 90=2×3²×5입니다.",2×9×5,N05,3²=9를 거듭제곱으로 묶지 않고 그대로 쓴 실수입니다.,2²×3×5,N05,2로 두 번 나누어 2²로 잘못 분해한 오류입니다.,3²×10,N05,10을 소인수 2와 5로 더 나누지 않고 그대로 쓴 미완성 실수입니다.,2×3×5²,N05,3과 5의 지수를 서로 바꿔 쓴 오류입니다.,
Q1767,N05,1,개념,학습,다음 중 소수인 것은?,41,"41은 2, 3, 5, 7로 나누어지지 않으므로 소수입니다. 나머지는 모두 합성수입니다.",45,N05,45=3²×5로 합성수인데 소수로 오해한 실수입니다.,49,N05,49=7²로 합성수인데 소수로 오해한 실수입니다.,51,N05,51=3×17로 합성수인데 소수로 오해한 실수입니다.,57,N05,57=3×19로 합성수인데 소수로 오해한 실수입니다.,
Q1770,N05,1,계산,학습,2³×5²를 계산한 값은?,200,"2³=8, 5²=25이므로 8×25=200입니다.",40,N05,5²를 5로 잘못 읽어 2³×5=8×5=40으로 계산한 실수입니다.,25,N05,5²=25만 계산하고 2³을 빠뜨린 오류입니다.,100,N05,2³을 2²=4로 잘못 계산하여 4×25=100을 구한 실수입니다.,400,N05,2³을 2⁴=16으로 잘못 계산하여 16×25=400을 구한 오류입니다.,
Q1771,N05,1,계산,학습,어떤 자연수를 소인수분해하면 2²×3×7이다. 이 자연수는?,84,2²×3×7=4×3×7=84입니다.,42,N05,2²=4 대신 2¹=2를 사용하여 2×3×7=42로 계산한 지수 실수입니다.,168,N05,2²=4 대신 2³=8을 사용하여 8×3×7=168로 계산한 오류입니다.,12,N05,7을 빠뜨리고 2²×3=12만 계산한 실수입니다.,196,N05,3을 7로 혼동하여 2²×7×7=2²×7²=196으로 계산한 오류입니다.,
Q1775,N05,1,개념,학습,다음 수 중 소인수가 2와 3만으로 이루어진 것은?,18,18=2×3²로 소인수가 2와 3뿐입니다. 나머지는 5나 7 등 다른 소인수를 포함합니다.,30,N05,30=2×3×5로 소인수 5가 포함되어 있는데 2와 3만 있다고 오해한 실수입니다.,20,N05,20=2²×5로 소인수 5가 포함되어 있는데 3만 없다고 오해한 오류입니다.,42,N05,42=2×3×7로 소인수 7이 포함되어 있는데 2와 3만 있다고 오해한 실수입니다.,15,N05,15=3×5로 2가 없는데 조건에 맞는다고 잘못 판단한 오류입니다.,
Q2556,N05,1,계산,학습,144를 소인수분해하시오.,2⁴×3²,144=2×72=2²×36=2³×18=2⁴×9=2⁴×3²,2³×3²,N05,144÷8=18=2×9이므로 2의 지수를 3으로 잘못 계산함,2²×3³,N05,3의 지수를 3으로 잘못 계산하여 2²×27=108로 혼동,2×3×24,N03,24를 소인수로 더 분해하지 않아 소인수분해 미완료,12²,N05,거듭제곱 표현 대신 12×12 형태로 남겨 소인수분해 완료하지 못함,
Q2557,N05,1,개념,학습,"다음 수 중 소수인 것을 고르시오. (91, 97, 99, 119, 121)",97,"97은 1과 자기 자신만을 약수로 가진 소수. 91=7×13, 99=3²×11, 119=7×17, 121=11²",91,N04,91=7×13이므로 합성수인데 소수로 착각,99,N04,99=3²×11이므로 합성수인데 소수로 착각,119,N04,119=7×17이므로 합성수인데 소수로 착각,121,N04,121=11²이므로 합성수인데 소수로 착각,
Q2561,N05,1,계산,학습,자연수 N을 소인수분해하면 2×3²×7이다. N의 값은?,126,N=2×9×7=126,63,N05,2를 빠뜨리고 3²×7=63으로 계산,252,N05,2를 2²으로 읽어 4×9×7=252로 계산,189,N05,3의 지수를 3으로 읽어 2×27×7=378... 아니 2×3³×7=189로 계산,42,N05,3의 지수를 무시하고 2×3×7=42로 계산,
Q3346,N05,1,개념,학습,"다음 중 소수인 것은? (49, 51, 53, 57, 63)",53,"53은 1과 53으로만 나누어지는 소수. 49=7², 51=3×17, 57=3×19, 63=3²×7.",49,N05,49=7²으로 7이 약수이므로 소수 아님.,51,N05,51=3×17으로 3이 약수이므로 소수 아님.,57,N05,57=3×19으로 3이 약수이므로 소수 아님.,63,N05,63=3²×7으로 3과 7이 약수이므로 소수 아님.,
Q3348,N05,1,계산,학습,420을 소인수분해하면?,2²×3×5×7,420=2×210=4×105=4×3×35=4×3×5×7=2²×3×5×7.,2³×3×5×7,N05,2³×3×5×7=840≠420. 2의 지수 초과.,2²×3²×5×7,N05,2²×3²×5×7=1260≠420. 3의 지수 초과.,2²×3×5²,N05,"2²×3×5²=300≠420. 7 누락, 5의 지수 오류.",2×3×5×7,N05,2×3×5×7=210≠420. 2의 지수를 1로 착각.,
Q3353,N05,1,계산,학습,소인수분해를 이용하여 56과 70의 최대공약수를 구하시오.,14,"56=2³×7, 70=2×5×7. GCD=공통 소인수 최솟값=2×7=14.",7,N05,소인수 7만 공통으로 보고 2를 누락.,28,N05,56=2³×7에서 2²×7=28을 GCD로 착각.,2,N05,GCD의 소인수를 2만으로 보고 7 누락.,8,N05,56=2³에서 2³=8을 GCD로 착각.,
