문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q034,F03,2,계산,학습,2/3 과 3/5 를 통분하시오,10/15 와 9/15,최소공배수 15로 통분,6/15와 9/15,F03,분자 잘못. 2/3 = 10/15 (분모를 5배 했으니 분자도 5배),2/15와 3/15,F03,분자는 그대로. 분자도 함께 비례 변환,2/8과 3/8,F03,분모 더하기로 처리. 분모는 최소공배수,10/8과 9/8,N03,분모를 잘못 골랐어요. 8이 아니라 15,"fraction-bar:2,3"
Q128,F03,2,계산,학습,3/8 과 5/12 를 통분,9/24 와 10/24,8과 12의 최소공배수 24,3/24와 5/24,F03,분자 그대로. 분자도 비례 변환 필요,9/24와 5/24,F03,한쪽만 통분,3/8과 5/12,F03,통분 시도 X,6/12와 5/12,F03,분모 잘못,"fraction-bar:3,8"
Q368,F03,2,계산,학습,3/4 와 5/8 를 통분,6/8 과 5/8,최소공배수 8,3/8과 5/8,F03,분자 비례 X,3/4와 5/8,F03,통분 X,3/12와 5/12,F03,잘못 분모,12/16과 5/16,F03,잘못,"fraction-bar:3,4"
Q369,F03,2,계산,학습,1/6 과 2/9 를 통분,3/18 과 4/18,최소공배수 18,1/18과 2/18,F03,분자 비례 X,3/9과 4/9,F03,분모 잘못,1/15과 2/15,F03,분모 더함,1/6과 2/9,F03,통분 X,"fraction-bar:1,6"
Q370,F03,2,계산,학습,2/7 과 3/14 를 통분,4/14 와 3/14,분모를 14 로,2/14과 3/14,F03,분자 비례 X,4/7과 3/7,F03,분모 잘못,2/21과 3/21,F03,잘못,2/14와 6/14,F03,거꾸로,"fraction-bar:2,7"
Q1088,F03,2,계산,학습,5/12와 7/18을 통분하면?,15/36과 14/36,"12와 18의 최소공배수는 36. 5/12=15/36 (×3), 7/18=14/36 (×2)",5/36과 7/36,F03,분자를 그대로 두고 분모만 36으로 바꾼 오류,15/36과 21/36,F03,두 번째 분수 분자를 7×3=21로 잘못 계산한 오류,10/24과 14/24,N03,12와 18의 최소공배수를 24로 잘못 계산한 오류,15/36과 7/36,F03,두 번째 분수의 분자를 변환하지 않은 오류,
Q1089,F03,2,계산,학습,"2/5, 1/4, 5/6을 통분할 때 공통분모는?",60,"5=5, 4=2², 6=2×3이므로 LCM=2²×3×5=60",120,N03,5×4×6=120으로 곱을 최소공배수 대신 사용한 오류,15,N03,5와 3의 최소공배수 15만 계산하고 4를 빠뜨린 오류,30,N03,5와 6의 최소공배수 30만 계산하고 4를 빠뜨린 오류,20,N03,4와 5의 최소공배수 20만 계산한 오류,
Q1091,F03,2,계산,학습,4/9와 5/12를 통분하면?,16/36과 15/36,"9와 12의 최소공배수는 36. 4/9=16/36 (×4), 5/12=15/36 (×3)",4/36과 5/36,F03,분자를 그대로 두고 분모만 36으로 바꾼 오류,16/36과 20/36,F03,5/12를 통분할 때 5×4=20으로 잘못 계산한 오류,8/18과 5/12,F03,4/9만 통분하고 5/12는 그대로 둔 오류,12/36과 15/36,F03,4/9의 분자 계산에서 4×3=12로 잘못 적용한 오류,
Q1093,F03,2,계산,학습,"1/6, 1/8, 1/9을 통분할 때 공통분모는?",72,"6=2×3, 8=2³, 9=3²이므로 LCM=2³×3²=72",24,N03,6과 8의 최소공배수만 구하고 9를 빠뜨린 오류,432,N03,6×8×9=432로 세 분모의 곱을 사용한 오류,36,N03,6과 9의 최소공배수 18에서 8을 포함한 계산 오류,48,N03,8×6=48을 최소공배수로 잘못 계산한 오류,
Q1095,F03,2,계산,학습,분수 5/6과 8/15를 통분할 때 5/6은 몇 분의 몇이 되는가?,25/30,6과 15의 최소공배수는 30. 5/6=25/30 (×5),5/30,F03,분자를 변환하지 않고 분모만 30으로 바꾼 오류,10/30,F03,분자 계산에서 5×2=10으로 잘못 적용한 오류,15/30,F03,분자 계산에서 5×3=15로 잘못 적용한 오류,25/15,F03,공통분모를 15로 잘못 결정하고 분자를 계산한 오류,
Q1877,F03,2,계산,학습,5/6 과 7/9 를 통분하면?,15/18 과 14/18,"LCM(6,9)=18. 5/6=15/18, 7/9=14/18.",5/18 과 7/18,F03,분자는 그대로 두고 분모만 18로 바꿨다.,15/18 과 7/18,F03,5/6 은 맞게 변환했지만 7/9 는 분자를 바꾸지 않았다.,10/18 과 14/18,F03,5/6 의 분자에 2 대신 3 을 곱해야 하는데 2를 곱했다.,5/6 과 14/18,F03,5/6 은 통분하지 않고 그대로 두었다.,
Q1879,F03,2,계산,학습,3/7 과 5/14 를 통분하면?,6/14 과 5/14,"LCM(7,14)=14. 3/7=6/14, 5/14는 그대로.",3/14 과 5/14,F03,3/7 의 분자를 그대로 두고 분모만 14로 바꿨다.,6/14 과 10/14,F03,5/14 도 분자를 2배 해야 한다고 잘못 생각했다.,3/7 과 5/14,F03,이미 분모가 배수 관계인데 통분할 필요 없다고 착각했다.,21/49 과 5/14,F01,공통분모를 7×14=98이 아닌 7×7=49로 잘못 계산했다.,
Q1881,F03,2,계산,학습,4/5 와 7/20 을 통분하면?,16/20 과 7/20,"LCM(5,20)=20. 4/5=16/20, 7/20은 그대로.",4/20 과 7/20,F03,4/5 의 분자를 그대로 두고 분모만 20으로 바꿨다.,16/20 과 28/20,F03,7/20 도 분자를 4배 해야 한다고 잘못 생각했다.,80/100 과 35/100,F03,"LCM(5,20)=20 을 찾지 못하고 5×20=100 을 공통분모로 사용했다.",4/5 과 7/20,F03,5는 20의 약수이므로 통분이 필요 없다고 착각했다.,
Q1883,F03,2,계산,학습,5/8 과 11/12 를 통분하면?,15/24 과 22/24,"LCM(8,12)=24. 5/8=15/24, 11/12=22/24.",5/24 과 11/24,F03,분자를 그대로 두고 분모만 24로 바꿨다.,15/24 과 11/24,F03,5/8 는 맞게 통분했지만 11/12 의 분자를 바꾸지 않았다.,10/24 과 22/24,F03,5/8 의 분자에 3 대신 2를 곱해 15 대신 10이 됐다.,15/32 과 22/32,F03,"LCM(8,12)=24 대신 8×4=32를 공통분모로 사용했다.",
Q2668,F03,2,통분,학습,2/9 와 5/12 를 통분하면?,8/36 과 15/36,"LCM(9,12)=36: 2/9=8/36 (×4), 5/12=15/36 (×3)",2/36 과 5/36,F03,분모만 36으로 바꾸고 분자를 그대로 두는 실수입니다.,6/36 과 15/36,F03,2/9에서 분자를 4 대신 3으로 곱하는 실수입니다.,8/36 과 20/36,F03,5/12에서 분자를 3 대신 4로 곱하는 실수입니다.,24/108 과 45/108,F03,최소공통분모 대신 9×12=108을 사용하는 실수입니다.,
Q2670,F03,2,통분,학습,7/15 와 4/9 를 통분하면?,21/45 과 20/45,"LCM(15,9)=45: 7/15=21/45 (×3), 4/9=20/45 (×5)",7/45 과 4/45,F03,분모만 45로 바꾸고 분자를 그대로 두는 실수입니다.,35/45 과 20/45,F03,7/15에서 분자를 3 대신 5로 곱하는 실수입니다.,21/45 과 16/45,F03,4/9에서 분자를 5 대신 4로 곱하는 실수입니다.,63/135 과 60/135,F03,최소공통분모 대신 15×9=135를 사용하는 실수입니다.,
Q2671,F03,2,통분,학습,5/7 와 3/14 를 통분하면?,10/14 과 3/14,"LCM(7,14)=14이므로 5/7=10/14 (×2), 3/14은 이미 분모가 14",5/14 과 3/14,F03,5/7에서 분모만 14로 바꾸고 분자를 5로 그대로 두는 실수입니다.,10/14 과 6/14,F03,3/14도 통분이 필요하다고 착각하여 3×2=6으로 계산하는 실수입니다.,70/98 과 21/98,F03,최소공통분모 대신 7×14=98을 사용하는 실수입니다.,10/14 과 3/7,F03,두 번째 분수를 통분하지 않고 약분하는 실수입니다.,
Q2672,F03,2,통분,학습,5/6 와 7/10 를 통분하면?,25/30 과 21/30,"LCM(6,10)=30: 5/6=25/30 (×5), 7/10=21/30 (×3)",5/30 과 7/30,F03,분모만 30으로 바꾸고 분자를 그대로 두는 실수입니다.,25/30 과 14/30,F03,7/10에서 분자를 3 대신 2로 곱하는 실수입니다.,20/30 과 21/30,F03,5/6에서 분자를 5 대신 4로 곱하는 실수입니다.,50/60 과 42/60,F03,최소공통분모 대신 6×10=60을 사용하는 실수입니다.,
Q3457,F03,2,계산,학습,"1/10, 2/15, 1/6 을 통분할 때 최소공통분모를 구하시오.",30,"10=2×5, 15=3×5, 6=2×3. LCM=2×3×5=30. 1/10=3/30, 2/15=4/30, 1/6=5/30.",900,N03,10×15×6=900으로 세 분모를 모두 곱한 값을 최소공배수로 착각했습니다.,90,N03,10과 15의 LCM 30에 6을 다시 곱해 90으로 잘못 계산했습니다.,60,N03,"LCM(10,15)=30인데 6과의 LCM 계산을 빠뜨리고 60으로 잘못 구했습니다.",15,N03,분모 중 가장 큰 수 15를 공통분모로 선택했지만 10의 배수가 아닙니다.,
Q3458,F03,2,개념,학습,5/8 과 7/12 를 최소공통분모로 통분했을 때 두 분수의 분자의 합은?,29,"LCM(8,12)=24. 5/8=15/24, 7/12=14/24. 분자의 합=15+14=29.",12,F04,통분하지 않고 원래 분자 5+7=12로만 더했습니다.,24,F03,공통분모 24를 분자 합으로 혼동했습니다.,14,F03,7/12=14/24의 분자 14만 확인하고 합을 구하지 않았습니다.,30,N03,LCM을 48로 잘못 계산해 5/8=30/48로만 변환하고 30을 답으로 적었습니다.,
