문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q321,G08,2,계산,진단,점 (1 2) 에서 직선 3x+4y-12=0 까지의 거리,1/5,|3+8-12|/√25 = 1/5,1,G08,분모 누락,5,G08,거꾸로,0,G08,잘못,11/5,G08,분자 부호,
Q323,G08,2,계산,학습,(1 1) 에서 직선 x+y-4=0 까지의 거리,√2,|1+1-4|/√2 = 2/√2 = √2,2,G08,√ 누락,1,G08,잘못,4,G08,잘못,0,G08,잘못,
Q324,G08,2,계산,학습,(2 0) 에서 직선 y=x (즉 x-y=0) 까지의 거리,√2,|2-0|/√2 = √2,2,G08,√ 누락,1,G08,잘못,0,G08,점이 직선 위 X,√8,G08,잘못,
Q778,G08,2,계산,학습,원점에서 직선 y=2x+5 까지의 거리는?,√5,y=2x+5 → 2x-y+5=0. 거리 = |2·0-0+5|/√(2²+1²) = 5/√5 = √5.,5,G08,분모를 1로 두고 |c|=5만 계산,5/3,G08,분모를 √(2²+1²)=3으로 잘못 계산,1,G08,y=2x+5를 표준형으로 바꾸지 않고 계수 처리 오류,5/2,G08,x계수 2로만 나눠 계산,
Q779,G08,2,응용,학습,"점 (1, 0)에서 직선 3x+4y+k=0 까지의 거리가 2일 때, 양수인 k의 값은?",7,거리 = |3·1+4·0+k|/√(9+16) = |3+k|/5 = 2 → |3+k|=10 → k=7 또는 k=-13. 양수: k=7.,10,G08,|3+k|=10에서 k=10으로 계산하는 오류,-13,G08,음수 해를 답으로 선택,2,G08,거리 값 2를 그대로 k로 사용,3,G08,점 대입 값 3·1=3을 k로 사용,
Q782,G08,2,개념,학습,"점 (a, b)에서 직선 2x-y+3=0 까지의 거리를 올바르게 나타낸 것은?",|2a-b+3|/√5,"점(a,b)에서 2x-y+3=0까지 거리 = |2a+(-1)b+3|/√(2²+(-1)²) = |2a-b+3|/√5.",(2a-b+3)/√5,G08,분자에 절댓값을 빠뜨려 음수가 될 수 있음,|2a-b+3|/5,G08,분모를 √5 대신 5로 잘못 계산,|2a+b+3|/√5,G08,y항의 부호를 반대로 적용,|a-2b+3|/√5,G08,x와 y 계수를 바꿔서 적용,
Q784,G08,2,계산,학습,"두 점 (-1, 3)과 (4, -2)를 잇는 선분의 중점에서 직선 x+y=0 까지의 거리는?",√2,"중점=(3/2, 1/2). 거리=|3/2+1/2+0|/√(1+1)=|2|/√2=√2.",2,G08,분모 √2를 생략하고 분자 2만 계산,1,G08,중점 계산 없이 한 점만 사용하여 거리 계산,√5,G08,중점 좌표 오류 또는 분모 계산 오류,2√2,G08,분자를 2로 구한 후 √2를 나누지 않고 곱하는 실수,
Q1568,G08,2,계산,학습,"점 (1, 2)에서 직선 y=2x+3까지의 거리는?",3/√5,직선: 2x-y+3=0. 거리=|2×1-2+3|/√(4+1)=|3|/√5=3/√5=3√5/5,3,G08,분모 √5를 빠뜨리고 분자만 답함,√5,G08,분자를 1로 잘못 계산,5,G08,√(4+1)=√5를 √5가 아닌 5로 계산,1/√5,G08,|2×1-2+3|=3이 아닌 1로 계산,
Q1569,G08,2,응용,학습,"점 (1, 1)에서 직선 3x+4y+k=0까지의 거리가 2일 때, 양수 k의 값은?",3,|3×1+4×1+k|/√(9+16)=2 → |7+k|/5=2 → |7+k|=10 → k=3 또는 k=-17. 양수이므로 k=3.,-17,G08,양수 조건을 무시하고 음수 해를 답함,2,G08,거리값 2를 k로 답함,10,G08,|7+k|=10에서 k=10으로 혼동,7,G08,분자의 나머지 항 7을 k로 답함,
Q1571,G08,2,응용,학습,두 평행선 5x+12y-26=0과 5x+12y+13=0 사이의 거리는?,3,|(-26)-13|/√(25+144)=39/13=3,39,G08,분모 √169=13을 빠뜨림,13,G08,분모를 거리로 답함,2,G08,"|-26+13|=13으로 계산하여 13/13=1, 2로 오해",1,G08,39/13=3을 1로 계산 실수,
Q1574,G08,2,응용,학습,"원의 중심이 (3, 4)이고 직선 x+y-2=0에 접할 때, 반지름의 길이는?",5/√2,|3+4-2|/√(1+1)=5/√2=5√2/2,5,G08,분모 √2를 빠뜨리고 분자 5만 답함,√2,G08,분모를 거리로 답함,3,G08,중심의 x좌표를 반지름으로 답함,7/√2,G08,|3+4-2|=7로 잘못 계산,
