문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6135,X04,1,계산,학습,i²⁰의 값은?,1,20÷4=5 나머지 0. 나머지 0이면 i⁴ⁿ=1.,i,X04,20÷4=5로 나머지 1이라 착각한 오답.,-1,X04,20÷4=나머지 2로 잘못 계산한 오답.,-i,X04,나머지 3으로 잘못 계산한 오답.,20,X04,지수값 20 자체를 답한 오답.,
Q6136,X04,1,계산,학습,i³⁵의 값은?,-i,35÷4=8 나머지 3. 나머지 3이면 -i.,-1,X04,35÷4 나머지 2로 잘못 계산한 오답.,i,X04,35÷4 나머지 1로 잘못 계산한 오답.,1,X04,35÷4 나머지 0으로 잘못 계산한 오답.,35i,X04,지수 계산 없이 35i로 답한 오답.,
Q6137,X04,1,계산,학습,i¹+i²+i³+i⁴의 값은?,0,i+(-1)+(-i)+1=0.,1,X04,i³=-i를 i로 잘못 계산하여 합이 1이 된 오답.,-1,X04,i²=-1을 빠뜨리거나 부호 오류로 -1을 답한 오답.,2i,X04,실수부를 무시하고 허수부만 더한 오답.,4,X04,각 항의 절댓값을 더한 오답.,
Q6366,X04,1,계산,학습,i⁵²의 값은?,1,52÷4=13 나머지 0. 나머지 0이면 i⁴ⁿ=1.,i,X04,52÷4의 나머지를 1로 착각한 오답.,-1,X04,52÷4의 나머지를 2로 착각한 오답.,-i,X04,52÷4의 나머지를 3으로 착각한 오답.,52,X04,지수 52 자체를 답으로 쓴 오답.,
Q6367,X04,1,계산,학습,i²⁵의 값은?,i,25÷4=6 나머지 1. 나머지 1이면 i.,1,X04,25÷4 나머지를 0으로 착각한 오답.,-1,X04,25÷4 나머지를 2로 착각한 오답.,-i,X04,25÷4 나머지를 3으로 착각한 오답.,25i,X04,지수 계산 없이 25i로 답한 오답.,
Q6368,X04,1,계산,학습,i³⁰의 값은?,-1,30÷4=7 나머지 2. 나머지 2이면 i²=-1.,i,X04,30÷4 나머지를 1로 착각한 오답.,1,X04,30÷4 나머지를 0으로 착각한 오답.,-i,X04,30÷4 나머지를 3으로 착각한 오답.,30i,X04,지수 계산 없이 30i로 답한 오답.,
Q6597,X04,1,거듭제곱,학습,i⁴³의 값은?,-i,43÷4=10 나머지 3. i³=-i.,-1,X04,43÷4 나머지를 2로 잘못 계산한 오답.,i,X04,나머지를 1로 잘못 계산한 오답.,1,X04,나머지를 0으로 잘못 계산한 오답.,43i,X04,i⁴³=43i로 계산한 오답.,
Q6598,X04,1,합산,학습,i¹⁰⁰+i⁵의 값은?,1+i,"i¹⁰⁰=1(100÷4=25 나머지 0), i⁵=i(5÷4 나머지 1). 합=1+i.",2i,X04,i¹⁰⁰=i로 잘못 계산한 오답.,i,X04,i¹⁰⁰=0으로 보아 i만 답한 오답.,1,X04,i⁵=1로 잘못 계산한 오답.,2,X04,i¹⁰⁰+i⁵=2로 계산한 오답.,
Q6599,X04,1,합산,학습,i²⁸+i²⁹+i³⁰+i³¹의 값은?,0,"i²⁸=1, i²⁹=i, i³⁰=-1, i³¹=-i. 합=1+i-1-i=0.",1,X04,i²⁸=1만 계산한 오답.,4,X04,각 항의 절댓값을 더해 4로 계산한 오답.,4i,X04,각 항을 i로 취급한 오답.,-1,X04,i³⁰=-1만 계산한 오답.,
Q6874,X04,1,계산,학습,i⁴¹의 값은?,i,41=4×10+1이므로 i⁴¹=i¹=i.,-1,X04,41÷4의 나머지를 2로 착각한 오답.,-i,X04,41÷4의 나머지를 3으로 착각한 오답.,1,X04,41÷4의 나머지를 0으로 착각한 오답.,41i,X04,지수를 계수로 그대로 쓴 오답.,
