문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q286,E06,2,방정식,진단,x+y=5 그리고 x-y=1 의 해는?,"x=3, y=2","가감법: 2x=6 → x=3, y=2","x=2, y=3",E06,거꾸로,"x=5, y=1",E06,한 식만,"x=4, y=1",E06,잘못,"x=3, y=1",E06,y 잘못,"two-lines:-1.0,5.0;1.0,-1.0"
Q287,E06,2,방정식,학습,2x+y=7 그리고 x-y=2 의 해는?,"x=3, y=1","두 식을 더해 3x=9 → x=3, y=1","x=1, y=3",E06,거꾸로,"x=2, y=3",E06,잘못,"x=5, y=-3",E06,잘못,"x=3, y=-1",E06,y 부호,"two-lines:-2.0,7.0;1.0,-2.0"
Q288,E06,2,방정식,학습,x+y=10 그리고 2x+y=14 의 해는?,"x=4, y=6",두 식을 빼서 x=4 → y=6,"x=6, y=4",E06,거꾸로,"x=4, y=10",E06,y 잘못,"x=2, y=8",E06,잘못,"x=14, y=-4",E06,잘못,"two-lines:-1.0,10.0;-2.0,14.0"
Q568,E06,2,계산,학습,"2x + y = 8 이고 x + y = 5 일 때 (x, y) 는?","(3, 2)","두 식 빼면 x=3, y=2","(2, 3)",E06,거꾸로,"(5, 8)",E06,대충,"(4, 1)",E06,계산 실수,"(1, 4)",E06,거꾸로 + 실수,"two-lines:-2.0,8.0;-1.0,5.0"
Q569,E06,2,계산,학습,"x + y = 12 이고 x = 2y 일 때 (x, y) 는?","(8, 4)","대입 → 2y+y=12 → 3y=12 → y=4, x=8","(4, 8)",E06,"x, y 거꾸로","(6, 6)",E06,x=2y 무시,"(12, 6)",E06,잘못,"(8, 2)",E06,y 잘못,
Q570,E06,2,계산,학습,"3x - 2y = 8 이고 x + y = 1 일 때 (x, y) 는?","(2, -1)","둘째 식 ×2 더하기 → 5x=10, x=2, y=-1","(-2, 1)",E06,부호 잘못,"(1, 0)",E06,대충,"(2, 1)",E06,y 부호 잘못,"(0, 1)",E06,잘못,"two-lines:1.5,-4.0;-1.0,1.0"
Q571,E06,2,계산,학습,"x + 2y = 11 이고 2x - y = 2 일 때 (x, y) 는?","(3, 4)","둘째 식 ×2 더함 → 5x=15, x=3, y=4","(4, 3)",E06,거꾸로,"(11, 2)",E06,우변만,"(1, 5)",E06,계산 실수,"(5, 3)",E06,잘못,"two-lines:-0.5,5.5;2.0,-2.0"
Q575,E06,2,계산,학습,"x + y = 0 이고 2x - y = 6 일 때 (x, y) 는?","(2, -2)","두 식 더하기 → 3x=6, x=2, y=-2","(-2, 2)",E06,부호 반대,"(2, 2)",E06,부호 잘못,"(0, 0)",E06,우변만,"(3, -3)",E06,대충,"two-lines:-1.0,0.0;2.0,-6.0"
Q1437,E06,2,방정식,학습,"연립방정식 {3x + y = 14, 2x - y = 1} 의 해 (x, y) 는?","(3, 5)",두 식을 더하면 5x=15 → x=3. 첫 식에 대입: y=14-9=5.,"(3, 1)",E06,y=14-3×3=5를 14-12=2가 아닌 1로 계산한 경우,"(5, 3)",E06,x와 y를 바꿔 쓴 경우,"(2, 8)",E06,"5x=10으로 잘못 계산해 x=2, y=14-6=8을 얻은 경우","(4, 2)",E06,두 식을 잘못 더해 5x=20으로 계산한 경우,
Q1438,E06,2,방정식,학습,"연립방정식 {2x - 3y = 7, x + y = 6} 의 해 (x, y) 는?","(5, 1)",두 번째 식에서 x=6-y. 대입: 2(6-y)-3y=7 → 12-5y=7 → y=1. x=5.,"(4, 2)",E06,"대입 계산 오류로 5y=10 → y=2, x=4를 얻은 경우","(3, 3)",E06,x+y=6에서 x=y=3이라 착각한 경우,"(5, -1)",E06,"부호 실수로 y=-1, x=7을 구했으나 x=5로 잘못 쓴 경우","(7, -1)",E06,"대입 후 12+5y=7 → y=-1, x=7로 잘못 풀어낸 경우",
Q1440,E06,2,방정식,학습,"연립방정식 {x/2 + y/3 = 4, x - y = 3} 의 해 (x, y) 는?","(6, 3)","첫 식×6: 3x+2y=24. 두 번째 식×2: 2x-2y=6. 더하면 5x=30 → x=6, y=3.","(4, 1)",E06,"분모를 무시하고 x+y=4, x-y=3으로 계산한 경우","(3, 6)",E06,x와 y를 바꿔 쓴 경우,"(8, 5)",E06,첫 식×6을 잘못 계산해 3x+2y=28로 세운 경우,"(6, 2)",E06,x=6 후 y=x-3=3이 아닌 y=2로 계산 실수한 경우,
