문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q066,M05,2,전개,학습,x(2x + 5) 를 전개하시오,2x² + 5x,각 항에 x 곱,2x + 5x,M01,x×2x=2x² 인데 2x로,2x² + 5,M05,5에 x 분배 안 함,2x + 5,M05,그냥 식이 그대로,3x + 5,M05,더해버렸어요,algebra-tile:(x+a)(x+b)
Q153,M05,2,계산,학습,4x - 2(x + 3) - 5,2x - 11,4x - 2x - 6 - 5 = 2x - 11,2x - 1,M05,상수 합산 잘못. -6-5 = -11,4x - 2x + 6 - 5,M05,분배 부호 잘못,2x + 1,M05,모두 부호 잘못,6x - 11,M05,2x 빼지 않고 더함,algebra-tile:(x+a)(x+b)
Q397,M05,2,계산,학습,-2(3x - 1) = ?,-6x + 2,-2·3x + (-2)·(-1),-6x - 2,I03,상수항 부호,-6x - 1,M05,분배 X,6x - 2,M05,첫 항 부호,-5x + 2,M05,잘못,algebra-tile:(x+a)(x+b)
Q398,M05,2,계산,학습,3(2x - 5) - 4 = ?,6x - 19,6x - 15 - 4,6x - 9,M05,-4 누락,6x - 19,M05,(정답),5x - 19,M05,잘못,2x - 19,M05,분배 X,algebra-tile:(x+a)(x+b)
Q399,M05,2,계산,학습,a(3a + 2) = ?,3a² + 2a,a·3a + a·2,3a + 2a,M05,a·a = a²,3a² + 2,M05,a 분배 X,5a²,M05,잘못,4a²,M05,잘못,algebra-tile:(x+a)(x+b)
Q1129,M05,2,전개,학습,2(3x - 4) + 5(x + 2) 를 간단히 하면?,11x + 2,6x - 8 + 5x + 10 = (6x+5x) + (-8+10) = 11x + 2,11x - 2,M05,상수항을 -8+10=2가 아닌 -8-10=-18로 계산,6x + 2,M05,두 번째 괄호의 5를 곱하지 않고 5x 대신 x만 처리,11x + 18,M05,첫 번째 상수항 -8을 +8로 부호 오류하여 8+10=18,5x + 2,M05,6x+5x=11x가 아닌 5x로 동류항 계산 오류,
Q1130,M05,2,전개,학습,-(x - 3) + 2(x + 1) 을 간단히 하면?,x + 5,-x + 3 + 2x + 2 = (-x+2x) + (3+2) = x + 5,x - 5,M05,-(x-3)을 -x-3으로 부호 오류하여 상수항이 -3+2=-1,-x + 5,M05,x항을 -x+2x=x가 아닌 -x+2x=-x로 계산 오류,3x + 5,M05,첫 항 -(x-3)에서 -x를 +x로 처리,x + 1,M05,상수항에서 -(−3)=3을 0으로 처리하여 0+2=2가 아닌 1로 오류,
Q1131,M05,2,전개,학습,x(2x - 3) + x(x + 4) 를 간단히 하면?,3x² + x,2x² - 3x + x² + 4x = (2x²+x²) + (-3x+4x) = 3x² + x,3x² - x,M05,일차항 -3x+4x=x를 -3x+4x=-x로 부호 오류,3x² + 7x,M05,분배 후 일차항을 -3x+4x=x가 아닌 3x+4x=7x로 계산,2x² + x,M05,이차항 2x²+x²=3x²를 2x²로만 계산,x² + x,M05,두 번째 괄호의 분배만 적용하고 첫 괄호 무시,
Q1132,M05,2,인수분해,학습,6x - 9 를 공통인수를 사용해 인수분해하면?,3(2x - 3),"6x = 3×2x, 9 = 3×3이므로 공통인수 3을 묶으면 3(2x - 3)",3(2x + 3),M05,부호를 바꿔 3(2x + 3)으로 처리,6(x - 3/2),M05,공통인수를 6으로 잡아 6(x - 9/6) = 6(x - 3/2)로 표현,2(3x - 9),M05,공통인수 2를 뽑았지만 9÷2가 정수가 아닌데 그냥 -9를 유지,9(2/3 x - 1),M05,공통인수를 9로 잡아 잘못 인수분해,
Q1918,M05,2,전개,학습,2x(x - 4) + 3(x + 2) 를 간단히 하면?,2x² - 5x + 6,2x²-8x+3x+6=2x²-5x+6.,2x² - 5x - 6,M05,상수항 부호 오류 (3×2=+6 인데 -6),2x² + 5x + 6,M05,x항 부호 오류,2x² - 8x + 6,M05,3x 항을 빠뜨림,5x² - 5x + 6,M05,x² 계수 오류,
Q1920,M05,2,전개,학습,a(2b - 3c + 1) 를 전개하면?,2ab - 3ac + a,"a×2b=2ab, a×(-3c)=-3ac, a×1=a.",2ab - 3ac + 1,M05,마지막 항에 a를 분배하지 않음,2ab - 3ac,M05,상수항 분배 누락,2a²b - 3a²c + a²,M05,a를 각 항에 곱할 때 a²로 오류,2ab - 3c + a,M05,두 번째 항에 a 누락,
Q1921,M05,2,전개,학습,(1/3)(6x - 9y + 3) 를 전개하면?,2x - 3y + 1,"1/3×6x=2x, 1/3×(-9y)=-3y, 1/3×3=1.",2x - 9y + 1,M05,두 번째 항에 1/3 분배 누락,6x - 3y + 1,M05,첫 항에 1/3 분배 누락,2x - 3y + 3,M05,상수항에 1/3 분배 누락,2x - 3y - 1,M05,마지막 항 부호 오류,
Q1924,M05,2,전개,학습,-2x(x + 3) + x(4x - 1) 를 간단히 하면?,2x² - 7x,-2x²-6x+4x²-x=2x²-7x.,2x² - 5x,M05,-6x+(-x)=-5x로 오류 계산 (부호 유지),-2x² - 7x,M05,x² 계수 부호 오류,2x² + 7x,M05,x항 부호 전체 오류,2x² - 6x,M05,-x 항을 빠뜨림,
