문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6116,X02,2,계산,학습,(2+3i)(1-2i)를 a+bi로 나타낼 때 a-b의 값은?,9,"2-4i+3i-6i²=2-i+6=8-i. a=8, b=-1. a-b=8-(-1)=9.",7,X02,b를 1(부호오류)로 보아 a-b=8-1=7로 계산한 오답.,8,X02,a=8만 답한 오답.,-1,X02,b=-1만 답한 오답.,17,X02,i²=-1 대입을 빠뜨려 (2+6)+(-4+3)i=8-i에서 실수부를 8+9=17로 계산한 오답.,
Q6117,X02,2,계산,학습,(3+i)/(1+2i)를 a+bi로 나타낼 때 5(a+b)의 값은?,0,"(3+i)(1-2i)/5=(3-6i+i-2i²)/5=(5-5i)/5=1-i. a=1, b=-1. 5(1-1)=0.",5,X02,a=1만 보아 5×1=5로 계산한 오답.,10,X02,a+b=2로 잘못 계산하여 5×2=10으로 구한 오답.,-5,X02,a+b=-1로 잘못 계산하여 5×(-1)=-5로 구한 오답.,15,X02,분모 실수화 없이 분자만 더해 5×3=15로 구한 오답.,
Q6118,X02,2,계산,학습,i/(2-i)를 a+bi로 나타낼 때 a²+b²의 값은?,1/5,"i(2+i)/5=(2i-1)/5=-1/5+(2/5)i. a=-1/5, b=2/5. a²+b²=1/25+4/25=1/5.",1,X02,분모를 실수화하지 않고 |i|²/|2-i|²=1/5가 아닌 1로 계산한 오답.,5,X02,분모 5를 역수로 처리하여 a²+b²=5로 계산한 오답.,1/25,X02,a²=1/25만 계산한 오답.,4/25,X02,b²=4/25만 계산한 오답.,
Q6119,X02,2,계산,학습,(1+2i)²를 계산한 값은?,-3+4i,1+4i+4i²=1+4i-4=-3+4i.,1+4i,X02,i²=-1 대입을 빠뜨리고 1+4i로 계산한 오답.,3+4i,X02,4i²=-4를 +4로 잘못 계산하여 1+4+4i=5+4i가 아닌 다른 오류로 3+4i를 답한 오답.,5+4i,X02,4i²=+4로 잘못 대입하여 1+4+4i=5+4i로 구한 오답.,-3-4i,X02,(1-2i)²을 계산한 오답.,
Q6123,X02,2,계산,진단검토,복소수 (2+3i)(a-i)가 실수가 되려면 실수 a의 값은?,2/3,(2+3i)(a-i)=(2a+3)+(-2+3a)i. 실수 조건: 허수부 -2+3a=0 → a=2/3.,3/2,X02,실수부=0 조건 2a+3=0을 적용하여 a=-3/2로 잘못 풀거나 부호 오류로 3/2를 답한 오답.,-3/2,X02,실수부 2a+3=0 → a=-3/2로 실수 조건(허수부=0)이 아닌 조건을 적용한 오답.,2,X02,3a=2에서 a=2/3 대신 a=2로 나누지 않은 오답.,-2,X02,허수부 -2+3a=0에서 3a=2가 아닌 3a=-2→a=-2/3로 부호 실수한 오답.,
Q6343,X02,2,복소수 연산,학습,(2+i)(3-2i)를 a+bi로 나타낼 때 a+b의 값은?,7,"(2+i)(3-2i)=6-4i+3i-2i²=6-i+2=8-i; a=8, b=-1; a+b=7",8,X02,허수부를 무시하고 a=8만 답으로 제시,5,X02,a+b=8+(-3)=5로 잘못 계산,9,X02,"i²=1로 잘못 대입하여 (2+i)(3-2i)=8+i, a+b=9",6,X02,실수부·허수부 곱셈 과정에서 i²항 누락,
Q6344,X02,2,복소수 연산,학습,(1-2i)²를 계산하면?,-3-4i,(1-2i)²=1-4i+4i²=1-4i-4=-3-4i,1-4i,X02,i² 항을 빠뜨려 1-4i로 계산,1+4i,X02,부호를 잘못 처리하여 1+4i로 계산,-3+4i,X02,허수부 부호를 잘못 처리하여 -3+4i,5-4i,X02,i²=1로 잘못 대입하여 1+4-4i=5-4i,
Q6345,X02,2,복소수 연산,학습,(2-i)/(1+i)를 a+bi로 나타낼 때 a+b의 값은?,-1,"(2-i)(1-i)/((1+i)(1-i))=(2-2i-i+i²)/2=(2-3i-1)/2=(1-3i)/2; a=1/2, b=-3/2; a+b=-1",1,X02,"a=1/2, b=1/2로 잘못 계산",3,X02,분모를 실수화하지 않고 2+(-1)=1... 혼동으로 3,0,X02,켤레를 곱하지 않고 직접 나누어 0으로 오인,-2,X02,a+b=-3/2-1/2=-2로 부호 오류,
Q6346,X02,2,복소수 연산,학습,i¹⁵의 값은?,-i,15=4×3+3이므로 i¹⁵=i³=-i,i,X02,15=4×3+3인데 나머지를 1로 착각,1,X02,나머지를 0으로 착각하여 i⁰=1,-1,X02,나머지를 2로 착각하여 i²=-1,15i,X02,지수를 계수로 보아 15i로 오인,
Q6364,X02,2,복소수 조건,진단검토,실수 a에 대해 (a+3i)(2-i)가 실수가 되기 위한 a의 값은?,6,(a+3i)(2-i)=2a-ai+6i-3i²=2a+3+(6-a)i; 실수 조건: 6-a=0 → a=6,3,X02,3i의 계수 3을 a로 오인,-3,X02,6-a=0 → a=6인데 부호 오류로 a=-6 또는 a=-3,2,X02,(2-i)의 실수부 2를 a로 설정,0,X02,a=0을 대입해 실수인지 검증 없이 0 선택,
Q6578,X02,2,곱셈,학습,(2+i)(3+2i)를 a+bi로 나타낼 때 a+b의 값은?,11,(2+i)(3+2i)=6+4i+3i+2i²=6+7i-2=4+7i. a+b=11.,4,X02,a=4만 답한 오답.,7,X02,b=7만 답한 오답.,9,X02,i² 처리 없이 6+3=9로 계산한 오답.,2,X02,실수부 계산만: 6-4=2로 계산한 오답.,
Q6579,X02,2,나눗셈,학습,(4+3i)/(1+i)를 a+bi로 나타낼 때 a+b의 값은?,3,"켤레 (1-i) 곱: (4+3i)(1-i)/2=(4-4i+3i-3i²)/2=(7-i)/2. a=7/2, b=-1/2. a+b=3.",7/2,X02,a=7/2만 답한 오답.,-1/2,X02,b=-1/2만 답한 오답.,7,X02,분모 실수화를 생략하고 (4+3i)/(1+i)를 4+3으로 계산한 오답.,5,X02,(4+3i)/(1+i)=(4+3)/(1+1)=7/2... 오계산하여 5가 나온 오답.,
