문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q5435,D07,2,계산,학습,닮음비가 3:5인 두 평면 도형의 넓이의 비는?,9:25,넓이의 비=3²:5²=9:25.,3:5,D07,넓이의 비=닮음비로 착각했습니다.,27:125,D07,부피비 공식 3³:5³=27:125를 넓이에 잘못 적용했습니다.,6:10,D07,닮음비×2로 잘못 계산했습니다.,9:5,D07,3²:5=9:5로 한쪽만 제곱했습니다.,
Q5436,D07,2,계산,학습,닮음비가 2:3인 두 닮은 삼각형에서 작은 삼각형의 넓이가 16이다. 큰 삼각형의 넓이는?,36,넓이의 비=2²:3²=4:9. 큰 삼각형의 넓이=16×(9/4)=36.,24,D07,넓이도 닮음비 2:3에 비례한다고 착각하여 16×(3/2)=24로 계산했습니다.,72,D07,16×9÷2=72로 분모에 2 대신 2²=4를 사용하지 않았습니다.,16,D07,닮음이면 넓이도 같다고 착각했습니다.,144,D07,16×9=144로 넓이비 분모를 빠뜨렸습니다.,
Q5437,D07,2,계산,학습,닮음비가 2:5인 두 입체 도형의 부피의 비는?,8:125,부피의 비=2³:5³=8:125.,2:5,D07,부피의 비=닮음비로 착각했습니다.,4:25,D07,넓이의 비 공식 2²:5²=4:25를 부피에 잘못 적용했습니다.,4:5,D07,2²:5로 한쪽만 제곱했습니다.,6:15,D07,닮음비×3으로 잘못 계산했습니다.,
Q5438,D07,2,계산,학습,닮음비가 1:2인 두 닮은 정육면체에서 작은 정육면체의 부피가 8이다. 큰 정육면체의 부피는?,64,부피의 비=1³:2³=1:8. 큰 정육면체의 부피=8×8=64.,16,D07,부피의 비=닮음비의 제곱 1:4로 착각하여 8×4=16으로 계산했습니다.,24,D07,8×3=24로 닮음비를 직접 곱했습니다.,32,D07,8×4=32로 넓이비를 부피에 잘못 적용했습니다.,4,D07,8÷2=4로 닮음비로 나눴습니다.,
Q5442,D07,2,개념,진단검토,닮음비가 2:3인 두 닮은 삼각형이 있다. 작은 삼각형의 넓이가 8이면 큰 삼각형의 넓이는?,18,넓이의 비=닮음비²=2²:3²=4:9. 큰 삼각형의 넓이=8×(9/4)=18.,12,D07,넓이의 비=닮음비라고 착각하여 8×(3/2)=12로 계산했습니다.,72,D07,"8×9=72로, 분모 4를 나누지 않아 넓이비를 잘못 적용했습니다.",8,D06,닮음이면 넓이도 같다고 착각했습니다.,27,D07,부피비 2³:3³=8:27을 혼동하여 8×(27/8)=27로 계산했습니다.,
Q5633,D07,2,계산,학습,닮음비가 3:5인 두 닮은 삼각형에서 작은 삼각형의 넓이가 18이다. 큰 삼각형의 넓이는?,50,넓이비=9:25. 큰넓이=18×(25/9)=50,30,D07,18×(5/3)=30으로 닮음비를 그대로 적용함,18,D07,닮음이어도 넓이가 같다고 오해함,81,D07,18×(9/2)로 잘못 계산함,45,D07,18×(5/2)로 잘못 계산함,
Q5634,D07,2,계산,학습,닮음비가 1:3인 두 닮은 사각형에서 큰 사각형의 넓이가 72이다. 작은 사각형의 넓이는?,8,넓이비=1:9. 작은넓이=72÷9=8,24,D07,72÷3=24(닮음비를 그대로 적용)로 계산함,8,D07,맞음,72,D07,넓이가 같다고 오해함,72/9,D07,계산했지만 나눗셈 오류,
Q5635,D07,2,계산,학습,두 닮은 입체 도형의 부피의 비가 8:27이다. 두 도형의 닮음비는?,2:3,닮음비=∛(부피비)=∛8:∛27=2:3,8:27,D07,부피비를 닮음비로 그대로 씀,4:9,D07,부피비에 제곱근을 적용함,2:9,D07,∛8=2이지만 27을 그대로 씀,64:729,D07,부피비를 제곱함,
Q5636,D07,2,계산,학습,닮음비가 2:5인 두 닮은 원뿔에서 작은 원뿔의 부피가 16이다. 큰 원뿔의 부피는?,250,부피비=2³:5³=8:125. 큰부피=16×(125/8)=250,40,D07,16×(5/2)=40으로 닮음비를 그대로 적용함,100,D07,16×(25/4)=100으로 넓이비를 잘못 사용함,80,D07,16×5=80으로 잘못 계산함,200,D07,부피비를 잘못 계산함,
Q5640,D07,2,계산,진단검토,닮음비가 m:n인 두 닮은 평면 도형의 넓이의 비를 나타내면?,m²:n²,넓이는 길이의 제곱에 비례하므로 닮음비 m:n이면 넓이비=m²:n²,m:n,D07,닮음비를 그대로 넓이비로 씀,m³:n³,D07,부피비를 넓이비로 혼동함,2m:2n,D07,닮음비에 2를 곱하면 넓이비라 오해함,√m:√n,D07,넓이의 제곱근을 닮음비와 혼동함,
