문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q172,P05,3,인수분해,학습,9x² + 12x + 4 를 인수분해,(3x + 2)²,(3x)² + 2·3x·2 + 2² → (3x+2)²,(3x + 4)²,P05,상수 잘못. 4의 제곱근은 2,(9x + 4)²,P05,첫 항 (9x)² ≠ 9x² 이어야 함,(3x + 2)(3x - 2),P06,(9x²-4) 와 헷갈림. 우리는 +12x +4,3x(3x + 4),P05,인수분해 형태 잘못,algebra-tile:(a+b)²
Q463,P05,3,인수분해,학습,49x² + 28x + 4 를 인수분해하시오,(7x + 2)²,(7x)² + 2·7x·2 + 2² 이므로 (7x+2)²,(7x - 2)²,P05,부호 잘못,(49x + 2)²,P05,첫항 (49x)² ≠ 49x²,(7x + 2)(7x - 2),P06,(49x²-4) 와 헷갈림,(7x + 4)(7x + 1),P05,곱 4 합 5 인데 우리는 다른 식,algebra-tile:(a+b)²
Q464,P05,3,인수분해,학습,x² + 4xy + 4y² 을 인수분해하시오,(x + 2y)²,x² + 2·x·(2y) + (2y)² 이므로 (x+2y)²,(x - 2y)²,P05,부호 잘못,(x + 4y)²,P05,끝항 4y² 의 제곱근은 2y,(x + 2y)(x - 2y),P06,(x²-4y²) 와 헷갈림,(x + y)(x + 4y),P07,합 5y 곱 4y² 인데 우리는 합 4y,algebra-tile:(a+b)²
Q465,P05,3,인수분해,학습,k² + 6k + 9 를 인수분해하시오,(k + 3)²,2·3 = 6 그리고 3² = 9 이므로 (k+3)²,(k + 9)²,P05,끝항 9 의 제곱근은 3,(k - 3)²,P05,부호 잘못,(k + 3)(k - 3),P06,(k²-9) 와 헷갈림,(k + 1)(k + 9),P07,곱 9 합 10 인데 우리는 합 6,algebra-tile:(a+b)²
Q1332,P05,3,개념,학습,x² + kx + 49 가 완전제곱식이 되려면 k 의 값은? (단 k > 0),14,49 = 7² 이고 완전제곱식 x²+kx+7² 에서 k = 2×1×7 = 14,7,P05,49 의 제곱근 7 을 그대로 k 로 답,49,P05,49 를 그대로 k 로 답,98,P05,k = 2×49 = 98 로 잘못 계산,28,P05,k = 4×7 = 28 로 잘못 계산,
Q1333,P05,3,개념,학습,4x² + ax + 25 가 완전제곱식이 되려면 a 의 값은? (단 a > 0),20,"4x² = (2x)², 25 = 5² 이고 완전제곱식이면 a = 2×2×5 = 20",10,P05,a = 2×5 = 10 으로 계수 2 를 무시,5,P05,25 의 제곱근 5 를 그대로 a 로 답,40,P05,a = 4×2×5 = 40 으로 4x² 의 계수 4 를 그대로 곱함,100,P05,a = 4×25 = 100 으로 두 끝 항을 단순 곱하여 계산,
Q1335,P05,3,응용,학습,(x+1)² + 2(x+1) + 1 을 인수분해하시오.,(x+2)²,A=x+1 로 치환하면 A²+2A+1 = (A+1)² = (x+1+1)² = (x+2)²,(x+1)²+2,P05,인수분해를 완료하지 못하고 (x+1)² 로 부분 처리,(x+2)(x+1),P05,(A+1)² = (x+2)² 를 (x+2)(x+1) 로 잘못 전개,x²+4x+4,P05,(x+2)² 의 전개형을 인수분해 결과로 잘못 제시,(x+3)²,P05,A+1 = (x+1)+1 = x+2 인데 x+3 으로 잘못 계산,
Q2119,P05,3,인수분해,학습,x⁴ + 2x² + 1 을 인수분해하면?,(x² + 1)²,x²=A로 놓으면 A²+2A+1=(A+1)²=(x²+1)²이다.,(x² - 1)²,P05,부호 실수로 +2x²를 -2x²으로 보아 (x²-1)²으로 계산한 경우이다.,(x + 1)⁴,P05,x²를 x로 잘못 취하고 제곱을 4승으로 계산한 경우이다.,(x² + 1)(x² - 1),P02,완전제곱식을 합·차의 곱 공식으로 혼동한 경우이다.,(x + 1)²(x - 1)²,P05,(x²-1)²으로 부호 실수 후 추가로 인수분해한 경우이다.,
Q2124,P05,3,인수분해,학습,x⁴ - 6x² + 9 를 인수분해하면?,(x² - 3)²,x²=A로 놓으면 A²-6A+9=(A-3)²이다. A=x²이므로 (x²-3)²이다.,(x² + 3)²,P05,부호 실수로 -6x²를 +6x²으로 보아 (x²+3)²으로 계산한 경우이다.,(x - 3)²,P05,x²를 x로 잘못 취하여 (x-3)²으로 계산한 경우이다.,(x² - 3)(x² + 3),P02,완전제곱식을 합·차의 곱으로 혼동한 경우이다.,(x - 3)²(x + 3)²,P06,(x²-9)²와 혼동하여 잘못 인수분해한 경우이다.,
Q2125,P05,3,인수분해,학습,(2x + 1)² - 4(2x + 1) + 4 를 인수분해하면?,(2x - 1)²,A=2x+1로 놓으면 A²-4A+4=(A-2)²이다. A-2=(2x+1)-2=2x-1이므로 (2x-1)²이다.,(2x - 3)²,P05,A-2=(2x+1)-4=2x-3으로 잘못 계산한 경우이다.,(2x + 3)²,P05,A-2 대신 A+2=(2x+1)+2=2x+3으로 계산한 경우이다.,(2x - 1)(2x + 3),P07,완전제곱식임을 인식하지 못하고 일반 인수분해를 시도한 경우이다.,(2x + 1)²,P05,뒤의 -4(2x+1)+4를 무시하고 첫 항만 인수분해한 경우이다.,
