문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q017,N01,2,계산,학습,12 × 11 = ?,132,12×10 + 12×1 = 120+12,122,N01,자릿수 처리 실수. 12×10이 120이 안 되고 110에서 멈춘 듯,142,N01,어딘가에서 한 자리 더 들어갔어요,121,N01,11×11 과 헷갈렸어요,100,N01,10×10에서 멈췄어요,
Q116,N01,2,계산,학습,15 × 8 = ?,120,15×8 = 10×8 + 5×8 = 80+40,108,N01,15×7과 헷갈림,128,N01,16×8과 헷갈림,23,N01,더해버렸어요. 15+8,150,N01,15×10 으로 처리,
Q358,N01,2,계산,학습,11 × 12 = ?,132,11×12 = 11×10+11×2,121,N01,11×11,144,N01,12×12,23,N01,더해버림,142,N01,잘못,
Q359,N01,2,계산,학습,15 × 6 = ?,90,15·6 = 90,80,N01,잘못 계산,96,N01,잘못,21,N01,더해버림,75,N01,15×5,
Q1149,N01,2,계산,학습,"□ × 7 = 56 일 때, □ 의 값은?",8,7단에서 7×8=56이므로 □=8,7,N01,7×7=49를 56으로 혼동,9,N01,7×9=63을 56으로 혼동,6,N01,7×6=42를 56으로 혼동,49,N01,□를 구하는 대신 56-7=49로 계산,
Q1150,N01,2,응용,학습,한 줄에 8명씩 9줄이 서 있다. 학생은 모두 몇 명?,72,8×9 = 72명,17,N01,곱셈 대신 덧셈으로 8+9=17로 계산,64,N01,8×8=64와 혼동,81,N01,9×9=81과 혼동,63,N01,7×9=63과 혼동,
Q1151,N01,2,계산,학습,4 × 7 × 3 의 값은?,84,"4×7=28, 28×3=84",48,N01,4×3=12 이후 12×4=48로 잘못 계산,28,N01,앞 두 수만 곱하고 ×3 누락,56,N01,7×8=56과 혼동,63,N01,7×9=63과 혼동,
Q1152,N01,2,계산,학습,"5 × □ = 45 일 때, □ 의 값은?",9,5단에서 5×9=45이므로 □=9,8,N01,5×8=40을 45로 혼동,7,N01,5×7=35를 45로 혼동,40,N01,□를 구하는 대신 45-5=40으로 계산,225,N01,□=45×5로 잘못 계산,
Q1939,N01,2,응용,학습,바둑돌이 한 줄에 7개씩 9줄 놓여 있다. 바둑돌은 모두 몇 개인가?,63,7×9=63.,16,N01,7+9=16으로 덧셈,56,N01,7×8=56로 착각,72,N01,8×9=72로 착각,54,N01,6×9=54로 착각,
Q1941,N01,2,응용,학습,"□ × 6 = 54 일 때, □ 안에 들어갈 수는?",9,54÷6=9. 또는 6단에서 6×9=54.,8,N01,6×8=48로 착각,7,N01,6×7=42로 착각,10,N01,6×10=60으로 착각,48,N01,54에서 6을 뺀 48로 답을 씀,
Q1943,N01,2,응용,학습,다음 중 곱이 나머지와 다른 하나는? ① 3×8 ② 4×6 ③ 2×9 ④ 6×4 ⑤ 8×3,2×9,"①=24, ②=24, ③=18, ④=24, ⑤=24. 18만 다름.",3×8,N01,3×8=24를 다른 값으로 잘못 암산,4×6,N01,교환법칙을 모르고 4×6≠6×4로 오해,6×4,N01,6×4=24를 잘못 계산,8×3,N01,8×3을 24가 아닌 다른 값으로 암산,
Q1944,N01,2,응용,학습,"가로 9칸, 세로 8칸인 모눈종이의 칸 수는 모두 몇 칸인가?",72,9×8=72.,17,N01,9+8=17로 덧셈,63,N01,9×7=63으로 착각,81,N01,9×9=81로 착각,64,N01,8×8=64로 착각,
Q2728,N01,2,개념,학습,□ × 8 = 72일 때 □의 값은?,9,72÷8=9이므로 □=9; 구구단 8×9=72 확인,8,N01,8×8=64≠72임에도 □=8로 착각,64,N01,72-8=64를 □로 잘못 계산,576,N01,역산을 나눗셈 대신 곱셈으로 72×8=576을 □로 계산,7,N01,8×9=72가 맞음에도 9 대신 인접한 7로 구구단 착각,
Q2729,N01,2,응용,학습,한 바구니에 사과가 6개씩 들어 있고 바구니가 9개 있다. 사과는 모두 몇 개인가?,54개,6×9=54이므로 사과는 54개,15개,N01,곱셈이 필요한 상황에서 6+9=15으로 덧셈 계산,45개,N01,6×9=54 대신 5×9=45으로 개수를 5로 착각,48개,N01,9바구니를 8바구니로 착각해 6×8=48으로 계산,63개,N01,6개를 7개로 착각해 7×9=63으로 계산,
Q2730,N01,2,계산,학습,4 × 6 × 5 = ?,120,"4×6=24, 24×5=120",15,N01,모든 곱셈을 덧셈으로 계산해 4+6+5=15으로 계산,24,N01,4×6=24만 계산하고 ×5를 빠뜨림,100,N01,4×6=24 후 24×5=100으로 잘못 계산,34,N01,4+6×5=4+30=34으로 연산 순서를 무시하고 계산,
Q2732,N01,2,계산,학습,9 × 3 + 4 × 6 = ?,51,"9×3=27, 4×6=24; 27+24=51",22,N01,모든 곱셈을 덧셈으로 계산해 (9+3)+(4+6)=12+10=22으로 계산,27,N01,4×6=24를 계산하지 않고 9×3=27만 계산,48,N01,9×3=27 대신 8×3=24로 착각해 24+24=48으로 계산,45,N01,9×3=27 대신 7×3=21로 착각해 21+24=45으로 계산,
Q3517,N01,2,계산,학습,4 × 6 + 5 × 7의 값은?,59,"4×6=24, 5×7=35이므로 24+35=59",70,N01,4×7+5×6=28+42=70으로 인수를 섞어 계산,54,N01,4×6+5×6=24+30=54로 7 대신 6을 사용,63,N01,5×7+4×7=35+28=63으로 7을 두 번 사용,44,N01,4×6+4×5=24+20=44로 4를 두 번 사용,
Q3519,N01,2,응용,학습,한 변에 타일 7개를 붙여 정사각형을 만들었다. 타일은 모두 몇 개인가?,49,7 × 7 = 49,28,N01,7+7+7+7=28로 둘레 칸 수만 셈,14,N01,7×2=14로 잘못 계산,56,N01,7×8=56으로 잘못 계산,42,N01,7×6=42로 잘못 계산,
Q3521,N01,2,응용,학습,어떤 자연수 a에 대해 a × 7 = 56이다. a × 9의 값은?,72,"a×7=56이므로 a=8, 따라서 a×9=8×9=72",63,N01,7×9=63으로 a를 7로 잘못 구함,45,N01,a=5로 잘못 구한 뒤 5×9=45,56,N01,a×9도 56이라 착각,81,N01,9×9=81로 a를 9로 잘못 구함,
