문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q072,R02,2,계산,학습,양수 x 에 대해 x² = 49 일 때 x = ?,7,양의 제곱근,±7,R02,양수만 구하라고 했어요. 부호 둘 다 답 X,49,R02,제곱근 처리 안 함. x = √49 = 7,24.5,R02,49의 절반. 제곱근은 √,-7,R02,양수만 구하라고 했어요,square-root:49
Q158,R02,2,계산,학습,√25 + √16 = ?,9,5 + 4 = 9,√41,R02,근호 안에서 더함. √끼리는 그렇게 X,3,R02,한쪽만 처리,21,R02,제곱 처리. √25=5 √16=4,7,R02,한쪽 처리 잘못,square-root:25
Q1017,R02,2,개념,학습,25의 제곱근을 모두 고르면?,5와 -5,x²=25를 만족하는 x는 5와 -5 두 개이다. 이 둘이 25의 제곱근이다.,5,R02,양의 제곱근만 제곱근이라 오해해 5만 선택함,-5,R02,음의 제곱근만 제곱근이라 오해해 -5만 선택함,√25,R02,제곱근을 √25 표기 자체와 혼동함,25,R02,제곱근과 제곱수를 혼동해 25 자신을 답으로 씀,
Q1018,R02,2,계산,학습,x²=36 을 만족하는 모든 실수 x의 값은?,x=6 또는 x=-6,√36=6이므로 x=6 또는 x=-6. 방정식의 해는 두 개이다.,x=6,R02,양수 해만 생각하고 음수 해 x=-6을 빠뜨림,x=-6,R02,음수 해만 선택하고 양수 해 x=6을 빠뜨림,x=18,R02,36÷2=18로 잘못 계산함,x=√6,R02,x²=36에서 x=√36을 √6으로 혼동함,
Q1020,R02,2,개념,학습,√((-5)²) 의 값은?,5,(-5)²=25이므로 √((-5)²)=√25=5. 제곱근은 항상 0 이상이다.,-5,R02,제곱근도 음수가 될 수 있다고 잘못 이해해 -5로 씀,25,R02,√를 적용하지 않고 (-5)²=25를 그대로 씀,-25,R02,(-5)²=-25로 잘못 계산해 음수 결과를 씀,±5,R02,√((-5)²)를 방정식의 해로 혼동해 ±5를 씀,
Q1023,R02,2,계산,학습,양수 a에 대해 a²=100 일 때 a의 값은?,10,√100=10이고 a는 양수이므로 a=10.,50,R02,100÷2=50으로 잘못 계산함,20,R02,√100을 100/5=20으로 잘못 계산함,5,R02,10²=100을 100/2=50으로 계산하는 등 실수함,±10,R02,양수 조건을 무시하고 ±10을 답으로 씀,
Q1025,R02,2,개념,학습,다음 중 √9 의 값으로 올바른 것은?,3,√9=3. √는 양의 제곱근을 나타내므로 결과는 항상 0 이상이다.,±3,R02,√9를 방정식 x²=9의 해 전체로 혼동해 ±3을 씀,-3,R02,√9가 음수 제곱근 -3이 될 수 있다고 오해함,81,R02,√9=9²=81로 제곱과 제곱근을 혼동함,18,R02,9×2=18로 잘못 계산함,
Q1808,R02,2,개념,학습,x²=25 를 만족하는 모든 실수 x의 값은?,x=5 또는 x=-5,x=±5이므로 x=5 또는 x=-5,x=5,R02,양수 해만 고려하고 음수 해 x=-5를 빠뜨림,x=√5,R02,x²=25를 x=25의 제곱근으로 혼동해 x=√25 대신 x=√5,x=12.5,R02,25÷2=12.5로 나눗셈 계산,x=±√5,R02,√25=5를 정리하지 않고 √5로 표기,
Q1810,R02,2,개념,학습,3의 제곱근을 모두 고르면?,√3과 -√3,양수 3의 제곱근은 양의 제곱근 √3과 음의 제곱근 -√3 두 개이다,√3만,R02,양의 제곱근만 제곱근이라 착각해 음의 제곱근을 배제,9와 -9,R02,3의 제곱근이 아닌 3의 제곱수 9를 제곱근으로 혼동,3과 -3,R02,3²=3이라 착각하거나 3의 제곱과 제곱근 개념 혼동,±√9,R02,제곱근 표기를 √9=3으로 정리하지 않고 혼동,
Q1812,R02,2,개념,학습,√0.25 의 값은?,0.5,0.25=(0.5)²이므로 √0.25=0.5,0.125,R02,0.25÷2=0.125로 나눗셈 계산,0.05,R02,소수점 한 자리 이동으로 √를 계산한다고 착각,5,R02,√0.25를 √25=5로 소수점 이동 오류,0.0625,R02,0.25의 제곱근이 아닌 제곱 (0.25²=0.0625) 계산,
Q1813,R02,2,개념,학습,어떤 수를 제곱하면 64가 된다. 이 수가 음수일 때의 값은?,-8,8²=64이므로 제곱하여 64가 되는 수는 8과 -8이며 음수이면 -8,-64,R02,64의 음의 제곱근이 아닌 -64를 선택,8,R02,음수 조건을 무시하고 양의 제곱근 선택,-32,R02,64÷2=32로 나눈 뒤 음수 처리,-4,R02,4²=16≠64임을 확인하지 않고 -4를 선택,
Q2598,R02,2,계산,학습,√((-9)²) 의 값은?,9,√((-9)²)=√81=9. 또는 √(x²)=|x|이므로 √((-9)²)=|-9|=9,-9,R02,√((-9)²)=-9로 √가 음수를 돌려준다고 잘못 이해,81,R02,√를 취하지 않고 (-9)²=81로만 계산,-81,R02,(-9)²=-81로 잘못 계산,3,R02,81의 제곱근이 아닌 9의 제곱근 3으로 혼동,
Q2599,R02,2,개념,학습,다음 중 √a 가 정수가 되는 a의 값이 아닌 것은?,50,"√a가 정수이려면 a가 완전제곱수여야 함. 1,4,9,16,25,36,49,64… 50은 완전제곱수 아님",1,R02,√1=1로 정수이므로 정수가 되는 경우,49,R02,√49=7로 정수이므로 정수가 되는 경우,36,R02,√36=6으로 정수이므로 정수가 되는 경우,81,R02,√81=9로 정수이므로 정수가 되는 경우,
Q2600,R02,2,개념,학습,x²=121 을 만족하는 모든 실수 x의 합은?,0,x²=121에서 x=±11. 따라서 11+(-11)=0,11,R02,양의 해 x=11만 구하고 음의 해를 빠뜨림,-11,R02,음의 해 x=-11만 구하고 양의 해를 빠뜨림,22,R02,두 해를 합산하지 않고 11+11=22로 잘못 계산,121,R02,x의 값 대신 x²의 값을 답으로 제출,
Q2604,R02,2,응용,학습,"x²=7 을 만족하는 x의 양의 값을 a, 음의 값을 b라 할 때 a-b의 값은?",2√7,"a=√7, b=-√7이므로 a-b=√7-(-√7)=2√7",0,R02,a-b=√7+√7=2√7가 아닌 √7-√7=0으로 잘못 계산,√7,R02,b=-√7 대신 b=√7로 놓아 a-b=0이 아닌 √7로 혼동,2,R02,a-b를 계산하지 않고 7의 약수나 다른 값으로 혼동,-2√7,R02,a와 b의 정의를 바꿔 a-b=(-√7)-(√7)=-2√7로 계산,
Q3387,R02,2,개념,학습,a<0일 때 √(a²)를 a의 식으로 간단히 나타내면?,-a,√(a²)=|a|. a<0이면 |a|=-a.,a,R02,a<0 조건을 무시하고 √(a²)=a로 답함.,a²,R02,√를 무시하고 a²을 그대로 답으로 씀.,±a,R02,제곱근에 ± 부호를 붙임.,-a²,R02,전체 부호 및 지수 처리 오류.,
Q3389,R02,2,계산,학습,(√5)² + √(3²)의 값은?,8,"(√5)²=5, √(3²)=√9=3. 5+3=8.",10,R02,(√5)²=5가 아닌 25로 잘못 계산하여 25+9=34 또는 5+5=10.,√5+3,R02,(√5)²=√5처럼 제곱이 제곱근을 상쇄하지 못한다고 착각.,√34,R02,두 항을 루트 아래로 합산하여 √(5+29)처럼 잘못 계산.,5√3,R02,√5×√3처럼 두 항을 곱셈으로 혼동.,
Q3391,R02,2,개념,학습,a>0일 때 √((-a)²)를 간단히 하면?,a,√((-a)²)=|-a|=|a|=a. a>0이므로 |a|=a.,-a,R02,√((-a)²)에서 음수 부호를 유지하여 -a로 답함.,a²,R02,(-a)²=a²를 그대로 답으로 씀. √ 무시.,±a,R02,√((-a)²)=±a처럼 제곱근을 ±로 표현.,-a²,R02,전체 부호 및 지수 오류.,
Q3394,R02,2,계산,학습,(√3+√5)(√3-√5)의 값은?,-2,합차공식: (√3+√5)(√3-√5)=(√3)²-(√5)²=3-5=-2.,2,R02,3-5=-2의 부호 오류.,8,R02,(√3)²+(√5)²=3+5=8처럼 합산으로 계산.,√2,R02,3-5=-2를 √(-2)=√2로 잘못 처리.,√8,R02,두 항의 곱을 √(3×5)처럼 계산.,
Q4177,R02,2,개념,학습,√(a-2) 가 실수가 되기 위한 a 의 조건으로 옳은 것은?,a ≥ 2,근호 안 a-2 ≥ 0 이어야 하므로 a ≥ 2,a > 2,R02,a=2 이면 √0=0 으로 실수이므로 등호도 포함,a ≤ 2,R02,a < 2 이면 근호 안이 음수여서 실수 불가,a > 0,R02,a=1 이면 √(1-2)=√(-1) 로 실수 아님,a ≥ 0,R02,a=1 이면 √(-1) 로 실수가 되지 않음,
Q4179,R02,2,계산,학습,a > 4 일 때 √(a²-8a+16) 을 간단히 하면?,a-4,"a²-8a+16=(a-4)², a > 4 이면 a-4 > 0 이므로 √(a-4)²=a-4",4-a,R02,a > 4 이면 a-4 > 0 이므로 음수 꼴 선택은 오류,|a-4|,R02,a > 4 조건에서 |a-4|=a-4 로 추가 정리 필요,a+4,R02,인수분해 없이 √(a²+16) 으로 잘못 처리,a²-8a+16,R02,√ 기호를 제거하지 않은 상태,
