문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q969,N04,3,계산,학습,6을 3번 곱한 값과 2를 6번 곱한 값의 합은?,280,6을 3번 곱한 값 = 6³ = 216. 2를 6번 곱한 값 = 2⁶ = 64. 216+64 = 280이다.,228,N04,2⁶을 2×6=12로 잘못 계산하여 216+12=228을 구함.,252,N04,2⁶을 6²=36으로 혼동하여 216+36=252를 구함.,82,N04,6³을 6×3=18로 잘못 계산하여 18+64=82를 구함.,9,N04,곱하는 횟수 3과 6을 더하여 9로 답함.,
Q974,N04,3,개념,학습,9를 3의 거듭제곱으로 나타내면?,3²,9 = 3×3 = 3²이다.,3⁹,N04,9와 3의 위치를 바꿔 3⁹으로 나타내는 실수를 범함.,3³,N04,3³=27≠9인데 3을 3번 곱한 것을 9로 혼동함.,9³,N04,"9를 밑으로, 3을 지수로 그대로 배치하여 9³으로 나타냄.",3¹,N04,9÷3=3을 지수로 취하는 등 잘못된 방법으로 3¹을 구함.,
Q975,N04,3,계산,학습,"100 × 1000 = 10□ 일 때, □의 값은?",5,"100=10², 1000=10³이므로 100×1000=10²⁺³=10⁵. □=5이다.",6,N04,지수를 더하지 않고 2×3=6으로 곱하는 실수를 범함.,4,N04,2+3=5를 2+2=4로 잘못 계산함.,3,N04,두 지수 중 하나(1000의 지수 3)만 사용하여 답함.,2,N04,두 지수 중 하나(100의 지수 2)만 사용하여 답함.,
Q1765,N04,3,계산,학습,2¹⁰의 값을 구하시오.,1024,2¹⁰=2⁵×2⁵=32×32=1024입니다.,20,N04,2×10=20으로 거듭제곱을 곱셈으로 오해한 실수입니다.,512,N04,2⁹=512와 지수를 혼동한 실수입니다.,100,N04,밑과 지수를 바꿔 10²=100으로 계산한 오류입니다.,2048,N04,2¹¹=2048과 지수를 혼동한 실수입니다.,
Q2549,N04,3,계산,학습,(3²)³ 의 값은?,729,(3²)³=3^(2×3)=3⁶=729,81,N04,(3²)³을 3²+³=3⁵로 잘못 계산해 243... 또는 3⁴=81로 혼동,36,N04,(3²)³을 3²×3=18로 계산하거나 2×3=6을 값으로 쓰는 실수,243,N04,(3²)³=3⁵=243으로 지수를 2×3 대신 2+3=5로 계산,18,N04,(3²)³=3^(2+3)=3⁵를 3×(2+3)=15 또는 3²×3=18로 계산,
Q2553,N04,3,개념,학습,"4⁵ 를 2ⁿ 으로 나타낼 때, n의 값은?",10,4=2²이므로 4⁵=(2²)⁵=2^(2×5)=2¹⁰. n=10,5,N04,4⁵를 그대로 2⁵로 밑만 바꿔 n=5,8,N04,4=2²를 인식하나 4⁵=(2²)⁵에서 2+5=7 또는 2⁸로 잘못 계산,20,N04,4⁵=4×5=20으로 잘못 계산해 2²⁰ 또는 n=20,7,N04,(2²)⁵의 지수를 2+5=7로 더해 n=7,
Q2555,N04,3,계산,학습,"81 ÷ 9 = 3□ 일 때, □의 값은?",2,"81=3⁴, 9=3²이므로 81÷9=3⁴÷3²=3^(4-2)=3². □=2",4,N04,81=3⁴에서 □=4로 81의 지수를 그대로 씀,9,N04,81÷9=9를 그대로 □로 씀,0,N04,81÷9=9=3¹이라 착각해 □=1 또는 4-4=0으로 잘못 뺌,1,N04,81÷9=9=3¹로 잘못 계산해 □=1,
Q3339,N04,3,응용,학습,한 변의 길이가 2³ cm인 정사각형의 넓이는?,64 cm²,변의 길이=2³=8 cm. 넓이=8×8=64 cm².,8 cm²,N04,넓이를 구하지 않고 변의 길이 2³=8을 그대로 답으로 씀.,32 cm²,N04,넓이를 변×4처럼 둘레 공식으로 계산하여 8×4=32.,24 cm²,N04,정사각형 넓이를 변×3=8×3=24로 잘못 계산.,512 cm²,N04,(2³)²=2⁶=64인데 2³×3=2⁹=512로 잘못 적용.,
Q3342,N04,3,응용,학습,5⁴와 4⁵ 중 더 큰 것의 값은?,1024,"5⁴=625, 4⁵=1024. 1024>625이므로 더 큰 것은 4⁵=1024.",625,N04,밑이 큰 5⁴=625가 더 크다고 오판.,2048,N04,4⁵=2048로 잘못 계산.,256,N04,4⁴=256을 4⁵의 값으로 착각.,500,N04,5⁴를 5×4²=80처럼 혼합 계산하여 잘못된 값 선택.,
Q3345,N04,3,개념,학습,2⁶과 값이 같은 것은?,4³,2⁶=64. 4=2²이므로 4³=(2²)³=2⁶=64. 따라서 4³=64.,3⁴,N04,3⁴=81≠64. 실제 값을 계산하지 않고 직관으로 선택.,6²,N04,6²=36≠64. 밑과 지수를 바꾸면 같다는 잘못된 생각.,8¹,N04,8¹=8≠64. 1제곱은 밑 자체이므로 전혀 다른 값.,2⁷,N04,2⁷=128≠64. 지수를 1 크게 하면 2배가 되어 다른 값.,
