문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q027,N04,2,계산,학습,3² + 3³ 의 값은?,36,9 + 27 = 36,3⁵,R01,거듭제곱 끼리 더할 때 지수를 더하면 안 돼요. 값을 각각 구한 뒤 합,81,N04,3⁴ 의 값. 지수가 4가 아니라 2와 3이에요,12,N04,3+3+3+3 처럼 처리. 거듭제곱은 곱하기,27,N04,3³ 만 계산하고 3²을 빼먹음,
Q121,N04,2,계산,학습,2² × 3² = ?,36,4 × 9 = 36,6²,R01,거듭제곱끼리 곱은 단순히 같은 거듭제곱 X. 밑이 다르면 따로 계산,12,N04,2·2·3 으로 처리. 2² 와 3² 따로,5²,R01,밑을 더했어요. 밑은 그대로,6⁴,R01,밑과 지수를 다 더함,
Q122,N04,2,개념,학습,2⁴ × 2³ ÷ 2² 를 거듭제곱으로 나타내시오,2⁵,같은 밑 곱은 합 나눗셈은 차: 4+3-2=5,2⁹,N04,모두 더함,2¹,N04,모두 뺀 듯,2⁷,N04,/4 빼먹음. 4+3-2,2⁶,N04,4+3-1 잘못,
Q968,N04,2,개념,학습,"2⁵÷2³ = 2□ 일 때, □의 값은?",2,같은 밑의 나눗셈: 2⁵÷2³ = 2⁵⁻³ = 2². 따라서 □=2이다.,5,N04,지수를 빼지 않고 피제식의 지수 5를 그대로 □로 사용함.,3,N04,지수를 빼지 않고 나누는 식의 지수 3을 그대로 □로 사용함.,15,N04,지수를 빼야 하는데 5×3=15로 곱하는 실수를 범함.,1,N04,5÷3을 반올림하여 1로 잘못 계산하거나 지수 차를 1로 오인함.,
Q971,N04,2,계산,학습,2² × 2³ × 2⁴의 값은?,512,같은 밑의 곱: 2²⁺³⁺⁴ = 2⁹ = 512이다.,28,N04,각 거듭제곱 값을 곱하지 않고 2²+2³+2⁴=4+8+16=28로 더함.,64,N04,지수를 합산할 때 2+3+4=9가 아닌 6으로 잘못 더해 2⁶=64를 구함.,24,N04,거듭제곱 규칙 없이 지수끼리 곱하여 2×3×4=24를 답함.,4096,N04,2+3+4=9가 아닌 12로 잘못 더해 2¹²=4096으로 계산함.,
Q972,N04,2,개념,학습,"다음 중 값이 가장 큰 것은? 2⁵, 3³, 4², 5¹, 1¹⁰",2⁵,"2⁵=32, 3³=27, 4²=16, 5¹=5, 1¹⁰=1이므로 가장 큰 것은 2⁵=32이다.",3³,N04,밑 3이 크다는 이유로 실제 계산 없이 3³이 가장 크다고 오인함.,4²,N04,4²=4×2=8로 잘못 계산하여 비교 기준을 잘못 설정함.,5¹,N04,밑이 가장 크면 값도 가장 크다고 오인하여 5¹을 선택함.,1¹⁰,N04,지수가 10으로 가장 크므로 값도 가장 크다고 오인함.,
Q973,N04,2,계산,학습,"3² × 3³ ÷ 3² = 3□ 일 때, □의 값은?",3,같은 밑의 곱과 나눗셈: 3²⁺³⁻² = 3³. 따라서 □=3이다.,7,N04,÷를 +로 잘못 계산하여 2+3+2=7로 답함.,12,N04,지수를 더하는 대신 2×3×2=12로 곱하는 실수를 범함.,1,N04,2+3-2=3을 잘못 계산하여 □=1로 답함.,2,N04,2+3-3=2로 나누는 지수를 잘못 처리하여 □=2로 답함.,
Q1758,N04,2,계산,학습,4²+3⁴의 값은?,97,"4²=16, 3⁴=81이므로 16+81=97입니다.",43,N04,3⁴를 3³=27로 잘못 계산하여 16+27=43을 고른 실수입니다.,16,N04,"4²=4×2=8, 3⁴=3×4=12로 거듭제곱을 곱셈으로 오해해 20이 아닌 16으로 계산한 오류입니다.",89,N04,4²=4×2=8로 잘못 계산하여 8+81=89를 고른 실수입니다.,1296,N01,덧셈이 아닌 곱셈으로 처리해 4²×3⁴=16×81=1296을 계산한 오류입니다.,
Q1759,N04,2,계산,학습,"2⁷ × 2³ ÷ 2⁵를 2ⁿ으로 나타낼 때, n의 값은?",5,같은 밑의 곱은 지수를 더하고 나눗셈은 빼므로 n=7+3-5=5입니다.,6,N04,마지막 ÷2⁵를 적용하지 않고 7+3-4=6으로 계산한 실수입니다.,16,N04,지수를 모두 더해 7+3+5=15... 아니면 곱으로 7×3÷5=4.2... 실제: 7+3+5=15 아닌 7×3=21-5=16으로 혼합 계산한 오류입니다.,3,N04,나눗셈만 적용하여 7-5+... 계산 실수로 3을 고른 경우입니다.,4,N04,7+3=10에서 5를 뺄 때 6이 아닌 4를 고른 계산 실수입니다.,
Q1762,N04,2,계산,학습,"4¹⁰ ÷ 4⁴ × 4²를 4ⁿ으로 나타낼 때, n의 값은?",8,같은 밑이므로 지수만 계산하면 10-4+2=8입니다.,6,N04,마지막 ×4²를 빠뜨리고 10-4=6만 계산한 실수입니다.,16,N04,지수를 모두 더해 10+4+2=16으로 계산한 오류입니다.,4,N04,나눗셈도 더하기로 계산하거나 두 단계를 잘못 처리한 실수입니다.,80,N04,지수를 더하고 빼지 않고 곱셈으로 처리한 오류입니다.,
