문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q331,H06,2,계산,진단,y = x²+4x+1 의 표준형은?,y = (x+2)² - 3,x²+4x+4-4+1 = (x+2)²-3,y = (x-2)² + 3,H06,부호 잘못,y = (x+2)² + 1,H06,-3 잘못,y = (x+4)² + 1,H06,/2 누락,y = x²+4x+1,H06,변환 X,
Q332,H06,2,계산,학습,y = x²-6x+5 의 표준형은?,y = (x-3)² - 4,(x-3)²-9+5,y = (x+3)² + 5,H06,부호 잘못,y = (x-3)² + 5,H06,-4 잘못,y = (x-6)² + 5,H06,/2 누락,y = (x-3)²,H06,-4 빠뜨림,
Q333,H06,2,개념,학습,y = x²+2x+1 의 꼭짓점은?,(-1 0),(x+1)² → (-1 0),(1 0),H06,p 부호,(-1 1),H06,잘못,(0 1),H06,y절편,(-2 1),H06,잘못,
Q334,H06,2,개념,학습,y = 2x² 그래프를 오른쪽 3 위 1 평행이동한 식은?,y = 2(x-3)² + 1,(x→x-p y→y-q),y = 2(x+3)² + 1,H06,오른쪽 → -p,y = 2(x-3)² - 1,H06,세로 부호,y = 2(x-1)² + 3,H06,p q 거꾸로,y = 2x² + 4,H06,평행이동 X,
Q836,H06,2,응용,학습,"y = x² 의 그래프를 x 축 방향으로 -4, y 축 방향으로 3 만큼 평행이동한 식은?",y = (x+4)² + 3,x 방향 -4 이동 → (x-(-4)) = (x+4). y 방향 +3 이동 → +3. 결과: y = (x+4)² + 3.,y = (x-4)² + 3,H06,x 방향 -4 를 +4 로 혼동해 (x-4)² 로 씀,y = (x+4)² - 3,H06,y 방향 +3 을 -3 으로 부호 반대로 처리,y = (x-4)² - 3,H06,x 방향과 y 방향 모두 부호를 반대로 처리,y = (x+4)²,H06,y 방향 이동 +3 을 빠뜨리고 x 방향 이동만 적용,
Q838,H06,2,계산,학습,y = x² - 4x + 7 을 표준형으로 변환했을 때 꼭짓점의 좌표는?,"(2, 3)","x² - 4x = (x-2)² - 4 이므로 y = (x-2)² - 4 + 7 = (x-2)² + 3. 꼭짓점 (2, 3).","(-2, 3)",H06,p = 2 를 -2 로 부호 반대로 읽음,"(2, -4)",H06,+7 을 빠뜨려 y = (x-2)² - 4 로 계산,"(4, 7)",H06,"일반형 그대로 b = -4, c = 7 을 꼭짓점으로 혼동","(2, 11)",H06,완전제곱 후 -4 를 빼지 않고 +4 로 계산해 7+4 = 11,
Q841,H06,2,응용,학습,y = (x+3)² - 2 의 그래프를 x 축 방향으로 -1 만큼 평행이동한 후 꼭짓점 좌표는?,"(-4, -2)","원래 꼭짓점 (-3, -2). x 방향 -1 이동 → x 좌표: -3 + (-1) = -4. 꼭짓점 (-4, -2).","(-2, -2)",H06,x 방향 -1 이동을 +1 로 반대로 적용해 -3+1 = -2,"(-4, -3)",H06,"x, y 방향 모두 -1 이동했다고 혼동해 꼭짓점 (-4, -3)","(-3, -2)",H06,"이동을 적용하지 않고 원래 꼭짓점 (-3, -2) 그대로 답함","(4, -2)",H06,꼭짓점 x 좌표의 음수 부호를 무시하고 4 로 답함,
Q843,H06,2,계산,학습,y = x² - 2x - 3 을 표준형으로 변환했을 때 꼭짓점의 좌표는?,"(1, -4)","x² - 2x = (x-1)² - 1 이므로 y = (x-1)² - 1 - 3 = (x-1)² - 4. 꼭짓점 (1, -4).","(-1, -4)",H06,p = 1 을 -1 로 부호 반대로 읽음,"(1, -3)",H06,"상수항 -3 을 그대로 q 로 혼동, 완전제곱 변환 생략","(2, -3)",H06,x² - 2x 에서 계수 -2 를 그대로 p = 2 로 혼동,"(1, -5)",H06,(x-1)² - 1 에서 -1 을 빼지 않고 -1 - 3 - 1 = -5 로 과잉 계산,
Q1626,H06,2,전개,학습,y = x² + 8x + 15를 표준형으로 변환했을 때 꼭짓점의 좌표는?,"(-4, -1)","x² + 8x + 15 = (x+4)² - 16 + 15 = (x+4)² - 1. 꼭짓점 (-4, -1)","(4, -1)",H06,완전제곱 후 p = -4인데 부호 실수로 4로 계산,"(-8, 15)",H05,일반형 계수를 그대로 꼭짓점으로 착각,"(-4, 1)",H06,q = -1인데 부호 실수로 1로 계산,"(4, 1)",H06,p와 q 부호 모두 실수,
Q1627,H06,2,계산,학습,y = -x² + 6x - 8을 표준형으로 변환했을 때 최댓값은?,1,-(x² - 6x) - 8 = -(x-3)² + 9 - 8 = -(x-3)² + 1. 최댓값 = 1,-1,H06,최댓값 부호 실수,3,H06,꼭짓점 x좌표 3을 최댓값으로 착각,-8,H05,y절편 -8을 최댓값으로 착각,8,H06,y절편의 절댓값 8을 최댓값으로 착각,
