문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6025,L01,1,개념확인,학습,"사각기둥의 꼭짓점, 모서리, 면의 수는?","꼭짓점 8, 모서리 12, 면 6","사각기둥: 밑면 두 개(사각형)과 옆면 네 개(직사각형). 꼭짓점 = 4×2 = 8, 모서리 = 4+4+4 = 12, 면 = 2+4 = 6.","꼭짓점 6, 모서리 9, 면 5",L01,삼각기둥의 수치를 사각기둥에 적용한 오답이다.,"꼭짓점 8, 모서리 10, 면 6",L01,모서리 수를 잘못 계산한 오답이다.,"꼭짓점 8, 모서리 12, 면 8",L01,면 수를 사각형 면만 세어 8개로 혼동한 오답이다.,"꼭짓점 4, 모서리 12, 면 6",L01,꼭짓점을 밑면 하나만 계산한 오답이다.,
Q6026,L01,1,개념확인,학습,정다면체가 될 수 없는 것은?,정육각형만으로 이루어진 다면체,정육각형은 한 꼭짓점에 모이는 내각의 합이 360° 이상이 되어 볼록 다면체를 만들 수 없다. 정다면체는 정사면체·정육면체·정팔면체·정십이면체·정이십면체 5종류뿐이다.,정삼각형만으로 이루어진 다면체,L01,"정삼각형으로 이루어진 정다면체(정사면체, 정팔면체, 정이십면체)는 존재한다.",정사각형만으로 이루어진 다면체,L01,정사각형으로 이루어진 정육면체가 존재한다.,정오각형만으로 이루어진 다면체,L01,정오각형으로 이루어진 정십이면체가 존재한다.,꼭짓점 4개짜리 다면체,L01,정사면체가 꼭짓점 4개로 존재한다.,
Q6027,L01,1,개념확인,학습,"삼각뿔(사면체)의 꼭짓점, 모서리, 면의 수는?","꼭짓점 4, 모서리 6, 면 4","삼각뿔: 밑면 삼각형 1개 + 옆면 삼각형 3개 = 면 4. 꼭짓점 = 3+1 = 4, 모서리 = 3+3 = 6.","꼭짓점 4, 모서리 4, 면 4",L01,모서리 수를 면 수로 혼동한 오답이다.,"꼭짓점 5, 모서리 8, 면 5",L01,사각뿔의 수치를 삼각뿔에 적용한 오답이다.,"꼭짓점 3, 모서리 6, 면 4",L01,꼭짓점을 밑면만 계산한 오답이다.,"꼭짓점 4, 모서리 6, 면 5",L01,면 수에 꼭짓점을 더해 혼동한 오답이다.,
Q6256,L01,1,선택형,학습,"오각기둥의 면의 수, 모서리의 수, 꼭짓점의 수를 순서대로 나타내면?","7, 15, 10","n각기둥: 면 n+2, 모서리 3n, 꼭짓점 2n. n=5: 면 7, 모서리 15, 꼭짓점 10","5, 10, 6",L01,삼각기둥(n=3) 값을 사용하는 오류,"7, 10, 12",L01,모서리와 꼭짓점 수를 바꾸는 혼동,"6, 15, 10",L01,면 수를 n+1로 계산하는 오류,"7, 12, 10",L01,모서리를 2n+2로 계산하는 오류,
Q6257,L01,1,선택형,학습,정사면체의 한 꼭짓점에 모이는 면의 수는?,3,정사면체는 정삼각형 4개로 이루어지며 각 꼭짓점에 3개의 면이 모인다.,4,L01,면의 총 개수를 꼭짓점에 모이는 수로 혼동,2,L01,모서리 수와 혼동,6,L01,정육면체의 꼭짓점에 모이는 면의 수로 혼동,5,L01,정이십면체 관련 수와 혼동,
Q6258,L01,1,선택형,학습,"육각뿔의 면의 수, 모서리의 수, 꼭짓점의 수를 순서대로 나타내면?","7, 12, 7","n각뿔: 면 n+1, 모서리 2n, 꼭짓점 n+1. n=6: 면 7, 모서리 12, 꼭짓점 7","6, 12, 6",L01,n각뿔의 면 수를 n으로 계산하는 오류,"8, 14, 7",L01,각기둥 공식을 적용하는 혼동,"7, 14, 8",L01,모서리를 3n-1로 계산하는 오류,"7, 12, 6",L01,꼭짓점을 n으로 계산하는 오류,
Q6487,L01,1,개념확인,학습,다면체(多面體)란 무엇인가?,평면 다각형으로만 이루어진 입체도형,다면체는 평면인 다각형 면들로만 이루어진 입체도형이다. 곡면이 있으면 다면체가 아니다.,곡면을 포함한 입체도형,L01,구나 원뿔은 곡면이 있어 다면체가 아니다.,꼭짓점이 없는 입체도형,L01,다면체는 꼭짓점을 갖는다.,모서리가 없는 입체도형,L01,다면체는 모서리를 갖는다.,면의 수가 4개인 입체도형,L01,4면체만 다면체가 아니라 모든 다각형 면 입체가 다면체이다.,
Q6488,L01,1,개념확인,학습,5개의 면으로 이루어진 다면체를 무엇이라 하는가?,오면체,"면의 수에 따라 사면체(4), 오면체(5), 육면체(6) 등으로 부른다.",사면체,L01,사면체는 면이 4개인 다면체이다.,육면체,L01,육면체는 면이 6개인 다면체이다.,칠면체,L01,칠면체는 면이 7개인 다면체이다.,팔면체,L01,팔면체는 면이 8개인 다면체이다.,
Q6489,L01,1,개념확인,학습,정사면체를 이루는 면의 모양과 개수는?,정삼각형 4개,정사면체는 4개의 정삼각형 면으로 이루어진 정다면체이다.,정삼각형 3개,L01,정삼각형 3개이면 삼면체로 다면체가 되지 않는다.,정사각형 4개,L01,정사각형 4개이면 정육면체의 일부이다.,정삼각형 6개,L01,정삼각형 6개이면 정팔면체이다.,정삼각형 8개,L01,정삼각형 8개는 정팔면체이다.,
Q6490,L01,1,개념확인,학습,"정다면체(모든 면이 합동인 정다각형, 각 꼭짓점에 같은 수의 면이 모임)는 모두 몇 가지인가?",5가지,"정사면체, 정육면체, 정팔면체, 정십이면체, 정이십면체로 정다면체는 5가지뿐이다.",3가지,L01,실제로는 5가지이다.,4가지,L01,실제로는 5가지이다.,6가지,L01,정육각형 면의 정다면체는 존재하지 않는다.,무한히 많다,L01,조건을 만족하는 정다면체는 5가지뿐임이 증명되어 있다.,
Q6774,L01,1,계산,학습,칠각기둥의 모서리의 수는?,21,n각기둥의 모서리 수는 3n. 7×3=21.,14,L01,꼭짓점 수 공식(2n)을 적용한 오답이다.,9,L01,면 수 공식(n+2)을 적용한 오답이다.,7,L01,n을 그대로 쓴 오답이다.,18,L01,6각기둥 모서리 수를 쓴 오답이다.,
