문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6032,L01,3,추론,학습,정이십면체의 꼭짓점의 수는?,12,"정이십면체: 면 20개(정삼각형), 모서리 30개. 오일러 공식: v-30+20=2 → v=12.",20,L01,면의 수를 꼭짓점 수로 혼동한 오답이다.,30,L01,모서리의 수를 꼭짓점 수로 혼동한 오답이다.,8,L01,정팔면체의 모서리 수와 혼동한 오답이다.,6,L01,정팔면체의 꼭짓점 수와 혼동한 오답이다.,
Q6033,L01,3,계산,학습,꼭짓점이 10개인 각기둥과 꼭짓점이 9개인 각뿔의 면의 수의 합은?,16,꼭짓점 10인 각기둥: 2n=10→n=5→면=5+2=7. 꼭짓점 9인 각뿔: n+1=9→n=8→면=8+1=9. 합=7+9=16.,17,L01,각기둥 면 수에 1을 더 더한 오답이다.,15,L01,각기둥 면 수를 n=5로 쓴 오답이다.,18,L01,각뿔 면 수를 10으로 잘못 계산한 오답이다.,14,L01,n의 합 5+8=13에 1을 더한 오답이다.,
Q6034,L01,3,복합,학습,"모서리의 수가 18인 각기둥의 꼭짓점 수를 v₁, 모서리의 수가 14인 각뿔의 면의 수를 f₂라 할 때 v₁ + f₂의 값은?",20,모서리 18인 각기둥: 3n=18→n=6→v₁=2×6=12. 모서리 14인 각뿔: 2n=14→n=7→f₂=7+1=8. v₁+f₂=12+8=20.,19,L01,v₁ 또는 f₂를 1씩 작게 계산한 오답이다.,22,L01,"v₁을 18로, f₂를 4로 잘못 계산한 오답이다.",18,L01,v₁=n=6으로 잘못 계산한 오답이다.,16,L01,v₁=12에서 모서리 수를 꼭짓점으로 혼동한 오답이다.,
Q6264,L01,3,선택형,학습,"면의 수가 10인 각기둥의 꼭짓점 수와, 두 다면체의 모서리 수의 합이 42가 되는 각뿔의 꼭짓점 수의 합은?",26,"n각기둥: n+2=10 → n=8, 꼭짓점 16, 모서리 24. m각뿔: 2m=42-24=18 → m=9, 꼭짓점 10. 합=16+10=26",24,L01,각기둥 꼭짓점만 계산하는 오류,18,L01,각뿔 꼭짓점만 계산하는 오류,22,L01,모서리 수를 꼭짓점으로 혼동하는 오류,28,L01,n각뿔 꼭짓점을 m으로 계산하는 오류,
Q6265,L01,3,선택형,학습,"정팔면체의 꼭짓점 수, 모서리 수, 면 수를 각각 v, e, f라 할 때 v + e + f의 값은?",26,"정팔면체: 꼭짓점 v=6, 모서리 e=12, 면 f=8. v+e+f=6+12+8=26",14,L01,오일러 공식 값 v-e+f=2 를 합으로 혼동,20,L01,꼭짓점·모서리·면 수 중 일부 오기억,30,L01,정십이면체의 값과 혼동,28,L01,정육면체 값(6+12+6=24)에 일부 오기억,
Q6494,L01,3,계산,학습,삼각기둥의 삼각형 면 하나에 정사면체를 붙여 만든 다면체의 면의 수는?,7,삼각기둥(면5)+정사면체(면4)-접촉면2=7. 접합된 두 삼각형 면이 사라진다.,9,L01,두 도형의 면수를 그냥 합산한 오답이다.,8,L01,접촉면을 한 개만 제거한 오답이다.,6,L01,삼각기둥의 삼각형 면 2개를 제거해 5-2+4-1=6으로 계산한 오답이다.,5,L01,삼각기둥의 면수만 답한 오답이다.,
Q6495,L01,3,계산,학습,꼭짓점이 각각 20개인 각기둥과 각뿔이 있다. 두 도형의 모서리 수의 합은?,68,"n각기둥: 2n=20→n=10, 모서리=3×10=30. n각뿔: n+1=20→n=19, 모서리=2×19=38. 합=68.",60,L01,"각기둥 모서리를 2n=40, 각뿔을 2n-2=36으로 잘못 계산한 오답이다.",66,L01,각뿔 모서리를 2×18=36으로 n을 18로 잘못 구한 오답이다.,70,L01,각뿔 모서리를 2×20=40으로 n을 n+1=20이 아닌 n=20으로 혼동한 오답이다.,58,L01,"각기둥 모서리를 3×9=27, 각뿔을 2×19=38로 n을 잘못 구한 오답이다.",
Q6496,L01,3,계산,학습,"정십이면체의 꼭짓점 수를 v, 정이십면체의 면 수를 f라 할 때 v+f는?",40,정십이면체: v=20. 정이십면체: f=20. v+f=40이다.,32,L01,정십이면체 꼭짓점을 면수 12로 혼동해 12+20=32로 계산한 오답이다.,44,L01,정이십면체 면수를 24로 잘못 알고 20+24=44로 계산한 오답이다.,52,L01,정십이면체 꼭짓점을 32로 혼동해 32+20=52로 계산한 오답이다.,24,L01,"정십이면체 꼭짓점을 12, 정이십면체 면수를 12로 혼동해 12+12=24로 계산한 오답이다.",
Q6781,L01,3,계산,학습,n각뿔의 모서리 수와 면 수의 합이 28일 때 이 각뿔의 꼭짓점 수는?,10,"n각뿔: 모서리=2n, 면=n+1. 2n+(n+1)=3n+1=28. n=9. 꼭짓점=n+1=10.",9,L01,+1을 빠뜨린 오답이다.,28,L01,합 자체를 답으로 쓴 오답이다.,11,L01,n+2로 잘못 계산한 오답이다.,18,L01,모서리 수만 구한 오답이다.,
Q6782,L01,3,계산,학습,면의 수가 12인 각기둥과 면의 수가 9인 각뿔의 꼭짓점 수의 합은?,29,"n각기둥 면 n+2=12→n=10, 꼭짓점=2×10=20. n각뿔 면 n+1=9→n=8, 꼭짓점=8+1=9. 합=20+9=29.",28,L01,계산 오류의 오답이다.,30,L01,꼭짓점 수를 잘못 계산한 오답이다.,26,L01,각뿔 꼭짓점을 8로 쓴 오답이다.,32,L01,각기둥 꼭짓점을 22로 쓴 오답이다.,
