문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6091,W03,1,개념확인,학습,2×2 단위행렬 E로 옳은 것은?,"[[1, 0], [0, 1]]",2×2 단위행렬은 대각선(주대각선)이 모두 1이고 나머지 성분이 0인 행렬이다.,"[[0, 0], [0, 0]]",W03,영행렬이다. 단위행렬은 대각선이 1이고 나머지가 0인 행렬이다.,"[[1, 1], [1, 1]]",W03,모든 성분이 1인 행렬이다. 단위행렬은 대각선만 1이다.,"[[1, 0], [1, 0]]",W03,"2열이 잘못된 행렬이다. 단위행렬은 [[1,0],[0,1]]이다.","[[0, 1], [1, 0]]",W03,"반대대각선이 1인 행렬이다. 단위행렬은 주대각선이 1인 [[1,0],[0,1]]이다.",
Q6092,W03,1,계산,학습,"A = [[3, 5], [1, 2]], E = [[1, 0], [0, 1]]일 때 AE의 결과는?","[[3, 5], [1, 2]]","단위행렬 E는 곱셈의 항등원으로 AE = EA = A이다. 따라서 AE = A = [[3,5],[1,2]]이다.","[[1, 0], [0, 1]]",W03,"E를 결과로 출력한 오답이다. AE = A이므로 결과는 A = [[3,5],[1,2]]이다.","[[3, 0], [0, 2]]",W03,"대각선 성분만 남긴 오답이다. AE = A = [[3,5],[1,2]]이다.","[[4, 5], [1, 3]]",W03,"A+E처럼 더한 오답이다. AE는 곱셈이며 결과는 A = [[3,5],[1,2]]이다.","[[0, 0], [0, 0]]",W03,"A×0처럼 잘못 계산한 오답이다. AE = A = [[3,5],[1,2]]이다.",
Q6093,W03,1,개념확인,학습,행렬 A의 역행렬 A⁻¹가 존재할 때 A × A⁻¹의 값은?,E (단위행렬),역행렬의 정의에 의해 A × A⁻¹ = A⁻¹ × A = E(단위행렬)이다.,A,W03,A × A⁻¹은 A²가 아니라 단위행렬 E이다.,A⁻¹,W03,A × A⁻¹ = A⁻¹이 아니라 E이다. 역행렬의 정의를 확인하라.,O (영행렬),W03,A × A⁻¹은 영행렬이 아니라 단위행렬 E이다.,2A,W03,A × A⁻¹ = 2A가 아니라 E이다. 역행렬과 단위행렬의 관계를 확인하라.,
Q6320,W03,1,역행렬,학습,"2×2 단위행렬 E의 (1,2) 성분은?",0,"단위행렬 E = [[1,0],[0,1]]이므로 (1,2) 성분은 0",1,W03,대각 성분으로 착각,-1,W03,역행렬의 개념과 혼동,2,W03,행렬의 크기를 성분으로 오인,0.5,W03,(1/2)로 나누어야 한다고 오인,
Q6321,W03,1,역행렬,학습,"A = [[1, 2], [3, 7]]의 행렬식 det(A)의 값은?",1,det(A) = 1×7 - 2×3 = 7-6 = 1,10,W03,1×7+2×3=13... 혹은 1+2+3+7=13로 성분 합산,7,W03,대각 곱 1×7=7만 계산,-6,W03,교차 항 2×3=6만 계산 후 부호 적용,3,W03,det를 좌측 열 합으로 1+2=3으로 오인,
Q6322,W03,1,역행렬,학습,"A = [[4, 1], [3, 1]]의 역행렬 A⁻¹의 (1,1) 성분은?",1,"det(A)=4-3=1, A⁻¹=[[1,-1],[-3,4]], (1,1)=1",4,W03,"A의 (1,1) 성분을 역행렬에 그대로 사용",-3,W03,"A⁻¹의 (2,1) 성분 -3을 선택",0,W03,역행렬 공식에서 부호 처리를 잘못해 0으로 계산,1/4,W03,"(1,1) 성분을 단순히 역수로 오인",
Q6553,W03,1,계산,학습,"A = [[5, 2], [3, 1]]일 때 행렬식 det(A) = ad - bc의 값은?",-1,"A = [[a,b],[c,d]] = [[5,2],[3,1]]이면 det(A)=ad-bc=5×1-2×3=5-6=-1.",5,W03,ad만 계산한 오답이다. det(A)=ad-bc=5-6=-1이다.,1,W03,det(A)=|결괏값|=1로 절댓값을 취한 오답이다. det(A)=-1이다.,11,W03,ad+bc=5+6=11로 빼지 않고 더한 오답이다. det(A)=ad-bc=5-6=-1이다.,-6,W03,bc=6만 계산한 오답이다. det(A)=ad-bc=5-6=-1이다.,
Q6554,W03,1,개념확인,학습,"A = [[2, 3], [1, 2]]의 역행렬 A⁻¹이 존재하는지 판별하면?",존재한다 (det(A) = 1 ≠ 0),det(A)=2×2-3×1=4-3=1≠0이므로 역행렬이 존재한다.,존재하지 않는다 (det(A) = 0),W03,det(A)=4-3=1≠0이므로 역행렬이 존재한다. 역행렬이 없으려면 det=0이어야 한다.,존재하지 않는다 (행렬이 정사각형이 아니므로),W03,A는 2×2 정사각행렬이다. 역행렬 존재 여부는 행렬식으로 판별한다.,존재한다 (모든 2×2 행렬은 역행렬을 가진다),W03,행렬식이 0이면 역행렬이 없다. 역행렬 존재 여부는 det≠0인지에 달려 있다.,판별 불가,W03,det(A)=1≠0이므로 역행렬이 존재한다고 판별 가능하다.,
Q6555,W03,1,개념확인,학습,2×2 단위행렬 E의 역행렬 E⁻¹는?,E (단위행렬 자기 자신),"E×E=E이므로 E의 역행렬은 E 자신이다. det(E)=1×1-0×0=1≠0이고 E⁻¹=(1/1)[[1,0],[0,1]]=E.",O (영행렬),W03,E⁻¹=O이면 EO=O≠E가 되어 역행렬의 정의에 모순이다. E⁻¹=E이다.,2E,W03,2E×E=2E≠E이므로 2E는 E의 역행렬이 아니다. E⁻¹=E이다.,-E,W03,(-E)×E=-E≠E이므로 -E는 역행렬이 아니다. E⁻¹=E이다.,정의되지 않는다,W03,단위행렬은 det=1≠0이므로 역행렬이 존재하며 E⁻¹=E이다.,
Q6556,W03,1,계산,학습,"A = [[3, 1], [5, 2]]의 역행렬 A⁻¹의 (1,1) 성분은?",2,"det(A)=3×2-1×5=6-5=1. A⁻¹=(1/1)[[2,-1],[-5,3]]=[[2,-1],[-5,3]]. (1,1) 성분=2.",3,W03,"A의 (1,1)=3을 그대로 답한 오답이다. A⁻¹의 (1,1)=d/det=2/1=2이다.",1,W03,"det(A)=1을 A⁻¹의 (1,1)로 혼동한 오답이다. A⁻¹(1,1)=2이다.",-5,W03,"A⁻¹의 (2,1) 성분=-5를 (1,1)로 혼동한 오답이다.",6,W03,"ad=3×2=6을 역행렬 성분으로 혼동한 오답이다. A⁻¹(1,1)=d/det=2이다.",
