문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q5267,C02,1,개념,학습,전체 학생이 20명이고 어떤 계급의 도수가 5명일 때 이 계급의 상대도수는?,0.25,상대도수 = 도수 ÷ 전체 도수 = 5 ÷ 20 = 0.25,5,C02,도수를 그대로 상대도수로 씀,25,C02,상대도수를 백분율 25%로 씀,4,C02,전체÷도수 = 20÷5 = 4로 뒤집어 계산함,15,C02,전체−도수 = 20−5 = 15로 잘못 계산함,
Q5268,C02,1,개념,학습,도수분포표에서 모든 계급의 상대도수의 합은?,1,상대도수는 각 계급 도수÷전체 도수이므로 전체를 합하면 항상 1이다.,100,C02,백분율 합 100%를 상대도수 합으로 혼동함,전체 학생 수,C02,상대도수의 합을 전체 도수로 혼동함,계급의 수,C02,계급 수와 상대도수 합을 혼동함,0,C02,상대도수들이 서로 상쇄된다고 잘못 이해함,
Q5269,C02,1,계산,학습,전체 40명인 반의 도수분포표에서 어떤 계급의 상대도수가 0.3이다. 이 계급의 도수는?,12명,도수 = 상대도수 × 전체 도수 = 0.3 × 40 = 12명,0.3명,C02,상대도수를 그대로 도수로 씀,30명,C02,백분율 30%를 그대로 도수로 씀,40명,C02,전체 학생 수를 도수로 씀,28명,C02,전체−도수=40−12=28로 남은 도수를 씀,
Q5465,C02,1,계산,학습,전체 학생 25명 중 어떤 계급의 도수가 5명일 때 이 계급의 상대도수는?,0.2,상대도수 = 도수 ÷ 전체 도수 = 5 ÷ 25 = 0.2,5,C02,도수를 그대로 상대도수로 씀,20,C02,상대도수를 백분율 20으로 씀,25,C02,전체 학생 수를 그대로 상대도수로 씀,0.8,C02,나머지 학생 비율(20÷25=0.8)을 이 계급의 상대도수로 혼동함,
Q5466,C02,1,계산,학습,전체 50명인 반에서 어떤 계급의 상대도수가 0.4이다. 이 계급의 도수는?,20명,도수 = 상대도수 × 전체 도수 = 0.4 × 50 = 20명,0.4명,C02,상대도수를 그대로 도수로 씀,40명,C02,0.4를 40%로 보고 40명으로 혼동함,50명,C02,전체 학생 수를 도수로 혼동함,125명,C02,50÷0.4=125로 역방향 나눗셈을 함,
Q5467,C02,1,개념,학습,도수분포표에서 모든 계급의 상대도수를 모두 더하면?,1,상대도수는 각 도수÷전체 도수이므로 전체를 합하면 항상 1이 된다.,100,C02,상대도수 합 1을 백분율 100으로 혼동함,0,C02,상대도수들이 서로 상쇄된다고 잘못 이해함,전체 도수,C02,상대도수의 합을 전체 도수로 혼동함,계급의 수,C02,계급의 수와 상대도수의 합을 혼동함,
Q5663,C02,1,계산,학습,전체 학생 수가 30명이고 어떤 계급의 도수가 6명일 때 이 계급의 상대도수는?,0.2,상대도수 = 도수/전체 = 6/30 = 0.2,6,C02,상대도수를 도수 그대로 씀,0.6,C02,도수/전체를 전체/도수로 뒤집어 계산함,5,C02,전체÷도수=30÷6=5로 계산함,0.06,C02,도수를 전체로 나누지 않고 100분의 6으로 계산함,
Q5664,C02,1,계산,학습,어떤 계급의 상대도수가 0.4이고 전체 학생 수가 50명일 때 이 계급의 도수는?,20,도수 = 상대도수 × 전체 = 0.4 × 50 = 20,0.4,C02,상대도수를 도수로 씀,50,C02,전체 학생 수를 도수로 씀,125,C02,전체 ÷ 상대도수 = 50 ÷ 0.4 = 125로 계산함,10,C02,0.4를 4/10=2/5로 변환 후 50÷5=10으로 계산함,
Q5665,C02,1,계산,학습,"도수분포표에서 다섯 계급의 상대도수가 차례로 0.1, 0.3, 0.25, a, 0.15이다. a의 값은?",0.2,모든 상대도수의 합=1 → 0.1+0.3+0.25+a+0.15=1 → 0.8+a=1 → a=0.2,1,C02,a를 1로 쓰거나 합=1 조건 자체를 a로 혼동함,0.8,C02,나머지 상대도수의 합 0.8을 a로 씀,0.25,C02,인접 계급값과 같다고 혼동함,0.15,C02,가장 작은 상대도수 값을 답으로 씀,
Q5860,C02,1,계산,학습,전체 30명에서 어떤 계급의 도수가 6명일 때 이 계급의 상대도수는?,0.2,상대도수 = 도수 ÷ 전체 = 6 ÷ 30 = 0.2,6,C02,도수(6)를 그대로 상대도수로 혼동함,24,C02,전체-도수(30-6=24)를 상대도수로 혼동함,0.5,C02,전체를 12로 잘못 보고 6/12=0.5로 계산함,5,C02,전체÷도수(30÷6=5)로 역수를 취하여 혼동함,
