문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q062,M04,1,계산,진단,x² × x³ = ?,x⁵,a^m × a^n = a^(m+n),x⁶,M04,지수를 곱했어요. 같은 밑 곱은 지수 합,2x⁵,M04,계수가 어디서? 1·1 = 1,x⁵+x⁵,M04,한 답이 두 개로 표현,x,M04,지수 처리 안 함,
Q926,M04,1,계산,학습,x⁵ ÷ x²를 간단히 하면?,x³,지수법칙에 의해 x⁵ ÷ x² = x^(5-2) = x³이다.,x⁷,M04,나눗셈의 지수를 빼지 않고 더해 5 + 2 = 7로 계산함,x¹⁰,M04,지수를 뺄셈이 아닌 곱셈으로 처리해 5 × 2 = 10으로 계산함,1/x³,M04,지수 뺄셈 순서를 반대로 해 x^(2-5) = x^(-3)으로 계산함,x⁵,M04,지수법칙을 적용하지 않고 분자 지수만 그대로 씀,
Q930,M04,1,계산,학습,a³ × a² × a를 간단히 하면?,a⁶,a^(3+2+1) = a⁶이다.,a⁵,M04,마지막 a의 지수를 1이 아닌 0으로 간주해 3 + 2 + 0 = 5로 계산함,a⁷,M04,지수 합산 오류로 3 + 2 + 2 = 7로 계산함,3a⁶,M04,3개의 항을 곱하므로 계수 3이 붙는다고 오해함,a³,M04,가장 큰 지수만 남기고 나머지는 무시함,
Q1716,M04,1,계산,학습,(2a³b²)²를 간단히 하면?,4a⁶b⁴,"(2a³b²)²에서 계수 2²=4, a³의 지수 3×2=6, b²의 지수 2×2=4이므로 4a⁶b⁴입니다.",4a⁵b⁴,M04,a³의 지수를 3+2=5로 더해 버린 실수입니다.,2a⁶b⁴,M04,계수 2의 제곱(2²=4)을 계산하지 않고 2 그대로 쓴 오류입니다.,4a⁶b²,M04,b²를 제곱할 때 지수 적용을 빠뜨려 b²가 그대로 남은 실수입니다.,8a⁶b⁴,M04,계수를 세제곱(2³=8)으로 잘못 계산한 경우입니다.,
Q1721,M04,1,계산,학습,2x³ × (-x)²를 간단히 하면?,2x⁵,(-x)²=x²이므로 2x³×x²=2x^(3+2)=2x⁵입니다.,-2x⁵,M04,(-x)²의 결과는 양수(x²)인데 음수로 처리한 부호 실수입니다.,2x⁶,M04,2x³×(-x)²에서 (-x)²의 지수를 곱해 x⁴처럼 계산하고 3+4=7이 아닌 3×2=6으로 처리한 오류입니다.,-2x⁶,M04,부호와 지수를 동시에 잘못 계산한 복합 오류입니다.,2x⁷,M04,(-x)²를 (-x²)로 잘못 해석해 (-x²)²=x⁴로 처리한 뒤 3+4=7로 계산한 실수입니다.,
Q1724,M04,1,계산,학습,(3ab²)² × 2ab를 간단히 하면?,18a³b⁵,(3ab²)²=9a²b⁴이므로 9a²b⁴×2ab=18a^(2+1)b^(4+1)=18a³b⁵입니다.,18a²b⁵,M04,a²×a에서 지수 2+1=3이 아닌 2 그대로 유지한 실수입니다.,6a³b⁵,M04,3²=9임을 잊고 3×2=6으로 계수를 계산한 오류입니다.,18a³b⁴,M04,b⁴×b에서 지수 4+1=5가 아닌 4로 그대로 쓴 실수입니다.,9a³b⁵,M04,9×2=18 계산에서 2를 빠뜨리고 계수를 9로 쓴 경우입니다.,
Q2506,M04,1,계산,학습,x³y² × xy³ 을 간단히 하면?,x⁴y⁵,"x³×x=x^(3+1)=x⁴, y²×y³=y^(2+3)=y⁵이므로 x⁴y⁵",x³y⁵,M04,y 지수는 맞지만 x 지수를 그대로 3으로 씀,x⁴y⁶,M04,y 지수를 2×3=6으로 곱셈해 y⁶으로 계산,x³y⁶,M04,x 지수를 더하지 않고 y 지수도 곱셈해 x³y⁶,x⁴y²,M04,y³을 더하지 않고 y² 그대로 두어 x⁴y²,
Q2508,M04,1,계산,학습,(-a²b)³ 을 간단히 하면?,-a⁶b³,(-1)³×(a²)³×b³ = -1×a⁶×b³ = -a⁶b³,a⁶b³,M04,(-1)³=-1의 부호를 빠뜨려 양수로 계산,-a⁵b³,M04,(a²)³을 a^(2+3)=a⁵로 잘못 더해 -a⁵b³,-a²b³,M04,지수법칙을 적용하지 않고 밑만 세제곱해 -a²b³,-a⁶b,M04,b³을 b로 계산해 -a⁶b,
Q2512,M04,1,계산,학습,8a⁵b³ ÷ 2a²b 를 간단히 하면?,4a³b²,"8÷2=4, a⁵÷a²=a³, b³÷b=b²이므로 4a³b²",4a³b³,M04,b³÷b의 지수를 3-1=2 대신 3 그대로 사용,6a³b²,M03,계수를 8÷2=4 대신 8-2=6으로 계산,4a²b²,M04,a 지수를 5-2=3 대신 5-3=2로 잘못 계산,4a³,M04,b 항을 나눠서 없어진다고 생각해 b²을 빠뜨림,
Q3296,M04,1,계산,학습,(ab²)³를 간단히 하면?,a³b⁶,(ab²)³ = a^(1×3) × b^(2×3) = a³b⁶.,a³b⁵,M04,b²의 지수를 곱하지 않고 더하여 b^(2+3)=b⁵,a⁴b⁶,M04,a의 지수를 1+3=4로 잘못 계산,a³b⁸,M04,b의 지수를 2³=8로 잘못 계산,ab²,M04,거듭제곱 지수 3을 적용하지 않음,
Q3301,M04,1,개념,학습,다음 중 지수법칙 계산이 옳은 것은?,(ab)³ = a³b³,(ab)³=a³b³은 곱의 거듭제곱 법칙으로 옳다. 나머지는 모두 지수법칙 오류.,a²×a³ = a⁶,M04,곱셈에서 지수를 더해야 하는데 곱하여 2×3=6,a⁴ ÷ a = a⁴,M04,나눗셈에서 지수를 빼지 않아 지수가 변하지 않음,(a²)³ = a⁵,M04,거듭제곱에서 지수를 곱해야 하는데 더하여 2+3=5,3a² × 2a³ = 5a⁵,M04,계수를 곱하지 않고 더하여 3+2=5로 씀,
Q3303,M04,1,개념,학습,"단항식 A에 대해 A × 2ab = -6a³b²가 성립할 때, A는?",-3a²b,A = -6a³b² ÷ 2ab = (-6÷2)×a^(3-1)×b^(2-1) = -3a²b.,-3ab,M04,a의 지수를 3-2=1로 잘못 계산,3a²b,M04,음의 부호를 누락,-12a⁴b³,M04,나눗셈 대신 곱셈을 하여 -6a³b²×2ab=-12a⁴b³,-3a²b²,M04,b의 지수를 2-0=2로 잘못 계산,
Q4086,M04,1,계산,학습,(x³)⁴ ÷ x⁷을 간단히 하면?,x⁵,"(x³)⁴=x¹², x¹²÷x⁷=x^(12-7)=x⁵",x⁷,M04,(x³)⁴=x³⁺⁴=x⁷로 지수를 더하는 오류,x²,M04,x¹²÷x⁷에서 12-7=2로 빼기 실수,x¹⁹,M04,x¹²와 x⁷을 나누지 않고 지수 12+7=19로 더하는 오류,x⁸⁴,M04,지수의 나눗셈을 12÷7로 잘못 계산,
Q4089,M04,1,계산,학습,a ≠ 0일 때 a⁰ × b³ × (-a)²를 간단히 하면?,a²b³,"a⁰=1, (-a)²=a², 1×b³×a²=a²b³",0,M04,a⁰=0으로 잘못 계산하여 전체 곱이 0,-a²b³,M04,(-a)²=-a²로 잘못 계산하여 음수 결과,a⁵b³,M04,a⁰×a²=a^(0+2)=a²를 a^(0×2)=a⁰×a²=a⁵로 잘못 처리,b³,M04,(-a)²=a²를 1로 잘못 보아 a⁰×a²=1이 된다고 오해,
Q4095,M04,1,계산,학습,2x² × 3x² × (-x)를 간단히 하면?,-6x⁵,"계수: 2×3×(-1)=-6, 지수: x²×x²×x=x^(2+2+1)=x⁵. 결과 -6x⁵",6x⁵,M04,(-x)를 곱할 때 음수 부호를 누락,-6x⁴,M04,x²×x²×x=x⁵를 x⁴로 지수 더하기 실수,-6x³,M04,지수를 더하지 않고 x³개로 잘못 계산,-18x⁵,M04,계수 2×3=6을 2+3+(-1)=4 또는 2×3×(-1)=-18로 계산 오류,
Q4886,M04,1,계산,학습,x³y × xy²를 간단히 하면?,x⁴y³,"x³×x=x³⁺¹=x⁴, y×y²=y¹⁺²=y³. 결과: x⁴y³.",x⁴y²,M04,y지수를 1+2=3이 아닌 1+1=2로 잘못 계산함,x³y³,M04,x지수를 3+1=4가 아닌 3으로 그대로 유지함,x⁴y,M04,y지수를 1+2=3이 아닌 원래 1로 유지함,x⁷y³,M04,x지수를 3+1=4 대신 3+1+3=7처럼 잘못 합산함,
Q4887,M04,1,계산,학습,(-a)⁴를 간단히 하면?,a⁴,짝수 지수이므로 (-a)⁴ = (-1)⁴ × a⁴ = 1 × a⁴ = a⁴.,-a⁴,R01,짝수 지수인데도 (-a)⁴ = -a⁴로 부호를 유지하는 실수,4a,R01,거듭제곱을 곱셈이 아닌 덧셈으로 잘못 이해하여 a+a+a+a=4a로 계산,a,R01,지수 4를 없애버려 (-a)⁴=a로 잘못 처리함,-4a,R01,(-a)×4=-4a로 곱셈과 지수 개념을 혼동함,
Q8577,M04,1,계산,학습,y⁴ × y³을 간단히 하면?,y⁷,같은 밑의 곱은 지수를 더한다: y⁴⁺³ = y⁷,y¹²,M04,지수를 곱했음: 4×3=12,y,M04,지수를 빼는 나눗셈 규칙을 잘못 적용,y⁷⁺¹,M04,불필요한 1을 지수에 더함,2y⁷,M04,계수 2가 어디서 나왔는지 근거 없음,
Q8578,M04,1,계산,학습,a⁶ ÷ a⁴를 간단히 하면?,a²,같은 밑의 나눗셈은 지수를 뺀다: a^(6-4)=a²,a²⁴,M04,지수를 곱했음: 6×4=24,a¹⁰,M04,지수를 더했음: 6+4=10,1/a²,M04,지수 뺄셈 순서를 반대로: a^(4-6)=a^(-2),a⁶,M04,분모 지수를 처리하지 않음,
Q8579,M04,1,계산,학습,(b³)⁴를 간단히 하면?,b¹²,거듭제곱의 거듭제곱은 지수를 곱한다: b^(3×4)=b¹²,b⁷,M04,지수를 더했음: 3+4=7,b⁸¹,M04,b를 3번 쓰고 각각 4제곱: (b³)⁴ ≠ b^(3⁴),b³⁴,M04,지수를 나란히 붙여 34로 읽음,b³,M04,바깥 지수 4를 무시함,
