문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q613,F06,3,계산,학습,0.875 를 기약분수로 나타내면?,7/8,875/1000 = 7/8,875/1000,F06,약분 안 함,8/7,F06,뒤집힘,7/10,F06,분모 잘못,5/8,F06,분자 잘못,
Q614,F06,3,계산,학습,11/25 를 소수로 나타내면?,0.44,11÷25 = 0.44,0.11,F06,/25 안 함,0.4,F06,계산 중단,4.4,F06,자릿수 잘못,0.044,F06,자릿수 잘못,
Q615,F06,3,계산,학습,0.625 를 기약분수로 나타내면?,5/8,625/1000 = 5/8,625/1000,F06,약분 안 함,8/5,F06,뒤집힘,5/10,F06,잘못,6/8,F06,자리 실수,
Q1483,F06,3,계산,학습,6/25를 소수로 나타내면?,0.24,6/25 = 24/100 = 0.24. 분모 25에 4를 곱해 100으로 만들면 분자도 24,0.6,F06,분모 25 대신 10을 사용해 6/10 = 0.6으로 오계산하는 실수,0.36,F06,6을 제곱한 36을 분자로 착각해 36/100 = 0.36으로 오계산,0.625,F06,6/25를 625/1000으로 잘못 변환해 0.625로 쓰는 실수,0.4,F06,분모 25를 4로 나누고 분자 6을 그대로 두어 오계산하는 실수,
Q1484,F06,3,계산,학습,0.175를 기약분수로 나타내면?,7/40,"0.175 = 175/1000, GCD(175, 1000) = 25이므로 175/1000 = 7/40",175/1000,F02,분수로 변환만 하고 약분을 빠뜨리는 실수,35/200,F02,GCD=5로만 약분하고 완전히 약분하지 않는 실수,7/10,F06,분모 1000 대신 분모를 10으로 잘못 설정해 7/10으로 오계산,175/100,F06,소수 세 자리인데 분모를 100으로 잘못 정하는 실수,
Q1485,F06,3,응용,학습,0.008을 기약분수로 나타내면?,1/125,"0.008 = 8/1000, GCD(8, 1000) = 8이므로 8/1000 = 1/125",8/100,F06,소수 세 자리인데 분모를 100으로 잘못 정하는 실수,8/1000,F02,분수로 변환만 하고 약분을 빠뜨리는 실수,4/500,F02,GCD=2로만 약분하고 완전히 약분하지 않는 실수,1/8,F06,0.008을 0.125 = 1/8의 역수로 혼동해 1/8로 오답,
Q2275,F06,3,계산,학습,0.025를 기약분수로 나타내면?,1/40,0.025 = 25/1000 = 1/40,1/4,F06,소수점 아래를 2자리로 착각해 25/100로 계산한 경우,25/100,F06,소수점 자리수를 2자리로 잘못 셈한 경우,1/25,F06,잘못된 약분으로 분모를 25로 계산한 경우,25/10,F06,소수점 자리수를 1자리로 잘못 셈한 경우,
Q3063,F06,3,계산,학습,3/16을 소수로 나타내면?,0.1875,3 ÷ 16 = 0.1875 (16 × 0.1875 = 3),0.375,F06,3/16 대신 6/16 = 3/8 = 0.375로 혼동,0.3,F06,3/16을 3/10으로 잘못 변환,0.1,F06,소수로 바꿀 때 분자만 보고 0.3이 아닌 0.1로 어림,1.875,F06,소수점 위치를 한 자리 올려 1.875로 잘못 계산,
Q3064,F06,3,계산,학습,0.045를 기약분수로 나타내면?,9/200,"0.045 = 45/1000. 최대공약수 5로 약분: 45÷5=9, 1000÷5=200. 따라서 9/200",45/1000,F06,약분하지 않고 45/1000으로 답함,9/100,F06,분모 1000을 100으로 잘못 약분,45/100,F06,소수 두 자리로 착각하여 분모를 100으로 설정,3/200,F06,45÷15=3으로 최대공약수를 15로 잘못 계산,
Q3065,F06,3,응용,학습,3/8과 0.4 중 어느 것이 더 큰가? 풀이 과정과 함께 답하시오.,0.4,3/8 = 0.375이고 0.4 > 0.375이므로 0.4가 더 크다.,3/8,F06,0.4를 분수로 변환하지 않고 3이 4보다 크다고 혼동,같다,F06,3/8 ≈ 0.4로 어림하여 같다고 판단,3/8이 더 크다,F06,3/8 = 0.375 계산 없이 분모가 작을수록 크다고 혼동,비교 불가,F06,소수와 분수는 바로 비교할 수 없다고 오판,
