문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q1266,P01,1,전개,학습,(3a + 2)² 을 전개하시오.,9a² + 12a + 4,"(a+b)²=a²+2ab+b² 공식에서 a=3a, b=2로 적용합니다. (3a)²+2·3a·2+2²=9a²+12a+4입니다.",9a² + 4,P01,중간 항 2·3a·2=12a를 누락한 오류입니다.,9a² + 6a + 4,P01,중간 항 계산에서 2·3a·2=12a를 2·3a=6a로 잘못 계산한 오류입니다.,6a² + 12a + 4,P01,(3a)²=9a²를 3a²=6a²로 잘못 계산한 오류입니다.,9a² + 12a + 8,M06,상수항 계산에서 2²=4를 2×4=8로 잘못 계산한 오류입니다.,
Q1267,P01,1,전개,학습,(4x - 1)² 을 전개하시오.,16x² - 8x + 1,"(a-b)²=a²-2ab+b² 공식에서 a=4x, b=1로 적용합니다. (4x)²-2·4x·1+1²=16x²-8x+1입니다.",16x² + 1,P01,중간 항 -2·4x·1=-8x를 누락한 오류입니다.,16x² + 8x + 1,P01,뺄셈 공식의 중간 항 부호를 양수로 쓴 오류입니다.,16x² - 4x + 1,P01,중간 항 2·4x·1=8x에서 2를 빠뜨려 4x로 계산한 오류입니다.,4x² - 8x + 1,P01,(4x)²=16x²를 4x²로 잘못 계산한 오류입니다.,
Q1268,P01,1,전개,학습,(x + 7)² 을 전개하시오.,x² + 14x + 49,(x+7)²=x²+2·x·7+7²=x²+14x+49입니다.,x² + 7x + 49,P01,중간 항 2·x·7=14x를 1·x·7=7x로 2를 빠뜨린 오류입니다.,x² + 49,P01,중간 항 14x를 누락한 오류입니다.,x² + 14x + 14,P01,상수항 7²=49를 7×2=14로 잘못 계산한 오류입니다.,x² + 28x + 49,P01,중간 항에서 2·x·7=14x를 2·x·14=28x로 7을 두 번 적용한 오류입니다.,
Q2056,P01,1,전개,학습,(y + 4)² 을 전개하시오.,y² + 8y + 16,(a+b)²=a²+2ab+b² 적용: y²+2×y×4+4²=y²+8y+16,y² + 4y + 16,P01,2ab 항에서 2×4=8이 아닌 1×4=4를 적용하여 중간항을 4y로 계산,y² + 4y + 8,M06,전개 공식을 잘못 외워 2ab와 b²를 혼동,y² + 16,P01,중간항 2ab=8y를 빠뜨리고 a²+b²만 계산,y² - 8y + 16,M06,(a+b)² 대신 (a-b)²=-2ab 공식을 적용,
Q2060,P01,1,전개,학습,(x + 5)² 을 전개하시오.,x² + 10x + 25,x²+2×x×5+5²=x²+10x+25,x² + 5x + 25,P01,중간항 2×x×5=10x를 1×5=5x로 계산,x² + 10x + 10,M06,5²=25를 5×2=10으로 잘못 계산,x² + 25,P01,중간항 10x를 빠뜨리고 a²+b²만 계산,x² + 10x + 5,M06,5²=25 대신 5를 그대로 사용,
Q2061,P01,1,계산,학습,98² = (100 - 2)² 로 나타내어 계산하면?,9604,100²-2×100×2+2²=10000-400+4=9604,9600,P01,마지막 +2²=+4를 더하지 않아 9604 대신 9600으로 계산,9604 → 9996,P01,(100-2)²을 100²-2²으로 혼동하여 10000-4=9996으로 계산,9996,M06,(a-b)²을 a²-b²으로 잘못 적용하여 10000-4=9996,10000,M06,98²=100²으로 근사치만 계산하여 10000을 답으로 제시,
Q2846,P01,1,전개,학습,(x + 9)² 을 전개하시오.,x² + 18x + 81,(x+9)²=x²+2×x×9+9²=x²+18x+81,x² + 81,P01,가운데 항 18x를 빠뜨림,x² + 9x + 81,P01,2배를 하지 않고 9x만 씀,x² + 18x + 9,P01,9²=9로 잘못 계산,x² + 18,P01,항을 2개만 씀,
Q2847,P01,1,전개,학습,(y - 7)² 을 전개하시오.,y² - 14y + 49,(y-7)²=y²-2×y×7+7²=y²-14y+49,y² + 49,P01,가운데 항 생략,y² - 7y + 49,P01,2배를 하지 않음,y² - 14y - 49,P01,끝 항 부호 실수,y² + 14y + 49,P01,가운데 항 부호 실수,
Q2851,P01,1,전개,학습,(a + 1/3)² 을 전개하시오.,a² + (2/3)a + 1/9,(a)²+2×a×(1/3)+(1/3)²=a²+(2/3)a+1/9,a² + (1/3)a + 1/9,P01,가운데 항에서 2를 빠뜨림,a² + (2/3)a + 1/3,P01,(1/3)²=1/3으로 잘못 계산,a² + 1/9,P01,가운데 항 생략,a² + a/3 + 1/3,P01,분모 계산 실수,
Q3636,P01,1,전개,학습,(4b - 3)² 을 전개하시오,16b² - 24b + 9,(4b)² - 2×4b×3 + 3² = 16b² - 24b + 9,16b² + 9,P01,(a-b)²에서 중간항 -2ab를 빠뜨리는 실수,16b² - 12b + 9,P01,중간항 계수를 2×4×3=24가 아닌 12로 잘못 계산,4b² - 24b + 9,M06,(4b)²=16b²가 아닌 4b²로 잘못 계산,16b² - 24b - 9,P01,(-3)²=9인데 -9로 계산하는 부호 실수,
Q3638,P01,1,전개,학습,(3a + 2b)² 을 전개하시오,9a² + 12ab + 4b²,(3a)² + 2×3a×2b + (2b)² = 9a² + 12ab + 4b²,9a² + 4b²,P01,중간항 12ab를 누락,9a² + 6ab + 4b²,P01,2×3×2=12인데 6으로 잘못 계산,3a² + 12ab + 4b²,M06,(3a)²=9a²인데 3a²로 잘못 계산,9a² + 12ab + 2b²,M06,(2b)²=4b²인데 2b²로 잘못 계산,
Q3642,P01,1,응용,학습,한 변의 길이가 (3x - 1) cm 인 정사각형의 넓이를 전개식으로 나타내면?,(9x² - 6x + 1) cm²,(3x-1)² = (3x)² - 2×3x×1 + 1² = 9x² - 6x + 1,(9x² + 1) cm²,P01,중간항 -6x를 누락,(12x - 4) cm²,P01,넓이를 4×(3x-1)=12x-4인 둘레와 혼동,(9x² - 3x + 1) cm²,P01,중간항 계수를 2×3×1=6이 아닌 3으로 잘못 계산,(9x² - 6x - 1) cm²,P01,(-1)²=1인데 -1로 계산하는 부호 실수,
Q4428,P01,1,계산,학습,296² 를 (300 - 4)² 로 나타내어 곱셈공식으로 계산하면?,87616,(300-4)²=300²-2×300×4+4²=90000-2400+16=87616,87584,P01,마지막 항 +4²=+16을 -16으로 잘못 처리하여 87600-16=87584로 계산함,87600,P01,마지막 항 +16을 누락하여 90000-2400=87600으로만 계산함,90016,P01,중간항 -2×300×4=-2400을 누락하여 90000+16=90016으로 계산함,92416,P01,(300-4)²를 300²+4²=90016으로 계산하고 다른 값을 더함,
Q5216,P01,1,전개,학습,(7x + 2)² 를 전개하시오.,49x² + 28x + 4,(7x+2)² = (7x)²+2×7x×2+2² = 49x²+28x+4입니다.,49x² + 4,P01,중간항 2ab = 28x를 누락하고 a²+b²만 계산.,49x² + 14x + 4,P01,2ab에서 2를 생략하여 7x×2=14x로 계산.,49x² + 28x + 2,P01,b²=2²=4를 2로 계산.,49x² - 28x + 4,P01,부호를 (a-b)²처럼 처리하여 중간항을 음수로.,
