문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q5329,C07,3,계산,학습,"남학생 4 명, 여학생 3 명 중 남학생 2 명과 여학생 2 명을 선택하는 경우의 수는?",18,"남학생 중 2 명: 4C2 = 6, 여학생 중 2 명: 3C2 = 3. 곱의 법칙으로 6×3 = 18.",35,C07,7C4 = 35 으로 조건을 무시하고 전체에서 뽑았습니다. 남·여 각각 나눠 계산해야 합니다.,9,C05,4C2 + 3C2 = 6+3 = 9 로 곱 대신 합을 사용했습니다. 두 독립 선택은 곱의 법칙입니다.,72,C06,4P2×3P2 = 12×6 = 72 로 순열을 사용했습니다. 순서 없는 선택이므로 조합입니다.,3,C07,3C2 = 3 만 계산했습니다. 남학생 경우의 수도 곱해야 합니다.,
Q5330,C07,3,계산,학습,서로 다른 색 구슬 7 개 중 4 개를 뽑는 경우의 수는?,35,7C4 = 7×6×5×4/(4×3×2×1) = 840/24 = 35. 또는 7C3 = 35 로도 확인.,840,C06,7P4 = 7×6×5×4 = 840 으로 순열로 계산했습니다. 조합은 순열을 r! 로 나눕니다.,21,C07,7C2 = 21 으로 r 값을 잘못 적용했습니다. r = 4 임을 확인하세요.,4,C07,뽑는 수 4 만 답으로 냈습니다. 경우의 수 공식을 적용해야 합니다.,140,C07,840 을 6 으로 나눠 140 을 얻었습니다. 분모는 4! = 24 입니다.,
Q5331,C07,3,계산,학습,nC3 = 20 을 만족하는 양의 정수 n 의 값은?,6,nC3 = n(n-1)(n-2)/6 = 20 → n(n-1)(n-2) = 120 = 6×5×4 → n = 6.,120,C07,n(n-1)(n-2) = 120 에서 n = 120 으로 잘못 결론 냈습니다. 세 연속 자연수의 곱임을 이용하세요.,5,C07,n = 5 이면 5C3 = 10 ≠ 20 입니다. 검산해 보세요.,7,C07,n = 7 이면 7C3 = 35 ≠ 20 입니다. n = 6 이 유일한 해입니다.,4,C07,n = 4 이면 4C3 = 4 ≠ 20 입니다. n(n-1)(n-2) = 120 을 직접 계산하세요.,
Q5527,C07,3,응용,학습,"남학생 5명, 여학생 4명 중 남학생 2명과 여학생 1명을 뽑는 경우의 수는?",40,5C2 × 4C1 = 10 × 4 = 40,80,C06,5P2×4C1 = 20×4 = 80. 남학생 선택에서 순열 사용,84,C07,9C3=84로 남·여 구분 없이 계산,10,C07,5C2=10만 계산하고 여학생 선택 빠뜨림,60,C07,10×6=60으로 4C1을 6으로 잘못 계산,
Q5528,C07,3,계산,학습,서로 다른 색 구슬 8개 중 3개를 뽑는 경우의 수는?,56,8C3 = (8×7×6)/(3×2×1) = 336/6 = 56,336,C06,8P3=336으로 순열로 계산,24,C07,8×3=24로 단순 곱,112,C07,8C3×2=112로 잘못 계산,28,C07,8C2=28로 r을 2로 잘못 봄,
Q5529,C07,3,응용,학습,10명의 학생 중 2명을 대표로 뽑는 경우의 수는?,45,10C2 = (10×9)/(2×1) = 90/2 = 45,90,C06,10P2=90으로 순서를 고려함,20,C07,10×2=20으로 단순 곱,120,C07,10C3=120으로 r=3으로 잘못 적용,10,C07,10C1=10으로 r=1로 잘못 봄,
Q5725,C07,3,조합 응용,학습,"남학생 5명, 여학생 3명에서 남학생 2명과 여학생 2명을 뽑는 경우의 수는?",30,5C2×3C2 = 10×3 = 30,56,C07,8C3=56으로 전체에서 뽑는 방식으로 혼동,20,C07,5C2×2=20으로 여학생 부분 계산 오류,40,C07,5C2×4=40으로 잘못 계산,60,C06,5P2×3P2=20×6=120이 아닌 60으로 계산 오류,
Q5726,C07,3,조합 응용,학습,"평면 위 서로 다른 6개의 점 중 3개를 이어 만들 수 있는 삼각형의 수는? (단, 어떤 세 점도 일직선 위에 있지 않다)",20,6C3 = 6×5×4/(3×2×1) = 20,120,C06,6P3=120으로 순열과 혼동,15,C07,6C2=15로 r을 잘못 사용,30,C07,계산 오류로 30을 도출,18,C07,6×3=18로 단순 곱셈,
Q5727,C07,3,조합 방정식,학습,nC2 = 28을 만족하는 양의 정수 n의 값은?,8,"n(n-1)/2=28 → n²-n-56=0 → (n-8)(n+7)=0, n>0이므로 n=8",7,C07,7C2=21이므로 오답,9,C07,9C2=36이므로 오답,14,C07,28×2/4=14로 잘못 역산,56,C07,28×2=56으로 잘못 계산,
Q5917,C07,3,경우의수,학습,"남학생 3명, 여학생 5명 중 남학생 1명과 여학생 3명을 뽑는 경우의 수는?",30,"남학생 1명 선택: 3C1 = 3, 여학생 3명 선택: 5C3 = 10. 곱의 법칙: 3×10 = 30.",15,C07,3C1×5C2 = 3×10 = 30이 아니라 5C2 = 10을 사용했습니다. 여학생 3명이므로 5C3 = 10.,40,C07,4C1×5C2 = 40으로 잘못 계산했습니다. 남학생 3명 중 1명이므로 3C1입니다.,70,C07,8C3 = 56과 혼동하거나 잘못 계산했습니다. 남녀를 분리해 계산해야 합니다.,13,C05,3+5+5 = 13처럼 덧셈으로 잘못 계산했습니다. 곱의 법칙을 사용하세요.,
Q5918,C07,3,경우의수,학습,서로 다른 9장의 카드 중 2장을 뽑을 때 특정 카드 1장이 반드시 포함되는 경우의 수는?,8,특정 카드 1장은 고정. 나머지 8장 중 1장을 뽑으면 되므로 8C1 = 8.,36,C07,9C2 = 36으로 특정 카드 조건을 무시했습니다. 특정 카드 포함 조건에서 나머지 1장만 선택합니다.,7,C07,7C1 = 7로 잘못 계산했습니다. 특정 카드 제외 나머지 8장 중 1장입니다.,16,C05,8×2 = 16으로 잘못 계산했습니다.,72,C06,9×8 = 72로 잘못 적용했습니다.,
Q5919,C07,3,방정식활용,학습,nC2 = 36을 만족하는 양의 정수 n의 값은?,9,nC2 = n(n-1)/2 = 36이므로 n(n-1) = 72. 9×8 = 72이므로 n = 9.,8,C07,8×7/2 = 28 ≠ 36이므로 n = 8은 틀립니다.,10,C07,10×9/2 = 45 ≠ 36이므로 n = 10은 틀립니다.,12,C07,n(n-1) = 72를 n = 12로 착각했습니다. 12×11 = 132 ≠ 72입니다.,6,C07,6×5/2 = 15 ≠ 36이므로 n = 6은 틀립니다.,
