문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q142,I04,3,계산,학습,|2x - 6| 에서 x = 1 일 때 값은?,4,2-6 = -4 → |-4| = 4,-4,I04,절댓값 처리 X. 절댓값은 양수,8,I04,2+6 처리,4x,I04,x = 1 대입 안 함,0,I04,어디서 0,
Q901,I04,3,부등식,학습,|a| < 3을 만족하는 정수 a의 개수는?,5,"-3 < a < 3이므로 정수 a는 -2, -1, 0, 1, 2로 5개이다.",6,I04,-3 또는 3을 포함하여 6개로 오산함,7,I04,-3과 3을 모두 포함하여 7개로 오산함,4,I04,0을 정수에서 제외하여 4개로 오산함,3,I04,"양의 정수 1, 2, 3만 세어 3개로 오산함",
Q904,I04,3,개념,학습,수직선에서 -4로부터의 거리가 3인 점이 나타내는 수를 모두 구하시오.,-1 또는 -7,"|x - (-4)| = 3, 즉 |x + 4| = 3이므로 x + 4 = 3이면 x = -1, x + 4 = -3이면 x = -7이다.",-1만,I04,-4 + 3 = -1만 계산하고 -4 - 3 = -7을 빠뜨림,-7만,I04,-4 - 3 = -7만 계산하고 -4 + 3 = -1을 빠뜨림,"1 또는 7",I04,"절댓값 4를 사용해 4 ± 3 = 7, 1로 잘못 계산함","3 또는 -3",I04,-4를 무시하고 |x| = 3으로 풀어 ±3을 계산함,
Q905,I04,3,방정식,학습,|2a - 4| = 6일 때 a의 값의 합은?,4,"2a - 4 = 6이면 a = 5, 2a - 4 = -6이면 a = -1이다. 합은 5 + (-1) = 4이다.",5,I04,a = 5만 계산하고 합을 구하지 않음,-1,I04,a = -1만 계산함,10,I04,두 값의 합이 아닌 곱 5 × (-1)의 절댓값으로 계산함,6,I04,2a - 4 = 6에서 a = 5만 구하고 5 + 1 = 6으로 오산함,
Q1693,I04,3,응용,학습,|x - 3| = 7 을 만족하는 x 의 합은?,6,"x - 3 = 7 → x = 10, x - 3 = -7 → x = -4. 합 = 10 + (-4) = 6.",3,I04,두 해의 합이 아닌 기준값 3 을 쓴 경우.,10,I04,양수 해 x=10 만 쓴 경우.,-4,I04,음수 해 x=-4 만 쓴 경우.,14,I04,10 + 4 = 14 로 음수 해의 부호를 무시한 경우.,
Q2481,I04,3,응용,학습,-3<x<7을 만족하는 정수 중 |x|=5인 x의 값은?,5,|x|=5이면 x=5 또는 x=-5이다. -3<5<7은 참이므로 x=5는 범위 안. -5<-3이므로 x=-5는 범위 밖. 따라서 x=5이다.,-5,I04,|x|=5의 해 x=-5를 범위 조건 없이 선택함.,"5, -5",I04,범위 조건 -3<x<7을 무시하고 두 해 모두 선택함.,3,I04,|x|=5에서 x=3으로 잘못 풀거나 범위 내 정수 3을 선택함.,해당 없음,I04,x=-5만 기억하고 x=5를 확인하지 않아 해가 없다고 판단함.,
Q2482,I04,3,개념,학습,a가 음수일 때 |a|/a의 값은?,-1,a<0이면 |a|=-a이므로 |a|/a=(-a)/a=-1이다.,1,I04,|a|=a라고 혼동하여 a/a=1로 계산함.,a,I04,|a|/a를 계산하지 않고 a를 그대로 답으로 씀.,0,I04,분자와 분모가 상쇄되어 0이 된다고 잘못 이해함.,|a|,I04,나누기를 생략하여 분자 |a|를 그대로 답으로 씀.,
Q2484,I04,3,응용,학습,|x-2|≤3을 만족하는 정수 x의 개수는?,7,"-3≤x-2≤3 → -1≤x≤5. 이 범위의 정수는 -1, 0, 1, 2, 3, 4, 5로 7개이다.",5,I04,"0≤x≤5로 잘못 풀어 0, 1, 2, 3, 4, 5에서 5개로 계산함.",6,I04,"등호를 빠뜨려 -1<x<5로 풀어 0, 1, 2, 3, 4로 5개가 아닌 6개.",9,I04,-2≤x≤6으로 잘못 풀어 9개로 계산함.,3,I04,|x-2|≤3에서 x의 범위를 제대로 구하지 못함.,
Q3271,I04,3,계산,학습,"a = -2, b = 3일 때, |a + b| - |a - b|의 값은?",-4,|a+b| = |-2+3| = 1. |a-b| = |-2-3| = 5. 1 - 5 = -4.,4,I04,부호를 반대로 하여 5-1 = 4로 계산함.,6,I04,1+5=6으로 뺄셈 대신 덧셈을 사용함.,-6,I04,-(1+5) = -6으로 두 항을 합산 후 부호를 반대로 함.,0,I04,두 절댓값이 같다고 오해하여 0으로 답함.,
Q3272,I04,3,응용,학습,|x - 1| + |x - 5|의 최솟값은?,4,1 ≤ x ≤ 5일 때 (x-1)+(5-x)=4로 항상 일정. 최솟값=4.,0,I04,절댓값 표현식이 0이 될 수 있다고 오해함.,6,I04,1+5=6으로 두 기준점의 합을 최솟값으로 오해함.,3,I04,두 기준점의 평균 (1+5)/2=3을 최솟값으로 오해함.,2,I04,두 기준점의 차의 절반 (5-1)/2=2를 최솟값으로 오해함.,
