문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q001,F02,1,계산,진단,6/8 을 기약분수로 나타내시오,3/4,분자·분모를 최대공약수 2로 나눔,6/8,F02,약분을 시도하지 않았어요. 분자분모의 공약수를 찾아 나눠야 해요,2/4,N03,2로만 나누고 멈췄어요. 더 큰 공약수(2)가 또 있어요,3/8,N03,분자만 약분하고 분모는 그대로 뒀어요. 분자분모 같이 나눠야 해요,0.75,F06,값은 같지만 문제는 '분수' 형태로 답하라고 했어요,"fraction-bar:6,8"
Q031,F02,1,계산,학습,12/16 을 기약분수로 나타내시오,3/4,최대공약수 4로 약분,6/8,F02,2로만 나눴어요. 4로 더 나누어야 기약,4/8,F02,분자만 약분했어요,3/16,N03,분자만 4로 나누고 분모 그대로,0.75,F06,값은 같지만 분수 형태 요구,
Q361,F02,1,계산,학습,9/12 를 기약분수로,3/4,최대공약수 3,9/12,F02,약분 안 함,3/12,F02,분자만 약분,9/4,F02,분모만 약분,3/9,F02,잘못,"fraction-bar:9,12"
Q362,F02,1,계산,학습,10/15 를 기약분수로,2/3,최대공약수 5,10/15,F02,약분 안 함,5/10,F02,잘못 약분,2/15,F02,분자만,10/3,F02,분모만,
Q1236,F02,1,계산,학습,14/21을 기약분수로 나타내면 얼마입니까?,2/3,"14와 21의 최대공약수는 7입니다. 14÷7=2, 21÷7=3이므로 기약분수는 2/3입니다.",2/21,F02,분자만 7로 나누고 분모를 그대로 둔 오류입니다.,14/3,F02,분모만 7로 나누고 분자를 그대로 둔 오류입니다.,7/3,N03,분자를 2로 나누어 7을 얻고 분모를 7로 나누어 3을 얻는 혼동입니다.,3/2,F01,기약분수 2/3의 분자·분모를 뒤바꾸어 쓴 오류입니다.,
Q1237,F02,1,계산,학습,24/32를 기약분수로 나타내면 얼마입니까?,3/4,"24와 32의 최대공약수는 8입니다. 24÷8=3, 32÷8=4이므로 기약분수는 3/4입니다.",12/16,N03,최대공약수 8 대신 공약수 2로만 나눈 오류입니다.,6/8,N03,공약수 4로 나눴지만 최대공약수 8을 사용하지 않은 오류입니다.,3/8,F02,분자를 8로 나눴지만 분모를 4로 나눈 오류입니다.,4/3,F01,기약분수 3/4의 분자·분모 위치를 바꾸어 쓴 오류입니다.,
Q1239,F02,1,계산,학습,분자가 15이고 분모가 35인 분수를 기약분수로 나타내면?,3/7,"15와 35의 최대공약수는 5입니다. 15÷5=3, 35÷5=7이므로 기약분수는 3/7입니다.",3/5,F02,분모를 35÷7=5로 잘못 계산한 오류입니다.,5/7,N03,분자 15를 최대공약수 5로 나누지 않고 그대로 두고 분모만 5로 나눈 오류입니다.,1/7,F02,분자를 15÷15=1로 잘못 계산한 오류입니다.,7/3,F01,기약분수 3/7의 분자·분모를 뒤바꾼 오류입니다.,
Q2026,F02,1,계산,학습,36/48을 기약분수로 나타내면?,3/4,"36과 48의 최대공약수는 12. 36÷12=3, 48÷12=4이므로 3/4",9/12,N03,최대공약수 12 대신 공약수 4로만 나누어 9/12에서 멈춤,6/8,N03,공약수 6으로만 나누어 6/8에서 멈춤,2/3,F02,36/48에서 분자·분모를 다르게 나누어 분수 비율을 바꿈,1/2,F02,분자와 분모의 최대공약수를 잘못 계산하여 오답 도출,
Q2027,F02,1,계산,학습,35/56을 기약분수로 나타내면?,5/8,"35와 56의 최대공약수는 7. 35÷7=5, 56÷7=8이므로 5/8",7/8,N03,35/56에서 분모만 7로 나누고 분자는 그대로 두어 7/8로 계산,5/7,F02,56 대신 35와 공약수 관계를 혼동하여 56÷7=8이 아닌 7을 씀,1/2,N03,최대공약수를 잘못 구해 분수 비율을 크게 틀림,35/56,F02,최대공약수가 1이라고 오해하여 이미 기약분수라고 판단,
Q2030,F02,1,계산,학습,66/110을 기약분수로 나타내면?,3/5,"66과 110의 최대공약수는 22. 66÷22=3, 110÷22=5이므로 3/5",6/10,N03,공약수 11로만 나누어 6/10에서 멈춤,33/55,N03,공약수 2로만 나누어 33/55에서 멈춤,2/5,F02,분자 66을 잘못 나누어 오답 도출,3/4,F02,최대공약수를 잘못 계산하여 분모를 4로 오답 도출,
