문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q676,S04,1,개념,학습,다음 중 명제가 아닌 것은?,오늘은 좋은 날이다,주관적이라 참·거짓 판단 불가,2 + 3 = 5,S04,참 → 명제,7 은 짝수이다,S04,거짓 → 명제,√4 = 2,S04,참 → 명제,0 은 자연수이다,S04,거짓 → 명제,
Q677,S04,1,개념,학습,"""3 + 5 = 9"" 의 참거짓은?",거짓,3+5=8,참,S04,계산 잘못,명제 아님,S04,참거짓 판별 가능 → 명제,경우에 따라 다름,S04,명확함,판별 불가,S04,명확,
Q678,S04,1,계산,학습,조건 p: x² = 9 (x 는 정수) 의 진리집합은?,"{-3, 3}",x² = 9 → x = ±3,{3},S04,음수 누락,{9},S04,x² 값,"{-3, 0, 3}",S04,0 잘못 포함,"{-9, 9}",S04,잘못,
Q1186,S04,1,개념,학습,다음 중 명제인 것은?,소수 중 짝수인 것은 2뿐이다.,참 또는 거짓을 명확히 판별할 수 있는 문장이 명제이다. '소수 중 짝수인 것은 2뿐이다.'는 참인 명제이다.,x + 3 = 7,S04,변수 x의 값에 따라 참거짓이 달라지므로 명제가 아닌 조건이다.,수학은 재미있다.,S04,개인에 따라 참거짓이 다르므로 명제가 아니다.,저 수를 2로 나누어 보아라.,S04,명령문은 참거짓을 판별할 수 없어 명제가 아니다.,n은 소수인가?,S04,의문문은 참거짓을 판별할 수 없어 명제가 아니다.,
Q1190,S04,1,계산,학습,조건 p: x² - 5x + 6 = 0 (x는 실수) 의 진리집합은?,"{2, 3}","x² - 5x + 6 = 0 → (x - 2)(x - 3) = 0 → x = 2 또는 x = 3. 따라서 진리집합 P = {2, 3}.",{2},S04,이차방정식의 두 근 중 하나(x = 2)만 구했다.,"{-2, -3}",S04,근의 부호를 반대로 해 x = -2 또는 x = -3으로 계산했다.,"{5, 6}",S04,이차방정식의 계수(-5와 6)를 진리집합의 원소로 잘못 썼다.,{3},S04,이차방정식의 두 근 중 하나(x = 3)만 구했다.,
Q1976,S04,1,개념,학습,다음 중 거짓인 명제는?,어떤 실수 x에 대해 x²=-1이다,x²≥0이므로 x²=-1을 만족하는 실수 x는 존재하지 않는다. 따라서 거짓인 명제이다.,모든 실수 x에 대해 x²≥0이다,S04,x²는 항상 0 이상이므로 참인 명제이다,어떤 자연수 n에 대해 n²=n이다,S04,n=1이면 n²=1=n이므로 참인 명제이다,모든 정수 n에 대해 n+(-n)=0이다,S04,덧셈의 역원 법칙에 의해 항상 성립하므로 참인 명제이다,어떤 홀수 자연수 n에 대해 n²이 홀수이다,S04,홀수×홀수=홀수이므로 참인 명제이다,
Q1980,S04,1,개념,학습,"명제 ""소수이면 홀수이다"" (자연수 범위)의 반례로 알맞은 것은?",2,2는 소수이지만 짝수이다. 즉 소수이면서 홀수가 아닌 수이므로 반례가 된다.,3,S04,3은 소수이고 홀수이므로 명제를 만족하는 경우이지 반례가 아님,9,S04,9=3×3이므로 소수가 아니어서 반례의 조건(소수)을 만족하지 않음,1,S04,1은 소수가 아니므로 반례의 조건(소수)을 만족하지 않음,4,S04,4는 홀수가 아니지만 소수도 아니므로 반례의 조건을 만족하지 않음,
Q2766,S04,1,개념,학습,다음 중 명제인 것은?,3은 소수이다.,3은 소수이므로 '3은 소수이다'는 참인 명제이다. 나머지는 주관적이거나 변수가 포함되어 명제가 아니다.,저 건물은 높다.,S04,'높다'의 기준이 주관적이므로 참·거짓을 판별할 수 없어 명제가 아니다.,x + 2 = 5,S04,x 값에 따라 참·거짓이 달라지므로 조건이지 명제가 아니다.,수학은 어렵다.,S04,'어렵다'는 주관적 기준이므로 명제가 아니다.,저 꽃은 예쁘다.,S04,'예쁘다'는 주관적 기준이므로 참·거짓을 판별할 수 없다.,
Q2769,S04,1,개념,학습,다음 명제 중 참인 것은?,4의 배수이면 짝수이다.,"4의 배수는 4k(k는 자연수)이므로 반드시 2의 배수, 즉 짝수이다.",짝수이면 4의 배수이다.,S04,반례: 2는 짝수이지만 4의 배수가 아니다.,소수이면 홀수이다.,S04,반례: 2는 소수이지만 홀수가 아니다.,홀수이면 소수이다.,S04,반례: 9는 홀수이지만 9 = 3×3으로 소수가 아니다.,3의 배수이면 6의 배수이다.,S04,반례: 3은 3의 배수이지만 6의 배수가 아니다.,
Q2775,S04,1,개념,학습,명제 '어떤 자연수 x에 대해 x² = x이다'의 참거짓은?,참; x = 1일 때 1² = 1이 성립한다.,x² = x → x(x-1) = 0 → x = 0 또는 x = 1. 자연수 중 x = 1이 조건을 만족하므로 참이다.,거짓; 자연수에서 x² = x를 만족하는 x가 없다.,S04,x = 1이면 1² = 1이 성립하므로 거짓이 아니다.,참; 모든 자연수에서 x² = x가 성립한다.,S04,x = 2이면 4 ≠ 2이므로 모든 자연수에서 성립하지는 않는다.,거짓; x = 0이 유일한 해이다.,S04,"0은 자연수가 아니고, x = 1도 해이다.",거짓; x² = x는 실수에서만 해가 존재한다.,S04,자연수 x = 1에서 x² = x가 성립한다.,
