문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q629,T02,2,계산,학습,sin 60° + cos 30° 의 값은?,√3,√3/2 + √3/2 = √3,√3/2,T02,한 항만,1,T02,각각 1/2 로 잘못,2√3,T02,분모 처리 잘못,√3/4,T02,분모 더함,"right-triangle:1.732,1,,,,√3,1,2"
Q630,T02,2,계산,학습,sin 30° · cos 60° 의 값은?,1/4,(1/2)·(1/2) = 1/4,1/2,T02,한 항만,1,T02,잘못,√3/4,T02,특수각 혼동,√2/2,T02,잘못,"right-triangle:1.732,1,,,,√3,1,2"
Q631,T02,2,계산,학습,tan 30° · tan 60° 의 값은?,1,(√3/3)·√3 = 3/3 = 1,√3,T02,한 항만,3,T02,분모 처리 잘못,√3/3,T02,한 항만,0,T02,잘못,"right-triangle:1.732,1,,,,√3,1,2"
Q632,T02,2,계산,학습,sin θ = √2/2 (θ 는 0° 와 90° 사이) 일 때 θ 의 값은?,45°,sin 45° = √2/2,30°,T02,sin 30° = 1/2,60°,T02,sin 60° = √3/2,90°,T02,sin 90° = 1,0°,T02,sin 0° = 0,"right-triangle:1,1,,,,1,1,√2"
Q1217,T02,2,계산,학습,sin 45° × cos 45° 의 값은?,1/2,sin 45° = cos 45° = √2/2이므로 sin 45° × cos 45° = (√2/2)² = 2/4 = 1/2.,√2/2,T02,두 값 중 하나만 쓰고 곱하지 않았다.,1,T02,sin²45° + cos²45° = 1과 곱셈을 혼동했다.,√2,T02,분자 √2 × √2 = 2를 구했으나 분모 4를 빠뜨리고 √2로 잘못 계산했다.,2,T02,분모를 무시하고 분자 √2 × √2 = 2만 답으로 썼다.,
Q1219,T02,2,계산,학습,sin 60° × cos 60° 의 값은?,√3/4,"sin 60° = √3/2, cos 60° = 1/2이므로 sin 60° × cos 60° = (√3/2) × (1/2) = √3/4.",√3/2,T02,곱하지 않고 sin 60° 값만 답으로 썼다.,1,T02,sin²60° + cos²60° = 1을 곱셈으로 혼동했다.,√3,T02,분모 4를 빠뜨리고 분자 √3만 답으로 썼다.,3/4,T02,√3을 3으로 잘못 계산해 3/4을 답으로 썼다.,
Q1220,T02,2,계산,학습,2 × cos 30° - sin 60° 의 값은?,√3/2,cos 30° = √3/2이므로 2 × cos 30° = √3. sin 60° = √3/2이므로 √3 - √3/2 = 2√3/2 - √3/2 = √3/2.,√3,T02,2 × cos 30° = √3까지 구하고 sin 60°를 빼지 않았다.,0,T02,sin 60° = √3로 잘못 암기해 √3 - √3 = 0으로 계산했다.,3√3/2,T02,빼기 대신 더해 2 × cos 30° + sin 60° = √3 + √3/2 = 3√3/2로 계산했다.,√3/4,T02,cos 30°를 √3/2가 아닌 √3/4로 잘못 암기했다.,
Q1222,T02,2,계산,학습,sin 45° + cos 45° 의 값은?,√2,sin 45° = cos 45° = √2/2이므로 sin 45° + cos 45° = √2/2 + √2/2 = 2×(√2/2) = √2.,1,T02,sin²45° + cos²45° = 1과 덧셈을 혼동했다.,√2/2,T02,한 값만 답으로 쓰고 더하지 않았다.,2,T02,√2/2를 1로 잘못 보고 1 + 1 = 2로 계산했다.,1/√2,T02,√2의 역수를 답으로 썼다.,
Q1223,T02,2,계산,학습,sin² 45° - cos² 60° 의 값은?,1/4,sin 45° = √2/2이므로 sin²45° = 1/2. cos 60° = 1/2이므로 cos²60° = 1/4. 1/2 - 1/4 = 1/4.,1/2,T02,cos²60°를 빼지 않고 sin²45° = 1/2를 그대로 답으로 썼다.,3/4,T02,빼기 대신 더해 sin²45° + cos²60° = 1/2 + 1/4 = 3/4로 계산했다.,0,T02,두 값이 모두 1/2라고 잘못 보아 1/2 - 1/2 = 0으로 계산했다.,1,T02,sin²45° + cos²45° = 1과 혼동해 cos²60° 대신 cos²45°를 사용했다.,
Q2007,T02,2,계산,학습,cos 30°×cos 60°의 값은?,√3/4,"cos 30°=√3/2, cos 60°=1/2. (√3/2)×(1/2)=√3/4.",√3/2,T02,cos 60°=1/2를 곱하지 않고 cos 30°만 답한 경우,1/4,T02,cos 30°도 1/2라고 혼동해 (1/2)×(1/2)=1/4로 계산한 경우,√3,T02,분모를 무시하고 √3만 답한 경우,1/2,T02,cos 60°=1/2만 답한 경우,
Q2008,T02,2,계산,학습,2×sin 60°×cos 60°의 값은?,√3/2,"sin 60°=√3/2, cos 60°=1/2. 2×(√3/2)×(1/2)=√3/2.",√3,T02,2×(√3/2)×(1/2)에서 분모를 무시하고 2×√3/2×1=√3으로 계산한 경우,√3/4,T02,2를 곱하지 않고 sin 60°×cos 60°=√3/4만 계산한 경우,2√3,T02,분모를 전혀 고려하지 않고 2×√3으로 계산한 경우,1/2,T02,sin 60°를 sin 30°=1/2로 혼동해 계산한 경우,
Q2009,T02,2,계산,학습,sin²60°+cos²45°-sin 30°의 값은?,3/4,"sin²60°=(√3/2)²=3/4, cos²45°=(√2/2)²=1/2, sin30°=1/2. 3/4+1/2-1/2=3/4.",5/4,T02,sin 30°를 빼지 않고 더해 3/4+1/2+1/2=7/4로 잘못 계산한 경우,1/4,T02,cos²45°를 빼뜨리고 sin²60°-sin30°=3/4-1/2=1/4로 계산한 경우,1,T02,sin²60°+cos²45°=sin²60°+cos²60°=1로 혼동해 계산한 경우,3/2,T02,각 항을 제곱 없이 sin60°+cos45°-sin30°로 계산해 근삿값을 사용한 경우,
Q2011,T02,2,계산,학습,sin 60°/tan 30°의 값은?,3/2,"sin 60°=√3/2, tan 30°=√3/3. (√3/2)÷(√3/3)=(√3/2)×(3/√3)=3/2.",√3/2,T02,나누기를 무시하고 sin 60°=√3/2만 답한 경우,1/2,T02,sin 60°×tan 30°=(√3/2)×(√3/3)=1/2로 나눗셈과 곱셈을 혼동한 경우,3,T02,분모를 무시하고 √3÷(√3/3)=3으로 잘못 계산한 경우,1,T02,sin 60°=tan 30°라고 혼동한 경우,
Q2012,T02,2,계산,학습,sin 30°×tan 60°/cos 30°의 값은?,1,"sin 30°=1/2, tan 60°=√3, cos 30°=√3/2. (1/2)×√3÷(√3/2)=(√3/2)×(2/√3)=1.",√3,T02,sin 30°×tan 60°=(1/2)×√3=√3/2인데 cos 30°=√3/2로 나누지 않고 √3을 답한 경우,1/2,T02,sin 30°=1/2만 계산하고 tan 60°/cos 30°=1임을 이용하지 않은 경우,√3/2,T02,cos 30°=√3/2를 답한 경우,2,T02,계산 과정에서 역수를 잘못 취해 2로 계산한 경우,
Q2013,T02,2,계산,학습,(sin 30°+cos 60°)²의 값은?,1,sin 30°=cos 60°=1/2. (1/2+1/2)²=1²=1.,1/2,T02,제곱을 적용하지 않고 sin 30°+cos 60°=1로만 계산한 경우,1/4,T02,sin²30°+cos²60°=(1/4)+(1/4)=1/2이 아닌 1/4으로 계산해 교차항을 포함 안 한 경우,2,T02,(sin 30°+cos 60°)²의 값을 2sin30°+2cos60°=2로 계산한 경우,√2,T02,(sin 30°+cos 60°)²에 √를 취해 √1=1이 아닌 √2를 답한 경우,
Q2014,T02,2,계산,학습,sin²30°+cos²60°+sin 45°×cos 45°의 값은?,1,"sin²30°=1/4, cos²60°=1/4, sin45°cos45°=(√2/2)²=1/2. 1/4+1/4+1/2=1.",1/2,T02,sin45°cos45°=1/2를 더하지 않고 sin²30°+cos²60°=1/2만 계산한 경우,3/4,T02,sin45°cos45°=(√2/2×√2/2)=2/4=1/2를 1/4로 잘못 계산한 경우,3/2,T02,"각 항을 제곱 없이 sin30°=1/2, cos60°=1/2, sin45°cos45°=1/2의 합(3/2)으로 계산한 경우",√2/2+1/2,T02,sin45°cos45°=(√2/2)×(√2/2)에서 분모 2를 한 번만 사용해 √2/2로 계산한 경우,
Q2015,T02,2,계산,학습,(sin 60°+cos 30°)×tan 45°의 값은?,√3,sin 60°=cos 30°=√3/2. (√3/2+√3/2)×1=√3×1=√3.,1,T02,tan 45°=1을 곱했으니 결과가 1이라고 혼동한 경우,2√3,T02,tan 45°=1이 아닌 2로 혼동해 √3×2=2√3으로 계산한 경우,√3/2,T02,(sin60°+cos30°)를 합산하지 않고 하나의 값만 답한 경우,3,T02,(√3)²=3으로 제곱을 잘못 적용한 경우,
Q2797,T02,2,계산,학습,sin 45° × tan 60° 의 값은?,√6/2,"sin 45°=√2/2, tan 60°=√3 이므로 √2/2×√3=√6/2",√2/2,T02,tan 60°를 곱하지 않음,√3/2,T02,sin 45° 대신 sin 60° 사용,√6,T02,약분 실수(분모 2를 무시),1,T02,특수각 값을 모두 1로 처리,
Q2799,T02,2,계산,학습,2×sin 30°×tan 45° - cos 60° 의 값은?,1/2,2×(1/2)×1-(1/2)=1-1/2=1/2,3/2,T02,cos 60°를 더하는 실수,0,T02,2×sin 30° 를 0으로 계산,1,T02,cos 60° 뺄셈 누락,2,T02,각 특수각 값을 1로 처리,
Q2801,T02,2,계산,학습,"sin θ = 1/2 이고 0°< θ <90° 일 때, cos θ 의 값은?",√3/2,sin θ=1/2이면 θ=30°. cos 30°=√3/2,1/2,T02,sin θ와 cos θ를 같은 값으로 혼동,√2/2,T02,θ=45°로 착각,1,T02,θ=90°로 잘못 판단,√3,T02,cos 30°=√3으로 분모를 빠뜨림,
Q2804,T02,2,계산,학습,cos²45° + sin 30° × cos 60° 의 값은?,3/4,"cos²45°=(√2/2)²=1/2, sin 30°×cos 60°=(1/2)×(1/2)=1/4. 합계=1/2+1/4=3/4",1,T02,cos²45°=1로 계산,1/2,T02,두 번째 항을 0으로 처리,√2/2,T02,cos²45°에 제곱을 적용하지 않음,5/4,T02,cos²45°를 3/4로 잘못 계산,
